spp,n.x,mean_lfm_fall_spp.x,sd_lfm_fall_spp.x,mean_tlp_spp,sd_spp,n.y,mean_lfm_fall_spp.y,sd_lfm_fall_spp.y,unique_id,age,pod,site,date,doy,type,location,month,bottle_number,lfm,timing,wettest_lfm,predawn,midday,dry_with_bottle,wet_with_bottle,bottle_weight,g_ww,g_dw,gww_gdw,rwc_wettest,rwd_wettest,swc_wettest,mpa,predawn1,predawn2,predawn3,midday1,midday2,midday3,rwc,rwd,water_potential,swc,year
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_new_2_2.3,new,2.3,2,2021-06-15,166,tree,CZO,6,47,109.413074,spring,113.1719083,-0.69,-1.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72,-0.66,NA,-1.35,-1.36,NA,96.67865077432825,3.321349225671753,-1.355,1.131719083,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_2.3,New,2.3,2,2021-04-24,114,tree,CZO,4,NA,NA,NA,NA,-0.73,-1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_new_2_2.4,new,2.4,2,2021-04-24,114,tree,CZO,4,63,109.1698531,spring,126.39876,-0.7575,-1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,-0.715,NA,-1.42,-1.02,NA,86.36940196248761,13.630598037512385,-1.22,1.2639875999999999,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_new_2_2.4,new,2.4,2,2021-05-14,134,tree,CZO,5,48,110.7045171,spring,126.39876,-0.5,-1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34,-0.56,-0.6,-1.71,-1.65,NA,87.58354678479441,12.416453215205593,-1.68,1.2639875999999999,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_new_2_2.4,new,2.4,2,2021-06-15,166,tree,CZO,6,,126.39876,spring,126.39876,-0.58,-1.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54,-0.62,NA,-1.37,-1.36,NA,100,0,-1.365,1.2639875999999999,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_2.4,New,2.4,2,2021-04-24,114,tree,CZO,4,NA,NA,NA,NA,-0.7575,-0.88875,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.88875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_new_2_2.5,new,2.5,2,2021-04-24,114,tree,CZO,4,33,114.4207167,spring,117.8334592,-0.79,-1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81,-0.77,NA,-1.7,-1.68,NA,97.10375769058302,2.8962423094169765,-1.69,1.178334592,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_new_2_2.5,new,2.5,2,2021-05-14,134,tree,CZO,5,53,117.8334592,spring,117.8334592,-0.55,-1.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.59,-0.51,NA,-1.69,-1.64,NA,100,0,-1.665,1.178334592,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_2.5,New,2.5,2,2021-04-24,114,tree,CZO,4,NA,NA,NA,NA,-0.79,-1.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_3,New,3,2,2020-07-15,197,tree,CZO,7,NA,NA,NA,NA,-0.76,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_3,New,3,2,2020-08-04,216,tree,CZO,8,92,159.0896132,fall,192.1727849,-0.59,-1.65,79.987,101.1911,66.6586,34.5325,13.328399999999988,2.5908961315686825,82.78467384587503,17.215326154124966,1.921727849,-1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_3,New,3,2,2020-08-26,238,tree,CZO,8,40,146.5812206,fall,192.1727849,-0.8795,-1.8805,77.7366,93.3818,67.0632,26.318600000000004,10.673400000000001,2.465812206044934,76.27574355873321,23.72425644126679,1.921727849,-1.8805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_3,New,3,2,2020-10-19,292,tree,SEKI,10,27,98.36219948,fall,192.1727849,-2.2615,-2.725,86.313,105.2191,67.0921,38.126999999999995,19.2209,1.9836219948077352,51.1842504292084,48.8157495707916,1.921727849,-2.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_4,New,4,2,2020-07-15,197,tree,CZO,7,NA,NA,NA,NA,-0.615,-1.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_4,New,4,2,2020-08-04,216,tree,CZO,8,41,151.0434853,fall,151.0434853,-1.055,-1.865,76.7496,91.6298,66.898,24.731800000000007,9.851600000000005,2.510434853221811,100,0,1.5104348529999998,-1.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_4,New,4,2,2020-08-26,238,tree,CZO,8,31,130.575331,fall,151.0434853,-1.865,-2.4275,75.4129,86.6745,66.7883,19.886199999999988,8.624599999999987,2.3057533102984507,86.4488334208215,13.5511665791785,1.5104348529999998,-2.4275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_4,New,4,2,2020-10-19,292,tree,SEKI,10,49,94.41032369,fall,151.0434853,-3.516,-3.4375,85.3397,102.9713,66.6642,36.307100000000005,18.6755,1.9441032368611286,62.50539273672335,37.49460726327665,1.5104348529999998,-3.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_5,New,5,2,2020-07-15,197,tree,CZO,7,NA,NA,NA,NA,-0.511,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_5,New,5,2,2020-08-04,216,tree,CZO,8,18,154.1915636,fall,183.5161163,-0.76,-1.675,76.0948,89.9779,67.091,22.88690000000001,9.003800000000012,2.5419156356205135,84.02072074582149,15.979279254178508,1.835161163,-1.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_5,New,5,2,2020-08-26,238,tree,CZO,8,67,145.8722957,fall,183.5161163,-0.705,-1.9605,77.5924,92.8645,67.1229,25.741600000000005,10.469499999999996,2.4587229571612794,79.4874579088943,20.5125420911057,1.835161163,-1.9605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_New_2_5,New,5,2,2020-10-19,292,tree,SEKI,10,53,116.7962633,fall,183.5161163,-1.207,-2.0605,86.2872,108.142,67.5753,40.5667,18.7119,2.167962633404411,63.643600167011606,36.356399832988394,1.835161163,-2.0605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.1,old,1.1,1,2021-04-24,114,tree,CZO,4,37,88.06827813,spring,200.0620806,-0.775,-1.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.79,-0.76,NA,-1.24,-1.23,NA,44.02047497750555,55.97952502249445,-1.235,2.000620806,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.1,old,1.1,1,2021-05-15,135,tree,CZO,5,3,88.71261156,spring,200.0620806,-0.61,-1.663333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57,-0.65,NA,-1.58,-1.81,-1.6,44.34254172202186,55.65745827797814,-1.663333333,2.000620806,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.1,old,1.1,1,2021-06-16,167,tree,CZO,6,37,86.44494266,spring,200.0620806,-0.736666667,-1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.82,-0.7,-0.69,-1.95,-1.83,NA,43.20905910842556,56.79094089157444,-1.89,2.000620806,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.1,old,1.1,1,2021-07-08,189,tree,CZO,7,1,101.9305833,spring,200.0620806,-0.96,-1.816666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07,-0.93,-0.88,-1.88,-1.76,-1.81,50.94947677955919,49.05052322044081,-1.816666667,2.000620806,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.1,old,1.1,1,2021-07-30,211,tree,CZO,7,3,92.59593525,spring,200.0620806,-1.11,-2.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14,-1.08,NA,-2.1,-2.15,NA,46.28360105638129,53.71639894361871,-2.125,2.000620806,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.1,old,1.1,1,2021-08-19,231,tree,CZO,8,51,94.00446832,fall,200.0620806,-1.87,-2.226666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.83,-1.91,NA,-2.17,-2.29,-2.22,46.987649052771076,53.012350947228924,-2.226666667,2.000620806,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.1,old,1.1,1,2021-09-16,259,tree,CZO,9,1,98.11031415,fall,200.0620806,-2.446666667,-2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.52,-2.41,-2.41,-2.61,-2.69,NA,49.03993493207727,50.96006506792273,-2.65,2.000620806,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.1,old,1.1,1,2021-10-16,289,tree,CZO,10,3,200.0620806,fall,200.0620806,-1.405,-1.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39,-1.42,NA,-1.92,-1.95,NA,100,0,-1.935,2.000620806,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_Old_1_1.1,Old,1.1,1,2021-04-24,114,tree,CZO,4,NA,NA,NA,NA,-0.775,-1.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.2,old,1.2,1,2021-04-24,114,tree,CZO,4,5,82.20119101,spring,NA,-0.46,-1.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,-0.49,NA,-0.96,-1.05,NA,NA,NA,-1.005,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.2,old,1.2,1,2021-05-15,135,tree,CZO,5,6,92.35745715,spring,NA,-0.545,-1.533333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,-0.53,NA,-1.61,-1.5,-1.49,NA,NA,-1.533333333,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.2,old,1.2,1,2021-06-16,167,tree,CZO,6,35,95.18772632,spring,NA,-0.64,-1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.65,-0.63,NA,-1.72,-1.64,NA,NA,NA,-1.68,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.2,old,1.2,1,2021-07-08,189,tree,CZO,7,33,95.22846387,spring,NA,-0.915,-1.873333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.95,-0.88,NA,-1.98,-1.75,-1.89,NA,NA,-1.873333333,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.2,old,1.2,1,2021-07-30,211,tree,CZO,7,35,NA,spring,NA,-1.075,-2.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05,-1.1,NA,-2.09,-2.06,NA,NA,NA,-2.075,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.2,old,1.2,1,2021-08-19,231,tree,CZO,8,5,97.43544712,fall,NA,-1.55,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.58,-1.52,NA,-2.03,-1.97,NA,NA,NA,-2,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.2,old,1.2,1,2021-09-16,259,tree,CZO,9,108,88.78529509,fall,NA,-2.095,-2.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07,-2.12,NA,-2.33,-2.28,NA,NA,NA,-2.305,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.2,old,1.2,1,2021-10-16,289,tree,CZO,10,109,199.1315136,fall,NA,-1.205,-1.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2,-1.21,NA,-1.72,-1.63,NA,NA,NA,-1.675,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_Old_1_1.2,Old,1.2,1,2021-04-24,114,tree,CZO,4,NA,NA,NA,NA,-0.46,-0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.3,old,1.3,1,2021-04-24,114,tree,CZO,4,95,87.0188148,spring,198.6644251,-0.505,-0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,-0.53,NA,-0.88,-0.81,NA,43.801911064951916,56.198088935048084,-0.845,1.986644251,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.3,old,1.3,1,2021-05-15,135,tree,CZO,5,39,85.21826065,spring,198.6644251,-0.55,-1.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.54,-0.56,NA,-1.57,-1.62,NA,42.895581635768174,57.104418364231826,-1.595,1.986644251,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.3,old,1.3,1,2021-06-16,167,tree,CZO,6,9,84.77383962,spring,198.6644251,-0.77,-1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.75,-0.79,NA,-0.94,-1.89,-1.79,42.67187725096133,57.32812274903867,-1.54,1.986644251,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.3,old,1.3,1,2021-07-08,189,tree,CZO,7,9,96.35523029,spring,198.6644251,-1.22,-2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.27,-1.17,NA,-2.17,-2,-2.04,48.50150208901191,51.49849791098809,-2.07,1.986644251,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.3,old,1.3,1,2021-07-30,211,tree,CZO,7,39,102.3122911,spring,198.6644251,-1.845,-2.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.84,-1.85,NA,-2.17,-2.22,NA,51.50005646380823,48.49994353619177,-2.195,1.986644251,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.3,old,1.3,1,2021-08-19,231,tree,CZO,8,7,92.5454581,fall,198.6644251,-2.33,-2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.3,-2.36,NA,-2.54,-2.38,-2.55,46.583809886151585,53.416190113848415,-2.49,1.986644251,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.3,old,1.3,1,2021-09-16,259,tree,CZO,9,56,93.16340598,fall,198.6644251,-2.72,-2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75,-2.69,NA,-2.91,-2.86,-3.2,46.89486098636187,53.10513901363813,-2.99,1.986644251,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.3,old,1.3,1,2021-10-16,289,tree,CZO,10,9,198.6644251,fall,198.6644251,-1.585,-2.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,-1.6,NA,-2.02,-2.11,NA,100,0,-2.065,1.986644251,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_Old_1_1.3,Old,1.3,1,2021-04-24,114,tree,CZO,4,NA,NA,NA,NA,-0.505,-0.6575,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.4,old,1.4,1,2021-04-24,114,tree,CZO,4,11,86.64269738,spring,NA,-0.535,-0.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.47,NA,-0.89,-0.94,NA,NA,NA,-0.915,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.4,old,1.4,1,2021-05-15,135,tree,CZO,5,,NA,spring,NA,-0.716666667,-1.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.61,-0.83,-0.71,-1.4,-1.45,NA,NA,NA,-1.425,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.4,old,1.4,1,2021-06-16,167,tree,CZO,6,40,86.20695597,spring,NA,-0.74,-1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.73,-0.75,NA,-0.83,-2.01,-1.21,NA,NA,-1.35,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.4,old,1.4,1,2021-07-30,211,tree,CZO,7,10,89.8272583,spring,NA,-1.15,-2.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11,-1.19,NA,-2.2,-2.11,NA,NA,NA,-2.155,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.4,old,1.4,1,2021-08-19,231,tree,CZO,8,57,92.73188597,fall,NA,-1.58,-2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,-1.59,NA,-2.06,-2.06,NA,NA,NA,-2.06,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.4,old,1.4,1,2021-09-16,259,tree,CZO,9,12,91.70051318,fall,NA,-1.86,-2.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.89,-1.83,NA,-2.35,-2.33,NA,NA,NA,-2.34,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.4,old,1.4,1,2021-10-16,289,tree,CZO,10,40,196.5103749,fall,NA,-1.235,-1.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21,-1.26,NA,-1.97,-1.9,NA,NA,NA,-1.935,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_Old_1_1.4,Old,1.4,1,2021-04-24,114,tree,CZO,4,NA,NA,NA,NA,-0.535,-0.7375,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.5,old,1.5,1,2021-04-24,114,tree,CZO,4,92,80.54171603,spring,201.320608,-0.575,-0.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6,-0.55,NA,-0.56,-0.49,NA,40.00669222596427,59.99330777403573,-0.525,2.01320608,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.5,old,1.5,1,2021-05-15,135,tree,CZO,5,13,79.30211836,spring,201.320608,-0.645,-1.663333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.67,-0.62,NA,-1.66,-1.49,-1.84,39.39095910141499,60.60904089858501,-1.663333333,2.01320608,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.5,old,1.5,1,2021-06-16,167,tree,CZO,6,50,76.30264579,spring,201.320608,-0.69,-2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.66,-0.72,NA,-1.86,-2.4,-2.1,37.90106067531845,62.09893932468155,-2.12,2.01320608,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.5,old,1.5,1,2021-07-08,189,tree,CZO,7,58,91.19488509,spring,201.320608,-0.93,-2.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.96,-0.9,NA,-2.03,-2.04,NA,45.29833582163631,54.70166417836369,-2.035,2.01320608,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.5,old,1.5,1,2021-07-30,211,tree,CZO,7,13,93.51479846,spring,201.320608,-1.333333333,-2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,-1.52,-1.49,-2.35,-2.31,NA,46.45068350876429,53.54931649123571,-2.33,2.01320608,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.5,old,1.5,1,2021-08-19,231,tree,CZO,8,14,82.7820603,fall,201.320608,-2.03,-2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07,-1.99,NA,-2.4,-2.38,NA,41.119516338834025,58.880483661165975,-2.39,2.01320608,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.5,old,1.5,1,2021-09-16,259,tree,CZO,9,13,90.85260351,fall,201.320608,-2.41,-2.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.37,-2.45,NA,-2.75,-2.78,NA,45.12831766830349,54.87168233169651,-2.765,2.01320608,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.5,old,1.5,1,2021-10-16,289,tree,CZO,10,13,201.320608,fall,201.320608,-1.31,-2.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.27,-1.35,NA,-2.06,-2.17,NA,100,0,-2.115,2.01320608,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_Old_1_1.5,Old,1.5,1,2021-04-24,114,tree,CZO,4,NA,NA,NA,NA,-0.575,-0.5325,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.6,old,1.6,1,2021-04-24,114,tree,CZO,4,17,92.79447625,spring,203.2644839,-0.535,-0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55,-0.52,NA,-0.88,-0.84,NA,45.65208563226033,54.34791436773967,-0.86,2.032644839,2021
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,CADE_old_1_1.6,old,1.6,1,2021-05-15,135,tree,CZO,5,18,79.61354159,spring,203.2644839,-0.635,-1.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.68,-0.59,NA,-1.34,-1.37,NA,39.167463032630664,60.832536967369336,-1.355,2.032644839,2021
