individual,spp,year_month,month,timing,dry_wt,model,rwc,lfm,max_mpa_sample,mpa,gww_gdw,gww_gdw_saturated,fresh_wt,site,sample,location,pos_mpa,water_potential,n,sd_fall_spp,mean_po_fall_spp,tlp,po,swc_sat,rwc_new
2020_October_QUKE_1.6,QUKE,2020_October,10,fall,7.4399,HP,83.4636391780993,118.879056,-0.224,-1.753,1.18879056,1.424321503,7.722,1,1.6,seki,1.753,-1.753,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.450077475639225,81.9811754869136
2020_October_QUKE_1.6,QUKE,2020_October,10,fall,6.4819,HP,79.1089609071218,112.6765941,-0.224,-3.998,1.126765941,1.424321503,6.777,1,1.6,seki,3.998,-3.998,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.450077475639225,77.7038441000056
2020_October_QUKE_1.6,QUKE,2020_October,10,fall,7.4401,HP,70.48064400387,100.3870968,-0.224,-4.725,1.003870968,1.424321503,7.6735,1,1.6,seki,4.725,-4.725,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.450077475639225,69.22878155579049
2020_October_QUKE_1.6,QUKE,2020_October,10,fall,7.4194,HP,100,142.4321503,-0.224,-0.224,1.424321503,1.424321503,7.6923,1,1.6,seki,0.224,-0.224,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.450077475639225,98.22382092874926
2020_October_QUKE_1.6,QUKE,2020_October,10,fall,7.539,EPI,63.85819911335,90.95460614,-0.224,-6.553,0.9095460614,1.424321503,7.8115,1,1.6,seki,6.553,-6.553,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.450077475639225,62.7239631454211
2020_October_QUKE_1.6,QUKE,2020_October,10,fall,6.4819,EPI,79.1089609071218,112.6765941,-0.224,-3.998,1.126765941,1.424321503,6.777,1,1.6,seki,3.998,-3.998,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.450077475639225,77.7038441000056
2020_October_QUKE_1.6,QUKE,2020_October,10,fall,7.4824,HP,24.8025763604581,35.32684284,-0.224,-8,0.3532684284,1.424321503,7.5586,1,1.6,seki,8,-8,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.450077475639225,24.362038190012694
2020_October_QUKE_1.6,QUKE,2020_October,10,fall,7.3998,EPI,70.9328902690847,101.031240880197,-0.224,-3.901,1.01031240880197,1.424321503,7.8451,1,1.6,seki,3.901,-3.901,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.450077475639225,69.67299511749209
2020_October_QUKE_1.6,QUKE,2020_October,10,fall,7.4401,EPI,70.48064400387,100.3870968,-0.224,-4.725,1.003870968,1.424321503,7.6735,1,1.6,seki,4.725,-4.725,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.450077475639225,69.22878155579049
2020_October_QUKE_1.6,QUKE,2020_October,10,fall,7.4399,EPI,83.4636391780993,118.879056,-0.224,-1.753,1.18879056,1.424321503,7.722,1,1.6,seki,1.753,-1.753,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.450077475639225,81.9811754869136
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.6265,EPI,41.719485941592,63.64861223,-0.235,-6.321,0.6364861223,1.525632706,7.8627,1,1.7,seki,6.321,-6.321,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,39.27245842978039
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.5385,EPI,65.24142426847,99.53445065,-0.235,-5.016,0.9953445065,1.525632706,7.8592,1,1.7,seki,5.016,-5.016,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,61.41473377860564
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.3962,HP,97.5756929662991,148.8646685,-0.235,-0.235,1.488646685,1.525632706,7.724,1,1.7,seki,0.235,-0.235,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,91.85245837259143
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.6455,HP,71.7582033797852,109.476662,-0.235,-2.027,1.09476662,1.525632706,8.1099,1,1.7,seki,2.027,-2.027,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,67.54927573109977
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.3455,EPI,100,152.5632706,-0.235,-0.982,1.525632706,1.525632706,7.5806,1,1.7,seki,0.982,-0.982,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,94.13456935869844
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.3962,EPI,97.5756929662991,148.8646685,-0.235,-0.235,1.488646685,1.525632706,7.724,1,1.7,seki,0.235,-0.235,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,91.85245837259143
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.5378,HP,69.4445670201829,105.9469027,-0.235,-3.312,1.059469027,1.525632706,7.8371,1,1.7,seki,3.312,-3.312,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,65.37134410746191
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.6118,HP,19.8863499259566,30.33926585,-0.235,-8.25,0.3033926585,1.525632706,7.7209,1,1.7,seki,8.25,-8.25,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,18.719929863963053
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,12.2701,HP,70.4581837274797,107.4933095,-0.235,-3.528,1.074933095,1.525632706,12.5111,1,1.7,seki,3.528,-3.528,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,66.32550782982355
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.6265,HP,41.719485941592,63.64861223,-0.235,-6.321,0.6364861223,1.525632706,7.8627,1,1.7,seki,6.321,-6.321,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,39.27245842978039
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.5385,HP,65.24142426847,99.53445065,-0.235,-5.016,0.9953445065,1.525632706,7.8592,1,1.7,seki,5.016,-5.016,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,61.41473377860564
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.5378,EPI,69.4445670201829,105.9469027,-0.235,-3.312,1.059469027,1.525632706,7.8371,1,1.7,seki,3.312,-3.312,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,65.37134410746191
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.6118,EPI,19.8863499259566,30.33926585,-0.235,-8.25,0.3033926585,1.525632706,7.7209,1,1.7,seki,8.25,-8.25,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,18.719929863963053
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.3455,HP,100,152.5632706,-0.235,-0.982,1.525632706,1.525632706,7.5806,1,1.7,seki,0.982,-0.982,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,94.13456935869844
2020_October_QUKE_1.7,QUKE,2020_October,10,fall,7.6455,EPI,71.7582033797852,109.476662,-0.235,-2.027,1.09476662,1.525632706,8.1099,1,1.7,seki,2.027,-2.027,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.6206933503743965,67.54927573109977
2020_October_QUKE_1.8,QUKE,2020_October,10,fall,7.4757,HP,67.5620427268488,109.4988781,-0.443,-4.761,1.094988781,1.620715918,7.7685,1,1.8,seki,4.761,-4.761,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7146754626895095,63.85982682008431
2020_October_QUKE_1.8,QUKE,2020_October,10,fall,12.54,HP,63.8183233417221,103.4313725,-0.443,-2.808,1.034313725,1.620715918,12.8987,1,1.8,seki,2.808,-2.808,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7146754626895095,60.3212530596113
2020_October_QUKE_1.8,QUKE,2020_October,10,fall,7.5802,EPI,50.5945576453578,81.99940494,-0.443,-5.398,0.8199940494,1.620715918,7.8558,1,1.8,seki,5.398,-5.398,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7146754626895095,47.82211370271898
2020_October_QUKE_1.8,QUKE,2020_October,10,fall,7.4273,EPI,70.0469584701148,113.5262206,-0.443,-2.445,1.135262206,1.620715918,7.7412,1,1.8,seki,2.445,-2.445,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7146754626895095,66.20857594937026
2020_October_QUKE_1.8,QUKE,2020_October,10,fall,12.54,EPI,63.8183233417221,103.4313725,-0.443,-2.808,1.034313725,1.620715918,12.8987,1,1.8,seki,2.808,-2.808,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7146754626895095,60.3212530596113
2020_October_QUKE_1.8,QUKE,2020_October,10,fall,7.4273,HP,70.0469584701148,113.5262206,-0.443,-2.445,1.135262206,1.620715918,7.7412,1,1.8,seki,2.445,-2.445,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7146754626895095,66.20857594937026
2020_October_QUKE_1.8,QUKE,2020_October,10,fall,7.4701,EPI,100,162.0715918,-0.443,-1.402,1.620715918,1.620715918,7.8957,1,1.8,seki,1.402,-1.402,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7146754626895095,94.52027239357984
2020_October_QUKE_1.8,QUKE,2020_October,10,fall,12.6449,HP,33.2781260558953,53.93438862,-0.443,-6.608,0.5393438862,1.620715918,12.88,1,1.8,seki,6.608,-6.608,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7146754626895095,31.454575395511064
2020_October_QUKE_1.8,QUKE,2020_October,10,fall,7.404,EPI,92.1081178027894,149.2810927,-0.443,-0.443,1.492810927,1.620715918,7.8193,1,1.8,seki,0.443,-0.443,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7146754626895095,87.06084384379598
2020_October_QUKE_1.8,QUKE,2020_October,10,fall,12.6449,EPI,33.2781260558953,53.93438862,-0.443,-6.608,0.5393438862,1.620715918,12.88,1,1.8,seki,6.608,-6.608,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7146754626895095,31.454575395511064
2020_October_QUKE_1.8,QUKE,2020_October,10,fall,7.404,HP,92.1081178027894,149.2810927,-0.443,-0.443,1.492810927,1.620715918,7.8193,1,1.8,seki,0.443,-0.443,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7146754626895095,87.06084384379598
2020_October_QUKE_1.8,QUKE,2020_October,10,fall,7.4701,HP,100,162.0715918,-0.443,-1.402,1.620715918,1.620715918,7.8957,1,1.8,seki,1.402,-1.402,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7146754626895095,94.52027239357984
2020_October_QUKE_1.8,QUKE,2020_October,10,fall,7.4757,EPI,67.5620427268488,109.4988781,-0.443,-4.761,1.094988781,1.620715918,7.7685,1,1.8,seki,4.761,-4.761,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7146754626895095,63.85982682008431
2020_October_QUKE_1.9,QUKE,2020_October,10,fall,7.5705,EPI,24.6887791465131,42.4259208,-0.179,-5.789,0.424259208,1.718429273,7.7237,1,1.9,seki,5.789,-5.789,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7437247932115576,24.330628872839952
2020_October_QUKE_1.9,QUKE,2020_October,10,fall,12.4901,EPI,88.4410723140655,151.9797276,-0.179,-0.706,1.519797276,1.718429273,12.9699,1,1.9,seki,0.706,-0.706,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7437247932115576,87.15809294658635
2020_October_QUKE_1.9,QUKE,2020_October,10,fall,7.4507,EPI,76.6103595699164,131.6494845,-0.179,-1.885,1.316494845,1.718429273,7.7061,1,1.9,seki,1.885,-1.885,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7437247932115576,75.49900363435826
2020_October_QUKE_1.9,QUKE,2020_October,10,fall,7.6383,HP,62.8033024667871,107.9230334,-0.179,-2.498,1.079230334,1.718429273,8.0197,1,1.9,seki,2.498,-2.498,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7437247932115576,61.892240002637976
2020_October_QUKE_1.9,QUKE,2020_October,10,fall,7.5171,EPI,53.1134663812259,91.27173542,-0.179,-5.542,0.9127173542,1.718429273,7.7848,1,1.9,seki,5.542,-5.542,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7437247932115576,52.34297050505173
2020_October_QUKE_1.9,QUKE,2020_October,10,fall,7.4334,HP,100,171.8429273,-0.179,-0.179,1.718429273,1.718429273,7.8185,1,1.9,seki,0.179,-0.179,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7437247932115576,98.54933987805674
2020_October_QUKE_1.9,QUKE,2020_October,10,fall,7.6383,EPI,62.8033024667871,107.9230334,-0.179,-2.498,1.079230334,1.718429273,8.0197,1,1.9,seki,2.498,-2.498,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7437247932115576,61.892240002637976
2020_October_QUKE_1.9,QUKE,2020_October,10,fall,7.4334,EPI,100,171.8429273,-0.179,-0.179,1.718429273,1.718429273,7.8185,1,1.9,seki,0.179,-0.179,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7437247932115576,98.54933987805674
2020_October_QUKE_1.9,QUKE,2020_October,10,fall,12.4901,HP,88.4410723140655,151.9797276,-0.179,-0.706,1.519797276,1.718429273,12.9699,1,1.9,seki,0.706,-0.706,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7437247932115576,87.15809294658635
2020_October_QUKE_1.9,QUKE,2020_October,10,fall,7.5705,HP,24.6887791465131,42.4259208,-0.179,-5.789,0.424259208,1.718429273,7.7237,1,1.9,seki,5.789,-5.789,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7437247932115576,24.330628872839952
2020_October_QUKE_1.9,QUKE,2020_October,10,fall,7.4507,HP,76.6103595699164,131.6494845,-0.179,-1.885,1.316494845,1.718429273,7.7061,1,1.9,seki,1.885,-1.885,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7437247932115576,75.49900363435826
2020_October_QUKE_1.9,QUKE,2020_October,10,fall,12.5878,EPI,25.2008676937849,43.30590875,-0.179,-8.5,0.4330590875,1.718429273,12.7615,1,1.9,seki,8.5,-8.5,145,0.5725875783469079,-2.095831697427586,-2.8226836646344826,-2.095831697427586,1.7437247932115576,24.835288755767497
2020_September_ABCO_1.1,ABCO,2020_September,9,fall,8.3774,HP,80.33684342,162.1785962,-0.42,-0.42,1.621785962,2.018732493,10.2444,1,1.1,czo,0.42,-0.42,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,1.5649302514117642,103.63311467312646
2020_September_ABCO_1.1,ABCO,2020_September,9,fall,7.7641,HP,88.31666146,178.2877142,-0.42,-1.61,1.782877142,2.018732493,9.3392,1,1.1,czo,1.61,-1.61,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,1.5649302514117642,113.92693958031805
2020_September_ABCO_1.1,ABCO,2020_September,9,fall,7.7115,HP,82.82637885,167.2043023,-0.42,-2.14,1.672043023,2.018732493,8.8744,1,1.1,czo,2.14,-2.14,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,1.5649302514117642,106.84457160257503
2020_September_ABCO_1.1,ABCO,2020_September,9,fall,6.7417,HP,100,201.8732493,-0.42,-2.12,2.018732493,2.018732493,7.8948,1,1.1,czo,2.12,-2.12,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,1.5649302514117642,128.9982407317418
2020_September_ABCO_1.1,ABCO,2020_September,9,fall,6.958,HP,98.54571747,198.9374419,-0.42,-2.38,1.989374419,2.018732493,8.4558,1,1.1,czo,2.38,-2.38,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,1.5649302514117642,127.12224185105589
2020_September_ABCO_1.1,ABCO,2020_September,9,fall,7.5939,HP,92.64074163,187.0168753,-0.42,-2.38,1.870168753,2.018732493,8.281,1,1.1,czo,2.38,-2.38,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,1.5649302514117642,119.5049269009192
2020_September_ABCO_1.1,ABCO,2020_September,9,fall,7.5866,HP,80.61480487,162.739726,-0.42,-2.65,1.62739726,2.018732493,8.1806,1,1.1,czo,2.65,-2.65,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,1.5649302514117642,103.99168004656327
2020_September_ABCO_1.1,ABCO,2020_September,9,fall,7.4801,HP,82.39870036,166.3409338,-0.42,-2.79,1.663409338,2.018732493,7.9397,1,1.1,czo,2.79,-2.79,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,1.5649302514117642,106.29287385168733
2020_September_ABCO_1.1,ABCO,2020_September,9,fall,6.5752,HP,67.03949947,135.3348159,-0.42,-3.59,1.353348159,2.018732493,7.1229,1,1.1,czo,3.59,-3.59,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,1.5649302514117642,86.47977491515097
2020_September_ABCO_1.2,ABCO,2020_September,9,fall,7.7115,HP,97.67657046,205.2643205,-0.32,-0.32,2.052643205,2.101469365,8.7257,1,1.2,czo,0.32,-0.32,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.011634356706036,102.03858361024982
2020_September_ABCO_1.2,ABCO,2020_September,9,fall,7.565,HP,100,210.1469365,-0.32,-0.701,2.101469365,2.101469365,8.323,1,1.2,czo,0.701,-0.701,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.011634356706036,104.46577222120348
2020_September_ABCO_1.2,ABCO,2020_September,9,fall,7.5097,HP,89.55286964,188.1926121,-0.32,-2.37,1.881926121,2.101469365,8.0803,1,1.2,czo,2.37,-2.37,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.011634356706036,93.55209681751371
2020_September_ABCO_1.2,ABCO,2020_September,9,fall,6.4748,HP,83.45681708,175.3819444,-0.32,-2.79,1.753819444,2.101469365,6.9799,1,1.2,czo,2.79,-2.79,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.011634356706036,87.1838084368276
2020_September_ABCO_1.2,ABCO,2020_September,9,fall,6.781,HP,82.83568535,174.0766551,-0.32,-2.58,1.740766551,2.101469365,7.7802,1,1.2,czo,2.58,-2.58,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.011634356706036,86.53493837967798
2020_September_ABCO_1.2,ABCO,2020_September,9,fall,7.7234,HP,49.78815016,104.6282723,-0.32,-3.04,1.046282723,2.101469365,8.223,1,1.2,czo,3.04,-3.04,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.011634356706036,52.01157553867009
2020_September_ABCO_1.2,ABCO,2020_September,9,fall,7.5703,HP,69.01363428,145.0300382,-0.32,-3.1,1.450300382,2.101469365,8.1014,1,1.2,czo,3.1,-3.1,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.011634356706036,72.09562598517178
2020_September_ABCO_1.3,ABCO,2020_September,9,fall,7.6756,HP,90.83118717,187.6981582,-1.16,-1.16,1.876981582,2.066450567,8.7654,1,1.3,czo,1.16,-1.16,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1195619175826352,88.55516634969085
2020_September_ABCO_1.3,ABCO,2020_September,9,fall,7.8601,HP,83.94971281,173.4779316,-1.16,-1.84,1.734779316,2.066450567,9.3455,1,1.3,czo,1.84,-1.84,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1195619175826352,81.84612591919557
2020_September_ABCO_1.3,ABCO,2020_September,9,fall,7.4817,HP,82.22934423,169.922875,-1.16,-2.01,1.69922875,2.066450567,8.3163,1,1.3,czo,2.01,-2.01,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1195619175826352,80.16886583516154
2020_September_ABCO_1.3,ABCO,2020_September,9,fall,6.5943,HP,100,206.6450567,-1.16,-2.56,2.066450567,2.066450567,7.3593,1,1.3,czo,2.56,-2.56,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1195619175826352,97.49422981503608
2020_September_ABCO_1.3,ABCO,2020_September,9,fall,6.665,HP,81.85402037,169.1472868,-1.16,-3.14,1.691472868,2.066450567,7.5378,1,1.3,czo,3.14,-3.14,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1195619175826352,79.80294673010205
2020_September_ABCO_1.3,ABCO,2020_September,9,fall,7.864,HP,92.44152623,191.0258443,-1.16,-3.03,1.910258443,2.066450567,9.0688,1,1.3,czo,3.03,-3.03,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1195619175826352,90.12515403082226
2020_September_ABCO_1.3,ABCO,2020_September,9,fall,7.8285,HP,66.69906462,137.8303199,-1.16,-2.84,1.378303199,2.066450567,8.6213,1,1.3,czo,2.84,-2.84,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1195619175826352,65.02773934398472
2020_September_ABCO_1.3,ABCO,2020_September,9,fall,7.3407,HP,64.31727126,132.9084617,-1.16,-3.78,1.329084617,2.066450567,8.7817,1,1.3,czo,3.78,-3.78,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1195619175826352,62.70562827038446
2020_September_ABCO_1.3,ABCO,2020_September,9,fall,6.6653,HP,84.83157163,175.3002493,-1.16,-3.67,1.753002493,2.066450567,7.4389,1,1.3,czo,3.67,-3.67,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1195619175826352,82.70588740334149
2020_September_ABCO_1.4,ABCO,2020_September,9,fall,7.9639,HP,100,207.7737722,-0.2,-0.2,2.077737722,2.077737722,9.5368,1,1.4,czo,0.2,-0.2,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1690308852167295,95.79106208957428
2020_September_ABCO_1.4,ABCO,2020_September,9,fall,7.6335,HP,85.50663027,177.6603512,-0.2,-1.64,1.776603512,2.077737722,8.4121,1,1.4,czo,1.64,-1.64,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1690308852167295,81.90770929582601
2020_September_ABCO_1.4,ABCO,2020_September,9,fall,8.1699,HP,68.04820891,141.3863306,-0.2,-1.97,1.413863306,2.077737722,9.6283,1,1.4,czo,1.97,-1.97,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1690308852167295,65.18410206310764
2020_September_ABCO_1.4,ABCO,2020_September,9,fall,6.6627,HP,74.29544005,154.3664384,-0.2,-2.67,1.543664384,2.077737722,7.3839,1,1.4,czo,2.67,-2.67,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1690308852167295,71.16839112439641
2020_September_ABCO_1.4,ABCO,2020_September,9,fall,6.6273,HP,76.25555607,158.4390454,-0.2,-2.29,1.584390454,2.077737722,7.3642,1,1.4,czo,2.29,-2.29,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1690308852167295,73.04600708079303
2020_September_ABCO_1.4,ABCO,2020_September,9,fall,7.9188,HP,85.41731585,177.4747793,-0.2,-2.49,1.774747793,2.077737722,9.0447,1,1.4,czo,2.49,-2.49,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1690308852167295,81.82215408254397
2020_September_ABCO_1.4,ABCO,2020_September,9,fall,7.9308,HP,69.81235626,145.0517661,-0.2,-2.61,1.450517661,2.077737722,8.8835,1,1.4,czo,2.61,-2.61,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1690308852167295,66.87399754822137
2020_September_ABCO_1.4,ABCO,2020_September,9,fall,7.5666,HP,71.31520574,148.1742932,-0.2,-3.05,1.481742932,2.077737722,7.725,1,1.4,czo,3.05,-3.05,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1690308852167295,68.31359304742884
2020_September_ABCO_1.4,ABCO,2020_September,9,fall,6.7657,HP,60.77976558,126.2844117,-0.2,-4.1,1.262844117,2.077737722,7.4859,1,1.4,czo,4.1,-4.1,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.1690308852167295,58.22158299391005
2020_September_ABCO_1.5,ABCO,2020_September,9,fall,8.0734,HP,92.48073735,189.6153846,-0.16,-0.16,1.896153846,2.050323019,9.651,1,1.5,czo,0.16,-0.16,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.05129756731435,92.43680079446148
2020_September_ABCO_1.5,ABCO,2020_September,9,fall,7.5315,HP,100,205.0323019,-0.16,-1.201,2.050323019,2.050323019,8.1345,1,1.5,czo,1.201,-1.201,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.05129756731435,99.95249112903565
2020_September_ABCO_1.5,ABCO,2020_September,9,fall,7.7209,HP,68.45532172,140.3555219,-0.16,-1.85,1.403555219,2.050323019,8.4631,1,1.5,czo,1.85,-1.85,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.05129756731435,68.42279937169705
2020_September_ABCO_1.5,ABCO,2020_September,9,fall,6.6467,HP,56.60864158,116.0660009,-0.16,-2.72,1.160660009,2.050323019,7.1813,1,1.5,czo,2.72,-2.72,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.05129756731435,56.58174745069229
2020_September_ABCO_1.5,ABCO,2020_September,9,fall,6.6548,HP,62.90883485,128.9834322,-0.16,-3.53,1.289834322,2.050323019,7.2854,1,1.5,czo,3.53,-3.53,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.05129756731435,62.87894757700651
2020_September_ABCO_1.5,ABCO,2020_September,9,fall,7.6072,HP,51.86864129,106.3474692,-0.16,-2.85,1.063474692,2.050323019,7.9959,1,1.5,czo,2.85,-2.85,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.05129756731435,51.84399908358242
2020_September_ABCO_1.5,ABCO,2020_September,9,fall,7.4276,HP,46.24346402,94.81403876,-0.16,-4.11,0.948140388,2.050323019,7.6086,1,1.5,czo,4.11,-4.11,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.05129756731435,46.221494292578306
2020_September_ABCO_1.5,ABCO,2020_September,9,fall,7.6574,HP,50.32748169,103.1875942,-0.16,-5,1.031875942,2.050323019,8.1365,1,1.5,czo,5,-5,205,0.3663120148890651,-1.4115940158731708,-2.030430563395122,-1.4115940158731708,2.05129756731435,50.30357167297663
