"","lfm","mpa","fh","fd","gd","tti","prop_ignite","temp_change","lower_temp_max","ignition","sample_wt","dry_wt","fresh_wt","water_wt","location","site","year_month","spp","individual","bins10lfm","bins5lfm","bins20lfm","notes_flam","dw_flam_sample","ww_flam_sample","excess_water","mpa_scaled","dw_flam_sample_scaled","sample_wt_scaled","ww_flam_sample_scaled","lfm_scaled","excess_water_scaled","Species","F.Group"
"35",101.9001702,-1.45,39,15,104,76,95,28.7,301.3,1,4.092,6.858,7.5766,0.7186,"czo",1,"2020_september","cade","2020_september_cade_1.4","(100,110]","(100,105]","(100,120]",NA,3.70389567880052,0.388104321199483,-3.31579135760103,0.777850814051697,0.157856448009352,0.123819363575608,-0.0632591267875365,-0.189151322562741,-0.214456928058884,"Ca. decurrens","Gymnosperm"
"36",107.8379568,-1.55,44,16,85,95,95,41.1,288.5,1,4.4676,6.5675,7.0573,0.4898,"czo",1,"2020_september","cade","2020_september_cade_1.4","(100,110]","(105,110]","(100,120]","glow continued with tiny piece that fell through mesh directly onto hotplate until past14:22:12",4.15753375936973,0.310066240630269,-3.84746751873946,0.732816329713156,0.372501311476187,0.270312297512287,-0.193084386567568,-0.0294853165657273,-0.521259861524011,"Ca. decurrens","Gymnosperm"
"37",106.1617599,-1.77,41,21,128,89,95,27.5,273.5,1,4.4372,7.0022,7.9722,0.97,"czo",1,"2020_september","cade","2020_september_cade_1.4","(100,110]","(105,110]","(100,120]",NA,3.8973133940443,0.539886605955696,-3.35742678808861,0.633740464168367,0.249374600604647,0.25845557442476,0.189248039005775,-0.0745579475504069,-0.238482590940439,"Ca. decurrens","Gymnosperm"
"38",107.7445845,-2.16,NA,49,270,66,95,11.9,260.9,1,5.0169,7.9022,8.6632,0.761,"czo",1,"2020_september","cade","2020_september_cade_1.4","(100,110]","(105,110]","(100,120]",NA,4.57620130898513,0.440698691014867,-4.13550261797026,0.458105975248059,0.570599405252688,0.484552363037894,0.0242376142194832,-0.0319960807975969,-0.687470084671332,"Ca. decurrens","Gymnosperm"
"39",81.75943298,-3.78,NA,30,90,64,100,33.3,273.4,1,2.897,7.7073,8.0995,0.392200000000001,"czo",1,"2020_september","cade","2020_september_cade_1.4","(80,90]","(80,85]","(80,100]",NA,2.75671931600716,0.140280683992839,-2.61643863201432,-0.271452671036297,-0.290312587570044,-0.34225906042421,-0.475542051294493,-0.730732097754765,0.189103516098348,"Ca. decurrens","Gymnosperm"
"40",83.14913162,-4.21,NA,22,112,68,100,48.4,303.4,1,4.9628,6.8493,7.4286,0.5793,"czo",1,"2020_september","cade","2020_september_cade_1.4","(80,90]","(80,85]","(80,100]",NA,4.5757889831193,0.387011016880704,-4.18877796623859,-0.465100953692021,0.570404307810548,0.463452076227525,-0.065077963388446,-0.69336335308006,-0.718212544696437,"Ca. decurrens","Gymnosperm"
"41",150.1568803,-0.43,34,14,75,84,100,18.4,270.6,1,3.0944,7.8349,8.8399,1.005,"czo",2,"2020_september","cade","2020_september_cade_2.5","(150,160]","(150,155]","(140,160]",NA,2.74260054525504,0.351799454744963,-2.39080109051007,1.23720255430481,-0.296993070867669,-0.265268365112441,-0.123656418524576,1.10846286994172,0.319307321898358,"Ca. decurrens","Gymnosperm"
"42",130.6248827,-1.56,44,26,63,62,100,7.30000000000001,243.5,1,3.4518,7.7733,8.4694,0.6961,"czo",2,"2020_september","cade","2020_september_cade_2.5","(130,140]","(130,135]","(120,140]",NA,3.16809655229414,0.283703447705859,-2.88439310458828,0.728312881279302,-0.0956640020602344,-0.125873864076847,-0.2369419035,0.583250992853497,0.0344807885252976,"Ca. decurrens","Gymnosperm"
"43",130.6775669,-1.78,40,13,199,74,100,-1.30000000000001,306,1,3.2632,6.8578,7.8009,0.9431,"czo",2,"2020_september","cade","2020_september_cade_2.5","(130,140]","(130,135]","(120,140]","~3cm hanging off the edge did not ignite, may have prolonged glow duration; glow continued to12:09:27 on tiny piece that fell through mesh directly onto hot plate",2.86869117153149,0.39450882846851,-2.47418234306298,0.629237015734513,-0.237331621750353,-0.199432350073806,-0.0526044974847674,0.584667661447337,0.271192294840434,"Ca. decurrens","Gymnosperm"
"44",118.1771808,-2.06,39,7,127,67,83,30.3,333.9,1,2.8818,6.7667,7.4617,0.695,"czo",2,"2020_september","cade","2020_september_cade_2.5","(110,120]","(115,120]","(100,120]",NA,2.61338248120401,0.268417518795985,-2.34496496240803,0.5031404595866,-0.358134308571695,-0.348187421967973,-0.26237179205221,0.248534543762105,0.345756991054634,"Ca. decurrens","Gymnosperm"
"45",120.6222409,-2.05,44,21,53,87,100,-17,213.7,1,2.5379,6.6314,7.2052,0.573799999999999,"czo",2,"2020_september","cade","2020_september_cade_2.5","(120,130]","(120,125]","(120,140]",NA,2.33578943818353,0.202110561816466,-2.13367887636707,0.507643908020454,-0.489481131888886,-0.48231660189562,-0.372680987925558,0.314281766909138,0.467679310947503,"Ca. decurrens","Gymnosperm"
"46",101.5923567,-3.39,NA,23,195,61,95,29.2,278.3,1,3.1073,7.8247,8.4946,0.6699,"czo",2,"2020_september","cade","2020_september_cade_2.5","(100,110]","(100,105]","(100,120]",NA,2.86225252631083,0.245047473689167,-2.61720505262167,-0.0958181821159889,-0.240378151976752,-0.260237058275958,-0.301250531187429,-0.197428371814893,0.188661254233347,"Ca. decurrens","Gymnosperm"
"47",113.9964264,-3.51,NA,18,178,58,83,29.6,271.4,1,2.3307,7.7492,8.3234,0.574199999999999,"czo",2,"2020_september","cade","2020_september_cade_2.5","(110,120]","(110,115]","(100,120]",NA,2.16991379003773,0.160786209962275,-2.00912758007545,-0.149859563322237,-0.567967390811537,-0.563129530307973,-0.441428766901919,0.136114815322817,0.53955145015971,"Ca. decurrens","Gymnosperm"
"48",95.55095706,-3.26,NA,15,63,47,100,9.19999999999999,276.2,1,1.8826,6.523,6.8924,0.369400000000001,"czo",2,"2020_september","cade","2020_september_cade_2.5","(90,100]","(95,100]","(80,100]",NA,1.78170155533631,0.100898444663688,-1.68080311067262,-0.0372733524758861,-0.751655149143206,-0.73789918871326,-0.541058904276183,-0.359880513687185,0.729010594097032,"Ca. decurrens","Gymnosperm"
"49",121.313025953929,-3.487,38,47,93,89,95,38.5,300.2,1,8.9612,12.7977,12.8515,0.0538,"seki",1,"2020_october","pije","2020_october_pije_1.4","(120,130]","(120,125]","(120,140]",NA,8.92368589191923,0.0375141080807688,-8.88617178383846,-0.139501631924373,2.62766929135472,2.02292318126591,-0.646505987326414,0.332856851868106,-3.42883662043973,"Pi. jeffreyi","Gymnosperm"
"50",122.634041,-3.987,NA,29,46,65,95,84.5,348,1,7.5114,7.7564,8.438,0.6816,"seki",1,"2020_october","pije","2020_october_pije_1.4","(120,130]","(120,125]","(120,140]",NA,6.90464837165205,0.60675162834795,-6.2978967433041,-0.364674053617076,1.67233495890985,1.4574666966509,0.300485640430029,0.368378707144645,-1.9352763800291,"Pi. jeffreyi","Gymnosperm"
"51",127.307911517936,-3.034,54,26,114,102,95,169.6,414.2,1,9.7632,12.9239,13.474,0.5501,"seki",1,"2020_october","pije","2020_october_pije_1.4","(120,130]","(125,130]","(120,140]",NA,9.36460000593736,0.398599994062639,-8.96600001187472,0.0645045821292154,2.83629364159726,2.33572225745658,-0.0457983762656549,0.494058238663348,-3.4749013800152,"Pi. jeffreyi","Gymnosperm"
"52",144.3765621,-0.298,48,19,79,80,95,139.1,410.2,1,10.1665,12.4541,12.974,0.5199,"seki",1,"2020_october","pije","2020_october_pije_1.4","(140,150]","(140,145]","(140,160]",NA,9.75910341066749,0.407396589332511,-9.35170682133498,1.29664807363168,3.02295815031585,2.4930188502592,-0.0311642353723758,0.953031160694055,-3.69747291744599,"Pi. jeffreyi","Gymnosperm"
"53",141.8796592,-2.291,45,24,93,94,95,128.8,406.1,1,12.214,12.4332,12.9661,0.5329,"seki",1,"2020_october","pije","2020_october_pije_1.4","(140,150]","(140,145]","(140,160]",NA,11.7120109207857,0.501989079214259,-11.2100218415715,0.399110800764571,3.94700219297363,3.29159255163127,0.126201174983227,0.885889894046755,-4.76981082007094,"Pi. jeffreyi","Gymnosperm"
"54",112.1722846,-0.109,21,33,329,50,90,57.5,286.3,1,3.1326,7.5641,7.9235,0.3594,"seki",1,"2020_october","arpa","2020_october_arpa_1.2","(110,120]","(110,115]","(100,120]",NA,2.99050920174165,0.142090798258345,-2.84841840348331,1.38176324903152,-0.179691808026051,-0.250369456495878,-0.472530719480117,0.0870639727785253,0.0552399359843526,"Ar. patula","Angiosperm"
"55",110.7378401,-1.859,21,47,138,47,90,201,413.5,1,5.5904,7.7409,8.2782,0.5373,"seki",1,"2020_october","arpa","2020_october_arpa_1.2","(110,120]","(110,115]","(100,120]",NA,5.22755277234181,0.362847227658187,-4.86470554468363,0.593659773107066,0.878794973282799,0.708231004179229,-0.105277186513892,0.048492020034487,-1.1082555427366,"Ar. patula","Angiosperm"
"56",145.1628825,-2.006,28,26,175,40,100,11.9,283.6,1,3.2441,7.6406,8.2288,0.5882,"seki",1,"2020_october","arpa","2020_october_arpa_1.2","(140,150]","(145,150]","(140,160]",NA,3.01220961258021,0.231890387419794,-2.78031922516041,0.527459081129412,-0.169423971349353,-0.206881804382087,-0.323138846871395,0.974175173801898,0.094536464967885,"Ar. patula","Angiosperm"
"57",72.67358626,-5.802,30,17,123,28,60,25.3,302,1,2.7185,7.7855,8.1916,0.4061,"seki",1,"2020_october","arpa","2020_october_arpa_1.2","(70,80]","(70,75]","(60,80]",NA,2.58372988793398,0.134770112066019,-2.44895977586796,-1.18204994436159,-0.372164825643581,-0.411878306184852,-0.484709517058871,-0.975048870082601,0.285746939510572,"Ar. patula","Angiosperm"
"58",82.86189684,-4.9,25,25,26,32,90,85.3,337.9,1,3.6122,12.6388,13.0372,0.3984,"seki",1,"2020_october","arpa","2020_october_arpa_1.2","(80,90]","(80,85]","(80,100]",NA,3.50181583162029,0.110384168379713,-3.39143166324057,-0.77583889562795,0.062239693011683,-0.0633140488387123,-0.525278319507156,-0.701087044279409,-0.258105053279919,"Ar. patula","Angiosperm"
"59",201.721319155212,-0.35,35,6,150,104,100,1.30000000000001,279.7,1,3.6805,7.8074,9.1873,1.3799,"czo",2,"2020_september","abco","2020_september_abco_2.3","(200,210]","(200,205]","(200,220]","max surface temp lower than taller temp",3.12770190371491,0.552798096285089,-2.57490380742982,1.27323014177564,-0.114777264814102,-0.0366754242703546,0.210727777793996,2.49502128945261,0.213071124494027,"Ab. concolor","Gymnosperm"
"60",204.7480971,-1.87,NA,9,117,58,100,1.30000000000001,264.1,1,3.4286,7.7336,8.8634,1.1298,"czo",2,"2020_september","abco","2020_september_abco_2.3","(200,210]","(200,205]","(200,220]",NA,2.99156316537672,0.437036834623282,-2.55452633075344,0.588705979829826,-0.179193111178857,-0.134922415906802,0.0181456978903383,2.5764108000632,0.224829916928027,"Ab. concolor","Gymnosperm"
"61",202.7293578,-2.24,24,10,177,58,100,43.6,309.8,1,2.4016,6.6468,7.5307,0.883900000000001,"czo",2,"2020_september","abco","2020_september_abco_2.3","(200,210]","(200,205]","(200,220]",NA,2.11971727462254,0.281882725377455,-1.83783454924509,0.422078387777227,-0.591718536624258,-0.535476843896603,-0.239970883038555,2.52212726599679,0.638395837367818,"Ab. concolor","Gymnosperm"
"62",181.5919108,-2.63,NA,10,137,61,93,29.4,300.5,1,2.8771,7.6414,8.3418,0.700399999999999,"czo",2,"2020_september","abco","2020_september_abco_2.3","(180,190]","(180,185]","(180,200]","gpe",2.63553093337169,0.241569066628305,-2.39396186674339,0.246443898856919,-0.34765447520857,-0.350020533761111,-0.307037258603111,1.95374514538242,0.317483400701041,"Ab. concolor","Gymnosperm"
"63",132.9230027,-2.94,NA,34,82,67,100,24,284.1,1,4.5384,7.6227,8.1734,0.550700000000001,"czo",2,"2020_september","abco","2020_september_abco_2.3","(130,140]","(130,135]","(120,140]",NA,4.23261576332983,0.305784236670175,-3.92683152665965,0.106836997407443,0.40802735564913,0.29792598154508,-0.200207989204173,0.64504702333089,-0.567056743575911,"Ab. concolor","Gymnosperm"
"64",118.0126404,-3.3,NA,20,114,98,100,31.6,303.4,1,5.2713,8.0372,9.0455,1.0083,"czo",2,"2020_september","abco","2020_september_abco_2.3","(110,120]","(115,120]","(100,120]",NA,4.68370928749102,0.587590712508982,-4.09611857498204,-0.0552871462113023,0.621468228564514,0.583774414138775,0.268609268557825,0.244110082213899,-0.664743581578486,"Ab. concolor","Gymnosperm"
"65",105.6876457,-3.201,44,14,170,84,95,135.5,384.6,1,6.7602,12.4574,12.6841,0.2267,"seki",1,"2020_october","pije","2020_october_pije_1.2","(100,110]","(105,110]","(100,120]",NA,6.63937650128902,0.120823498710985,-6.51855300257803,-0.0107030067161474,1.54681806155365,1.16448082877754,-0.507911301221964,-0.0873067924988714,-2.06260574436947,"Pi. jeffreyi","Gymnosperm"
"66",122.9087452,-3.716,51,21,64,98,95,66.4,336.9,1,5.4078,7.5225,7.9104,0.3879,"seki",1,"2020_october","pije","2020_october_pije_1.2","(120,130]","(120,125]","(120,140]",NA,5.14261927336165,0.26518072663835,-4.8774385467233,-0.242630601059631,0.838607563818667,0.637012660896914,-0.267756565481463,0.375765453317807,-1.11560310251664,"Pi. jeffreyi","Gymnosperm"
