model_spp_gr_sample,sample,round,model_spp_gr,spp,model,lfm_notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,prop_new,glow,year_month,year,month,dry_wt,fresh_wt,water_wt,site,bottle_wt,ttms,lfm_outliers_out,precip_2mo,season,ignition_no_double,prop_ignite,ros,hydration,bins5lfm,bins10lfm,bins20lfm,temp_change,gdw_gfw,gww_gdw,gdw_gww,dw_flam_sample,ww_flam_sample,gww_gdw_saturated,gdw_gww_saturated,rwc,rwd,max_mpa_sample,flam_index,mean_wt,dry_norm_fh,dry_norm_gd,dry_norm_fd,dry_norm_pfg,dry_norm_ttfg,dry_norm_tti,dry_norm_gti,location,ambient_humidity,ambient_temp,prop_new_lfm,sample_length,temp_start_higher,taller_temp_start,taller_temp_max,lower_temp_max,surface_temp_start,temp_at_ignition_taller,temp_at_ignition_lower,ignition_num,glow_pre_ignition,ignition2,n,notes_flam,prop_new_flam,start_temp,id,individual,mpa,sample_wt,lfm
"2020_october_hp_abco_(130,140]_1.5",1.5,2,"2020_october_hp_abco_(130,140]",abco,hp,0,40,41,38,79,9,78,31,1,NA,1,2020_october,2020,october,7.4885,7.8323,0.3438,1,7.2282,1,132.0783711,0.61,dry,1,100,1.1111111111111112,hydrated,"(130,135]","(130,140]","(120,140]",29.100000000000023,0.9561048478735492,1.320783711,21.781559045956953,2.9945203835399568,0.13747961646004336,1.811521812,13.809007352941176,72.91017432143401,27.089825678565987,-0.179,16.11185519862123,3.367958333333333,13.357731748920076,26.047576910394145,3.005489643507017,10.352242105413058,13.691675042643077,26.381520204117148,12.689845161474071,seki,NA,NA,NA,NA,NA,NA,NA,304.3,275.2,NA,289.3,1,NA,NA,NA,NA,NA,NA,92,2020_october_abco_1.5,1.517,3.132,132.0783711
"2020_october_hp_abco_(130,140]_2.3",2.3,4,"2020_october_hp_abco_(130,140]",abco,hp,0,40,107,0.5,107,7,82,75,1,30,0,2020_october,2020,october,7.608,8.1314,0.5234,2,7.2077,2,130.751936,0.61,dry,1,100,1.4285714285714286,hydrated,"(130,135]","(130,140]","(120,140]",27.19999999999999,0.935632240450599,1.30751936,14.53572793274742,2.861631207418157,0.1968687925818431,1.812757974,13.655228171038448,72.1287330550173,27.871266944982693,-0.192,13.885694219904854,3.367958333333333,13.97804157863134,28.654985236194246,2.4461572762604846,26.20882795993376,37.391261222838835,37.391261222838835,0.17472551973289174,seki,NA,NA,NA,NA,NA,NA,NA,260,232.8,NA,253.3,1,NA,NA,NA,NA,NA,NA,125,2020_october_abco_2.3,2.759,3.0585,130.751936
"2020_october_hp_abco_(130,140]_2.4",2.4,5,"2020_october_hp_abco_(130,140]",abco,hp,0,23,72,0.5,72,26,70,44,1,50,0,2020_october,2020,october,12.3176,12.4931,0.1755,2,12.1899,2,137.43148,0.61,dry,1,100,0.38461538461538464,hydrated,"(135,140]","(130,140]","(120,140]",35.70000000000002,0.985952245639593,1.3743147999999998,70.185754985755,2.638802590229807,0.03759740977019321,1.972067039,9.158510638297871,69.68905076862347,30.31094923137653,-0.192,14.876361474903948,3.367958333333333,8.716074512416249,26.52718329865815,9.852953796644456,16.674229502013695,27.28510282147695,27.28510282147695,0.18947988070470104,seki,NA,NA,NA,NA,NA,NA,NA,286.3,250.6,NA,278.2,1,NA,NA,NA,NA,NA,NA,129,2020_october_abco_2.4,2.934,2.6764,137.43148
"2020_october_hp_abco_(130,140]_2.4",2.4,7,"2020_october_hp_abco_(130,140]",abco,hp,0,39,77,24,101,15,103,64,1,60,1,2020_october,2020,october,7.5591,8.0021,0.443,2,7.2272,2,133.4739379,0.61,dry,1,100,0.6666666666666666,hydrated,"(130,135]","(130,140]","(120,140]",44,0.9446395321228176,1.3347393790000002,17.063431151241534,4.416756596393447,0.2588434036065532,1.972067039,9.158510638297871,67.68225179996024,32.31774820003976,-0.192,14.182140188617568,3.367958333333333,8.830008887482252,23.320279882324922,3.3961572644162508,14.490270994842671,17.43360729067009,22.86745891373609,5.433851623066001,seki,NA,NA,NA,NA,NA,NA,NA,297.2,253.2,NA,255.9,1,NA,NA,NA,NA,NA,NA,132,2020_october_abco_2.4,2.082,4.6756,133.4739379
"2020_october_hp_abco_(140,150]_1.1",1.1,4,"2020_october_hp_abco_(140,150]",abco,hp,0,48,224,0.5,81.5,14,118,104,1,NA,0,2020_october,2020,october,7.8193,8.6678,0.8485,1,7.2297,2,143.9111262,0.61,dry,1,100,0.7142857142857143,hydrated,"(140,145]","(140,150]","(140,160]",43.29999999999998,0.90210895498281,1.4391112620000002,9.215439010017676,6.565729396155888,0.7124706038441122,1.873278237,9.215439010017676,76.82314530620366,23.176854693796344,-0.208,16.591456996487807,3.367958333333333,7.310688135898976,17.972108334084982,2.132284039637202,15.839824294447782,34.11654463419522,12.412939230745136,0.07615300141561433,seki,NA,NA,NA,NA,NA,NA,NA,273.7,230.4,NA,239,1,NA,NA,NA,NA,NA,NA,65,2020_october_abco_1.1,2.187,7.2782,143.9111262
"2020_october_hp_abco_(140,150]_1.2",1.2,3,"2020_october_hp_abco_(140,150]",abco,hp,0,40,74,0.5,74,14,57,43,1,NA,0,2020_october,2020,october,7.4956,7.7905,0.2949,1,7.2937,1,146.0624071,0.61,dry,1,100,0.7142857142857143,hydrated,"(145,150]","(140,150]","(140,160]",21.399999999999977,0.9621462037096464,1.460624071,25.41742963716514,2.880954377767794,0.113345622232206,2.0020790020000003,16.146672318779146,72.95536637369916,27.044633626300836,-0.261,16.66104231042265,3.367958333333333,13.884287897329562,19.785110253694626,4.859500764065347,14.92560948962928,25.68593261005969,25.68593261005969,0.17355359871661952,seki,NA,NA,NA,NA,NA,NA,NA,287,265.6,NA,265.1,1,NA,NA,NA,NA,NA,NA,67,2020_october_abco_1.2,1.784,2.9943,146.0624071
"2020_october_hp_abco_(140,150]_1.2",1.2,4,"2020_october_hp_abco_(140,150]",abco,hp,0,28,75,37,112,12,163,114,1,40,1,2020_october,2020,october,7.4728,7.8501,0.3773,1,7.2039,2,140.3123838,0.61,dry,1,100,0.8333333333333334,hydrated,"(140,145]","(140,150]","(140,160]",17.30000000000001,0.9519369180010446,1.403123838,19.80598992843891,3.292654605673813,0.1662453943261868,2.0020790020000003,16.146672318779146,70.08334019778106,29.916659802218945,-0.261,12.492965971241947,3.367958333333333,8.50377684672761,49.504129500592875,3.64447579145469,34.62252001881956,22.77797369659181,34.01510738691044,11.237133690318627,seki,NA,NA,NA,NA,NA,NA,NA,287.3,270,NA,275.5,1,NA,NA,NA,NA,NA,NA,74,2020_october_abco_1.2,2.738,3.4589,140.3123838
"2020_october_hp_abco_(140,150]_1.3",1.3,5,"2020_october_hp_abco_(140,150]",abco,hp,0,43,77,4,81,18,88,66,1,80,1,2020_october,2020,october,12.3525,12.8518,0.4993,1,12.0165,2,148.6011905,0.61,dry,1,100,0.5555555555555556,hydrated,"(145,150]","(140,150]","(140,160]",67.89999999999998,0.9611494109774504,1.486011905,24.73963548968556,4.1741757769339705,0.16872422306602974,1.91840796,7.876458752515091,77.46068281534862,22.53931718465138,-0.112,16.19448343069862,3.367958333333333,10.30143489347363,21.082006293620452,4.3122285600587285,15.811504720215336,18.446755506917896,19.40502852026428,0.9582730133463842,seki,NA,NA,NA,NA,NA,NA,NA,333,265.1,NA,285.9,1,NA,NA,NA,NA,NA,NA,77,2020_october_abco_1.3,2.61,4.3429,148.6011905
"2020_october_hp_abco_(140,150]_1.4",1.4,4,"2020_october_hp_abco_(140,150]",abco,hp,0,27,65,5,70,8,91,78,1,NA,1,2020_october,2020,october,12.3406,12.659,0.3184,1,12.1225,2,145.9880789,0.61,dry,1,100,1.25,hydrated,"(145,150]","(140,150]","(140,160]",39.30000000000001,0.9748479342760092,1.459880789,38.758165829145725,2.270030899755114,0.05856910024488515,1.74,13.276210379658654,83.90119477011496,16.098805229885045,-0.312,15.631572456270224,3.367958333333333,11.8941112224123,40.08756004590812,3.5241811029369776,34.36076575363553,28.633971461362943,30.836584650698555,2.202613189335611,seki,NA,NA,NA,NA,NA,NA,NA,314.5,275.2,NA,287.9,1,NA,NA,NA,NA,NA,NA,90,2020_october_abco_1.4,2.352,2.3286,145.9880789
"2020_october_hp_abco_(140,150]_1.5",1.5,4,"2020_october_hp_abco_(140,150]",abco,hp,0,36,245,7,81.5,6,77,64,1,NA,1,2020_october,2020,october,12.3819,12.7778,0.3959,1,12.1121,2,146.7383247,0.61,dry,1,100,1.6666666666666667,hydrated,"(145,150]","(140,150]","(140,160]",54.54999999999998,0.9690165756233468,1.467383247,31.275322051022982,2.723421085789416,0.08707891421058411,1.811521812,13.809007352941176,81.00279208782719,18.99720791217281,-0.179,15.45812540678047,3.367958333333333,13.218668309445423,28.273262772980488,2.2031113849075705,23.49985477234742,89.96038155039247,29.925596311661167,2.570296615725499,seki,NA,NA,NA,NA,NA,NA,NA,289.95,235.4,NA,257.6,1,NA,NA,NA,NA,NA,NA,95,2020_october_abco_1.5,2.518,2.8105,146.7383247
"2020_october_hp_abco_(140,150]_1.5",1.5,5,"2020_october_hp_abco_(140,150]",abco,hp,0,36,68,0.5,68,17,69,52,1,90,1,2020_october,2020,october,12.4827,12.8859,0.4032,1,12.2082,2,146.8852459,0.61,dry,1,100,0.5882352941176471,hydrated,"(145,150]","(140,150]","(140,160]",63.60000000000002,0.9687099853328056,1.468852459,30.95907738095238,2.887046369287361,0.09325363071263926,1.811521812,13.809007352941176,81.08389583111462,18.916104168885383,-0.179,16.96985432545048,3.367958333333333,12.469491443909938,23.899858600827383,5.888370959624138,18.011487641203246,23.55348383849655,23.55348383849655,0.17318738116541582,seki,NA,NA,NA,NA,NA,NA,NA,328.1,264.5,NA,272.9,1,NA,NA,NA,NA,NA,NA,93,2020_october_abco_1.5,2.637,2.9803,146.8852459
"2020_october_hp_abco_(140,150]_1.6",1.6,1,"2020_october_hp_abco_(140,150]",abco,hp,0,35,49,23,72,6,79,50,1,NA,1,2020_october,2020,october,7.5062,7.9587,0.4525,1,7.1913,2,143.6964116,0.61,dry,1,100,1.6666666666666667,hydrated,"(140,145]","(140,150]","(140,160]",3.7999999999999545,0.9431439808008844,1.436964116,16.58828729281768,2.828677427218013,0.17052257278198724,2.359763314,11.39166168559474,60.89441714237957,39.10558285762043,-0.106,16.360488149980537,3.367958333333333,12.37327369435061,27.92824633867709,2.1211326333172473,17.676105277643728,17.322583172090855,25.45359159980697,8.131008427716115,seki,NA,NA,NA,NA,NA,NA,NA,260.4,256.6,NA,298.9,1,NA,NA,NA,NA,NA,NA,103,2020_october_abco_1.6,0.106,2.9992,143.6964116
"2020_october_hp_abco_(140,150]_2.1",2.1,5,"2020_october_hp_abco_(140,150]",abco,hp,0,33,35,27,62,24,145,94,1,40,1,2020_october,2020,october,7.3813,7.5785,0.1972,2,7.2447,2,144.363104,0.61,dry,1,100,0.4166666666666667,hydrated,"(140,145]","(140,150]","(140,160]",8.199999999999989,0.9739790195949068,1.44363104,37.43052738336714,2.649320331200106,0.07077966879989406,1.803030303,13.507062399427856,80.06693163159775,19.93306836840225,-0.155,17.451279964091096,3.367958333333333,12.456024894902557,54.731018477602134,9.058927196292768,35.480798185480005,13.21093549459362,23.402228590422983,10.191293095829362,seki,NA,NA,NA,NA,NA,NA,NA,269,260.8,NA,257,1,NA,NA,NA,NA,NA,NA,111,2020_october_abco_2.1,2.701,2.7201,144.363104
"2020_october_hp_abco_(140,150]_2.5",2.5,4,"2020_october_hp_abco_(140,150]",abco,hp,0,34,83,16,99,18,120,86,1,85,1,2020_october,2020,october,7.5378,7.9769,0.4391,2,7.2397,2,147.2995639,0.61,dry,1,100,0.5555555555555556,hydrated,"(145,150]","(140,150]","(140,160]",36.349999999999994,0.9449535533854004,1.472995639,17.166476884536554,3.819785748849804,0.22251425115019607,1.681119649,8.512656858502814,87.61991687362641,12.380083126373592,-0.152,13.852371879951368,3.367958333333333,8.901022789102221,31.415374549772547,4.712306182465882,22.514351760670326,21.728967396926013,25.91768400356235,4.18871660663634,seki,NA,NA,NA,NA,NA,NA,NA,289.95,253.6,NA,217.9,1,NA,NA,NA,NA,NA,NA,141,2020_october_abco_2.5,2.447,4.0423,147.2995639
"2020_october_hp_abco_(140,150]_2.5",2.5,5,"2020_october_hp_abco_(140,150]",abco,hp,0,36,84,11,95,12,98,75,1,80,1,2020_october,2020,october,12.6952,13.3241,0.6289,2,12.2689,2,147.525217,0.61,dry,1,100,0.8333333333333334,hydrated,"(145,150]","(140,150]","(140,160]",66.5,0.9527998138711058,1.47525217,20.18635713149944,3.9116243558664383,0.19377564413356207,1.681119649,8.512656858502814,87.7541447378562,12.245855262143806,-0.152,14.326086542102,3.367958333333333,9.203337724904282,25.05353047335054,3.0677792416347605,19.173620260217252,21.474454691443324,24.286585662941853,2.8121309714985303,seki,NA,NA,NA,NA,NA,NA,NA,329.7,263.2,NA,257.6,1,NA,NA,NA,NA,NA,NA,140,2020_october_abco_2.5,2.884,4.1054,147.525217
"2020_october_hp_abco_(150,160]_1.2",1.2,5,"2020_october_hp_abco_(150,160]",abco,hp,0,29,57,0.5,57,13,107,94,1,NA,0,2020_october,2020,october,7.4313,7.7997,0.3684,1,7.197,2,157.234315,0.61,dry,1,100,0.7692307692307693,hydrated,"(155,160]","(150,160]","(140,160]",76.60000000000002,0.9527674141313128,1.57234315,20.171824104234528,2.902224820185392,0.14387517981460807,2.0020790020000003,16.146672318779146,78.53551974868572,21.464480251314285,-0.261,17.712165409720722,3.367958333333333,9.992334087387311,36.86826715001525,4.479322177104656,32.38894497291059,19.640104930381955,19.640104930381955,0.17228162219633297,seki,NA,NA,NA,NA,NA,NA,NA,343.6,267,NA,228.8,1,NA,NA,NA,NA,NA,NA,73,2020_october_abco_1.2,2.674,3.0461,157.234315
"2020_october_hp_abco_(150,160]_1.3",1.3,4,"2020_october_hp_abco_(150,160]",abco,hp,"written on side of datasheet: 2.6779 (update: entered for 1.6-4, since that was missing flam weight and is only likely candidate for the extra flam weight)",36,44,53,97,12,125,60,1,66,1,2020_october,2020,october,12.4549,12.9796,0.5247,1,12.1076,2,151.0797581,0.61,dry,1,100,0.8333333333333334,hydrated,"(150,155]","(150,160]","(140,160]",40.30000000000001,0.9595750254245125,1.5107975809999998,23.73718315227749,3.4606113716909612,0.1457886283090386,1.91840796,7.876458752515091,78.75267474390586,21.247325256094143,-0.112,14.182116776122257,3.367958333333333,10.4027861361414,36.120785194935415,3.4675953787137996,17.337976893568996,12.714516388617264,28.02972931126988,15.315212922652616,seki,NA,NA,NA,NA,NA,NA,NA,304.6,264.3,NA,282,1,NA,NA,NA,NA,NA,NA,76,2020_october_abco_1.3,2.755,3.6064,151.0797581
"2020_october_hp_abco_(150,160]_1.4",1.4,3,"2020_october_hp_abco_(150,160]",abco,hp,0,36,65,0.5,65,14,58,44,1,NA,0,2020_october,2020,october,7.4749,7.8384,0.3635,1,7.2391,2,154.1560645,0.61,dry,1,100,0.7142857142857143,hydrated,"(150,155]","(150,160]","(140,160]",35.099999999999966,0.953625739946928,1.541560645,20.5636863823934,2.7108718909471317,0.13182810905286813,1.74,13.276210379658654,88.5954393678161,11.404560632183902,-0.312,17.377316743672647,3.367958333333333,13.279860298902662,21.3953304815654,5.164390116239924,16.230940365325477,23.977525539685363,23.977525539685363,0.18444250415142585,seki,NA,NA,NA,NA,NA,NA,NA,316.2,281.1,NA,279.2,1,NA,NA,NA,NA,NA,NA,86,2020_october_abco_1.4,2.437,2.8427,154.1560645
"2020_october_hp_abco_(150,160]_1.6",1.6,4,"2020_october_hp_abco_(150,160]",abco,hp,0,29,45,15,60,11,113,87,1,NA,1,2020_october,2020,october,7.6233,8.2925,0.6692,1,7.2039,3,159.561278,0.61,dry,1,100,0.9090909090909092,hydrated,"(155,160]","(150,160]","(140,160]",5.800000000000011,0.9193005728067531,1.59561278,11.39166168559474,2.4617950039192045,0.2161049960807957,2.359763314,11.39166168559474,67.61749242110643,32.382507578893566,-0.106,17.232669835582115,3.367958333333333,11.780022282046914,45.90146613349315,4.468284313879864,35.34006684614074,18.279344920417625,24.372459893890166,6.093114973472542,seki,NA,NA,NA,NA,NA,NA,NA,284.1,278.3,NA,275.8,1,NA,NA,NA,NA,NA,NA,106,2020_october_abco_1.6,2.485,2.6779,159.561278
"2020_october_hp_abco_(150,160]_2.2",2.2,3,"2020_october_hp_abco_(150,160]",abco,hp,0,42,97,0.5,97,11,49,38,1,NA,0,2020_october,2020,october,7.4047,7.8763,0.4716,2,7.0993,2,154.4204322,0.61,dry,1,100,0.9090909090909092,hydrated,"(150,155]","(150,160]","(140,160]",22,0.9401241699782894,1.544204322,15.701229855810007,2.8811045313154655,0.18349546868453448,1.845419019,12.779918172519604,83.67770712782493,16.32229287217507,-0.164,14.725676490194646,3.367958333333333,14.577742509336682,17.007366260892795,3.81798018101675,13.189386079876046,33.66764341442043,33.66764341442043,0.17354455368257954,seki,NA,NA,NA,NA,NA,NA,NA,281.5,259.5,NA,259.5,1,NA,NA,NA,NA,NA,NA,116,2020_october_abco_2.2,2.225,3.0646,154.4204322
"2020_october_hp_abco_(150,160]_2.2",2.2,4,"2020_october_hp_abco_(150,160]",abco,hp,0,37,32,31,63,13,108,1,1,90,1,2020_october,2020,october,7.5903,8.0322,0.4419,2,7.312,2,158.7854833,0.61,dry,1,100,0.13157894736842105,hydrated,"(155,160]","(150,160]","(140,160]",30.899999999999977,0.9449839396429373,1.5878548330000002,17.176510522742703,2.6743990475834765,0.15570095241652335,1.845419019,12.779918172519604,86.04305128818011,13.95694871181989,-0.164,17.78423286805043,3.367958333333333,13.83488377825752,40.38290400140033,4.860905111279669,0.3739157777907438,11.965304889303802,23.556694000816854,11.591389111513058,seki,NA,NA,NA,NA,NA,NA,NA,287.5,256.6,NA,252.2,1,NA,NA,NA,NA,NA,NA,114,2020_october_abco_2.2,2.262,2.8301,158.7854833
"2020_october_hp_abco_(150,160]_2.2",2.2,5,"2020_october_hp_abco_(150,160]",abco,hp,0,40,66,0.5,66,11,62,51,1,85,0,2020_october,2020,october,7.553,8.1044,0.5514,2,7.2021,2,157.138786,0.61,dry,1,100,0.9090909090909092,hydrated,"(155,160]","(150,160]","(140,160]",34.849999999999994,0.9319628843591136,1.5713878600000002,13.697859992745736,3.0728680223088696,0.22433197769113056,1.845419019,12.779918172519604,85.15073508083316,14.849264919166842,-0.164,17.685258783896888,3.367958333333333,13.017155214477803,20.176590582440596,3.5797176839813964,16.5968728984592,21.47830610388838,21.47830610388838,0.16271444018097256,seki,NA,NA,NA,NA,NA,NA,NA,289.95,255.1,NA,243.1,1,NA,NA,NA,NA,NA,NA,120,2020_october_abco_2.2,2.4,3.2972,157.138786
"2020_october_hp_abco_(150,160]_2.3",2.3,3,"2020_october_hp_abco_(150,160]",abco,hp,0,33,87,1,88,19,80,60,1,NA,1,2020_october,2020,october,7.6005,8.1571,0.5566,2,7.2454,2,156.744579,0.61,dry,1,100,0.5263157894736842,hydrated,"(155,160]","(150,160]","(140,160]",19.40000000000003,0.9317649654901864,1.5674457899999998,13.655228171038448,2.567757891897856,0.18804210810214397,1.812757974,13.655228171038448,86.4674607687038,13.532539231296198,-0.192,14.569285750825992,3.367958333333333,12.85167893130663,31.15558528801607,7.399451505903817,23.366688966012052,33.881699000717475,34.27114381681768,0.3894448161002009,seki,NA,NA,NA,NA,NA,NA,NA,268.6,249.2,NA,249.6,1,NA,NA,NA,NA,NA,NA,123,2020_october_abco_2.3,2.2,2.7558,156.744579
"2020_october_hp_abco_(150,160]_2.4",2.4,2,"2020_october_hp_abco_(150,160]",abco,hp,0,41,88,0.5,88,21,69,48,1,NA,0,2020_october,2020,october,7.7481,8.5941,0.846,2,7.2054,2,155.8872305,0.61,dry,1,100,0.47619047619047616,hydrated,"(155,160]","(150,160]","(140,160]",54.700000000000045,0.9015603728139072,1.558872305,9.158510638297871,3.0268987956854128,0.3305012043145874,1.972067039,9.158510638297871,79.04763246742749,20.95236753257251,-0.192,15.35382885340041,3.367958333333333,13.545216661502533,22.795608527894505,6.93779389979398,15.857814628100524,29.072660151517628,29.072660151517628,0.1651855690427138,seki,NA,NA,NA,NA,NA,NA,NA,322.6,267.9,NA,292.3,1,NA,NA,NA,NA,NA,NA,130,2020_october_abco_2.4,2.182,3.3574,155.8872305
"2020_october_hp_abco_(150,160]_2.4",2.4,4,"2020_october_hp_abco_(150,160]",abco,hp,0,39,102,27,129,12,157,118,1,100,1,2020_october,2020,october,7.695,8.365,0.67,2,7.2484,3,150.0223914,0.61,dry,1,100,0.8333333333333334,hydrated,"(150,155]","(150,160]","(140,160]",32.60000000000002,0.9199043634190078,1.500223914,11.485074626865671,4.0255014943215786,0.3504985056784218,1.972067039,9.158510638297871,76.07367722959036,23.92632277040964,-0.192,12.675869468938044,3.367958333333333,9.688233889619436,39.00135181205773,2.9809950429598264,29.313117922438295,25.338457865158524,32.04569671181814,6.707238846659609,seki,NA,NA,NA,NA,NA,NA,NA,299.1,266.5,NA,266.7,1,NA,NA,NA,NA,NA,NA,136,2020_october_abco_2.4,2.494,4.376,150.0223914
"2020_october_hp_abco_(150,160]_2.5",2.5,1,"2020_october_hp_abco_(150,160]",abco,hp,0,46,102,0.5,102,11,114,103,1,NA,0,2020_october,2020,october,7.8691,8.7935,0.9244,2,7.2843,2,158.0711354,0.61,dry,1,100,0.9090909090909092,hydrated,"(155,160]","(150,160]","(140,160]",89.10000000000002,0.8948768977085347,1.580711354,8.512656858502814,3.460578451128675,0.4065215488713254,1.681119649,8.512656858502814,94.0272963283888,5.972703671611185,-0.152,14.70250959973698,3.367958333333333,13.292575403108405,32.94246947726865,3.1786593355259227,29.76381014174273,29.474841111240373,29.474841111240373,0.1444845152511783,seki,NA,NA,NA,NA,NA,NA,NA,344.8,255.7,NA,242.2,1,NA,NA,NA,NA,NA,NA,142,2020_october_abco_2.5,0.152,3.8671,158.0711354
"2020_october_hp_abco_(150,160]_2.5",2.5,3,"2020_october_hp_abco_(150,160]",abco,hp,0,24,87,0.5,87,13,107,75,1,NA,0,2020_october,2020,october,7.5878,8.1266,0.5388,2,7.2365,6,153.3731853,0.61,dry,1,100,0.3125,hydrated,"(150,155]","(150,160]","(140,160]",72.00000000000003,0.9336992100017228,1.533731853,14.082776540460284,4.491840159476288,0.3189598405237124,1.681119649,8.512656858502814,91.23275989976844,8.767240100231561,-0.152,13.633955386959292,3.367958333333333,5.343021823554426,23.82097229668015,2.8941368210919807,16.69694319860758,19.368454110384793,19.368454110384793,0.11131295465738388,seki,NA,NA,NA,NA,NA,NA,NA,327.6,255.6,NA,273.1,1,NA,NA,NA,NA,NA,NA,139,2020_october_abco_2.5,2.59,4.8108,153.3731853
"2020_october_hp_abco_(160,170]_1.2",1.2,2,"2020_october_hp_abco_(160,170]",abco,hp,0,47,67,0.5,67,10,62,52,1,NA,0,2020_october,2020,october,7.5323,7.9934,0.4611,1,7.2529,2,165.0322119,0.61,dry,1,100,1,hydrated,"(165,170]","(160,170]","(160,180]",31.19999999999999,0.9423149098005856,1.650322119,16.335502060290608,2.569881222008157,0.15731877799184302,2.0020790020000003,16.146672318779146,82.43041944655486,17.569580553445135,-0.261,18.260059515800133,3.367958333333333,18.288782998022477,24.12562863568922,3.8912304251111647,20.234398210578057,26.071243848244805,26.071243848244805,0.19456152125555823,seki,NA,NA,NA,NA,NA,NA,NA,294.8,263.6,NA,258.8,1,NA,NA,NA,NA,NA,NA,68,2020_october_abco_1.2,1.223,2.7272,165.0322119
"2020_october_hp_abco_(160,170]_1.3",1.3,3,"2020_october_hp_abco_(160,170]",abco,hp,0,47,135,0.5,135,10,79,69,1,NA,0,2020_october,2020,october,7.8292,8.8232,0.994,1,7.2288,2,165.5562958,0.61,dry,1,100,1,hydrated,"(165,170]","(160,170]","(160,180]",19.600000000000023,0.8873424607852026,1.655562958,7.876458752515091,4.600426987940883,0.5840730120591173,1.91840796,7.876458752515091,86.29879527814303,13.701204721856968,-0.112,13.013647685443166,3.367958333333333,10.216442978706386,17.17231904931499,2.1737112720651885,14.998607777249802,29.345102172880047,29.345102172880047,0.10868556360325944,seki,NA,NA,NA,NA,NA,NA,NA,294,274.4,NA,256.7,1,NA,NA,NA,NA,NA,NA,78,2020_october_abco_1.3,2.223,5.1845,165.5562958
"2020_october_hp_abco_(160,170]_1.6",1.6,2,"2020_october_hp_abco_(160,170]",abco,hp,0,32,50,62,112,9,104,33,1,NA,1,2020_october,2020,october,7.4608,7.85,0.3892,1,7.2249,2,164.9851632,0.61,dry,1,100,1.1111111111111112,hydrated,"(160,165]","(160,170]","(160,180]",13,0.9504203821656052,1.6498516319999998,19.169578622816033,2.1335987159235668,0.11130128407643314,2.359763314,11.39166168559474,69.91597937859966,30.08402062140034,-0.106,12.883627761373225,3.367958333333333,14.998134260756816,48.74393634745966,4.218225260837855,15.466825956405469,23.434584782432527,52.49346991264886,29.058885130216336,seki,NA,NA,NA,NA,NA,NA,NA,283.2,270.2,NA,280,1,NA,NA,NA,NA,NA,NA,99,2020_october_abco_1.6,1.278,2.2449,164.9851632
"2020_october_hp_abco_(160,170]_2.3",2.3,2,"2020_october_hp_abco_(160,170]",abco,hp,0,35,87,4,91,9,69,56,1,NA,1,2020_october,2020,october,7.4377,7.7774,0.3397,2,7.228,2,161.9933238,0.61,dry,1,100,1.1111111111111112,hydrated,"(160,165]","(160,170]","(160,180]",-4.099999999999966,0.956322164219405,1.6199332380000002,21.89490727112158,2.948819393370535,0.1346806066294648,1.812757974,13.655228171038448,89.36290785832176,10.637092141678238,-0.192,14.532044795054505,3.367958333333333,11.86915688315336,23.399194998216625,3.052068912810864,18.990651013045376,29.50333282383835,30.859807896198735,1.356475072360384,seki,NA,NA,NA,NA,NA,NA,NA,265.1,269.2,NA,259.3,1,NA,NA,NA,NA,NA,NA,122,2020_october_abco_2.3,0.798,3.0835,161.9933238
