lfm,water_potential,mpa,year,month,year_month,plant,F.Group,spp
203.766154818024,-0.2,0.2,2020,september,2020_september,15,Gymnosperm,ABCO
187.524462072383,-1.64,1.64,2020,september,2020_september,15,Gymnosperm,ABCO
141.3863306,-1.97,1.97,2020,september,2020_september,15,Gymnosperm,ABCO
154.3664384,-2.67,2.67,2020,september,2020_september,15,Gymnosperm,ABCO
158.4390454,-2.29,2.29,2020,september,2020_september,15,Gymnosperm,ABCO
177.4747793,-2.49,2.49,2020,september,2020_september,15,Gymnosperm,ABCO
145.0517661,-2.61,2.61,2020,september,2020_september,15,Gymnosperm,ABCO
131.539957212202,-3.05,3.05,2020,september,2020_september,15,Gymnosperm,ABCO
126.2844117,-4.1,4.1,2020,september,2020_september,15,Gymnosperm,ABCO
108.28955049620548,-2.22,2.22,2021,august,2021_august,25,Gymnosperm,CADE
106.93997672986112,-2.98,2.98,2021,august,2021_august,25,Gymnosperm,CADE
103.93691234455564,-2.07,2.07,2021,august,2021_august,25,Gymnosperm,CADE
103.10429019881404,-2.69,2.69,2021,august,2021_august,25,Gymnosperm,CADE
128.43022733399215,-0.25,0.25,2021,august,2021_august,25,Gymnosperm,CADE
79.82855612108214,-3.49,3.49,2021,august,2021_august,25,Gymnosperm,CADE
71.86267910375996,-5.22,5.22,2021,august,2021_august,25,Gymnosperm,CADE
72.61498516320482,-5.36,5.36,2021,august,2021_august,25,Gymnosperm,CADE
72.99382716049394,-4.96,4.96,2021,august,2021_august,25,Gymnosperm,CADE
81.18056080417199,-3.79,3.79,2021,august,2021_august,25,Gymnosperm,CADE
106.5507152145644,-2.43,2.43,2021,august,2021_august,21,Angiosperm,QUKE
146.8228404099562,-0.73,0.73,2021,august,2021_august,21,Angiosperm,QUKE
148.52209944751368,-1.35,1.35,2021,august,2021_august,21,Angiosperm,QUKE
37.9750707348781,-7.57,7.57,2021,august,2021_august,21,Angiosperm,QUKE
46.63055800478658,-10,10,2021,august,2021_august,21,Angiosperm,QUKE
48.23085846867737,-8.66,8.66,2021,august,2021_august,21,Angiosperm,QUKE
64.72906403940895,-6.22,6.22,2021,august,2021_august,21,Angiosperm,QUKE
76.32659507264691,-5.61,5.61,2021,august,2021_august,21,Angiosperm,QUKE
76.689580597822,-6.74,6.74,2021,august,2021_august,21,Angiosperm,QUKE
92.43262752646775,-3.57,3.57,2021,august,2021_august,21,Angiosperm,QUKE
97.98984341938213,-4.33,4.33,2021,august,2021_august,21,Angiosperm,QUKE
100.22687526586942,-1.84,1.84,2021,august,2021_august,28,Gymnosperm,CADE
108.00942930760378,-1.31,1.31,2021,august,2021_august,28,Gymnosperm,CADE
109.42762997315118,-2.35,2.35,2021,august,2021_august,28,Gymnosperm,CADE
154.42197712418294,-0.14,0.14,2021,august,2021_august,28,Gymnosperm,CADE
57.25590363859466,-7.61,NA,2021,august,2021_august,28,Gymnosperm,CADE
73.47658154273066,-4.12,4.12,2021,august,2021_august,28,Gymnosperm,CADE
77.2631946871723,-4.95,4.95,2021,august,2021_august,28,Gymnosperm,CADE
72.32817769508085,-5.31,5.31,2021,august,2021_august,28,Gymnosperm,CADE
70.12413212707767,-5.26,5.26,2021,august,2021_august,28,Gymnosperm,CADE
86.77258625552327,-3.07,3.07,2021,august,2021_august,28,Gymnosperm,CADE
97.20486498549434,-2.8,2.8,2021,august,2021_august,28,Gymnosperm,CADE
130.6676558,-0.275,0.275,2020,september,2020_september,17,Gymnosperm,CADE
163.3684475,-0.096,0.096,2020,september,2020_september,17,Gymnosperm,CADE
106.5063649,-1.54,1.54,2020,september,2020_september,17,Gymnosperm,CADE
87.55233494,-1.72,1.72,2020,september,2020_september,17,Gymnosperm,CADE
109.6221601,-1.9,1.9,2020,september,2020_september,17,Gymnosperm,CADE
99.42903752,-1.89,1.89,2020,september,2020_september,17,Gymnosperm,CADE
97.23549929,-2.75,2.75,2020,september,2020_september,17,Gymnosperm,CADE
84.72584856,-3.15,3.15,2020,september,2020_september,17,Gymnosperm,CADE
80.17332862,-4.08,4.08,2020,september,2020_september,17,Gymnosperm,CADE
153.5424417,-0.16,0.16,2020,september,2020_september,17,Angiosperm,ARPA
144.3288963,-0.43,0.43,2020,september,2020_september,17,Angiosperm,ARPA
148.3551468,-1.77,1.77,2020,september,2020_september,17,Angiosperm,ARPA
123.9642907,-2.45,2.45,2020,september,2020_september,17,Angiosperm,ARPA
116.727789,-2.86,2.86,2020,september,2020_september,17,Angiosperm,ARPA
108.0592641,-3.02,3.02,2020,september,2020_september,17,Angiosperm,ARPA
NA,-3.67,NA,2020,september,2020_september,34,Angiosperm,ARPA
93.244916,-3.88,3.88,2020,september,2020_september,17,Angiosperm,ARPA
96.06466145,-3.88,3.88,2020,september,2020_september,17,Angiosperm,ARPA
74.94269088,-5.67,5.67,2020,september,2020_september,17,Angiosperm,ARPA
115.02816180235548,-3.67,3.67,2021,august,2021_august,32,Angiosperm,ARPA
151.729968782518,-1.64,1.64,2021,august,2021_august,32,Angiosperm,ARPA
158.5260657582198,-0.29,0.29,2021,august,2021_august,32,Angiosperm,ARPA
165.7943431139307,-1.53,1.53,2021,august,2021_august,32,Angiosperm,ARPA
172.8028503562946,-1.2,1.2,2021,august,2021_august,32,Angiosperm,ARPA
50.59911540008031,-6.91,6.91,2021,august,2021_august,32,Angiosperm,ARPA
65.87753909104191,-5.79,5.79,2021,august,2021_august,32,Angiosperm,ARPA
65.94816687737044,-5.83,5.83,2021,august,2021_august,32,Angiosperm,ARPA
78.74270489723428,-4.52,4.52,2021,august,2021_august,32,Angiosperm,ARPA
73.35622664377337,-5.22,5.22,2021,august,2021_august,32,Angiosperm,ARPA
86.73084730035379,-4.41,4.41,2021,august,2021_august,32,Angiosperm,ARPA
139.4992335,-0.19,0.19,2020,september,2020_september,17,Angiosperm,QUKE
118.4008915,-1.165,1.165,2020,september,2020_september,17,Angiosperm,QUKE
88.51811381,-4.1,4.1,2020,september,2020_september,17,Angiosperm,QUKE
114.9864499,-0.495,0.495,2020,september,2020_september,17,Angiosperm,QUKE
121.5739855,-1.377,1.377,2020,september,2020_september,17,Angiosperm,QUKE
89.51993142,-3.22,3.22,2020,september,2020_september,17,Angiosperm,QUKE
92.07042254,-3.28,3.28,2020,september,2020_september,17,Angiosperm,QUKE
85.47387068,-4.355,4.355,2020,september,2020_september,17,Angiosperm,QUKE
NA,-4.765,4.765,2020,september,2020_september,17,Angiosperm,QUKE
84.04389506,-5.082,5.082,2020,september,2020_september,17,Angiosperm,QUKE
23.74759152,-7.8,7.8,2020,september,2020_september,17,Angiosperm,QUKE
21.90415942,-10,10,2020,september,2020_september,17,Angiosperm,QUKE
135.39074166251888,-2.58,2.58,2021,august,2021_august,30,Angiosperm,ARPA
145.51746166950588,-1.62,1.62,2021,august,2021_august,30,Angiosperm,ARPA
150.05653079440634,-0.1,0.1,2021,august,2021_august,30,Angiosperm,ARPA
190.4372897645364,-1.91,1.91,2021,august,2021_august,30,Angiosperm,ARPA
60.84519842471981,-6.75,6.75,2021,august,2021_august,30,Angiosperm,ARPA
63.673917986811155,-7.19,7.19,2021,august,2021_august,30,Angiosperm,ARPA
70.81726490655595,-5.57,5.57,2021,august,2021_august,30,Angiosperm,ARPA
89.26530612244889,-4.31,4.31,2021,august,2021_august,30,Angiosperm,ARPA
98.66828700187348,-3.67,3.67,2021,august,2021_august,30,Angiosperm,ARPA
97.13689799014048,-3.99,3.99,2021,august,2021_august,30,Angiosperm,ARPA
113.14553990610334,-3.31,3.31,2021,august,2021_august,25,Angiosperm,ARPA
120.52170986199933,-1.12,1.12,2021,august,2021_august,25,Angiosperm,ARPA
122.84861407249475,-2.03,2.03,2021,august,2021_august,25,Angiosperm,ARPA
123.6514522821577,-0.16,0.16,2021,august,2021_august,25,Angiosperm,ARPA
157.0038743004738,-0.58,0.58,2021,august,2021_august,25,Angiosperm,ARPA
62.358396431296626,-6.41,6.41,2021,august,2021_august,25,Angiosperm,ARPA
60.10968921389403,-6.13,6.13,2021,august,2021_august,25,Angiosperm,ARPA
68.65566720423442,-5.56,5.56,2021,august,2021_august,25,Angiosperm,ARPA
74.62133775566606,-4.64,4.64,2021,august,2021_august,25,Angiosperm,ARPA
72.05919877519767,-5.06,5.06,2021,august,2021_august,25,Angiosperm,ARPA
95.2455357142857,-3.58,3.58,2021,august,2021_august,25,Angiosperm,ARPA
105.63318393531937,-3.17,3.17,2021,august,2021_august,28,Angiosperm,ARPA
118.0114003643416,-0.89,0.89,2021,august,2021_august,28,Angiosperm,ARPA
125.21360631952274,-1.29,1.29,2021,august,2021_august,28,Angiosperm,ARPA
131.5140601191301,-1.64,1.64,2021,august,2021_august,28,Angiosperm,ARPA
137.40892722552547,-0.31,0.31,2021,august,2021_august,28,Angiosperm,ARPA
45.63622565140384,-8.11,8.11,2021,august,2021_august,28,Angiosperm,ARPA
44.1425317279532,-10,NA,2021,august,2021_august,28,Angiosperm,ARPA
55.30107129663824,-7.72,7.72,2021,august,2021_august,28,Angiosperm,ARPA
67.27129956811957,-5.87,5.87,2021,august,2021_august,28,Angiosperm,ARPA
67.75753389171926,-5.66,5.66,2021,august,2021_august,28,Angiosperm,ARPA
82.1087087604444,-4.65,4.65,2021,august,2021_august,28,Angiosperm,ARPA
97.56147540983604,-3.67,3.67,2021,august,2021_august,28,Angiosperm,ARPA
168.7275693,-0.26,0.26,2020,september,2020_september,18,Angiosperm,ARPA
161.1650485,-0.58,0.58,2020,september,2020_september,18,Angiosperm,ARPA
143.883618,-2.35,2.35,2020,september,2020_september,18,Angiosperm,ARPA
138.4823306,-2.56,2.56,2020,september,2020_september,18,Angiosperm,ARPA
136.2260343,-2.72,2.72,2020,september,2020_september,18,Angiosperm,ARPA
125.7740826,-2.92,2.92,2020,september,2020_september,18,Angiosperm,ARPA
110.5281445,-3.49,3.49,2020,september,2020_september,18,Angiosperm,ARPA
NA,-3.47,NA,2020,september,2020_september,34,Angiosperm,ARPA
107.6923077,-3.47,3.47,2020,september,2020_september,18,Angiosperm,ARPA
137.4429224,-5.06,5.06,2020,september,2020_september,18,Angiosperm,ARPA
87.82769373,-3.57,3.57,2020,september,2020_september,18,Angiosperm,ARPA
141.6278468,-2.61,2.61,2020,september,2020_september,18,Angiosperm,ARPA
41.59527668,-4.45,4.45,2020,september,2020_september,18,Angiosperm,ARPA
149.888167,-0.25,0.25,2020,september,2020_september,13,Gymnosperm,PIJE
86.92755498,-1.26,1.26,2020,september,2020_september,13,Gymnosperm,PIJE
143.8014566,-2.29,2.29,2020,september,2020_september,13,Gymnosperm,PIJE
138.7940429,-2.5,2.5,2020,september,2020_september,13,Gymnosperm,PIJE
123.9760453,-0.644,0.644,2020,september,2020_september,13,Gymnosperm,PIJE
128.8642659,-2.644,2.644,2020,september,2020_september,13,Gymnosperm,PIJE
128.8642659,-2.644,2.644,2020,september,2020_september,13,Gymnosperm,PIJE
127.2828302,-3.481,3.481,2020,september,2020_september,13,Gymnosperm,PIJE
105.1181102,-4.127,4.127,2020,september,2020_september,13,Gymnosperm,PIJE
97.58375791,-3.724,3.724,2020,september,2020_september,13,Gymnosperm,PIJE
167.9674512,-0.3,0.3,2020,september,2020_september,14,Gymnosperm,PIJE
157.7897938,-1.05,1.05,2020,september,2020_september,14,Gymnosperm,PIJE
143.3599742,-1.767,1.767,2020,september,2020_september,14,Gymnosperm,PIJE
141.7563572,-1.733,1.733,2020,september,2020_september,14,Gymnosperm,PIJE
131.6239316,-2.475,2.475,2020,september,2020_september,14,Gymnosperm,PIJE
129.8933978,-2.643,2.643,2020,september,2020_september,14,Gymnosperm,PIJE
132.5515055,-3.671,3.671,2020,september,2020_september,14,Gymnosperm,PIJE
117.4624829,-3.399,3.399,2020,september,2020_september,14,Gymnosperm,PIJE
117.8727905,-3.694,3.694,2020,september,2020_september,14,Gymnosperm,PIJE
119.8647178,-4.089,4.089,2020,september,2020_september,14,Gymnosperm,PIJE
186.2572704,-0.52,0.52,2020,september,2020_september,21,Angiosperm,ARPA
71.26269956,-0.98,0.98,2020,september,2020_september,21,Angiosperm,ARPA
142.8754649,-2.65,2.65,2020,september,2020_september,21,Angiosperm,ARPA
137.8467258,-2.52,2.52,2020,september,2020_september,21,Angiosperm,ARPA
140.842598,-2.86,2.86,2020,september,2020_september,21,Angiosperm,ARPA
121.0856359,-3.45,3.45,2020,september,2020_september,21,Angiosperm,ARPA
121.506155,-4.04,4.04,2020,september,2020_september,21,Angiosperm,ARPA
101.8859502,-3.56,3.56,2020,september,2020_september,21,Angiosperm,ARPA
117.7703052,-3.56,3.56,2020,september,2020_september,21,Angiosperm,ARPA
110.9399529,-3.96,3.96,2020,september,2020_september,21,Angiosperm,ARPA
NA,-4.11,4.11,2020,september,2020_september,21,Angiosperm,ARPA
159.6474512,-0.19,0.19,2020,september,2020_september,20,Angiosperm,ARPA
181.8249813,-0.27,0.27,2020,september,2020_september,20,Angiosperm,ARPA
141.29135110000001,-2.57,2.57,2020,september,2020_september,20,Angiosperm,ARPA
117.1343168,-2.46,2.46,2020,september,2020_september,20,Angiosperm,ARPA
107.7456176,-3.19,3.19,2020,september,2020_september,20,Angiosperm,ARPA
113.0981346,-3.72,3.72,2020,september,2020_september,20,Angiosperm,ARPA
97.09805071,-6.08,6.08,2020,september,2020_september,20,Angiosperm,ARPA
71.14675516,-5.8,5.8,2020,september,2020_september,20,Angiosperm,ARPA
72.80751174,-5.8,5.8,2020,september,2020_september,20,Angiosperm,ARPA
107.73463291935244,-2.91,2.91,2021,august,2021_august,23,Gymnosperm,CADE
115.33327065902022,-0.19,0.19,2021,august,2021_august,23,Gymnosperm,CADE
59.608846645951296,-6.24,6.24,2021,august,2021_august,23,Gymnosperm,CADE
55.67990052402519,-6.02,6.02,2021,august,2021_august,23,Gymnosperm,CADE
56.77561813374045,-7.53,NA,2021,august,2021_august,23,Gymnosperm,CADE
66.35878880213298,-4.32,4.32,2021,august,2021_august,23,Gymnosperm,CADE
71.0274409700063,-3.62,3.62,2021,august,2021_august,23,Gymnosperm,CADE
70.46716934553362,-5.1,5.1,2021,august,2021_august,23,Gymnosperm,CADE
83.19573745535463,-3.73,3.73,2021,august,2021_august,23,Gymnosperm,CADE
92.14957264957258,-2.28,2.28,2021,august,2021_august,23,Gymnosperm,CADE
95.90550136040896,-1.82,1.82,2021,august,2021_august,23,Gymnosperm,CADE
106.88138619754643,-1.64,1.64,2021,august,2021_august,32,Gymnosperm,CADE
116.86028737389177,-1.86,1.86,2021,august,2021_august,32,Gymnosperm,CADE
137.92619526042162,-2.25,2.25,2021,august,2021_august,32,Gymnosperm,CADE
133.69701529972383,-0.44,0.44,2021,august,2021_august,32,Gymnosperm,CADE
36.267505811646,-10,NA,2021,august,2021_august,32,Gymnosperm,CADE
43.51664520875488,-5.22,5.22,2021,august,2021_august,32,Gymnosperm,CADE
71.77354440568824,-5.5,5.5,2021,august,2021_august,32,Gymnosperm,CADE
77.65004840271055,-5.44,5.44,2021,august,2021_august,32,Gymnosperm,CADE
81.82783758991944,-5.87,5.87,2021,august,2021_august,32,Gymnosperm,CADE
98.94242803504372,-3.12,3.12,2021,august,2021_august,32,Gymnosperm,CADE
111.3907531692767,-2.84,2.84,2021,august,2021_august,24,Angiosperm,ARPA
129.3972179289026,-1.06,1.06,2021,august,2021_august,24,Angiosperm,ARPA
123.77810690723048,-1.96,1.96,2021,august,2021_august,24,Angiosperm,ARPA
NA,-0.58,NA,2021,august,2021_august,34,Angiosperm,ARPA
153.0903328050715,-0.08,0.08,2021,august,2021_august,24,Angiosperm,ARPA
51.667864107564256,-5.3,5.3,2021,august,2021_august,24,Angiosperm,ARPA
67.02127659574472,-5.25,5.25,2021,august,2021_august,24,Angiosperm,ARPA
77.65410059855108,-4.36,4.36,2021,august,2021_august,24,Angiosperm,ARPA
70.01837752690975,-5.46,5.46,2021,august,2021_august,24,Angiosperm,ARPA
95.33083246867264,-3.33,3.33,2021,august,2021_august,24,Angiosperm,ARPA
106.4476886,-0.781,0.781,2020,october,2020_october,6,Angiosperm,ARPA
107.4027073,-1.542,1.542,2020,october,2020_october,6,Angiosperm,ARPA
114.1684665,-0.186,0.186,2020,october,2020_october,6,Angiosperm,ARPA
123.8374096,-2.137,2.137,2020,october,2020_october,6,Angiosperm,ARPA
94.97953615,-3.484,3.484,2020,october,2020_october,6,Angiosperm,ARPA
91.95969125,-3.801,3.801,2020,october,2020_october,6,Angiosperm,ARPA
112.21556221556224,-0.37,0.37,2021,august,2021_august,24,Gymnosperm,CADE
38.22769600480626,-10,NA,2021,august,2021_august,24,Gymnosperm,CADE
65.28011102183913,-1.06,1.06,2021,august,2021_august,24,Gymnosperm,CADE
66.22551112376065,-5.04,5.04,2021,august,2021_august,24,Gymnosperm,CADE
64.41099093832213,-6.29,6.29,2021,august,2021_august,24,Gymnosperm,CADE
68.43146565368784,-5.99,5.99,2021,august,2021_august,24,Gymnosperm,CADE
77.04952955796196,-3.52,3.52,2021,august,2021_august,24,Gymnosperm,CADE
95.24142268185312,-2.97,2.97,2021,august,2021_august,24,Gymnosperm,CADE
94.04923296468068,-1.43,1.43,2021,august,2021_august,24,Gymnosperm,CADE
95.1456691369643,-2.27,2.27,2021,august,2021_august,24,Gymnosperm,CADE
NA,-3.92,NA,2021,august,2021_august,33,Gymnosperm,ABCO
113.77648245712338,-3.49,3.49,2021,august,2021_august,28,Gymnosperm,ABCO
114.61839737482796,-3.44,3.44,2021,august,2021_august,28,Gymnosperm,ABCO
126.32333856976972,-3.33,3.33,2021,august,2021_august,28,Gymnosperm,ABCO
135.88886935115184,-2.84,2.84,2021,august,2021_august,28,Gymnosperm,ABCO
142.1542555730139,-1.77,1.77,2021,august,2021_august,28,Gymnosperm,ABCO
157.74087024087024,-1.24,1.24,2021,august,2021_august,28,Gymnosperm,ABCO
156.91913055218018,-1.99,1.99,2021,august,2021_august,28,Gymnosperm,ABCO
152.2266519636952,-2.34,2.34,2021,august,2021_august,28,Gymnosperm,ABCO
175.1993566977151,-0.38,0.38,2021,august,2021_august,28,Gymnosperm,ABCO
159.3971631,-0.56,0.56,2020,september,2020_september,19,Angiosperm,ARPA
136.47252,-2.18,2.18,2020,september,2020_september,19,Angiosperm,ARPA
146.9157695,-2.19,2.19,2020,september,2020_september,19,Angiosperm,ARPA
138.2918817,-2.46,2.46,2020,september,2020_september,19,Angiosperm,ARPA
131.2470477,-2.67,2.67,2020,september,2020_september,19,Angiosperm,ARPA
78.83763031,-3.55,3.55,2020,september,2020_september,19,Angiosperm,ARPA
95.48599671,-4,4,2020,september,2020_september,19,Angiosperm,ARPA
100.253841,-5,5,2020,september,2020_september,19,Angiosperm,ARPA
92.23529412,-6,6,2020,september,2020_september,19,Angiosperm,ARPA
58.40418574,-6.87,6.87,2020,september,2020_september,19,Angiosperm,ARPA
107.28009871320292,-1.56,1.56,2021,august,2021_august,27,Angiosperm,ARPA
122.00547370872886,-1.31,1.31,2021,august,2021_august,27,Angiosperm,ARPA
121.28996616255768,-2.65,2.65,2021,august,2021_august,27,Angiosperm,ARPA
139.91539399153933,-1.43,1.43,2021,august,2021_august,27,Angiosperm,ARPA
130.07539950483903,-0.17,0.17,2021,august,2021_august,27,Angiosperm,ARPA
22.665420172431656,-10,NA,2021,august,2021_august,27,Angiosperm,ARPA
61.77202249105462,-6.09,6.09,2021,august,2021_august,27,Angiosperm,ARPA
61.56536465044354,-4.85,4.85,2021,august,2021_august,27,Angiosperm,ARPA
78.90179514255547,-4.66,4.66,2021,august,2021_august,27,Angiosperm,ARPA
77.83679381941108,-4.29,4.29,2021,august,2021_august,27,Angiosperm,ARPA
89.90521942352636,-3.89,3.89,2021,august,2021_august,27,Angiosperm,ARPA
94.06203159229804,-3.43,3.43,2021,august,2021_august,27,Angiosperm,ARPA
NA,-0.78,NA,2020,september,2020_september,34,Gymnosperm,CADE
NA,-1.59,NA,2020,september,2020_september,34,Gymnosperm,CADE
103.968458,-2.13,2.13,2020,september,2020_september,12,Gymnosperm,CADE
99.36956892,-1.87,1.87,2020,september,2020_september,12,Gymnosperm,CADE
106.8426777,-1.8,1.8,2020,september,2020_september,12,Gymnosperm,CADE
124.0368827,-2.4,2.4,2020,september,2020_september,12,Gymnosperm,CADE
66.45768025,-4.53,4.53,2020,september,2020_september,12,Gymnosperm,CADE
89.01084192,-3.56,3.56,2020,september,2020_september,12,Gymnosperm,CADE
103.2147562582345,-3.57,3.57,2021,august,2021_august,29,Angiosperm,ARPA
138.5367712434904,-2.19,2.19,2021,august,2021_august,29,Angiosperm,ARPA
141.2747810050714,-1.95,1.95,2021,august,2021_august,29,Angiosperm,ARPA
141.25473339473956,-2.59,2.59,2021,august,2021_august,29,Angiosperm,ARPA
147.02868852459002,-0.99,0.99,2021,august,2021_august,29,Angiosperm,ARPA
156.3796250207399,-0.19,0.19,2021,august,2021_august,29,Angiosperm,ARPA
44.62585034013623,-10,NA,2021,august,2021_august,29,Angiosperm,ARPA
67.80896431679733,-5.51,5.51,2021,august,2021_august,29,Angiosperm,ARPA
61.45239139973654,-6.8,6.8,2021,august,2021_august,29,Angiosperm,ARPA
71.87403993855612,-4.98,4.98,2021,august,2021_august,29,Angiosperm,ARPA
91.78428761651136,-4.23,4.23,2021,august,2021_august,29,Angiosperm,ARPA
123.78846508199746,-0.13,0.13,2021,august,2021_august,26,Gymnosperm,CADE
45.120144302003496,-9.79,NA,2021,august,2021_august,26,Gymnosperm,CADE
51.211195373451964,-6.52,6.52,2021,august,2021_august,26,Gymnosperm,CADE
59.56566701137531,-6.21,6.21,2021,august,2021_august,26,Gymnosperm,CADE
51.67977712225495,-10,NA,2021,august,2021_august,26,Gymnosperm,CADE
55.34689805081419,-6.04,6.04,2021,august,2021_august,26,Gymnosperm,CADE
63.60678014590189,-1.35,1.35,2021,august,2021_august,26,Gymnosperm,CADE
71.4483186639585,-4.52,4.52,2021,august,2021_august,26,Gymnosperm,CADE
89.09847276042849,-2.94,2.94,2021,august,2021_august,26,Gymnosperm,CADE
87.2452615077668,-3.58,3.58,2021,august,2021_august,26,Gymnosperm,CADE
96.4557800596224,-2.28,2.28,2021,august,2021_august,26,Gymnosperm,CADE
NA,-0.77,NA,2021,august,2021_august,28,Gymnosperm,PIJE
119.18547595682034,-0.26,0.26,2021,august,2021_august,24,Gymnosperm,PIJE
NA,-1.68,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-2.48,NA,2021,august,2021_august,28,Gymnosperm,PIJE
115.77003333892986,-3.18,3.18,2021,august,2021_august,24,Gymnosperm,PIJE
125.21190362460648,-1.17,1.17,2021,august,2021_august,24,Gymnosperm,PIJE
NA,-1.74,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-0.58,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-0.23,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-3.34,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-3.19,NA,2021,august,2021_august,28,Gymnosperm,PIJE
NA,-2.74,NA,2021,august,2021_august,28,Gymnosperm,PIJE
111.719773,-0.17,0.17,2020,september,2020_september,15,Angiosperm,ARPA
141.72777796248,-1.63,1.63,2020,september,2020_september,15,Angiosperm,ARPA
117.0065859,-3.08,3.08,2020,september,2020_september,15,Angiosperm,ARPA
95.08404329,-3.59,3.59,2020,september,2020_september,15,Angiosperm,ARPA
100.0726348,-3.46,3.46,2020,september,2020_september,15,Angiosperm,ARPA
83.31329647,-4.24,4.24,2020,september,2020_september,15,Angiosperm,ARPA
89.91139241,-4.27,4.27,2020,september,2020_september,15,Angiosperm,ARPA
76.55976676,-5.03,5.03,2020,september,2020_september,15,Angiosperm,ARPA
62.75780011,-5.07,5.07,2020,september,2020_september,15,Angiosperm,ARPA
102.04569683349185,-2.57,2.57,2021,august,2021_august,31,Gymnosperm,CADE
117.20132743362828,-1.46,1.46,2021,august,2021_august,31,Gymnosperm,CADE
130.15184381778738,-1.86,1.86,2021,august,2021_august,31,Gymnosperm,CADE
136.20528771384124,-1.8,1.8,2021,august,2021_august,31,Gymnosperm,CADE
49.81419297067375,-8.13,NA,2021,august,2021_august,31,Gymnosperm,CADE
52.848066399794426,-6.82,6.82,2021,august,2021_august,31,Gymnosperm,CADE
61.91836929085108,-5.27,5.27,2021,august,2021_august,31,Gymnosperm,CADE
77.93387609213654,-3.33,3.33,2021,august,2021_august,31,Gymnosperm,CADE
78.58437470189831,-4.18,4.18,2021,august,2021_august,31,Gymnosperm,CADE
75.83040471601844,-4.62,4.62,2021,august,2021_august,31,Gymnosperm,CADE
91.29083576898886,-3.09,3.09,2021,august,2021_august,31,Gymnosperm,CADE
200.5041275,-0.507,0.507,2020,september,2020_september,18,Gymnosperm,ABCO
195.2304823,-2.15,2.15,2020,september,2020_september,18,Gymnosperm,ABCO
127.5502008,-2.48,2.48,2020,september,2020_september,18,Gymnosperm,ABCO
146.6471647,-2.63,2.63,2020,september,2020_september,18,Gymnosperm,ABCO
180.2199504,-2.81,2.81,2020,september,2020_september,18,Gymnosperm,ABCO
NA,-3.01,NA,2020,september,2020_september,33,Gymnosperm,ABCO
130.7855626,-3.49,3.49,2020,september,2020_september,18,Gymnosperm,ABCO
122.6068861,-4.22,4.22,2020,september,2020_september,18,Gymnosperm,ABCO
96.00725953,-4.15,4.15,2020,september,2020_september,18,Gymnosperm,ABCO
103.29900721465133,-3.12,3.12,2021,august,2021_august,22,Gymnosperm,ABCO
111.66157715106888,-3.35,3.35,2021,august,2021_august,22,Gymnosperm,ABCO
129.8600857765591,-3.07,3.07,2021,august,2021_august,22,Gymnosperm,ABCO
137.43860817447754,-0.9,0.9,2021,august,2021_august,22,Gymnosperm,ABCO
140.56427066260815,-0.93,0.93,2021,august,2021_august,22,Gymnosperm,ABCO
142.98795578287434,-0.33,0.33,2021,august,2021_august,22,Gymnosperm,ABCO
146.55615890254376,-2.44,2.44,2021,august,2021_august,22,Gymnosperm,ABCO
158.01950858130633,-1.84,1.84,2021,august,2021_august,22,Gymnosperm,ABCO
88.40811965811957,-3.59,3.59,2021,august,2021_august,22,Gymnosperm,ABCO
157.5600044,-0.41,0.41,2020,september,2020_september,12,Angiosperm,ARPA
109.2073083,-3.35,3.35,2020,september,2020_september,12,Angiosperm,ARPA
150.6759752,-2.48,2.48,2020,september,2020_september,12,Angiosperm,ARPA
120.0689655,-2.9,2.9,2020,september,2020_september,12,Angiosperm,ARPA
NA,-2.78,NA,2020,september,2020_september,34,Angiosperm,ARPA
97.76691332,-3.72,3.72,2020,september,2020_september,12,Angiosperm,ARPA
88.32599119,-4.22,4.22,2020,september,2020_september,12,Angiosperm,ARPA
82.15291541,-4.63,4.63,2020,september,2020_september,12,Angiosperm,ARPA
83.25486503,-4.63,4.63,2020,september,2020_september,12,Angiosperm,ARPA
77.78140649,-2.16,2.16,2020,september,2020_september,12,Angiosperm,ARPA
104.95920574068604,-2.86,2.86,2021,august,2021_august,26,Angiosperm,QUKE
100.35899148438804,-3.48,3.48,2021,august,2021_august,26,Angiosperm,QUKE
118.3799609629146,-0.61,0.61,2021,august,2021_august,26,Angiosperm,QUKE
119.38022148824554,-0.69,0.69,2021,august,2021_august,26,Angiosperm,QUKE
116.83694236405071,-1.42,1.42,2021,august,2021_august,26,Angiosperm,QUKE
23.20774463631604,-10,10,2021,august,2021_august,26,Angiosperm,QUKE
20.74092127711431,-8.21,8.21,2021,august,2021_august,26,Angiosperm,QUKE
48.56010568031694,-6.72,6.72,2021,august,2021_august,26,Angiosperm,QUKE
63.255458603080136,-5.62,5.62,2021,august,2021_august,26,Angiosperm,QUKE
76.067862773065,-4.46,4.46,2021,august,2021_august,26,Angiosperm,QUKE
121.26063489159264,-3.32,3.32,2021,august,2021_august,33,Angiosperm,ARPA
