individual,site,year,month,year.month,lfm.outliers.out,lfm.NAs.imputed,mpa,dw.flam.sample,ww.flam.sample,sample.wt,spp,start.temp,gww.gdw.saturated,gdw.gww.saturated,fd,fh,gd,gti,pfg,dry.norm.fd,dry.norm.fh,dry.norm.gd,dry.norm.gti,dry.norm.pfg,temp.max,ttfg,tti,temp.change,PC1,PC2,PC3,PC4,model,LFM,prop.ignite,bins10lfm,flam.index,precip.2mo,prop.ignite.bins5
2020_September_ADFA_2.4,Painted Caves,2020,September,2020_September,62.38394729,62.38394729,6.166,0.2798306160088528,0.17456938399114724,0.4544,ADFA,289.6,1.079264214,0.9265571738456772,9,16,120,11,100,32.1623135036635,57.1774462287351,428.8308467155133,39.30949428225538,357.35903892959436,379.1,10,21,89.5,-2.615044973864405,-1.0942030551727167,0.6464593603833346,-0.4086734847650899,EPI,62.38394729,94,"(60,70]",15.53957090821181,0.01,92
2020_September_ADFA_2.5,Painted Caves,2020,September,2020_September,70.07993909,70.07993909,3.549,0.31532231423455687,0.22097768576544313,0.5363,ADFA,281.6,0.9522116904,1.0501866445458314,16,13,111,17,78,50.74173085035199,41.227656315911,352.02075777431696,53.913089028498995,247.365937895466,289.4,15,32,7.799999999999955,-1.9694762715889902,-0.05054968523250386,0.19421762978760002,0.817686919738339,EPI,70.07993909,88,"(70,80]",12.26313425611633,0.01,82
2020_September_ADFA_2.6,Painted Caves,2020,September,2020_September,82.05047319,82.05047319,3.748,0.2548194420377751,0.20908055796222488,0.4639,ADFA,271.9,0.9452848407,1.0578821927136532,2,7.5,112,35,75,7.848694683600769,29.432605063502884,439.52690228164306,137.35215696301347,294.3260506350289,216.9,4,39,-54.99999999999997,0.5839578277167816,2.341173004412024,1.9447583733534153,1.5174120353524307,EPI,82.05047319,93,"(80,90]",9.933489427538284,0.01,90
2020_September_ADFA_1.1,St. Marys,2020,September,2020_September,88.17589577,88.17589577,0.83,0.28574329236628004,0.2519567076337199,0.5377,ADFA,272,1.0304679,0.9704329461457232,19,9,116,8,89,66.4932493870927,31.496802341254437,405.9587857317238,27.99715763667061,311.46837870796054,289.9,22,30,17.899999999999977,-1.9825682590190559,-0.6685888322868739,-0.9924827806516686,1.3813888004837835,EPI,88.17589577,93,"(80,90]",11.603162617020889,0.01,100
2020_September_ADFA_1.2,St. Marys,2020,September,2020_September,60.36313806,60.36313806,6.92,0.33149762871181365,0.2001023712881863,0.5316,ADFA,277.3,1.024280911,0.9762946754194018,3,4.5,148,29,116,9.04983849102595,13.574757736538924,446.4586988906135,87.4817720799175,349.92708831967,311.7,16,45,34.39999999999998,1.5098230240208452,-0.0759284965422693,0.3038904768209739,0.35594152560678355,EPI,60.36313806,94,"(60,70]",8.51913224851931,0.01,92
2020_September_ADFA_1.3,St. Marys,2020,September,2020_September,73.25017325,73.25017325,4.401,0.27751776,0.20328224,0.4808,ADFA,270.8,1.0023465,0.997658993367148,8,20.5,74,5,61,28.82698390185911,73.86914624851397,266.64960109219675,18.016864938661943,219.8057522516757,381,15,20,110.2,-4.118553465470791,0.4656968647841405,-0.1663462282954916,-1.0372250668452594,EPI,73.25017325,88,"(70,80]",16.87952107223666,0.01,82
2020_September_ADFA_1.4,St. Marys,2020,September,2020_September,72.47869318,72.47869318,2.932,0.30995132798023467,0.2246486720197653,0.5346,ADFA,280.3,0.9473503097,1.055575735561206,16,11,106,5,85,51.621008060402005,35.48944304152638,341.98917840016327,16.131565018875627,274.23660532088564,452.9,31,36,172.59999999999997,-2.4708914757404616,-1.5269154479442966,-2.3458005535580324,-2.026172618729415,EPI,72.47869318,88,"(70,80]",11.18434570831216,0.01,82
2020_September_ADFA_1.5,St. Marys,2020,September,2020_September,92.75584515,92.75584515,1.21,0.23750252535295288,0.2202974746470471,0.4578,ADFA,281.5,0.9275584515,1.078099173553719,7,11,101,9,85,29.47337081825673,46.31529700011772,425.2586360919899,37.89433390918722,357.89093136454596,288.4,28,37,6.899999999999977,-1.089714000552235,0.7477906428178849,-1.6191806108458597,0.8100231501410649,EPI,92.75584515,91,"(90,100]",11.048222275697334,0.01,100
2020_September_ADFA_1.6,St. Marys,2020,September,2020_September,53.0127815,53.0127815,7.751,0.2980796738265712,0.15802032617342882,0.4561,ADFA,279.4,1.071710008,0.9330882352941176,16,10.5,143,17,110,53.67692400693221,35.22548137954926,479.73750831195656,57.03173175736546,369.0288525476589,425.2,15,32,145.8,-1.5815865281276278,-2.381516208594238,0.05000347705198018,-1.2270318319348834,EPI,53.0127815,89,"(50,60]",11.665054141020526,0.01,92
2020_September_ADFA_2.1,Painted Caves,2020,September,2020_September,67.5059952,67.5059952,5.068,0.34154001431639236,0.2305599856836077,0.5721,ADFA,279.4,0.9482758621,1.054545454545455,5,5,148,29,114,14.63957308196442,14.63957308196442,433.3313632261468,84.90952387539363,333.78226626878876,297.6,12,41,18.200000000000045,1.1120562323483485,-0.13183690283153054,0.8013063900641876,0.7357707964613901,EPI,67.5059952,94,"(60,70]",9.024915819541274,0.01,94
2020_September_ADFA_2.2,Painted Caves,2020,September,2020_September,78.51208459,78.51208459,3.167,0.2877676327480431,0.22593236725195692,0.5137,ADFA,281.2,0.9614890886,1.0400534045393857,1,6.5,87,31,55,3.4750259799911434,22.587668869942434,302.3272602592295,107.72580537972544,191.1264288995129,310.7,14,45,29.5,0.1264838085283353,2.6073487262736066,0.37116729767122575,-0.6390687244028868,EPI,78.51208459,88,"(70,80]",9.06856907333725,0.01,93
2020_September_ADFA_2.3,Painted Caves,2020,September,2020_September,87.03380969,87.03380969,2.087,0.2883435892657473,0.2509564107342527,0.5393,ADFA,278.3,0.9564,1.0455876202425762,15,9,170,33,122,52.021271005874475,31.212762603524684,589.574404733244,114.44679621292384,423.1063375144457,259.2,21,54,-19.100000000000023,1.5226503505850635,-1.31640017053874,0.13292295331476006,1.2209358634069303,EPI,87.03380969,93,"(80,90]",8.949807826195785,0.01,100
2020_September_ADFA_2.4,Painted Caves,2020,September,2020_September,91.22048553,91.22048553,1.059,0.3023734608695653,0.27582653913043476,0.5782,ADFA,266.8,1.079264214,0.9265571738456772,7,14,130,18,105,23.150179846701516,46.30035969340303,429.9319114387425,59.52903389151818,347.25269770052273,330.7,24,42,63.89999999999998,-0.4326205131737028,-0.5368834582128305,-0.7285977396304933,-0.1138704996489961,EPI,91.22048553,91,"(90,100]",11.05786701272442,0.01,100
2020_September_ADFA_2.5,Painted Caves,2020,September,2020_September,86.8058012,86.8058012,1.16,0.2755267752319636,0.23917322476803643,0.5147,ADFA,276.7,0.9522116904,1.0501866445458314,4,4,85,25,56,14.51764532369834,14.51764532369834,308.4999631285897,90.73528327311462,203.24703453177676,315.4,14,39,38.69999999999999,-0.4135716277718794,2.287318733346697,0.09198808526435925,-0.2879254234072472,EPI,86.8058012,93,"(80,90]",8.920453687101297,0.01,100
2020_September_ADFA_2.6,Painted Caves,2020,September,2020_September,82.51346499,82.51346499,2.648,0.2909922289986229,0.2401077710013771,0.5311,ADFA,277.4,0.9452848407,1.0578821927136532,2,5,169,50,117,6.8730357744689625,17.182589436172407,580.7715229426274,171.82589436172407,402.07259280643433,299.9,17,67,22.5,3.728334642401884,0.12044697353141615,0.9023060279528724,-0.4433315286143803,EPI,82.51346499,93,"(80,90]",7.316738319304222,0.01,90
2020_September_ADFA_1.1,St. Marys,2020,September,2020_September,54.7809402,54.7809402,7.956,0.32807657024793385,0.17972342975206618,0.5078,ADFA,282,1.0304679,0.9704329461457232,2,6.5,170,30,138,6.096137857356169,19.81244803640755,518.1717178752743,91.44206786034252,420.6335121575757,306.4,21,51,24.399999999999977,2.3371786549148093,-0.8903424575865518,-0.06097034254241804,0.49265885482834,EPI,54.7809402,89,"(50,60]",8.58780463728006,0.01,92
2020_September_ADFA_1.2,St. Marys,2020,September,2020_September,68.06664353,68.06664353,5.003,0.27982947129285424,0.19047052870714576,0.4703,ADFA,270.4,1.024280911,0.9762946754194018,5,19,93,10,78,17.868025040033302,67.89849515212656,332.34526574461944,35.736050080066605,278.74119062451956,254.2,19,29,-16.19999999999999,-2.1624249551754846,1.1841133527639107,-0.2437281001961926,1.2583344637792258,EPI,68.06664353,94,"(60,70]",14.071441334240642,0.01,94
2020_September_ADFA_1.3,St. Marys,2020,September,2020_September,57.87159191,57.87159191,7.639,0.3172831754874652,0.1836168245125348,0.5009,ADFA,265.8,1.0023465,0.997658993367148,7,10,89,10,72,22.062310707920112,31.51758672560016,280.50652185784145,31.51758672560016,226.9266244243212,364.1,13,23,98.3,-2.4736606365466534,0.6440162874472378,-0.059608803301239854,-0.40192503863953316,EPI,57.87159191,89,"(50,60]",13.359134032570154,0.01,88
2020_September_ADFA_1.4,St. Marys,2020,September,2020_September,54.61741425,54.61741425,6.56,0.29615034129692835,0.16174965870307162,0.4579,ADFA,275.3,0.9473503097,1.055575735561206,12,7,165,31,122,40.51996005626235,23.63664336615304,557.1494507736073,104.67656347867776,411.95292723866726,394.5,20,51,119.2,1.0430816020438547,-2.0184975225933255,-0.10106435315022885,-1.230233852959249,EPI,54.61741425,89,"(50,60]",8.710194095387955,0.01,92
2020_September_ADFA_1.5,St. Marys,2020,September,2020_September,46.14485981,46.14485981,9.207,0.316877378097522,0.14622262190247803,0.4631,ADFA,280,0.9275584515,1.078099173553719,9,15,85,7,69,28.402153710165344,47.33692285027557,268.24256281822824,22.090563996795268,217.74984511126763,406.5,15,22,126.5,-3.426103003289031,0.03139502631497626,-0.2936514444797479,-1.2945277196104499,EPI,46.14485981,100,"(40,50]",14.989599939614289,0.01,100
2020_September_ADFA_1.6,St. Marys,2020,September,2020_September,55.6206089,55.6206089,6.912,0.31660331075996995,0.17609668924003008,0.4927,ADFA,268.2,1.071710008,0.9330882352941176,11,15,184,46,127,34.74379334061846,47.37790000993426,581.1689067885269,145.29222669713172,401.1328867507767,363.8,5,51,95.60000000000002,1.1715531866941795,-2.2144862138683603,2.4767886809188253,-1.1332463835534767,EPI,55.6206089,89,"(50,60]",10.330758838522446,0.01,88
2020_September_ADFA_1.6,St. Marys,2020,September,2020_September,55.6206089,55.6206089,6.912,0.35400195635816406,0.19689804364183588,0.5509,ADFA,278.8,1.071710008,0.9330882352941176,10,13,131,12,109,28.24843145748728,36.72296089473346,370.05445209308334,33.89811774898473,307.90790288661134,418.6,27,39,139.8,-1.183913782809387,-1.6908673381275672,-1.4208080312511473,-1.4389220878436932,EPI,55.6206089,89,"(50,60]",11.224894569630916,0.01,88
2020_September_ADFA_2.1,Painted Caves,2020,September,2020_September,38.19520174,38.19520174,9.016,0.39726415466561454,0.1517358453343855,0.549,ADFA,282.1,0.9482758621,1.054545454545455,6,16,201,30,165,15.103300737138804,40.27546863237014,505.9605746941499,75.51650368569402,415.3407702713171,375.4,11,41,93.29999999999995,0.992013614461359,-3.403235693003019,1.4616658223687031,-0.38534533327773735,EPI,38.19520174,100,"(30,40]",11.549149170929716,0.01,100
2020_September_ADFA_2.2,Painted Caves,2020,September,2020_September,50.0950209,50.0950209,8.755,0.36596816915674857,0.18333183084325144,0.5493,ADFA,295.8,0.9614890886,1.0400534045393857,21,13,186,20,145,57.382039668606936,35.52221503294715,508.24092277909,54.649561589149464,396.2093215213336,426.3,11,31,130.5,-1.23831641719341,-4.489053044263555,0.8741730072946808,-0.7512780177941812,EPI,50.0950209,89,"(50,60]",12.438731444471006,0.01,92
2020_September_ADFA_2.3,Painted Caves,2020,September,2020_September,95.2844695,95.2844695,2.371,0.258545905511811,0.246354094488189,0.5049,ADFA,272.6,0.9564,1.0455876202425762,7,10,190,49,134,27.07449567280122,38.6778509611446,734.8791682617474,189.52146970960857,518.2832028793376,278.9,16,65,6.2999999999999545,3.333194240116407,-1.1469784241864085,1.2826642148232958,0.2125307311816062,EPI,95.2844695,91,"(90,100]",8.47725812152617,0.01,75
2020_September_ADFA_2.4,Painted Caves,2020,September,2020_September,59.27409262,59.27409262,7.946,0.3442493320760648,0.20405066792393525,0.5483,ADFA,278.4,1.079264214,0.9265571738456772,13,8,158,27,118,37.76332671904078,23.23897028864048,458.9696632006495,78.43152472416162,342.7748117574471,310,8,35,31.600000000000023,-0.0036575405167876274,-1.3885292635185296,1.315893544260685,0.8346143785894165,EPI,59.27409262,89,"(50,60]",10.563155362964585,0.01,88
2020_September_ADFA_2.5,Painted Caves,2020,September,2020_September,75.8322237,75.8322237,3.05,0.29937629685725103,0.22702370314274897,0.5264,ADFA,279.2,0.9522116904,1.0501866445458314,11,10.5,141,29,101,36.74305586472343,35.07291696178145,470.9791706296367,96.86805637063448,337.36805839427876,275.6,12,41,-3.599999999999966,0.09829868661418774,-0.2586088658477977,0.9706353490310226,0.9139333810156298,EPI,75.8322237,88,"(70,80]",10.442745680021783,0.01,93
2020_September_ADFA_1.1,St. Marys,2020,September,2020_September,68.67623604,68.67623604,5.122,0.2861102496217851,0.19648975037821487,0.4826,ADFA,276.5,1.0304679,0.9704329461457232,16,4.5,127,5,106,55.92249848144456,15.728202697906282,443.88483169646616,17.475780775451422,370.4865524395702,311.8,23,28,35.30000000000001,-1.3616439653790022,-1.0669318980599722,-1.3166502181760953,1.4034969779032935,EPI,68.67623604,94,"(60,70]",10.525475806058632,0.01,94
2020_September_ADFA_1.2,St. Marys,2020,September,2020_September,78.9893617,78.9893617,3.13,0.283312927191679,0.223787072808321,0.5071,ADFA,273.8,1.024280911,0.9762946754194018,8,12,104,19,77,28.237327817334283,42.35599172600143,367.0852616253457,67.06365356616892,271.7842802418425,306,11,30,32.19999999999999,-1.5880616212158156,0.7320893172294114,0.6491307847068534,0.36966705267681593,EPI,78.9893617,88,"(70,80]",12.384437048633576,0.01,93
2020_September_ADFA_1.3,St. Marys,2020,September,2020_September,74.72252059,74.72252059,5.79,0.25537635245901635,0.19082364754098363,0.4462,ADFA,279.2,1.0023465,0.997658993367148,2,4,77,26,49,7.83157869059535,15.6631573811907,301.515779587921,101.81052297773957,191.87367791958607,302.3,5,31,23.100000000000023,-0.885374915047923,2.8534460150741543,1.1553412580481925,0.027999563127512228,EPI,74.72252059,88,"(70,80]",9.885093092713356,0.01,82
2020_September_ADFA_1.4,St. Marys,2020,September,2020_September,75.35528596,75.35528596,3.502,0.31496056532911637,0.23733943467088364,0.5523,ADFA,282.4,0.9473503097,1.055575735561206,8,14.5,93,9,76,25.40000520903448,46.03750944137499,295.2750605550258,28.575005860163788,241.30004948582751,382.8,26,35,100.40000000000003,-2.1690668273352927,0.1168220960215684,-1.4560792332811452,-1.1536895779415355,EPI,75.35528596,88,"(70,80]",12.096710235619994,0.01,93
2020_September_ADFA_1.5,St. Marys,2020,September,2020_September,66.2668227,66.2668227,4.49,0.28875273623086395,0.19134726376913608,0.4801,ADFA,276.9,0.9275584515,1.078099173553719,4,10,100,20,76,13.852682583073134,34.63170645768284,346.3170645768284,69.26341291536568,263.20096907838956,300.1,18,38,23.200000000000045,-0.645855978299729,1.3608416795325435,-0.20288142446642035,0.2035496724116097,EPI,66.2668227,94,"(60,70]",10.683424109614643,0.01,94
2020_September_ADFA_1.5,St. Marys,2020,September,2020_September,66.2668227,66.2668227,4.49,0.29909755410874533,0.19820244589125469,0.4973,ADFA,280.1,0.9275584515,1.078099173553719,5,18,97,18,74,16.71695382096675,60.18103375548031,324.30890412675495,60.18103375548031,247.41091655030792,337.6,13,31,57.5,-2.1065007354162635,0.7065458512474418,0.5257032051180069,-0.5514899945071476,EPI,66.2668227,94,"(60,70]",13.474716912077298,0.01,94
2020_September_ADFA_1.6,St. Marys,2020,September,2020_September,69.43425877,69.43425877,4.884,0.2899059514608131,0.20129404853918692,0.4912,ADFA,278.8,1.071710008,0.9330882352941176,17,11.5,152,6,129,58.63970682332787,39.66803696872179,524.3079668909315,20.69636711411572,444.9718929534879,253.8,13,19,-25,-1.7946376151698116,-1.9773336658800191,0.32801029602735626,2.8583356322985267,EPI,69.43425877,94,"(60,70]",14.974408705095422,0.01,94
2020_September_ADFA_2.1,Painted Caves,2020,September,2020_September,56.727629,56.727629,6.792,0.3317857887059804,0.1882142112940196,0.52,ADFA,291.3,0.9482758621,1.054545454545455,7,13,112,22,83,21.097950057780235,39.18190725016329,337.56720092448376,66.30784303873789,250.16140782796563,379.8,22,44,88.5,-0.7859577259408111,0.022336626414108884,-0.5872636176150838,-1.4557414495892642,EPI,56.727629,89,"(50,60]",10.640802710609416,0.01,88
2020_September_ADFA_2.2,Painted Caves,2020,September,2020_September,68.28163123,68.28163123,4.973,0.31970215410107705,0.21829784589892295,0.538,ADFA,269.5,0.9614890886,1.0400534045393857,15,5,143,19,109,46.91867041739606,15.639556805798687,447.2913246458425,59.43031586203501,340.9423383664114,343.5,18,37,74,-0.35034534704262243,-1.3510041238077828,-0.3038525723555649,0.29911112521419886,EPI,68.28163123,94,"(60,70]",9.446982987432012,0.01,94
2020_September_ADFA_2.4,Painted Caves,2020,September,2020_September,79.91498406,79.91498406,4.019,0.3009754873006497,0.24052451269935027,0.5415,ADFA,277.1,1.079264214,0.9265571738456772,18,7,143,12,113,59.80553486742754,23.257708003999596,475.1217492245632,39.870356578285026,375.44585777885067,325.4,37,49,48.299999999999955,0.001582953986990987,-1.6856760697592512,-2.6182274079941,0.48193030861399533,EPI,79.91498406,88,"(70,80]",8.862161163457747,0.01,93
2020_September_ADFA_2.5,Painted Caves,2020,September,2020_September,63.11576355,63.11576355,4.878,0.26692699131747827,0.16847300868252174,0.4354,ADFA,281.2,0.9522116904,1.0501866445458314,2,18,92,26,64,7.492685509728895,67.43416958756005,344.6635334475292,97.40491162647564,239.76593631132465,295.9,18,44,14.699999999999989,-0.8881667656555188,1.8229753782777802,0.21446974163363905,-0.4770509265254727,EPI,63.11576355,94,"(60,70]",11.527043966083824,0.01,92
2020_September_ADFA_2.6,Painted Caves,2020,September,2020_September,75.74183976,75.74183976,4.28,0.30106661038412835,0.2280333896158717,0.5291,ADFA,269.4,0.9452848407,1.0578821927136532,1,10,112,18,93,3.321524093037446,33.215240930374456,372.01069842019393,59.78743367467403,308.9017406524825,212.6,26,44,-56.79999999999998,0.585034769816697,1.7113669646918146,-0.9802031087691436,1.910931296993377,EPI,75.74183976,88,"(70,80]",10.010944801544412,0.01,93
2020_September_ADFA_1.1,St. Marys,2020,September,2020_September,57.06787964,57.06787964,2.816,0.308083359322789,0.17581664067721098,0.4839,ADFA,286.5,1.0304679,0.9704329461457232,10,15,136,20,106,32.4587475999399,48.68812139990985,441.43896735918264,64.9174951998798,344.06272455936295,368.6,21,41,82.10000000000002,-0.8134768619167427,-1.250855490826188,-0.33187959424051483,-0.7969953628753657,EPI,57.06787964,89,"(50,60]",11.36672414943233,0.01,88
2020_September_ADFA_1.2,St. Marys,2020,September,2020_September,88.5193133,88.5193133,3.79,0.2927021058622652,0.25909789413773476,0.5518,ADFA,269.3,1.024280911,0.9762946754194018,7,11.5,137,16,114,23.915099549348447,39.28909211678673,468.0526626086768,54.663084684225026,389.4744783751033,323.56,27,43,54.25999999999999,0.012370654076299281,-0.7504284776482324,-1.1737360260609364,0.24142408382469246,EPI,88.5193133,93,"(80,90]",10.441614718688156,0.01,100
2020_September_ADFA_1.3,St. Marys,2020,September,2020_September,80.30418251,80.30418251,3.88,0.2629445381695487,0.2111554618304513,0.4741,ADFA,268.1,1.0023465,0.997658993367148,4,7.5,91,22,65,15.212333474752644,28.523125265161205,346.0805865506226,83.66783411113954,247.2004189647305,334.6,12,34,66.5,-1.011264954596016,1.609562969652909,0.3641149089516157,-0.44740711418401763,EPI,80.30418251,93,"(80,90]",10.561542307472962,0.01,90
2020_September_ADFA_1.4,St. Marys,2020,September,2020_September,NA,NA,7.131,NA,NA,0.5039,ADFA,279,0.9473503097,1.055575735561206,12,13,147,23,112,NA,NA,NA,NA,NA,448.6,12,35,169.60000000000002,-1.224794685462174,-2.32110890110012,0.6475596217153283,-2.0065655302934706,EPI,NA,50,NA,11.780704086005064,0.01,50
2020_September_ADFA_1.5,St. Marys,2020,September,2020_September,66.73400673,66.73400673,3.35,0.32296950726979,0.21553049273020997,0.5385,ADFA,282.7,0.9275584515,1.078099173553719,8,10,69,4,57,24.770140276175557,30.962675345219445,213.64245988201415,12.385070138087778,176.48724946775084,313.9,29,33,31.19999999999999,-2.234301475727226,1.6339980105286684,-2.107269936632671,0.18446989085709686,EPI,66.73400673,94,"(60,70]",11.379304712288056,0.01,94
2020_September_ADFA_1.6,St. Marys,2020,September,2020_September,52.13960546,52.13960546,1.091,0.35592309994015564,0.1855769000598443,0.5415,ADFA,270.5,1.071710008,0.9330882352941176,7,15,136,26,103,19.667169681251284,42.14393503125275,382.10501095002496,73.04948738750477,289.3883538812689,383.8,6,32,113.3,-1.1453531287250764,-0.9911502760190722,1.5641666211001783,-1.0450624801389015,EPI,52.13960546,89,"(50,60]",12.697182970072774,0.01,92
2020_September_ADFA_2.1,Painted Caves,2020,September,2020_September,78.26537664,78.26537664,3.65,0.26886881178522964,0.21043118821477036,0.4793,ADFA,281.9,0.9482758621,1.054545454545455,3,4,201,32,166,11.15785791621074,14.877143888280989,747.5764803861196,119.0171511062479,617.4014713636609,311.6,24,56,29.700000000000045,3.5048907004673673,-2.091927627338575,-0.30280608023498523,0.7200581295998689,EPI,78.26537664,88,"(70,80]",7.618718576790866,0.01,93
2020_September_ADFA_2.2,Painted Caves,2020,September,2020_September,59.87361769,59.87361769,7.46,0.32607005928853755,0.19522994071146244,0.5213,ADFA,263.6,0.9614890886,1.0400534045393857,17,11,120,6,97,52.136034927870504,33.735081423916206,368.0190700790859,18.400953503954295,297.4820816472611,333.3,17,23,69.69999999999999,-2.5557866620252674,-1.2428272266237261,-0.4366858676423168,0.7934432265047613,EPI,59.87361769,89,"(50,60]",13.65182257838657,0.01,88
2020_September_ADFA_2.3,Painted Caves,2020,September,2020_September,41.47492625,41.47492625,10,0.3721507506255212,0.15434924937447875,0.5265,ADFA,275,0.9564,1.0455876202425762,8,11.25,131,20,103,21.496664957825235,30.229685096941736,352.00788868438826,53.74166239456309,276.7695613319999,363.4,12,32,88.39999999999998,-1.0024453979555439,-0.7770009887459947,0.5757617455685553,-0.40208654073953576,EPI,41.47492625,100,"(40,50]",11.851461642355169,0.01,100
2020_September_ADFA_2.4,Painted Caves,2020,September,2020_September,43.14613527,43.14613527,10,0.29689938831470153,0.12810061168529846,0.425,ADFA,275.8,1.079264214,0.9265571738456772,25,8.5,139,0.5,114,84.20360897982381,28.6292270531401,468.1720659278204,1.6840721795964764,383.96845694799663,391.1,20,20,115.3,-3.0140250375298505,-3.167485080277439,-1.044371293681015,0.37139453456224514,EPI,43.14613527,100,"(40,50]",13.69694129596476,0.01,100
2020_September_ADFA_2.5,Painted Caves,2020,September,2020_September,54.61741425,54.61741425,6.56,0.29615034129692835,0.16174965870307162,0.4579,ADFA,265.9,0.9522116904,1.0501866445458314,7,13,135,37,91,23.63664336615304,43.89662339428421,455.8495506329515,124.93654350680892,307.2763637599895,343.6,6,43,77.70000000000005,0.0020628121055958765,-0.06697830005712369,1.8525105168395024,-0.8922975688248197,EPI,54.61741425,89,"(50,60]",10.749201740301691,0.01,92
2020_September_ADFA_2.6,Painted Caves,2020,September,2020_September,94.52848407,94.52848407,0.895,0.2551297319655857,0.24117026803441433,0.4963,ADFA,265.6,0.9452848407,1.0578821927136532,4,3,122,50,68,15.678298131632724,11.758723598724544,478.1880930147981,195.97872664540907,266.5310682377563,304.5,14,64,38.89999999999998,2.45671881789243,1.9719310257150768,0.9365862058486704,-1.0323602792613484,EPI,94.52848407,91,"(90,100]",6.945402973660275,0.01,100
2020_September_ADFA_1.1,St. Marys,2020,September,2020_September,53.03100416,53.03100416,9.641,0.29706398548533414,0.15753601451466587,0.4546,ADFA,267,1.0304679,0.9704329461457232,5,13,145,36,104,16.83139069123829,43.761615797219555,488.1103300459105,121.1860129769157,350.09292637775644,343.6,1,37,76.60000000000002,-0.007377584351113076,-0.42380315105071514,2.4635448707408907,-0.5622214926936135,EPI,53.03100416,89,"(50,60]",11.491570852739724,0.01,92
2020_September_ADFA_1.2,St. Marys,2020,September,2020_September,65.91941836,65.91941836,6.59,0.29291327368997633,0.1930867263100237,0.486,ADFA,277.3,1.024280911,0.9762946754194018,5,9.25,99,19,75,17.06989900803223,31.579313164859624,337.98400035903813,64.86561623052248,256.04848512048346,335.4,12,31,58.099999999999966,-1.2875846179432244,1.0071125060306665,0.3775229850120191,-0.21888883039937368,EPI,65.91941836,94,"(60,70]",11.50238308437056,0.01,94
2020_September_ADFA_1.3,St. Marys,2020,September,2020_September,79.96521739,79.96521739,5.032,0.28516621569385386,0.22803378430614613,0.5132,ADFA,279.2,1.0023465,0.997658993367148,11,5,134,21,102,38.57399437459758,17.533633806635265,469.90138601782513,73.64126198786812,357.6861296553594,326.5,14,35,47.30000000000001,-0.27646000843211543,-0.5121871157004457,0.21385533546941313,0.45779357307189367,EPI,79.96521739,88,"(70,80]",9.684673445138902,0.01,93
2020_September_ADFA_1.4,St. Marys,2020,September,2020_September,56.15942029,56.15942029,8.01,0.3323526682134571,0.1866473317865429,0.519,ADFA,273.3,0.9473503097,1.055575735561206,10,14,112,14,88,30.088520287062632,42.12392840188768,336.99142721510145,42.12392840188768,264.77897852615115,267.5,10,24,-5.800000000000011,-2.017870386806428,0.2777377917567679,0.7911909756507065,1.494326053510248,EPI,56.15942029,89,"(50,60]",14.189193651815687,0.01,88
2020_September_ADFA_1.5,St. Marys,2020,September,2020_September,75.89498807,75.89498807,2.23,0.31274341926729987,0.23735658073270016,0.5501,ADFA,273,0.9275584515,1.078099173553719,5,5,165,31,129,15.987546633959806,15.987546633959806,527.5890389206736,99.1227891305508,412.47870315616296,319.5,28,59,46.5,2.585390402493978,-0.8456145716358983,-0.95690687037635,-0.014551170650606404,EPI,75.89498807,88,"(70,80]",7.710014258035507,0.01,93
2020_September_ADFA_1.6,St. Marys,2020,September,2020_September,78.5488959,78.5488959,2.999,0.2951572438162544,0.2318427561837456,0.527,ADFA,277.2,1.071710008,0.9330882352941176,4,1,134,18,112,13.552098360459478,3.3880245901148696,453.99529507539256,60.984442622067654,379.4587540928654,287.8,47,65,10.600000000000025,2.659693167746679,0.440684607831879,-3.759156452502156,0.5212665114633429,EPI,78.5488959,88,"(70,80]",6.341938632792905,0.01,93
2020_September_ADFA_2.1,Painted Caves,2020,September,2020_September,42.71566328,42.71566328,10,0.38405034696859025,0.16404965303140978,0.5481,ADFA,271.8,0.9482758621,1.054545454545455,7,8.5,148,30,111,18.22677691936182,22.13251483065364,385.3661405807928,78.11475822583638,289.0246054355946,371,11,41,99.2,0.36340989311229516,-0.9432453491449678,0.943760795974984,-0.7960397288734131,EPI,42.71566328,100,"(40,50]",9.968986986262484,0.01,100
2020_September_ADFA_2.2,Painted Caves,2020,September,2020_September,68.8067648,68.8067648,6.05,0.29394556586270865,0.20225443413729133,0.4962,ADFA,275.9,0.9614890886,1.0400534045393857,10,18.25,106,10,86,34.01990423176051,62.086325222962934,360.61098485666145,34.01990423176051,292.5711763931404,338.9,16,26,63,-2.7339117820713925,-0.3500145830164818,-0.009479318988668294,-0.02120414277934346,EPI,68.8067648,94,"(60,70]",14.624328098822897,0.01,94
2020_September_ADFA_2.5,Painted Caves,2020,September,2020_September,44.14685525,44.14685525,9.99,0.345758496868476,0.15264150313152405,0.4984,ADFA,272.2,0.9522116904,1.0501866445458314,12,16.5,91,13,66,34.70630543770762,47.721169976847975,263.1894829026161,37.59849755751659,190.8846799073919,380.8,12,25,108.60000000000002,-3.2851258786408795,-0.014153648647428962,0.32959768640769255,-1.0261476825777693,EPI,44.14685525,100,"(40,50]",14.511257291764116,0.01,100
