model.spp.gr.sample,model.spp.bins5lfm_gr.sample,model.spp.bins5lfm_gr.sample_nodate,model.spp.bins10lfm_gr.sample_nodate,individual,sample,round,year.month.spp,model.spp.gr,model.spp.bins5lfm_gr,model.spp.bins5lfm_gr_nodate,model.spp.bins10lfm_gr_nodate,spp,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year.month,year,month,dry.wt,fresh.wt,water.wt,site,lfm.outliers.out,lfm.NAs.imputed,gr,precip.2month,precip.2mo,season,prop.ignite,ros,bins5lfm_gr,individual.bins5lfm_gr,prop.ignite.bins5,individual.bins5lfm_gr_nodate,prop.ignite.bins5_nodate,bins10lfm_gr,individual.bins10lfm_gr_nodate,prop.ignite.bins10_nodate,hydration,bins5lfm,bins10lfm,bins20lfm,temp.change,gdw.gfw,gww.gdw,gdw.gww,dw.flam.sample,ww.flam.sample,ww.outs,dw.outs,gww.gdw.saturated,gdw.gww.saturated,RWC,RWD,max.mpa.sample,tti.outs,gti.outs,gd.outs,fd.outs,pfg.outs,fh.outs,temp.max.outs,ignition.temp.outs,flam.index,mean.wt,dry.norm.fh,dry.norm.gd,dry.norm.fd,dry.norm.pfg,dry.norm.ttfg,dry.norm.tti,dry.norm.gti,LFM,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
"2016_December_EPI_ADFA_(70,80]_1","2016_December_EPI_ADFA_(75,80]_1","EPI_ADFA_(75,80]_1","EPI_ADFA_(70,80]_1",2016_December_ADFA_1,1,3,2016_December_ADFA,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(75,80]","EPI_ADFA_(75,80]","EPI_ADFA_(70,80]",ADFA,EPI,0.4,76.44628099,0,10,3,34,37,4,119,81,1,276,341.9,265.05,100,0.484,1,2016_December,2016,December,0.242,0.427,0.185,St. Marys,76.44628099,76.44628099,"(70,80]",2016_December,0.61,Dry,100,2.5,"(75,80]","2016_December_EPI_ADFA_(75,80]_1",100,"EPI_ADFA_(75,80]_1",97,"(70,80]","EPI_ADFA_(70,80]_1",87,moderate,"(75,80]","(70,80]","(60,80]",65.89999999999998,0.5667447306791569,0.7644628099,1.308108108108108,0.2743044496487119,0.2096955503512881,0.2096955503512881,0.2743044496487119,1.144508671,0.17567567567567569,66.79397275619243,33.20602724380757,-0.043,37,34,119,4,81,10,341.9,NA,10.811353674954606,0.5044787769784173,36.45584318011065,433.8245338433168,14.58233727204426,295.29232975889624,10.936752954033196,134.8866197664094,123.9498668123762,76.44628099,0.03371328873938845,0.8227628191632013,1.5226385792770094,1.261899770384731,-0.08241905751074721,0.26438538285492613,-0.0036020924322254233,-0.00535739845920824
"2016_December_EPI_ADFA_(50,60]_2","2016_December_EPI_ADFA_(55,60]_2","EPI_ADFA_(55,60]_2","EPI_ADFA_(50,60]_2",2016_December_ADFA_2,2,3,2016_December_ADFA,"2016_December_EPI_ADFA_(50,60]","2016_December_EPI_ADFA_(55,60]","EPI_ADFA_(55,60]","EPI_ADFA_(50,60]",ADFA,EPI,0.7,55.45722714,0,8,16,18,34,2,70,50,1,283.9,286.3,265.05,100,0.53,1,2016_December,2016,December,0.1695,0.2635,0.094,St. Marys,55.45722714,55.45722714,"(50,60]",2016_December,0.61,Dry,100,5,"(55,60]","2016_December_EPI_ADFA_(55,60]_2",100,"EPI_ADFA_(55,60]_2",90,"(50,60]","EPI_ADFA_(50,60]_2",91,dry,"(55,60]","(50,60]","(40,60]",2.400000000000034,0.6432637571157496,0.5545722714,1.8031914893617025,0.3409297912713473,0.1890702087286527,0.1890702087286527,0.3409297912713473,1.125,0.21621621621621623,49.29531301333333,50.70468698666667,-0.043,34,18,70,2,50,8,286.3,NA,10.701143796125146,0.5044787769784173,23.465241832248005,205.32086603217004,5.866310458062001,146.65776145155004,46.93048366449601,99.72727778705402,52.79679412255801,55.45722714,1.1246838777277879,2.347813858696667,-0.8855213150075774,-0.2258679342664035,0.05507095501380105,0.4711987588810129,-0.0035599486601370547,0.007445820415520003
"2016_December_EPI_ADFA_(190,200]_3","2016_December_EPI_ADFA_(195,200]_3","EPI_ADFA_(195,200]_3","EPI_ADFA_(190,200]_3",2016_December_ADFA_3,3,3,2016_December_ADFA,"2016_December_EPI_ADFA_(190,200]","2016_December_EPI_ADFA_(195,200]","EPI_ADFA_(195,200]","EPI_ADFA_(190,200]",ADFA,EPI,0.5,198.1481481,0,7,14,29,43,3,91,59,1,286.4,289.4,265.05,100,0.452,1,2016_December,2016,December,0.108,0.322,0.214,St. Marys,NA,96.67907439769098,"(190,200]",2016_December,0.61,Dry,100,3.3333333333333335,"(195,200]","2016_December_EPI_ADFA_(195,200]_3",100,"EPI_ADFA_(195,200]_3",100,"(190,200]","EPI_ADFA_(190,200]_3",100,hydrated,"(195,200]","(190,200]","(180,200]",3,0.3354037267080745,0.9667907439769098,0.5046728971962617,0.1516024844720497,0.30039751552795035,0.30039751552795035,0.1516024844720497,1.124,0.32,86.01341138584606,13.986588614153945,-0.043,43,29,91,3,59,7,289.4,NA,9.383777856562164,0.5044787769784173,46.17338577515569,600.254015077024,19.78859390363815,389.17568010488367,92.34677155031136,283.6365126188135,191.28974106850217,96.67907439769098,-0.08925352113388665,2.1289289922458163,-0.25645250207520565,0.128031869227491,0.22727411560389726,-0.06474754127849917,-0.010491732841827653,0.002754241880351147
"2016_December_EPI_ADFA_(90,100]_4","2016_December_EPI_ADFA_(90,95]_4","EPI_ADFA_(90,95]_4","EPI_ADFA_(90,100]_4",2016_December_ADFA_4,4,3,2016_December_ADFA,"2016_December_EPI_ADFA_(90,100]","2016_December_EPI_ADFA_(90,95]","EPI_ADFA_(90,95]","EPI_ADFA_(90,100]",ADFA,EPI,0.5,91.88405797,0,8,15,37,52,7,130,86,1,279.1,306.2,265.05,100,0.536,1,2016_December,2016,December,0.345,0.662,0.317,St. Marys,91.88405797,91.88405797,"(90,100]",2016_December,0.61,Dry,100,1.4285714285714286,"(90,95]","2016_December_EPI_ADFA_(90,95]_4",100,"EPI_ADFA_(90,95]_4",100,"(90,100]","EPI_ADFA_(90,100]_4",95,hydrated,"(90,95]","(90,100]","(80,100]",27.09999999999997,0.5211480362537764,0.9188405797,1.088328075709779,0.27933534743202415,0.2566646525679759,0.2566646525679759,0.27933534743202415,1.063829787,0.94,86.37101451080163,13.62898548919837,-0.043,52,37,130,7,86,8,306.2,NA,8.871994798415383,0.5044787769784173,28.639411637464853,465.39043910880383,25.059485182781746,307.87367510274714,53.698896820246595,186.15617564352152,132.45727882327495,91.88405797,-1.3639742822924483,0.5589974603374971,0.3060308785805118,0.4345852382050954,0.24810987293859027,-0.8151314556106625,-0.015480098947257923,-0.004385319332921741
"2016_December_EPI_ADFA_(80,90]_5","2016_December_EPI_ADFA_(80,85]_5","EPI_ADFA_(80,85]_5","EPI_ADFA_(80,90]_5",2016_December_ADFA_5,5,3,2016_December_ADFA,"2016_December_EPI_ADFA_(80,90]","2016_December_EPI_ADFA_(80,85]","EPI_ADFA_(80,85]","EPI_ADFA_(80,90]",ADFA,EPI,0.6,80.4377565,0,12,8,39,47,13,144,92,1,279.5,310.3,265.05,100,0.501,1,2016_December,2016,December,0.3655,0.6595,0.294,St. Marys,80.4377565,80.4377565,"(80,90]",2016_December,0.61,Dry,100,0.7692307692307693,"(80,85]","2016_December_EPI_ADFA_(80,85]_5",100,"EPI_ADFA_(80,85]_5",84,"(80,90]","EPI_ADFA_(80,90]_5",88,moderate,"(80,85]","(80,90]","(80,100]",30.80000000000001,0.55420773313116,0.804377565,1.2431972789115646,0.27765807429871114,0.22334192570128888,0.22334192570128888,0.27765807429871114,0.9144634526,1.0935374149659864,87.96169630541229,12.03830369458771,-0.043,47,39,144,13,92,12,310.3,NA,10.1424268932775,0.5044787769784173,43.21862431088575,518.623491730629,46.8201763367929,331.34278638345745,28.81241620725717,169.27294521763585,140.4605290103787,80.4377565,-0.6544393444226868,-0.5136557638841472,1.5147630085371362,0.36882207232407327,0.3575987180633222,-1.7374526830249168,-0.020881561389252568,-0.007660624889200177
"2016_December_EPI_ADFA_(90,100]_6","2016_December_EPI_ADFA_(95,100]_6","EPI_ADFA_(95,100]_6","EPI_ADFA_(90,100]_6",2016_December_ADFA_6,6,3,2016_December_ADFA,"2016_December_EPI_ADFA_(90,100]","2016_December_EPI_ADFA_(95,100]","EPI_ADFA_(95,100]","EPI_ADFA_(90,100]",ADFA,EPI,0.4,95.52238806,0,12,35,3,38,12,103,88,1,273,321.6,265.05,100,0.533,1,2016_December,2016,December,0.402,0.786,0.384,St. Marys,95.52238806,95.52238806,"(90,100]",2016_December,0.61,Dry,100,0.8333333333333334,"(95,100]","2016_December_EPI_ADFA_(95,100]_6",100,"EPI_ADFA_(95,100]_6",86,"(90,100]","EPI_ADFA_(90,100]_6",95,hydrated,"(95,100]","(90,100]","(80,100]",48.60000000000002,0.5114503816793893,0.9552238806,1.046875,0.2726030534351145,0.26039694656488555,0.26039694656488555,0.2726030534351145,0.9552238806,1.046875,100,0,-0.043,38,3,103,12,88,12,321.6,NA,11.141342309030208,0.5044787769784173,44.02004984458571,377.8387611660273,44.02004984458571,322.8136988602952,128.3918120467083,139.39682450785477,11.005012461146428,95.52238806,1.1488568958414893,-1.318847495848902,-2.7258934299321202,-0.5271546229467562,-0.05406892696209753,-0.4705121876316928,-0.0018775342497514558,0.006151957251117279
"2016_December_EPI_ADFA_(120,130]_1","2016_December_EPI_ADFA_(120,125]_1","EPI_ADFA_(120,125]_1","EPI_ADFA_(120,130]_1",2016_December_ADFA_1,1,4,2016_December_ADFA,"2016_December_EPI_ADFA_(120,130]","2016_December_EPI_ADFA_(120,125]","EPI_ADFA_(120,125]","EPI_ADFA_(120,130]",ADFA,EPI,0.5,122.513089,0,8,15,30,45,1,131,100,1,276.7,287.8,265.05,100,0.506,1,2016_December,2016,December,0.191,0.425,0.234,St. Marys,NA,89.44374563023983,"(120,130]",2016_December,0.61,Dry,100,10,"(120,125]","2016_December_EPI_ADFA_(120,125]_1",100,"EPI_ADFA_(120,125]_1",100,"(120,130]","EPI_ADFA_(120,130]_1",100,hydrated,"(120,125]","(120,130]","(120,140]",11.100000000000025,0.4494117647058824,0.8944374563023983,0.8162393162393162,0.2274023529411765,0.2785976470588235,0.2785976470588235,0.2274023529411765,1.144508671,0.17567567567567569,78.15034337143946,21.84965662856054,-0.043,45,30,131,1,100,8,287.8,NA,9.447248903492223,0.5044787769784173,35.179935020590605,576.0714359621711,4.397491877573826,439.7491877573826,65.96237816360738,197.88713449082215,131.92475632721477,89.44374563023983,-1.3791710864992484,0.8127331204375042,0.30035356982672556,-0.2910591129501013,-0.39808667951375865,0.6400878475316466,-7.95641602178418e-4,-0.004126511201332946
2016_December_EPI_ADFA_NA_2,2016_December_EPI_ADFA_NA_2,EPI_ADFA_NA_2,EPI_ADFA_NA_2,2016_December_ADFA_2,2,4,2016_December_ADFA,2016_December_EPI_ADFA_NA,2016_December_EPI_ADFA_NA,EPI_ADFA_NA,EPI_ADFA_NA,ADFA,EPI,0.8,NA,0,10,23,0.5,23,12,81,69,1,283,294.7,265.05,100,0.508,1,2016_December,2016,December,0.0805,0.2575,0.177,St. Marys,NA,92.94065940774368,NA,2016_December,0.61,Dry,100,0.8333333333333334,NA,2016_December_EPI_ADFA_NA_2,100,EPI_ADFA_NA_2,83,NA,EPI_ADFA_NA_2,83,NA,NA,NA,NA,11.699999999999989,0.312621359223301,0.9294065940774368,0.4548022598870057,0.1588116504854369,0.3491883495145631,0.3491883495145631,0.1588116504854369,1.125,0.21621621621621623,82.61391947354994,17.38608052645006,-0.043,23,0,81,12,69,10,294.7,NA,13.359134032570154,0.5044787769784173,62.967672519195965,510.0381474054873,75.56120702303515,434.47694038245214,144.8256467941507,144.8256467941507,3.148383625959798,92.94065940774368,2.491901841391213,-0.14908355749297633,-1.6826697463228393,-1.0303696473438424,0.84074352363398,3.1809405112614986e-4,0.016982084013135224,-0.00662083206778713
"2016_December_EPI_ADFA_(110,120]_3","2016_December_EPI_ADFA_(110,115]_3","EPI_ADFA_(110,115]_3","EPI_ADFA_(110,120]_3",2016_December_ADFA_3,3,4,2016_December_ADFA,"2016_December_EPI_ADFA_(110,120]","2016_December_EPI_ADFA_(110,115]","EPI_ADFA_(110,115]","EPI_ADFA_(110,120]",ADFA,EPI,0.6,112.4,0,7,15,25,40,5,83,53,1,271.9,321.7,265.05,100,0.488,1,2016_December,2016,December,0.25,0.531,0.281,St. Marys,112.4,112.4,"(110,120]",2016_December,0.61,Dry,100,2,"(110,115]","2016_December_EPI_ADFA_(110,115]_3",100,"EPI_ADFA_(110,115]_3",100,"(110,120]","EPI_ADFA_(110,120]_3",100,hydrated,"(110,115]","(110,120]","(100,120]",49.80000000000001,0.4708097928436911,1.124,0.889679715302491,0.2297551789077213,0.25824482109227875,0.25824482109227875,0.2297551789077213,1.124,0.32,100,0,-0.043,40,25,83,5,53,7,321.7,NA,9.689296205380469,0.5044787769784173,30.467213114754102,361.25409836065575,21.762295081967213,230.6803278688525,65.28688524590164,174.0983606557377,108.81147540983608,112.4,0.5938358019243875,1.7520808612062175,-0.6244076622383117,0.7973385799987472,0.4926422496425366,-0.0884856947635168,-0.0100664891734491,0.004424057803518625
"2016_December_EPI_ADFA_(100,110]_4","2016_December_EPI_ADFA_(105,110]_4","EPI_ADFA_(105,110]_4","EPI_ADFA_(100,110]_4",2016_December_ADFA_4,4,4,2016_December_ADFA,"2016_December_EPI_ADFA_(100,110]","2016_December_EPI_ADFA_(105,110]","EPI_ADFA_(105,110]","EPI_ADFA_(100,110]",ADFA,EPI,0.8,106.3829787,0,10,12,19,31,5,102,78,1,277.2,306,265.05,100,0.512,1,2016_December,2016,December,0.141,0.291,0.15,St. Marys,106.3829787,106.3829787,"(100,110]",2016_December,0.61,Dry,100,2,"(105,110]","2016_December_EPI_ADFA_(105,110]_4",100,"EPI_ADFA_(105,110]_4",80,"(100,110]","EPI_ADFA_(100,110]_4",78,hydrated,"(105,110]","(100,110]","(100,120]",28.80000000000001,0.4845360824742268,1.063829787,0.94,0.24808247422680413,0.2639175257731959,0.2639175257731959,0.24808247422680413,1.063829787,0.94,100,0,-0.043,31,19,102,5,78,10,306,NA,11.70244926801226,0.5044787769784173,40.309175531914896,411.1535904255319,20.154587765957448,314.41156914893617,48.37101063829787,124.95844414893617,76.58743351063829,106.3829787,0.8934337453316674,0.7389103038271814,0.11840564127724174,-0.09797890521554792,0.021347492770496253,0.4841565687791841,-8.995073714661295e-4,0.0017311118982250642
"2016_December_EPI_ADFA_(70,80]_5","2016_December_EPI_ADFA_(75,80]_5","EPI_ADFA_(75,80]_5","EPI_ADFA_(70,80]_5",2016_December_ADFA_5,5,4,2016_December_ADFA,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(75,80]","EPI_ADFA_(75,80]","EPI_ADFA_(70,80]",ADFA,EPI,1,78.15491732,0,10,20,15,35,8,117,94,1,282.8,320,265.05,100,0.509,1,2016_December,2016,December,0.5745,1.0235,0.449,St. Marys,78.15491732,78.15491732,"(70,80]",2016_December,0.61,Dry,100,1.25,"(75,80]","2016_December_EPI_ADFA_(75,80]_5",100,"EPI_ADFA_(75,80]_5",97,"(70,80]","EPI_ADFA_(70,80]_5",87,moderate,"(75,80]","(70,80]","(60,80]",37.19999999999999,0.5613092330239374,0.7815491732,1.2795100222717148,0.28570639960918415,0.22329360039081583,0.22329360039081583,0.28570639960918415,0.9144634526,1.0935374149659864,85.46532624982457,14.534673750175427,-0.043,35,15,117,8,94,10,320,NA,11.083372329677468,0.5044787769784173,35.00096607453992,409.5113030721171,28.000772859631937,329.00908110067525,70.00193214907983,122.50338126088973,52.50144911180988,78.15491732,0.4850650290655635,-0.5217955922004518,-0.6799294268191631,-0.1179443016658452,0.12078012321042844,0.2518970650346507,-0.0010056366815515139,0.0011059758455779223
"2016_December_EPI_ADFA_(70,80]_6","2016_December_EPI_ADFA_(70,75]_6","EPI_ADFA_(70,75]_6","EPI_ADFA_(70,80]_6",2016_December_ADFA_6,6,4,2016_December_ADFA,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(70,75]","EPI_ADFA_(70,75]","EPI_ADFA_(70,80]",ADFA,EPI,1.3,74.22053232,0,11,19,18,37,3,101,80,1,279.4,316,265.05,100,0.502,1,2016_December,2016,December,0.6575,1.1455,0.488,St. Marys,74.22053232,74.22053232,"(70,80]",2016_December,0.61,Dry,100,3.3333333333333335,"(70,75]","2016_December_EPI_ADFA_(70,75]_6",100,"EPI_ADFA_(70,75]_6",76,"(70,80]","EPI_ADFA_(70,80]_6",87,moderate,"(70,75]","(70,80]","(60,80]",36.60000000000002,0.5739851593190747,0.7422053232,1.3473360655737705,0.2881405499781755,0.2138594500218245,0.2138594500218245,0.2881405499781755,0.9552238806,1.046875,77.6996197722572,22.300380227742806,-0.043,37,18,101,3,80,11,316,NA,11.048222275697334,0.5044787769784173,38.175813854846766,350.5233817581385,10.41158559677639,277.64228258070375,65.94004211291714,128.4095556935755,62.469513580658344,74.22053232,0.4959656882167422,0.6576007400534589,-0.7121399158697049,0.1048112961888083,-0.6289347690269299,0.5219358531133756,0.003767640599236982,0.0010801113032632703
"2016_December_EPI_ADFA_(80,90]_1","2016_December_EPI_ADFA_(85,90]_1","EPI_ADFA_(85,90]_1","EPI_ADFA_(80,90]_1",2016_December_ADFA_1,1,5,2016_December_ADFA,"2016_December_EPI_ADFA_(80,90]","2016_December_EPI_ADFA_(85,90]","EPI_ADFA_(85,90]","EPI_ADFA_(80,90]",ADFA,EPI,0.9,88.88888889,0,16,6,22,28,4,89,63,1,284.6,292.6,265.05,100,0.519,1,2016_December,2016,December,0.216,0.408,0.192,St. Marys,88.88888889,88.88888889,"(80,90]",2016_December,0.61,Dry,100,2.5,"(85,90]","2016_December_EPI_ADFA_(85,90]_1",100,"EPI_ADFA_(85,90]_1",92,"(80,90]","EPI_ADFA_(80,90]_1",88,moderate,"(85,90]","(80,90]","(80,100]",8,0.5294117647058824,0.8888888889000001,1.125,0.27476470588235297,0.24423529411764705,0.24423529411764705,0.27476470588235297,1.144508671,0.17567567567567569,77.66554430062507,22.334455699374928,-0.043,28,22,89,4,63,16,292.6,NA,13.694616660542495,0.5044787769784173,58.23164204667094,323.9135088846071,14.557910511667735,229.28709055876683,21.836865767501603,101.90537358167416,80.06850781417255,88.88888889,1.8153706087364547,1.3516147083191994,0.946878867233007,-0.24228460398420187,-1.046713187599547,-0.08373031102181405,0.0012769885101456824,-1.5185469844901378e-4
"2016_December_EPI_ADFA_(130,140]_2","2016_December_EPI_ADFA_(135,140]_2","EPI_ADFA_(135,140]_2","EPI_ADFA_(130,140]_2",2016_December_ADFA_2,2,5,2016_December_ADFA,"2016_December_EPI_ADFA_(130,140]","2016_December_EPI_ADFA_(135,140]","EPI_ADFA_(135,140]","EPI_ADFA_(130,140]",ADFA,EPI,1,135.2024922,0,14,22,5,27,6,61,50,1,278.9,337.4,265.05,100,0.475,1,2016_December,2016,December,0.1605,0.3775,0.217,St. Marys,NA,90.37618216130936,"(130,140]",2016_December,0.61,Dry,100,1.6666666666666667,"(135,140]","2016_December_EPI_ADFA_(135,140]_2",100,"EPI_ADFA_(135,140]_2",100,"(130,140]","EPI_ADFA_(130,140]_2",100,hydrated,"(135,140]","(130,140]","(120,140]",58.5,0.4251655629139073,0.9037618216130936,0.73963133640553,0.20195364238410596,0.273046357615894,0.273046357615894,0.20195364238410596,1.125,0.21621621621621623,80.3343841433861,19.665615856613897,-0.043,27,5,61,6,50,14,337.4,NA,13.46912064831158,0.5044787769784173,69.32283980980489,302.04951631414986,29.70978848991638,247.58157074930315,108.9358911296934,133.6940482046237,24.758157074930317,90.37618216130936,2.8275581518709116,0.8067341113659409,-1.7566944233581134,0.3914411328290209,-0.6524465391699362,0.18692066243746544,0.0053489294846570945,0.00832495205197839
"2016_December_EPI_ADFA_(130,140]_3","2016_December_EPI_ADFA_(130,135]_3","EPI_ADFA_(130,135]_3","EPI_ADFA_(130,140]_3",2016_December_ADFA_3,3,5,2016_December_ADFA,"2016_December_EPI_ADFA_(130,140]","2016_December_EPI_ADFA_(130,135]","EPI_ADFA_(130,135]","EPI_ADFA_(130,140]",ADFA,EPI,0.7,135,0,11,14,21,35,3,100,76,1,288.4,294.5,265.05,100,0.483,1,2016_December,2016,December,0.18,0.423,0.243,St. Marys,NA,92.929897045546,"(130,140]",2016_December,0.61,Dry,100,3.3333333333333335,"(130,135]","2016_December_EPI_ADFA_(130,135]_3",100,"EPI_ADFA_(130,135]_3",100,"(130,140]","EPI_ADFA_(130,140]_3",100,hydrated,"(130,135]","(130,140]","(120,140]",6.100000000000023,0.425531914893617,0.9292989704554598,0.7407407407407407,0.20553191489361705,0.277468085106383,0.277468085106383,0.20553191489361705,1.124,0.32,82.67784434657115,17.32215565342885,-0.043,35,21,100,3,76,11,294.5,NA,11.32620065387919,0.5044787769784173,53.51966873706004,486.5424430641822,14.596273291925463,369.7722567287785,68.1159420289855,170.28985507246378,102.17391304347828,92.929897045546,0.5747468470448425,1.1088982467205308,-0.05187732046085419,-0.26764373478145065,-0.48702456443507197,0.39386442191209736,4.982093392119774e-4,9.783129854281404e-4
"2016_December_EPI_ADFA_(60,70]_4","2016_December_EPI_ADFA_(65,70]_4","EPI_ADFA_(65,70]_4","EPI_ADFA_(60,70]_4",2016_December_ADFA_4,4,5,2016_December_ADFA,"2016_December_EPI_ADFA_(60,70]","2016_December_EPI_ADFA_(65,70]","EPI_ADFA_(65,70]","EPI_ADFA_(60,70]",ADFA,EPI,1.2,67.05069124,0,2,13,26,39,1,99,72,1,273.6,294,265.05,100,0.507,1,2016_December,2016,December,0.434,0.725,0.291,St. Marys,67.05069124,67.05069124,"(60,70]",2016_December,0.61,Dry,100,10,"(65,70]","2016_December_EPI_ADFA_(65,70]_4",100,"EPI_ADFA_(65,70]_4",92,"(60,70]","EPI_ADFA_(60,70]_4",93,moderate,"(65,70]","(60,70]","(60,80]",20.399999999999977,0.5986206896551725,0.6705069124,1.4914089347079038,0.30350068965517246,0.20349931034482752,0.20349931034482752,0.30350068965517246,1.063829787,0.94,63.02764977946609,36.97235022053391,-0.043,39,26,99,1,72,2,294,NA,8.257792474721981,0.5044787769784173,6.589770857760931,326.1936574591661,3.2948854288804656,237.23175087939353,42.833510575446056,128.50053172633815,85.66702115089211,67.05069124,-0.5606584993733233,2.078479531624756,-0.2663491213857348,0.11679141286057823,0.9780649162331191,1.0980672803765952,-0.00694622936503092,0.004052738827352076
"2016_December_EPI_ADFA_(70,80]_5","2016_December_EPI_ADFA_(75,80]_5","EPI_ADFA_(75,80]_5","EPI_ADFA_(70,80]_5",2016_December_ADFA_5,5,5,2016_December_ADFA,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(75,80]","EPI_ADFA_(75,80]","EPI_ADFA_(70,80]",ADFA,EPI,1.4,78.21401078,0,10,12,17,29,4,77,56,1,277.3,317.8,265.05,100,0.497,1,2016_December,2016,December,0.6495,1.1575,0.508,St. Marys,78.21401078,78.21401078,"(70,80]",2016_December,0.61,Dry,100,2.5,"(75,80]","2016_December_EPI_ADFA_(75,80]_5",100,"EPI_ADFA_(75,80]_5",97,"(70,80]","EPI_ADFA_(70,80]_5",87,moderate,"(75,80]","(70,80]","(60,80]",40.5,0.5611231101511879,0.7821401078,1.278543307086614,0.2788781857451404,0.2181218142548596,0.2181218142548596,0.2788781857451404,0.9144634526,1.0935374149659864,85.52994715931199,14.470052840688012,-0.043,29,17,77,4,56,10,317.8,NA,12.0567402869388,0.5044787769784173,35.857949854632025,276.1062138806666,14.34317994185281,200.80451918593937,43.02953982555843,103.98805457843288,60.95851475287444,78.21401078,1.6859395889167619,1.5463689448699234,-0.3141269512652095,0.3667249237225625,0.0033007732411209356,0.4832763281478263,-7.108868944071534e-4,0.005169370693654342
"2016_December_EPI_ADFA_(70,80]_6","2016_December_EPI_ADFA_(75,80]_6","EPI_ADFA_(75,80]_6","EPI_ADFA_(70,80]_6",2016_December_ADFA_6,6,5,2016_December_ADFA,"2016_December_EPI_ADFA_(70,80]","2016_December_EPI_ADFA_(75,80]","EPI_ADFA_(75,80]","EPI_ADFA_(70,80]",ADFA,EPI,1.6,77.69284225,0,7,17,22,39,10,73,41,1,280.8,331.9,265.05,100,0.494,1,2016_December,2016,December,0.7195,1.2785,0.559,St. Marys,77.69284225,77.69284225,"(70,80]",2016_December,0.61,Dry,100,1,"(75,80]","2016_December_EPI_ADFA_(75,80]_6",100,"EPI_ADFA_(75,80]_6",97,"(70,80]","EPI_ADFA_(70,80]_6",87,moderate,"(75,80]","(70,80]","(60,80]",51.099999999999966,0.5627688697692609,0.7769284224999999,1.2871198568872986,0.2780078216660149,0.2159921783339851,0.2159921783339851,0.2780078216660149,0.9552238806,1.046875,81.33469423021458,18.66530576978542,-0.043,39,22,73,10,41,7,331.9,NA,9.79904551515015,0.5044787769784173,25.17914768746852,262.5825401693146,35.97021098209789,147.47786502660134,61.14935866956641,140.28382283018175,79.13446416061535,77.69284225,1.3264161020439085,1.4206504874789594,-1.0821457012457463,0.9811637853527947,1.1080106400658303,-0.84710819772666,-0.017845721327815617,0.0075608017993717795
2016_December_EPI_ADFA_NA_1,2016_December_EPI_ADFA_NA_1,EPI_ADFA_NA_1,EPI_ADFA_NA_1,2016_December_ADFA_1,1,6,2016_December_ADFA,2016_December_EPI_ADFA_NA,2016_December_EPI_ADFA_NA,EPI_ADFA_NA,EPI_ADFA_NA,ADFA,EPI,1.1,NA,LFM appears correct,15,12,11,23,9,102,82,1,285.6,296.4,265.05,100,0.476,1,2016_December,2016,December,0.026,0.174,0.148,St. Marys,NA,94.56523593482896,NA,2016_December,0.61,Dry,100,1.1111111111111112,NA,2016_December_EPI_ADFA_NA_1,100,EPI_ADFA_NA_1,83,NA,EPI_ADFA_NA_1,83,NA,NA,NA,NA,10.799999999999956,0.14942528735632185,0.9456523593482896,0.17567567567567569,0.0711264367816092,0.4048735632183908,0.4048735632183908,NA,1.144508671,0.17567567567567569,82.62518085791677,17.374819142083226,-0.043,23,11,102,9,82,15,296.4,NA,14.702240629347813,0.5044787769784173,210.89204912734328,1434.065934065934,126.53522947640596,1152.8765352294763,168.7136393018746,323.3678086619263,154.65416936005172,94.56523593482896,2.1124396701000085,-0.21603184613638887,0.2545965892021424,-0.7952149324539283,-0.3499282222036088,0.015432862524458496,0.001245366279754384,0.0021548063659319397
