hydration,bins10lfm,bins20lfm,bins5lfm,bottle_wt,dry_wt,dw_flam_sample,fd,fh,fh_old,fresh_wt,gd,gdw_gfw,gdw_gww,gdw_gww_saturated,glow_pre_ignition,gr,gti,gww_gdw,gww_gdw_saturated,ignition,ignition_num,ignition2,individual,lfm,lfm_NAs_imputed,lfm_notes,lfm_outliers_out,max_mpa_sample,model,model_spp_gr,model_spp_gr_sample,month,mpa,n,notes_flam,pfg,prop_ignite,prop_new,prop_new_flam,prop_new_lfm,ros,round,RWC,RWD,sample,sample_length,sample_wt,site,spp,start_temp,surface_temp_max_within_5_secs_of_flame_end,surface_temp_start,taller_temp_max,taller_temp_start,temp_at_ignition_lower,temp_at_ignition_taller,temp_change,total,ttfg,tti,water_wt,ww_flam_sample,year,year_month,flam_index,mean_wt,dry_norm_fh,dry_norm_gd,dry_norm_fd,dry_norm_pfg,dry_norm_ttfg,dry_norm_tti,dry_norm_gti
dry,"(50,60]","(40,60]","(55,60]",12.2134,15.8817,3.4350351445080265,NA,NA,NA,17.9644,NA,0.8840651510765736,7.625534162385362,1,1,"(50,60]",NA,0.5677561812999999,1.153332707,0,0,0,2021_August_CADE_1.1,56.77561813,56.77561813,NA,56.77561813,1,HP,"2021_August_HP_CADE_(50,60]","2021_August_HP_CADE_(50,60]_1.1",August,7.53,11,NA,NA,2382,NA,50,50,NA,14,49.22744129721451,50.77255870278549,1.1,NA,3.8855,1,CADE,NA,NA,248.8,NA,217.3,NA,NA,NA,262,NA,NA,2.082700000000001,0.45046485549197346,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(130,140]","(120,140]","(135,140]",12.1245,14.5271,2.739414158234806,NA,NA,NA,17.8292,NA,0.8147925874408275,4.39935192756125,1,NA,"(130,140]",NA,1.374386082,1.580195086,0,0,0,2021_August_ABCO_1.1,137.4386082,137.4386082,NA,137.4386082,1,HP,"2021_August_HP_ABCO_(130,140]","2021_August_HP_ABCO_(130,140]_1.1",August,0.9,17,NOGORI,NA,1541,NA,5,10,NA,2,86.97572180654156,13.024278193458443,1.1,NA,3.3621,1,ABCO,NA,NA,257.3,NA,189.3,NA,NA,NA,262,NA,NA,3.3020999999999994,0.6226858417651937,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(140,145]",6.1551,6.351,2.285298273937053,NA,NA,NA,6.6278,37,0.9582365189052174,22.944364161849734,1,1,"(140,150]",NA,1.4129657990000002,1.760012419,0,0,0,2021_August_CECO_1.1,141.2965799,141.2965799,NA,141.2965799,1,HP,"2021_August_HP_CECO_(140,150]","2021_August_HP_CECO_(140,150]_1.1",August,1.19,7,"sample touching pilot flame, would have been NOGORI otherwise",NA,3743,NA,NA,NA,NA,2,80.28158118354733,19.71841881645267,1.1,NA,2.3849,1,CECO,NA,NA,252.2,NA,181.1,NA,NA,NA,262,6,NA,0.2767999999999997,0.09960172606294693,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(115,120]",7.139,7.6947,1.878092466491144,NA,NA,NA,8.356,NA,0.9208592628051699,11.635717526084989,1,NA,"(110,120]",NA,1.190030592,1.449417707,0,0,0,2021_August_QUKE_1.1,119.0030592,119.0030592,NA,119.0030592,1,HP,"2021_August_HP_QUKE_(110,120]","2021_August_HP_QUKE_(110,120]_1.1",August,1.87,8,NOGORI,NA,3275,NA,NA,NA,NA,2,82.10404676669236,17.895953233307637,1.1,NA,2.0395,1,QUKE,NA,NA,298.7,NA,229.2,NA,NA,NA,262,NA,NA,0.6612999999999998,0.16140753350885584,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(90,95]",7.2096,8.0002,1.5742340831675925,NA,NA,NA,8.7486,NA,0.9144548842100451,10.689738107963652,1,NA,"(90,100]",NA,0.9466228180999999,1.760012419,0,0,0,2021_August_CECO_1.1,94.66228181,94.66228181,NA,94.66228181,1,HP,"2021_August_HP_CECO_(90,100]","2021_August_HP_CECO_(90,100]_1.1",August,3.54,13,NOGORI,NA,2015,NA,NA,NA,NA,3,53.78500787158366,46.21499212841634,1.1,NA,1.7215,1,CECO,NA,NA,263.7,NA,205,NA,NA,NA,262,NA,NA,0.7484000000000002,0.14726591683240753,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(110,115]",7.1262,7.7326,2.36274910794995,NA,NA,NA,8.4076,38,0.9197154955040676,11.45570370370369,1,1,"(110,120]",NA,1.113126649,1.449417707,0,0,0,2021_August_QUKE_1.1,111.3126649,111.3126649,NA,111.3126649,1,HP,"2021_August_HP_QUKE_(110,120]","2021_August_HP_QUKE_(110,120]_1.1",August,3.14,8,sample touching pilot flame; would have been NOGORI otherwise,NA,3275,NA,NA,NA,NA,3,76.79819582885777,23.20180417114223,1.1,NA,2.569,1,QUKE,NA,NA,302.4,NA,221.3,NA,NA,NA,262,3,NA,0.6750000000000007,0.2062508920500501,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(150,160]","(140,160]","(155,160]",6.2253,7.0352,6.165762655441973,NA,NA,NA,8.315,NA,0.8460853878532772,5.497108923269261,1,NA,"(150,160]",NA,1.580195086,1.580195086,0,0,0,2021_August_ABCO_1.1,158.0195086,158.0195086,NA,158.0195086,1,HP,"2021_August_HP_ABCO_(150,160]","2021_August_HP_ABCO_(150,160]_1.1",August,1.84,9,NOGORI,NA,2911,NA,10,50,NA,4,100,0,1.1,NA,7.2874,1,ABCO,NA,NA,255.7,NA,190.8,NA,NA,NA,262,NA,NA,1.2797999999999998,1.1216373445580272,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(130,140]","(120,140]","(130,135]",12.2064,14.3498,1.8059201263375466,NA,NA,NA,17.2237,NA,0.8331427045292242,4.993145203382162,1,NA,"(130,140]",NA,1.3408136609999999,1.429940703,0,0,0,2021_August_ARPA_1.1,134.0813661,134.0813661,NA,134.0813661,1,HP,"2021_August_HP_ARPA_(130,140]","2021_August_HP_ARPA_(130,140]_1.1",August,1.2,11,NOGORI,NA,2382,NA,100,70,NA,4,93.76708126336901,6.232918736630992,1.1,NA,2.1676,1,ARPA,NA,NA,256.8,NA,177.5,NA,NA,NA,262,NA,NA,2.873900000000001,0.3616798736624536,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(90,95]",12.1324,14.4724,3.742143299235659,NA,NA,NA,16.6287,NA,0.870326604003921,6.711682047952517,1,NA,"(90,100]",NA,0.9214957265,1.153332707,0,0,0,2021_August_CADE_1.1,92.14957265,92.14957265,NA,92.14957265,1,HP,"2021_August_HP_CADE_(90,100]","2021_August_HP_CADE_(90,100]_1.1",August,2.28,13,NOGORI,NA,2015,NA,60,70,NA,4,79.89851678592863,20.101483214071365,1.1,NA,4.2997,1,CADE,NA,NA,225.2,NA,182.5,NA,NA,NA,262,NA,NA,2.156299999999998,0.5575567007643407,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(80,90]","(80,100]","(85,90]",6.2256,6.5486,1.8928955315194007,NA,NA,NA,6.8323,NA,0.9584766476881871,23.0828339795559,1,NA,"(80,90]",NA,0.8783281734,1.760012419,0,0,0,2021_August_CECO_1.1,87.83281734,87.83281734,NA,87.83281734,1,HP,"2021_August_HP_CECO_(80,90]","2021_August_HP_CECO_(80,90]_1.1",August,4.72,19,NOGORI,NA,1379,NA,NA,NA,NA,4,49.904657712531744,50.095342287468256,1.1,NA,1.9749,1,CECO,NA,NA,272.1,NA,218,NA,NA,NA,262,NA,NA,0.2836999999999996,0.08200446848059939,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(140,145]",12.1677,13.3799,5.091961519731096,NA,NA,NA,15.1132,NA,0.8853121774342958,7.7193215254139425,1,NA,"(140,150]",NA,1.429879558,1.580195086,0,0,0,2021_August_ABCO_1.1,142.9879558,142.9879558,NA,142.9879558,1,HP,"2021_August_HP_ABCO_(140,150]","2021_August_HP_ABCO_(140,150]_1.1",August,0.33,13,NOGORI,NA,2015,NA,20,NA,NA,5,90.48753351204891,9.512466487951087,1.1,NA,5.7516,1,ABCO,NA,NA,275.8,NA,207.5,NA,NA,NA,262,NA,NA,1.7333000000000016,0.6596384802689039,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(125,130]",7.1493,8.572,3.0074014495690857,NA,NA,NA,10.3617,NA,0.8272773772643484,4.7896295468514225,1,NA,"(120,130]",NA,1.257960216,1.429940703,0,0,0,2021_August_ARPA_1.1,125.7960216,125.7960216,NA,125.7960216,1,HP,"2021_August_HP_ARPA_(120,130]","2021_August_HP_ARPA_(120,130]_1.1",August,1.63,12,NOGORI,NA,2183,NA,100,50,NA,5,87.97289379628212,12.027106203717878,1.1,NA,3.6353,1,ARPA,NA,NA,243.4,NA,189.2,NA,NA,NA,262,NA,NA,1.7897000000000016,0.6278985504309142,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(130,140]","(120,140]","(130,135]",6.1763,6.3237,1.7705004239146322,NA,NA,NA,6.1569,NA,1.0270915558154265,9.497897266446374,1,NA,"(130,140]",NA,1.310719132,1.760012419,0,0,0,2021_August_CECO_1.1,131.0719132,131.0719132,NA,131.0719132,1,HP,"2021_August_HP_CECO_(130,140]","2021_August_HP_CECO_(130,140]_1.1",August,2.63,7,NOGORI,NA,3743,NA,NA,NA,NA,5,74.47215246041966,25.527847539580335,1.1,NA,1.7238,1,CECO,NA,NA,305.2,NA,233.9,NA,NA,NA,262,NA,NA,0.6658000000000004,0.1421610872271496,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(145,150]",12.1892,13.5888,5.431436409207161,NA,NA,NA,15.64,NA,0.8688491048593351,6.62480499219969,1,NA,"(140,150]",NA,1.4655615890000002,1.580195086,0,0,0,2021_August_ABCO_1.1,146.5561589,146.5561589,NA,146.5561589,1,HP,"2021_August_HP_ABCO_(140,150]","2021_August_HP_ABCO_(140,150]_1.1",August,2.44,13,NOGORI,NA,2015,NA,50,50,NA,6,92.74561109475569,7.254388905244312,1.1,NA,6.2513,1,ABCO,NA,NA,286.7,NA,200.3,NA,NA,NA,262,NA,NA,2.0511999999999997,0.8198635907928384,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(120,125]",7.1763,9.8193,3.831740409941503,NA,NA,NA,13.0604,NA,0.75183761599951,3.0296195736015554,1,NA,"(120,130]",NA,1.226295876,1.429940703,0,0,0,2021_August_ARPA_1.1,122.6295876,122.6295876,NA,122.6295876,1,HP,"2021_August_HP_ARPA_(120,130]","2021_August_HP_ARPA_(120,130]_1.1",August,2.19,12,NOGORI,NA,2183,NA,50,30,NA,6,85.75851246329617,14.24148753670383,1.1,NA,5.0965,1,ARPA,NA,NA,265.3,NA,188.8,NA,NA,NA,262,NA,NA,3.2410999999999994,1.264759590058497,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(115,120]",7.2195,8.2832,3.3670206351209258,NA,NA,NA,9.51,NA,0.8709989484752892,6.751874796217809,1,NA,"(110,120]",NA,1.153332707,1.153332707,0,0,0,2021_August_CADE_1.1,115.3332707,115.3332707,NA,115.3332707,1,HP,"2021_August_HP_CADE_(110,120]","2021_August_HP_CADE_(110,120]_1.1",August,0.19,12,NOGORI,NA,2183,NA,30,NA,NA,6,100,0,1.1,NA,3.8657,1,CADE,NA,NA,272,NA,199.1,NA,NA,NA,262,NA,NA,1.226799999999999,0.49867936487907416,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(50,60]","(40,60]","(55,60]",7.2488,7.6306,1.4783770933418285,19,30,30,7.8475,78,0.972360624402676,35.18026740433382,1,NA,"(50,60]",NA,0.5680984809,1.760012419,M,3,0,2021_August_CECO_1.1,56.80984809,56.80984809,NA,56.80984809,1,HP,"2021_August_HP_CECO_(50,60]","2021_August_HP_CECO_(50,60]_1.1",August,8.27,6,NA,59,4367,NA,NA,NA,0.5263157894736842,6,32.27809501610114,67.72190498389887,1.1,NA,1.5204,1,CECO,NA,287.7,252,239.5,183.9,252.3,179.5,55.599999999999994,262,337,337,0.21689999999999987,0.04202290665817143,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(50,60]","(40,60]","(50,55]",7.2575,8.1301,1.0603694686858318,20,32,32,8.5712,71,0.9485369609856265,18.431421446384096,1,NA,"(50,60]",NA,0.5055008021999999,1.449417707,M,3,0,2021_August_QUKE_1.1,50.55008022,50.55008022,NA,50.55008022,1,HP,"2021_August_HP_QUKE_(50,60]","2021_August_HP_QUKE_(50,60]_1.1",August,9.97,4,NA,51,6550,NA,NA,NA,0.5,6,34.87612989400301,65.12387010599699,1.1,NA,1.1179,1,QUKE,NA,275.4,261.7,230,191.3,256,203.2,38.69999999999999,262,341,341,0.4410999999999987,0.057530531314168076,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(140,145]",12.107,13.3381,4.868095099513197,NA,NA,NA,15.0985,NA,0.8834056363214889,7.576743921835952,1,NA,"(140,150]",NA,1.429940703,1.429940703,0,0,0,2021_August_ARPA_1.1,142.9940703,142.9940703,NA,142.9940703,1,HP,"2021_August_HP_ARPA_(140,150]","2021_August_HP_ARPA_(140,150]_1.1",August,0.47,7,NOGORI,NA,3743,NA,10,75,NA,7,100,0,1.1,NA,5.5106,1,ARPA,NA,NA,259.05,NA,202.7,NA,NA,NA,262,NA,NA,1.7603999999999989,0.6425049004868031,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(110,115]",7.2931,7.6599,1.8487058312071145,15,30,30,8.0738,82,0.9487354157893433,18.50664411693646,1,NA,"(110,120]",NA,1.128407852,1.760012419,M,3,0,2021_August_CECO_1.1,112.8407852,112.8407852,NA,112.8407852,1,HP,"2021_August_HP_CECO_(110,120]","2021_August_HP_CECO_(110,120]_1.1",August,3.02,14,NA,67,1871,NA,NA,NA,0.6666666666666666,7,64.11363009819763,35.88636990180237,1.1,NA,1.9486,1,CECO,NA,268.5,250.9,229.8,204.5,255.5,208.3,25.30000000000001,262,406,406,0.41389999999999993,0.0998941687928856,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(100,105]",6.2259,7.8476,8.341062309404798,NA,NA,NA,9.5228,NA,0.824085353047423,4.684574976122254,1,NA,"(100,110]",NA,1.032990072,1.580195086,0,0,0,2021_August_ABCO_1.1,103.2990072,103.2990072,NA,103.2990072,1,HP,"2021_August_HP_ABCO_(100,110]","2021_August_HP_ABCO_(100,110]_1.1",August,3.12,8,NOGORI,NA,3275,NA,10,10,NA,8,65.37104697717051,34.62895302282949,1.1,NA,10.1216,1,ABCO,NA,NA,220.9,NA,181.7,NA,NA,NA,262,NA,NA,1.6752000000000002,1.780537690595203,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(0,10]","(0,20]","(5,10]",7.2208,7.6285,1.427316607007551,NA,NA,NA,7.6546,NA,0.9965902855799127,292.2796934865849,1,NA,"(0,10]",NA,0.06401766004,1.760012419,0,0,0,2021_August_CECO_1.1,6.401766004,6.401766004,NA,6.401766004,1,HP,"2021_August_HP_CECO_(0,10]","2021_August_HP_CECO_(0,10]_1.1",August,4.27,1,NOGORI,NA,26200,NA,NA,NA,NA,8,3.637341381737148,96.36265861826286,1.1,NA,1.4322,1,CECO,NA,NA,283.2,NA,199.6,NA,NA,NA,262,NA,NA,0.026100000000000456,0.004883392992448998,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(80,90]","(80,100]","(85,90]",12.0868,12.4874,1.4324065447410832,12,38,38,12.8439,442,0.9722436331643814,35.02776998597471,1,1,"(80,90]",377,0.8899151273,1.449417707,M,3,0,2021_August_QUKE_1.1,88.99151273,88.99151273,NA,88.99151273,1,HP,"2021_August_HP_QUKE_(80,90]","2021_August_HP_QUKE_(80,90]_1.1",August,4.29,9,sample touching pilot flame; would not have glowed pre-ignition otherwise,53,2911,NA,NA,NA,0.8333333333333334,8,61.39811339423632,38.60188660576368,1.1,NA,1.4733,1,QUKE,NA,296,227.1,231.6,189.6,284.2,218.7,42,262,2,379,0.3565000000000005,0.040893455258916855,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(70,75]",12.2471,14.0056,2.509638558812771,NA,NA,NA,15.3096,NA,0.9148246851648638,10.740490797546009,1,1,"(70,80]",NA,0.7415410862,1.429940703,0,0,0,2021_August_ARPA_1.1,74.15410862,74.15410862,NA,74.15410862,1,HP,"2021_August_HP_ARPA_(70,80]","2021_August_HP_ARPA_(70,80]_1.1",August,3.89,16,sample touching pilot flame; would have been NOGORI otherwise,NA,1638,NA,75,20,NA,9,51.85817038736326,48.14182961263674,1.1,NA,2.7433,1,ARPA,NA,NA,255.1,NA,182.7,NA,NA,NA,262,21,NA,1.3040000000000003,0.2336614411872291,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(20,30]","(20,40]","(25,30]",7.2105,7.7697,1.524907225904185,15,38,38,7.9215,89,0.980836962696459,51.18379446640326,1,NA,"(20,30]",NA,0.2714592275,1.760012419,M,3,0,2021_August_CECO_1.1,27.14592275,27.14592275,NA,27.14592275,1,HP,"2021_August_HP_CECO_(20,30]","2021_August_HP_CECO_(20,30]_1.1",August,10,2,NA,74,13100,NA,NA,NA,0.6666666666666666,9,15.423710910758068,84.57628908924193,1.1,NA,1.5547,1,CECO,NA,263.2,237.4,246.5,201.8,242.3,211.3,44.69999999999999,262,375,375,0.1517999999999997,0.029792774095815044,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(95,100]",12.1221,13.5442,1.785092619496729,11,49,49,14.9502,103,0.9059544353921686,9.63314366998577,1,NA,"(90,100]",NA,0.9886787146,1.449417707,M,3,0,2021_August_QUKE_1.1,98.86787146,98.86787146,NA,98.86787146,1,HP,"2021_August_HP_QUKE_(90,100]","2021_August_HP_QUKE_(90,100]_1.1",August,2.8,11,NA,92,2382,NA,NA,NA,0.9090909090909091,9,68.2121316598487,31.787868340151306,1.1,NA,1.9704,1,QUKE,NA,249.3,261.1,202.5,204.6,246.2,198.5,-2.0999999999999943,262,367,367,1.4060000000000006,0.185307380503271,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(140,145]",12.0885,12.6505,1.189594838613714,NA,NA,NA,13.446,NA,0.9408374237691506,15.90257699560024,1,1,"(140,150]",NA,1.4154804269999999,1.4154804269999999,0,0,0,2021_August_CECO_1.2,141.5480427,141.5480427,NA,141.5480427,1,HP,"2021_August_HP_CECO_(140,150]","2021_August_HP_CECO_(140,150]_1.2",August,0.16,7,NA,NA,3743,NA,NA,NA,NA,1,100,0,1.2,NA,1.2644,1,CECO,NA,NA,261.8,NA,204.3,NA,NA,NA,262,369,NA,0.7955000000000005,0.0748051613862859,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(120,125]",12.0456,16.631,11.801995638769494,NA,NA,NA,22.2185,NA,0.7485203771631749,2.976465324384788,1,NA,"(120,130]",NA,1.218541458,1.4788906769999999,0,0,0,2021_August_PIJE_1.2,121.8541458,121.8541458,NA,121.8541458,1,HP,"2021_August_HP_PIJE_(120,130]","2021_August_HP_PIJE_(120,130]_1.2",August,0.29,19,NOGORI,NA,1379,NA,NA,NA,NA,1,82.39564133786206,17.60435866213794,1.2,13.5,15.7671,1,PIJE,NA,NA,243.8,NA,183.1,NA,NA,NA,262,NA,NA,5.587499999999999,3.9651043612305052,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(125,130]",7.1319,8.0775,3.090948851100469,NA,NA,NA,9.2915,NA,0.8693429478555671,6.653624382207586,1,NA,"(120,130]",NA,1.2838409480000001,1.2838409480000001,0,0,0,2021_August_QUKE_1.2,128.3840948,128.3840948,NA,128.3840948,1,HP,"2021_August_HP_QUKE_(120,130]","2021_August_HP_QUKE_(120,130]_1.2",August,0.24,1,NOGORI,NA,26200,NA,NA,NA,NA,1,100,0,1.2,NA,3.5555,1,QUKE,NA,NA,303.2,NA,225.1,NA,NA,NA,262,NA,NA,1.2139999999999986,0.4645511488995311,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(95,100]",12.1766,14.7269,3.05340164923572,NA,NA,NA,17.1534,NA,0.8585411638508983,6.069194312796207,1,NA,"(90,100]",NA,0.9514566914,1.122155622,0,0,0,2021_August_CADE_1.2,95.14566914,95.14566914,NA,95.14566914,1,HP,"2021_August_HP_CADE_(90,100]","2021_August_HP_CADE_(90,100]_1.2",August,2.27,13,NOGORI,NA,2015,NA,20,NA,NA,10,84.78830143935241,15.21169856064759,1.2,NA,3.5565,1,CADE,NA,NA,244.6,NA,199.3,NA,NA,NA,262,NA,NA,2.4265000000000008,0.5030983507642803,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(100,105]",6.1831,6.974,1.423728892550918,13,37,37,7.7674,53,0.897855138141463,8.790017645576,1,NA,"(100,110]",NA,1.0031609559999999,1.4154804269999999,M,3,0,2021_August_CECO_1.2,100.3160956,100.3160956,NA,100.3160956,1,HP,"2021_August_HP_CECO_(100,110]","2021_August_HP_CECO_(100,110]_1.2",August,3.27,14,NA,40,1871,NA,NA,NA,0.7692307692307693,10,70.87070487623211,29.12929512376789,1.2,NA,1.5857,1,CECO,NA,248.8,256.1,220.4,201.9,238,199.7,18.5,262,337,337,0.7934000000000001,0.16197110744908216,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
hydrated,"(100,110]","(100,120]","(100,105]",12.1203,17.7958,19.269416334007072,NA,NA,NA,23.748,NA,0.7493599461007242,2.9897852894727994,1,NA,"(100,110]",NA,1.0487534139999999,1.4788906769999999,0,0,0,2021_August_PIJE_1.2,104.8753414,104.8753414,NA,104.8753414,1,HP,"2021_August_HP_PIJE_(100,110]","2021_August_HP_PIJE_(100,110]_1.2",August,2.93,20,NOGORI,NA,1310,NA,NA,NA,NA,10,70.9148708765577,29.0851291234423,1.2,17,25.7145,1,PIJE,NA,NA,244.3,NA,190.9,NA,NA,NA,262,NA,NA,5.952200000000001,6.445083665992929,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(75,80]",12.1994,14.0363,2.7449224321667836,15,41,41,15.4644,146,0.9076524145779986,9.828653455640369,1,NA,"(70,80]",NA,0.7774511405,1.2838409480000001,M,3,0,2021_August_QUKE_1.2,77.74511405,77.74511405,NA,77.74511405,1,HP,"2021_August_HP_QUKE_(70,80]","2021_August_HP_QUKE_(70,80]_1.2",August,4.49,8,NA,131,3275,NA,NA,NA,0.6666666666666666,10,60.556655535183936,39.443344464816064,1.2,NA,3.0242,1,QUKE,NA,402.2,234.5,309.1,198.6,280,192,110.50000000000003,262,293,293,1.4280999999999988,0.27927756783321644,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(50,60]","(40,60]","(50,55]",12.1017,13.076,2.0237881791537182,NA,NA,NA,13.5794,NA,0.9629291426719885,25.97536750099329,1,1,"(50,60]",NA,0.5166786411,1.554122524,0,0,0,2021_August_ARPA_1.2,51.66786411,51.66786411,NA,51.66786411,1,HP,"2021_August_HP_ARPA_(50,60]","2021_August_HP_ARPA_(50,60]_1.2",August,5.3,5,NA,NA,5240,NA,95,80,NA,11,33.24568257142124,66.75431742857876,1.2,NA,2.1017,1,ARPA,NA,NA,242,NA,200.2,NA,NA,NA,262,98,NA,0.5033999999999992,0.0779118208462819,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(80,90]","(80,100]","(85,90]",7.2086,7.6892,1.6546620039253928,21,28,28,8.1011,123,0.9491550530174914,18.667637776159214,1,NA,"(80,90]",NA,0.8570536829,1.4154804269999999,M,3,0,2021_August_CECO_1.2,85.70536829,85.70536829,NA,85.70536829,1,HP,"2021_August_HP_CECO_(80,90]","2021_August_HP_CECO_(80,90]_1.2",August,3.8,19,flame did not spread full length of sample (spread about 75% of sample by 11:28:08),102,1379,NA,NA,NA,0.47619047619047616,11,60.54860714086017,39.45139285913983,1.2,NA,1.7433,1,CECO,NA,274.9,253.2,257.4,208.7,260.8,222.1,48.69999999999999,262,365,365,0.41190000000000104,0.08863799607460732,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(75,80]",7.2095,8.1618,2.4233338074213875,NA,NA,NA,8.9013,NA,0.9169222473121902,11.036916835699776,1,1,"(70,80]",NA,0.7765410060000001,1.554122524,0,0,0,2021_August_ARPA_1.2,77.6541006,77.6541006,NA,77.6541006,1,HP,"2021_August_HP_ARPA_(70,80]","2021_August_HP_ARPA_(70,80]_1.2",August,4.36,16,NA,NA,1638,NA,85,80,NA,12,49.96652413230194,50.03347586769806,1.2,NA,2.6429,1,ARPA,NA,NA,255.9,NA,207,NA,NA,NA,262,297,NA,0.7395000000000014,0.21956619257861254,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
moderate,"(60,70]","(60,80]","(65,70]",12.1957,14.3038,2.2790562806132524,NA,NA,NA,15.6999,NA,0.9110758667252659,10.245541150347405,1,NA,"(60,70]",NA,0.6622551111999999,1.122155622,0,0,0,2021_August_CADE_1.2,66.22551112,66.22551112,NA,66.22551112,1,HP,"2021_August_HP_CADE_(60,70]","2021_August_HP_CADE_(60,70]_1.2",August,5.04,10,NOGORI,NA,2620,NA,80,70,NA,12,59.01633411769335,40.98366588230665,1.2,NA,2.5015,1,CADE,NA,NA,214.9,NA,189.8,NA,NA,NA,262,NA,NA,1.3960999999999988,0.22244371938674767,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
dry,"(10,20]","(0,20]","(15,20]",7.2387,7.806,1.420151600550999,25,24,24,7.9129,501,0.9864904143866345,73.02151543498627,1,1,"(10,20]",394,0.18843645339999998,1.4154804269999999,1 and M,4,1,2021_August_CECO_1.2,18.84364534,18.84364534,NA,18.84364534,1,HP,"2021_August_HP_CECO_(10,20]","2021_August_HP_CECO_(10,20]_1.2",August,10,3,sample being scorched by pilot flame - first ignition (due to pilot flame) at 15:30:52 to 15:30:56,82,8733,NA,NA,NA,0.4,12,13.312543911283628,86.68745608871637,1.2,NA,1.4396,1,CECO,NA,356.5,244.9,282.3,210.4,249.1,218.2,71.9,262,1,395,0.10689999999999955,0.019448399449000897,2021,2021_August,NA,NA,NA,NA,NA,NA,NA,NA,NA
