individual,site,year,year.month,month,lfm.outliers.out,lfm.NAs.imputed,mpa,dw.flam.sample,ww.flam.sample,sample.wt,spp,start.temp,gww.gdw.saturated,gdw.gww.saturated,fd,fh,gd,gti,pfg,dry.norm.fd,dry.norm.fh,dry.norm.gd,dry.norm.gti,dry.norm.pfg,temp.max,ttfg,tti,temp.change,PC1,PC2,PC3,PC4,ttms,model,LFM,prop.ignite,bins10lfm
2020_October_ABCO_1.4,1,2020,2020_October,October,145.9880789,145.9880789,2.352,2.27003089975511,0.0585691002448852,2.3286,ABCO,275.2,1.74,13.2762103796587,8,27,91,5,78,3.52418110293698,11.8941112224123,40.0875600459081,2.20261318933561,34.3607657536355,314.5,65,70,39.3,-0.73448835930477685,0.015273600878114914,-0.1504291552393912,0.5430906393703263,2,HP,145.9880789,100,"(140,150]"
2020_October_QUKE_1.4,1,2020,2020_October,October,69.71511148,69.71511148,6.255,1.43566404442446,0.0632359555755442,1.4989,QUKE,289,1.419338551,22.3810032017076,4,40,83,0.5,79,2.78616715068849,27.8616715068849,57.8129683767862,0.348270893836061,55.0268012260977,303.8,16,16,14.8,-2.110665436597727,-0.18562865137286394,-0.18272984346161664,-0.26369720735516844,0,HP,69.71511148,100,"(60,70]"
2020_October_ARPA_1.4,1,2020,2020_October,October,125.7525084,125.7525084,0.134,3.91727362843936,0.157826371560637,4.0751,ARPA,272,1.270564584,10.214003164557,32,32,111,0.5,79,8.168946832736,8.168946832736,28.336034326053,0.1276397942615,20.167087493317,300.9,70,70,28.9,-0.1929089989885845,-0.3904726595227241,1.026625471672238,0.12468597353593847,1,HP,125.7525084,100,"(120,130]"
2020_October_CADE_1.4,1,2020,2020_October,October,81.68757127,81.68757127,3.966,1.73510061952263,0.0489993804773694,1.7841,CADE,242.5,1.519475358,13.4504234297812,15,48,112,11,86,8.64503178157292,27.6641017010333,64.5495706357444,6.33968997315347,49.5648488810181,281.5,86,97,39,0.638405103626019,1.0951606711740636,-0.33674840365521497,0.2932212838380428,1,HP,81.68757127,100,"(80,90]"
2020_October_ARPA_1.4,1,2020,2020_October,October,124.516129,124.516129,0.743,4.74994820819005,0.242751791809948,4.9927,ARPA,256.3,1.270564584,10.214003164557,46,31,135,0.5,89,9.68431611963367,6.52638695018791,28.4213625250119,0.105264305648192,18.7370464053782,332.3,41,41,76,-0.48790925979968236,-1.5351646437786861,1.708890236933096,-0.9844997876164421,4,HP,124.516129,100,"(120,130]"
2020_October_CADE_1.4,1,2020,2020_October,October,133.6162188,133.6162188,0.925,2.23977892802637,0.166521071973628,2.4063,CADE,244,1.519475358,13.4504234297812,15,41,109,0.5,94,6.69708952624961,18.3053780384156,48.6655172240805,0.223236317541654,41.9684276978309,339,57,57,95,-0.2769008768218031,0.038913721154886755,0.46736217518281153,-0.2829862793517285,1,HP,133.6162188,100,"(130,140]"
2020_October_CADE_1.4,1,2020,2020_October,October,131.8774644,131.8774644,1.234,2.58334087731893,0.149659122681074,2.733,CADE,250.8,1.519475358,13.4504234297812,19,31,126,0.5,107,7.3548172317541,11.9999649570725,48.774051115843,0.193547821888266,41.4192338840889,245.6,63,63,-5.20000000000002,-0.7143868052430802,-0.6679790705188916,0.0012258545603390791,1.1247648211623078,1,HP,131.8774644,100,"(130,140]"
2020_October_ARPA_1.4,1,2020,2020_October,October,44.49815183,44.49815183,3.377,2.76057349339642,0.0573265066035775,2.8179,ARPA,235.6,1.270564584,10.214003164557,20,29,129,0.5,109,7.24487141814629,10.5050635563121,46.7294206470436,0.181121785453657,39.4845492288973,263.6,32,32,28,-1.5251899006669296,-1.3883135304737948,0.0949369637582396,0.4762694525205393,4,HP,44.49815183,100,"(40,50]"
2020_October_ARPA_1.4,1,2020,2020_October,October,127.0564584,127.0564584,2.047,3.64995214293273,0.357347857067269,4.0073,ARPA,218.5,1.270564584,10.214003164557,10,36,138,0.5,128,2.73976194985532,9.86314301947917,37.8087149080035,0.136988097492766,35.0689529581482,234.9,143,143,16.4,1.7555527480346953,0.9270383777411463,-0.42948281807923444,2.664832688074888,6,HP,127.0564584,100,"(120,130]"
2020_October_ARPA_1.4,1,2020,2020_October,October,84.00154949,84.00154949,4.931,2.04026135003189,0.114638649968108,2.1549,ARPA,224,1.270564584,10.214003164557,27,24,241,0.5,214,13.23359872478,11.7631988664711,118.122121950814,0.245066643051482,104.888523226034,224.7,31,31,0.699999999999989,-0.6217679251607255,-3.623906684726863,-0.3842439620930203,1.280196140092802,1,HP,84.00154949,67,"(80,90]"
2020_October_ARPA_1.4,1,2020,2020_October,October,98.41703057,98.41703057,4.063,3.67348761416415,0.106212385835853,3.7797,ARPA,246.4,1.270564584,10.214003164557,25,28,281,0.5,256,6.80552178905016,7.62218440373618,76.4940649089238,0.136110435781003,69.6885431198737,263.7,43,43,17.3,0.5017528278705168,-3.8662636286097665,-0.4238878142318891,1.1175312747917154,NA,HP,98.41703057,85,"(90,100]"
2020_October_PIJE_1.4,1,2020,2020_October,October,NA,120.28319094179,3.487,8.92368589191923,0.037514108080769,8.9612,PIJE,261.7,1.603111288,11.3796948356808,47,38,348,7,294,5.26688193300937,4.25833007349694,38.9973385678141,0.784429224065225,32.9460274107395,300.2,82,89,38.5,3.1989841583795924,-3.915117767803318,0.24991226284274384,0.4022888069475399,15,HP,120.28319094179,94,"(120,130]"
2020_October_PIJE_1.4,1,2020,2020_October,October,141.8796592,141.8796592,2.291,11.7120109207857,0.50198907921426,12.214,PIJE,277.3,1.603111288,11.3796948356808,24,45,339,9,306,2.04917841712445,3.84220953210834,28.9446451418829,0.768441906421669,26.1270248183367,406.1,85,94,128.8,3.855911284484363,-3.051740440501068,-0.23159775255816417,-0.37826812300764556,13,HP,141.8796592,92,"(140,150]"
2020_October_PIJE_1.5,1,2020,2020_October,October,84.30813124,84.30813124,4.25,3.25114918222329,0.031150817776707,3.2823,PIJE,251.8,1.612182502,8.39429255386166,15,51,38,0.5,23,4.61375321748302,15.6867609394423,11.688174817623601,0.153791773916101,7.07442160014063,296.9,53,53,45.1,-1.1773905981959067,1.6415534335206179,0.5915803669693341,-0.4436863578582726,5,HP,84.30813124,100,"(80,90]"
2020_October_ABCO_1.5,1,2020,2020_October,October,177.1719375,177.1719375,1.083,2.65532101061808,0.174778989381921,2.8301,ABCO,267.7,1.811521812,13.8090073529412,13,44,64,21,30,4.89582990079757,16.5705012026995,24.1025472039265,7.90864830128838,11.2980690018405,283.1,77,98,15.4,-0.08603746746701652,1.8056165527437151,-0.6755737314522152,-0.18915897845557006,NA,HP,177.1719375,100,"(170,180]"
2020_October_ABCO_1.5,1,2020,2020_October,October,132.0783711,132.0783711,1.517,2.99452038353996,0.137479616460043,3.132,ABCO,275.2,1.811521812,13.8090073529412,9,40,78,38,31,3.00548964350702,13.3577317489201,26.0475769103941,12.6898451614741,10.3522421054131,304.3,41,79,29.1,-0.6841487784057391,1.1615703029012518,-1.673162087732173,-1.2396451726430022,1,HP,132.0783711,100,"(130,140]"
2020_October_PIJE_1.5,1,2020,2020_October,October,129.2385248,129.2385248,3.335,4.68259568331086,0.300204316689136,4.9828,PIJE,260.1,1.612182502,8.39429255386166,25,38,61,0.5,36,5.33891920011415,8.1151571841735,13.0269628482785,0.106778384002283,7.68804364816437,512.7,60,60,252.6,0.35777918137178966,0.6526661475927237,2.2075107590157357,-2.613112967042905,12,HP,129.2385248,94,"(120,130]"
2020_October_QUKE_1.5,1,2020,2020_October,October,82.6048951,82.6048951,5.508,1.10973638811952,0.0416636118804805,1.1514,QUKE,221,1.522259136,16.2994325621999,6,35,45,0.5,39,5.40668943024133,31.5390216764078,40.55017072681,0.450557452520111,35.1434812965687,224.4,15,15,3.40000000000001,-3.1636175878101316,0.1731627956067684,-0.38075567887784545,0.570009407735913,0,HP,82.6048951,25,"(80,90]"
2020_October_QUKE_1.5,1,2020,2020_October,October,63.02058401,63.02058401,7.955,2.17970722033472,0.0746927796652828,2.2544,QUKE,238.2,1.522259136,16.2994325621999,13,33,55,0.5,42,5.96410374692603,15.1396479729661,25.2327466216101,0.229388605651001,19.2686428746841,292.8,15,15,54.6,-2.6223729094514314,-0.17071822835966327,0.2991703504867228,-0.3210377731776494,3,HP,63.02058401,100,"(60,70]"
2020_October_ABCO_1.5,1,2020,2020_October,October,146.8852459,146.8852459,2.637,2.88704636928736,0.0932536307126393,2.9803,ABCO,264.5,1.811521812,13.8090073529412,17,36,69,0.5,52,5.88837095962414,12.4694914439099,23.8998586008274,0.173187381165416,18.0114876412032,328.1,68,68,63.6,-0.577897689511,0.652984635794123,0.7018808517732682,-0.05048258214528284,NA,HP,146.8852459,100,"(140,150]"
2020_October_CADE_1.5,1,2020,2020_October,October,104.3433512,104.3433512,2.795,2.91451996466567,0.118080035334332,3.0326,CADE,238.6,1.410973837,9.8816089046294,17,41,92,22,53,5.83286448749721,14.0674967051403,31.566090167632,7.54841286617286,18.1848128139619,406,48,70,167.4,0.10334757273899209,0.6436839369531695,0.00859252636299157,-1.9974081685337832,NA,HP,104.3433512,100,"(100,110]"
2020_October_PIJE_1.5,1,2020,2020_October,October,128.4719974,128.4719974,2.789,5.10048639128248,0.607613608717519,5.7081,PIJE,252.7,1.612182502,8.39429255386166,22,45,76,0.5,54,4.313314125806,8.82268798460318,14.9005397073298,0.0980298664955909,10.5872255815238,310.6,80,80,57.9,0.02593706197330827,1.1214450326559733,0.8323984099040314,-0.05836786160021454,NA,HP,128.4719974,94,"(120,130]"
2020_October_ABCO_1.5,1,2020,2020_October,October,128.7169043,128.7169043,2.94,3.2012170245596,0.135582975440401,3.3368,ABCO,240.7,1.811521812,13.8090073529412,10,44,74,3,61,3.12381195129241,13.7447725856866,23.1162084395638,0.937143585387723,19.0552529028837,307.1,113,116,66.4,0.8702497415658618,1.9152734572941754,0.1798906156796161,0.8020324269338358,2,HP,128.7169043,100,"(120,130]"
2020_October_ABCO_1.5,1,2020,2020_October,October,146.7383247,146.7383247,2.518,2.72342108578942,0.0870789142105841,2.8105,ABCO,235.4,1.811521812,13.8090073529412,6,36,77,7,64,2.20311138490757,13.2186683094454,28.2732627729805,2.5702966157255,23.4998547723474,293.2,245,252,57.8,4.525425688576705,4.020387888803426,-0.13989022100840892,3.273819627059176,2,HP,146.7383247,100,"(140,150]"
2020_October_CADE_1.5,1,2020,2020_October,October,71.03064067,71.03064067,5.086,2.05055628197696,0.0822437180230358,2.1328,CADE,205.1,1.410973837,9.8816089046294,10,39,116,40,66,4.87672544659876,19.0192292417352,56.5700151805456,19.506901786395,32.1863879475518,270.2,16,56,65.1,-1.1878101410757609,0.04911747210462263,-2.1504530534327286,-1.1579442408526823,1,HP,71.03064067,100,"(70,80]"
2020_October_CADE_1.5,1,2020,2020_October,October,96.25740442,96.25740442,3.071,2.02253242559813,0.0578675744018673,2.0804,CADE,247.7,1.410973837,9.8816089046294,10,45,89,12,67,4.94429650345045,22.249334265527,44.004238880709,5.93315580414054,33.126786573118,271.2,61,73,23.5,-0.5194768143732854,0.9684860945192767,-0.6034452888640228,0.13917159513645566,NA,HP,96.25740442,100,"(90,100]"
2020_October_CADE_1.5,1,2020,2020_October,October,120.7683943,120.7683943,2.413,3.40416000913294,0.261439990867059,3.6656,CADE,249,1.410973837,9.8816089046294,12,41,119,38,69,3.52509869330627,12.0440872021298,34.9572287086205,11.1628125288032,20.2693174865111,325.5,99,137,76.5,1.6583082148310615,1.5352812971800005,-1.5349620111161355,-0.5346093453890859,NA,HP,120.7683943,100,"(120,130]"
2020_October_PIJE_1.5,1,2020,2020_October,October,151.557956,151.557956,0.912,8.72520068705794,0.254899312942056,8.9801,PIJE,272.8,1.612182502,8.39429255386166,14,49,85,0.5,71,1.60454762040788,5.61591667142757,9.74189626676211,0.0573052721574242,8.13734864635424,363.9,114,114,91.1,1.4870628040337215,1.8749378185234795,0.781239136852683,0.0201378141734192,8,HP,151.557956,100,"(150,160]"
2020_October_ABCO_1.5,1,2020,2020_October,October,115.021628,115.021628,3.02,2.7267841228828,0.0647158771171994,2.7915,ABCO,244.1,1.811521812,13.8090073529412,11,44,86,2,73,4.03405605441571,16.1362242176628,31.5389836981592,0.733464737166493,26.771462906577,313.7,53,55,69.6,-0.7291140795946861,0.5875290312948075,0.1743871439799595,-0.1642393874599205,4,HP,115.021628,92,"(110,120]"
2020_October_PIJE_1.5,1,2020,2020_October,October,67.58948546,67.58948546,5.301,1.17343622362326,0.0376637763767369,1.2111,PIJE,242.2,1.612182502,8.39429255386166,26,38,125,22,77,22.1571479357598,32.3835239061105,106.524749691153,18.7483559456429,65.6192458097503,269.1,21,43,26.9,-1.1656421244433623,-0.6613292616597964,-0.5901144316625266,-0.9100309333780687,11,HP,67.58948546,100,"(60,70]"
2020_October_PIJE_1.5,1,2020,2020_October,October,129.2385248,129.2385248,3.335,4.68259568331086,0.300204316689136,4.9828,PIJE,242.6,1.612182502,8.39429255386166,26,37,130,22,82,5.55247596811871,7.90160041616894,27.7623798405936,4.69824889610045,17.5116549763744,284.9,21,43,42.3,-1.039318378732667,-0.7927698854502438,-0.5236581790467256,-1.0405707797315147,11,HP,129.2385248,94,"(120,130]"
2020_October_CADE_1.5,1,2020,2020_October,October,128.762215,128.762215,2.391,3.17163643380216,0.320963566197838,3.4926,CADE,256,1.410973837,9.8816089046294,27,36,134,23,84,8.51295555576412,11.3506074076855,42.2494831286071,7.25177695491017,26.4847506179328,359,59,82,103,0.5788197792574639,-0.20279290447455925,-0.056823178243362416,-1.3068736373773884,4,HP,128.762215,100,"(120,130]"
2020_October_CADE_1.5,1,2020,2020_October,October,129.7778926,129.7778926,0.258,1.98856088876859,0.131039111231407,2.1196,CADE,269.1,1.410973837,9.8816089046294,8,37,119,26,85,4.02300982845638,18.6064204566107,59.8422711982886,13.0747819424832,42.744479427349,308.1,91,117,39,0.9529609275547183,0.9710567423567289,-1.2737855411179722,0.16139695257737383,NA,HP,129.7778926,100,"(120,130]"
2020_October_ABCO_1.5,1,2020,2020_October,October,181.1521812,181.1521812,0.179,2.76552999342113,0.200270006578866,2.9658,ABCO,279.3,1.811521812,13.8090073529412,7,38,148,51,90,2.53116039842351,13.7405850200133,53.5159627095256,18.4413114742284,32.5434908368737,330.6,151,202,51.3,3.656955508746117,2.2038239936649187,-2.4426578270355646,0.16145133862402344,NA,HP,181.1521812,100,"(180,190]"
2020_October_ARPA_1.5,1,2020,2020_October,October,99.48361024,99.48361024,2.108,3.93021811171242,0.136781888287577,4.067,ARPA,245.3,1.438068756,13.3489189664264,33,31,129,0.5,96,8.39648056723795,7.88760295710232,32.8226058537484,0.127219402533908,24.4261252865104,337.2,48,48,91.9,-0.43402500774517916,-1.1524277526673405,1.1673197299314468,-0.5636673958920451,2,HP,99.48361024,85,"(90,100]"
2020_October_CADE_1.5,1,2020,2020_October,October,141.0973837,141.0973837,1.216,3.22972275088488,0.167977249115123,3.3977,CADE,266.6,1.410973837,9.8816089046294,47,33,154,0.5,107,14.5523327001127,10.2175953000791,47.6821114003693,0.154812050001199,33.1297787002566,309,76,76,42.4,0.6694806196172549,-1.1381881236919869,1.571900199949649,-0.187587465156506,2,HP,141.0973837,100,"(140,150]"
2020_October_CADE_1.5,1,2020,2020_October,October,132.1491228,132.1491228,1.932,2.56723272170094,0.12296727829906,2.6902,CADE,244.9,1.410973837,9.8816089046294,15,33,123,0.5,108,5.84286725282219,12.8543079562088,47.9115114731419,0.19476224176074,42.0686442203198,254.7,54,54,9.79999999999998,-0.9390575680626327,-0.6377287116578004,-0.12485735723891636,0.9280258989385377,0,HP,132.1491228,100,"(130,140]"
2020_October_ABCO_1.5,1,2020,2020_October,October,113.2509826,113.2509826,3.224,2.02868773678175,0.0554122632182543,2.0841,ABCO,235.6,1.811521812,13.8090073529412,14,24,153,30,109,6.90101278090694,11.8303076244119,75.4182111056258,14.7878845305149,53.729313794204,301.8,18,48,66.2,-1.0689630582240321,-1.5297664942116098,-1.5151469193639702,-0.6915962225168266,6,HP,113.2509826,92,"(110,120]"
2020_October_PIJE_1.5,1,2020,2020_October,October,161.2182502,161.2182502,0.197,5.47793130226547,0.301168697734528,5.7791,PIJE,286.9,1.612182502,8.39429255386166,14,47,128,0.5,114,2.55570930475344,8.57988123738655,23.3664850720315,0.0912753323126229,20.810775767278,436.5,107,107,149.6,2.152056848523729,0.9286777361639592,0.9820216655090344,-0.6900650264943455,7,HP,161.2182502,100,"(160,170]"
2020_October_QUKE_1.5,1,2020,2020_October,October,152.2259136,152.2259136,0.309,1.9105822824414,0.1172177175586,2.0278,QUKE,248.1,1.522259136,16.2994325621999,5,40,125,1,119,2.61700322773372,20.9360258218698,65.425080693343,0.523400645546744,62.2846768200625,299,25,26,50.9,-1.3872155070252072,-0.7242040861563541,-0.3888263285763054,0.04952069266232828,NA,HP,152.2259136,67,"(150,160]"
2020_October_ARPA_1.5,1,2020,2020_October,October,143.8068756,143.8068756,1.382,3.16788595509059,0.23731404490941,3.4052,ARPA,239.1,1.438068756,13.3489189664264,72,21,229,0.5,157,22.728090916373,6.62902651727545,72.2879558312419,0.157833964697035,49.5598649148689,270.2,51,51,31.1,0.4337194920208028,-3.7305387756658335,2.0780998217214486,-0.2329232526871502,22,HP,143.8068756,100,"(140,150]"
2020_October_ARPA_1.5,1,2020,2020_October,October,119.9227373,119.9227373,0.998,3.13025658034189,0.179343419658109,3.3096,ARPA,224.5,1.438068756,13.3489189664264,14,35,172,0.5,158,4.47247682120387,11.1811920530097,54.9475723747904,0.159731315042995,50.4750955535865,247.6,83,83,23.1,0.4564609454418233,-0.8327750201160227,-0.4186500491895365,1.622757266191257,2,HP,119.9227373,88,"(110,120]"
2020_October_ARPA_1.5,1,2020,2020_October,October,125.0844912,125.0844912,0.084,3.90522583441865,0.173474165581348,4.0787,ARPA,269.6,1.438068756,13.3489189664264,35,40,199,0.5,164,8.96234980613105,10.2426854927212,50.957360326288,0.128033568659015,41.9950105201569,324.8,71,71,55.2,1.1961862709329967,-1.5139596438312535,0.8841235379836333,-0.12283546311301971,1,HP,125.0844912,100,"(120,130]"
2020_October_ARPA_1.5,1,2020,2020_October,October,101.98712570000001,101.98712570000001,3.128,4.0409175888907,0.193382411109301,4.2343,ARPA,267.2,1.438068756,13.3489189664264,20,40,195,0.5,175,4.94937091886854,9.89874183773708,48.2563664589683,0.123734272971713,43.3069955400997,280.6,50.5,50.5,13.4,0.14418068879295615,-1.6435631342599024,-0.08900428772083857,0.4953251515980925,10,HP,101.98712570000001,100,"(100,110]"
2020_October_PIJE_1.5,1,2020,2020_October,October,132.0231214,132.0231214,3.218,4.89996264866894,0.227337351331064,5.1273,PIJE,268.4,1.612182502,8.39429255386166,18,41,276,51,207,3.67349738979942,8.3674107212098,56.3269599769245,10.4082426044317,42.2452199826934,491.4,37,88,223,2.8915060601137226,-2.012249509508266,-1.760175221897135,-3.38161624745997,4,HP,132.0231214,92,"(130,140]"
2020_October_PIJE_1.6,1,2020,2020_October,October,114.3700207,114.3700207,3.702,7.60423935923254,0.457660640767456,8.0619,PIJE,275.4,1.634645669,12.6020942408377,30,36,50,0.5,20,3.94516776534343,4.73420131841211,6.57527960890571,0.0657527960890571,2.63011184356229,510.5,74,74,235.1,0.6255387810641562,0.9385972620793929,2.4986394669329,-2.5011791718802634,15,HP,114.3700207,100,"(110,120]"
2020_October_PIJE_1.6,1,2020,2020_October,October,109.3504344,109.3504344,3.468,7.36978113533937,0.307918864660627,7.6777,PIJE,270.7,1.634645669,12.6020942408377,57,41,92,9,26,7.73428667056002,5.56325883320984,12.4834100647635,1.22120315850948,3.52792023569404,291.7,92,101,21,0.8076053424616222,0.6668118615160195,1.8838065013049903,-0.7927537051214028,47,HP,109.3504344,100,"(100,110]"
2020_October_QUKE_1.6,1,2020,2020_October,October,142.4321503,142.4321503,0.224,1.90840513760514,0.0701948623948625,1.9786,QUKE,238.5,1.424321503,16.6175611947002,7,36,33,0.5,26,3.66798425662609,18.8639190340771,17.2919257812373,0.261998875473292,13.6239415246112,269.7,20,20,31.2,-2.8357822365234395,0.5050524036721071,0.004350558131337695,0.024716563337890185,NA,HP,142.4321503,60,"(140,150]"
2020_October_PIJE_1.6,1,2020,2020_October,October,89.8940865,89.8940865,3.99,3.19516156342452,0.0871384365754801,3.2823,PIJE,240.6,1.634645669,12.6020942408377,28,49,56,2,26,8.76325013436569,15.33568773514,17.5265002687314,0.625946438168978,8.13730369619671,394,66,68,153.4,0.09702443139445499,1.3722856387670492,1.6280315139806263,-1.654949052384668,9,HP,89.8940865,100,"(80,90]"
2020_October_QUKE_1.6,1,2020,2020_October,October,35.32684284,35.32684284,8,0.586229894424893,0.00597010557510647,0.5922,QUKE,229.9,1.424321503,16.6175611947002,7,35,36,0.5,29,11.9407080167196,59.7035400835979,61.4093555145579,0.85290771547997,49.4686474978383,234,13,13,4.09999999999999,-3.254214096614664,0.27769358035469605,-0.23407308486847736,0.36422862281572016,0,HP,35.32684284,100,"(30,40]"
2020_October_QUKE_1.6,1,2020,2020_October,October,100.3870968,100.3870968,4.725,0.541318541734541,0.016981458265459,0.5583,QUKE,285,1.424321503,16.6175611947002,6,35,35,0.5,29,11.0840467070909,64.6569391246971,64.6569391246971,0.923670558924244,53.5728924176061,278.6,19,19,-6.39999999999998,-2.8234392117723215,0.4176739803149564,-0.003278968128563542,-0.024391832040296324,0,HP,100.3870968,67,"(100,110]"
2020_October_CADE_1.6,1,2020,2020_October,October,120.4025257,120.4025257,0.612,3.14360614744592,0.150393852554079,3.294,CADE,250.7,1.290838068,7.38459422283356,16,40,69,21,32,5.08969611635334,12.7242402908834,21.9493145017738,6.68022615271376,10.1793922327067,288.6,75,96,37.9,-0.13415831273363754,1.4588957450486517,-0.5385440502091445,-0.232836680389913,1,HP,120.4025257,100,"(120,130]"
2020_October_ABCO_1.6,1,2020,2020_October,October,164.9851632,164.9851632,1.278,2.13359871592357,0.111301284076433,2.2449,ABCO,270.2,1.897634742,11.3916616855947,9,32,104,62,33,4.21822526083785,14.9981342607568,48.7439363474597,29.0588851302163,15.4668259564055,283.2,50,112,13,-0.026984871310658215,1.0525905590331592,-3.0774778575214636,-1.2782434948410377,2,HP,164.9851632,100,"(160,170]"
2020_October_ABCO_1.6,1,2020,2020_October,October,189.7634742,189.7634742,2.313,2.88627502415277,0.18882497584723,3.0751,ABCO,266.1,1.897634742,11.3916616855947,18,39,60,6,36,6.23641193211783,13.512225852922,20.7880397737261,2.07880397737261,12.4728238642357,270.7,66,72,4.59999999999997,-0.8950962743966725,1.0319781613619634,0.19457485472722658,0.24269254012346192,1,HP,189.7634742,100,"(180,190]"
2020_October_CADE_1.6,1,2020,2020_October,October,98.95144746,98.95144746,2.949,2.99574261211543,0.199057387884573,3.1948,CADE,227.4,1.290838068,7.38459422283356,24,50,83,15,44,8.01136916867919,16.6903524347483,27.7059850416822,5.0071057304245,14.6875101425785,240.3,53,68,12.9,-0.699690182424056,1.0643498053681075,-0.2422196947422432,-0.3240985836882989,3,HP,98.95144746,100,"(90,100]"
2020_October_ABCO_1.6,1,2020,2020_October,October,109.7012173,109.7012173,3.661,1.61235043549649,0.0639495645035082,1.6763,ABCO,247.7,1.897634742,11.3916616855947,14,38,84,26,44,8.68297591626784,23.5680774870127,52.097855497607,16.1255267016403,27.2893528796989,261.5,34,60,13.8,-1.317300084514938,0.5015930269982743,-1.165066373132805,-0.5457993686478556,13,HP,109.7012173,100,"(100,110]"
2020_October_PIJE_1.6,1,2020,2020_October,October,155.7146324,155.7146324,0.337,7.38591304115119,0.381086958848806,7.767,PIJE,271.5,1.634645669,12.6020942408377,22,46,76,8,46,2.97864324660002,6.22807224289095,10.2898584882546,1.08314299876364,6.22807224289095,267.8,101,109,-3.69999999999999,0.5498364422164801,1.7292265219733602,0.25014251337146015,0.49026118585569156,16,HP,155.7146324,100,"(150,160]"
2020_October_ABCO_1.6,1,2020,2020_October,October,117.1981181,117.1981181,3.452,2.06296068138271,0.0625393186172865,2.1255,ABCO,245.2,1.897634742,11.3916616855947,16,33,102,37,49,7.75584340719276,15.9964270273351,49.4435017208538,17.9353878791333,23.7522704345278,297.3,33,70,52.1,-0.8368376019510928,0.1706631206459774,-1.485126231623474,-1.15846186559294,3,HP,117.1981181,92,"(110,120]"
2020_October_ABCO_1.6,1,2020,2020_October,October,143.6964116,143.6964116,0.106,2.82867742721801,0.170522572781987,2.9992,ABCO,256.6,1.897634742,11.3916616855947,6,35,79,23,50,2.12113263331725,12.3732736943506,27.9282463386771,8.13100842771611,17.6761052776437,260.4,49,72,3.79999999999995,-1.1442603550531951,0.7417320848676322,-1.365768225223735,0.10862535638891985,NA,HP,143.6964116,100,"(140,150]"
2020_October_CADE_1.6,1,2020,2020_October,October,116.957606,116.957606,1.784,2.82194160654101,0.156958393458994,2.9789,CADE,272.9,1.290838068,7.38459422283356,24,38,94,17,53,8.50478264481808,13.4659058542953,33.3103986922041,6.02422104007947,18.7813950073066,297.7,51,68,24.8,-0.5620734075196158,0.31881625913767503,-0.08046545009364806,-0.6678479143596789,4,HP,116.957606,100,"(110,120]"
2020_October_CADE_1.6,1,2020,2020_October,October,48.72182345,48.72182345,1.949,2.170840288473,0.104959711526999,2.2758,CADE,229.4,1.290838068,7.38459422283356,15,43,104,33,56,6.90976672933927,19.8079979574392,47.9077159900856,15.2014868045464,25.7964624561999,269.3,28,61,39.9,-0.9537585386314784,0.44129573848466613,-1.5030559243908275,-1.055009625345271,2,HP,48.72182345,100,"(40,50]"
2020_October_ABCO_1.6,1,2020,2020_October,October,115.4194079,115.4194079,3.04,2.11597022327836,0.0476297767216431,2.1636,ABCO,243.6,1.897634742,11.3916616855947,10,58,70,0.5,60,4.72596442520188,27.4105936661709,33.0817509764132,0.236298221260094,28.3557865512113,295.8,59,59,52.2,-0.5133131075257382,1.6019290367817698,0.21195329474596145,-0.2746567549926697,2,HP,115.4194079,92,"(110,120]"
2020_October_CADE_1.6,1,2020,2020_October,October,78.12413793,78.12413793,3.761,2.56271887165021,0.112481128349788,2.6752,CADE,241.9,1.290838068,7.38459422283356,30,49,93,0.5,63,11.706317197673,19.1203180895326,36.2895833127863,0.195105286627883,24.5832661151133,308.4,78,78,66.5,0.31839002253184595,0.8933748388629057,1.1150317686716147,-0.35990421242684684,NA,HP,78.12413793,100,"(70,80]"
2020_October_CADE_1.6,1,2020,2020_October,October,127.8839221,127.8839221,0.2,3.22944351024946,0.295856489750535,3.5253,CADE,268.6,1.290838068,7.38459422283356,10,46,83,0.5,73,3.09650872302378,14.2439401259094,25.7010224010974,0.154825436151189,22.6045136780736,321,72,72,52.4,-0.14787069924391122,1.0477827313798544,0.2873352597703912,0.055067295194978966,2,HP,127.8839221,100,"(120,130]"
2020_October_ARPA_1.6,1,2020,2020_October,October,91.95969125,91.95969125,3.801,2.57467073701242,0.0871292629875828,2.6618,ARPA,200.4,1.238374096,20.6636995827538,7,35,84,0.5,77,2.71879425177397,13.5939712588698,32.6255310212876,0.194199589412426,29.9067367695136,198.7,125,125,-1.70000000000002,0.3522610260949762,1.4993925590577437,-0.5387160201654737,2.706648880469147,4,HP,91.95969125,85,"(90,100]"
2020_October_PIJE_1.6,1,2020,2020_October,October,129.3772416,129.3772416,2.773,4.13430398991491,0.217696010085093,4.352,PIJE,281.8,1.634645669,12.6020942408377,18,35,99,4,77,4.35381627570412,8.46575386942468,23.9459895163727,0.967514727934249,18.6246585127343,318.9,65,69,37.1,-0.3379268403130622,0.12013359231568149,0.369446604150099,0.013328558934237372,10,HP,129.3772416,94,"(120,130]"
