fh,ttfg,tti,fd,gd,gti,pfg,temp_change,hydration,spp,year_month,sample,F.Group,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,swc_sat,model_spp_gr_sample,round,model_spp_gr,model,lfm_notes,ignition,prop_new,glow,year,month,dry_wt,fresh_wt,water_wt,site,bottle_wt,ttms,lfm_outliers_out,precip_2mo,season,prop_ignite,ros,bins5lfm,bins10lfm,bins20lfm,gdw_gfw,gww_gdw,gdw_gww,dw_flam_sample,ww_flam_sample,gww_gdw_saturated,gdw_gww_saturated,rwc,rwd,max_mpa_sample,flam_index,mean_wt,dry_norm_fh,dry_norm_gd,dry_norm_fd,dry_norm_pfg,dry_norm_ttfg,dry_norm_tti,dry_norm_gti,fh_nas_imputed,location,ignition_num,ambient_humidity,ambient_temp,prop_new_lfm,sample_length,temp_start_higher,taller_temp_start,taller_temp_max,lower_temp_max,surface_temp_start,temp_at_ignition_taller,temp_at_ignition_lower,notes_flam,glow_pre_ignition,ignition2,n,prop_new_flam,start_temp,id,pos_mpa,rwc_max_wc,rwd_max_wc,individual,mpa,sample_wt,lfm
30,41,41,23,172,0.5,149,161.7,moderate,arpa,2020_october,1.1,Angiosperm,-0.18423483689927847,-0.6579384512125973,2.2123755247788712,-0.37751445687133306,-0.41410371385996203,-2.198762231162217,-0.07639599509444146,-0.05507906497228154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,86,97,10,188,11,167,40.900000000000034,hydrated,arpa,2020_october,1.1,Angiosperm,-0.6686931521957067,-0.6249847159909242,-0.10150566611431415,1.1936126976556294,0.5367070968399009,-0.4121344658944174,0.2003484588977587,-0.035957163474499426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,90,121,9,108,31,68,19.6,hydrated,abco,2020_september,1.1,Gymnosperm,-0.05487139073640587,0.660768625253899,-1.3696433327186004,0.8593997318231,0.26409582828678696,-0.4151259620269339,0.2427880918928022,-0.029079972470244703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,101,101,12,77,0.5,65,18.2,hydrated,abco,2020_september,1.1,Gymnosperm,0.6705082079136001,0.8984393220376042,-0.6963092019755234,0.9508142101965437,0.4544400313411947,0.21094866206422747,0.20604764923642954,-0.031038213021098635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,149,149,6,78,0.5,72,-3.39999999999998,hydrated,abco,2020_september,1.1,Gymnosperm,0.1926881108014614,1.6170613336945407,-1.3378230305657872,2.23461034790274,1.0005749268706972,0.4288463649488956,0.41032993271522883,-0.039424009228848735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,95,101,12,76,6,58,4.30000000000001,hydrated,abco,2020_september,1.1,Gymnosperm,0.6062025363596758,1.0524099822163564,-0.8214335025435197,0.5237868945418772,0.759681455794159,0.8175537115356422,0.18359646305578747,-0.02018324971322377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,134,149,11,118,15,92,46.4,hydrated,abco,2020_september,1.1,Gymnosperm,-0.6481605266642485,1.7041967088036072,-0.402671741685821,1.474355822723301,1.0622925342833236,0.019104623723282355,0.3313160503302914,-0.043128872282325995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,56,67,19,131,11,101,40.19999999999999,hydrated,abco,2020_october,2.1,Gymnosperm,0.2791225452310579,-0.2931973321218189,-0.06162697077269072,0.05015304984086453,-0.19755174136650613,-0.16717372153308638,0.04720385764742028,-0.022140648889944374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,86,86,15,68,0.5,53,24.899999999999977,hydrated,abco,2020_october,2.1,Gymnosperm,1.01670730155482,0.5270591933938504,-0.7472108077182151,0.85254005908266,-0.2596232072091289,-0.35214062648904615,0.1622103636060524,-0.02958384357806103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,35,62,24,145,27,94,8.199999999999989,hydrated,abco,2020_october,2.1,Gymnosperm,0.15174255845431778,-0.7496659012943856,-0.6899467784467994,-0.2988401371737978,-0.8046763258370059,0.22162487195944794,-0.0011580259427776515,-0.008468888226895156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,85,85,10,114,0.5,104,-3.5,hydrated,abco,2020_october,2.1,Gymnosperm,0.43602438976398056,0.13754344057262832,-0.621816336012371,0.6143541686050226,0.8882194126988118,0.9378315328663859,0.15263961132714185,-0.022564005927106476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,77,77,26,52,0.5,26,10.699999999999989,hydrated,abco,2020_october,2.1,Gymnosperm,1.1062113348791331,1.1167288655211218,-0.4277890341318118,-0.012695187451296336,-0.34554152297395285,0.9028804408572395,0.05807648956659137,-0.01566514096838666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,60,60,14,63,0.5,49,16.69999999999999,moderate,abco,2020_october,2.1,Gymnosperm,1.4319769333481325,-0.027561975695892818,-0.8117202367783596,0.26514807742532964,-0.35244316097057415,-0.26912888726640105,0.07499505670935327,-0.021473106183928937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,56,56,17,82,0.5,65,17.700000000000017,hydrated,abco,2020_october,2.1,Gymnosperm,1.0903217455879488,0.08759005715439279,-0.31861711884119687,-0.22314356325164747,0.08255590144341583,0.4776298687316017,0.020374153947966385,-0.017804867543875884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,110,126,9,98,16,73,33.10000000000002,hydrated,cade,2020_october,1.4,Gymnosperm,0.03208430143820677,1.0615365315643968,-0.9060497899069646,1.240645351138297,0.5317078994392165,-0.3853599367789428,0.2813708344325789,-0.03598557824836137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,57,57,15,109,0.5,94,95,hydrated,cade,2020_october,1.4,Gymnosperm,0.5062929091393662,0.2673505935071536,0.9730960669100819,-0.47017234177941836,0.5192731797448833,-0.6699670747512975,-0.006722766675731368,-0.03938663035421263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,63,63,19,126,0.5,107,-5.200000000000017,hydrated,cade,2020_october,1.4,Gymnosperm,0.660740912159032,-0.7493858032402215,-0.6807215940388104,0.6910275661321095,-0.49822250279371205,0.3374370204855778,0.0878885792986803,-0.01717307902490795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,66,69,21,82,3,58,44.80000000000001,hydrated,cade,2020_october,1.4,Gymnosperm,0.8370760471402857,0.49490519062530575,-0.029840571584883166,-0.01757604068102229,-0.25803583493228877,-0.08555856680402782,0.05075685216250654,-0.022163000078409528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,51,60,11,92,9,72,21.30000000000001,hydrated,cade,2020_october,1.4,Gymnosperm,0.90935186198838025,-0.06732317771272166,-0.5113071813414404,-0.3296839428963252,0.4344751345291892,0.22542345215611403,0.039905902515804705,-0.01625941290023029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,86,97,15,112,11,86,39,moderate,cade,2020_october,1.4,Gymnosperm,-0.00988361876900519,0.9750617589927277,0.018705898466110878,0.05034733817548502,0.9583090476822269,0.664515848901628,0.12085390105277784,-0.026144000680735375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,61,88,9,86,27,50,18.100000000000023,hydrated,cade,2020_october,1.4,Gymnosperm,0.5017195540831869,0.6256647253689476,-0.9879330634013064,-0.3888126541874377,0.7124047785614785,0.30080099412240763,0.09525548628774315,-0.017950833207747284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,22,22,10,357,0.5,347,64.9,hydrated,quke,2020_september,1.9,Angiosperm,-1.8688033072973242,-3.8543650945165,1.898073608639517,0.19978597840443954,1.1575236556802964,-0.024321992338740675,-0.05807597215774556,-0.03627420645820264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,27,27,11,55,0.5,44,6.5,hydrated,quke,2020_september,1.9,Angiosperm,1.9210431939691415,-0.5516176281423506,-0.7764698827067023,-0.726543233136155,-0.04914316342227303,0.1474211574797111,-0.04797619455552688,-0.010438965141016509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,19,19,11,12,0.5,1,61.7,moderate,quke,2020_september,1.9,Angiosperm,2.4472776483007723,-0.09005515968504443,-0.36213631193902485,-1.0722226106141957,-0.4840246167118615,-1.2569544791688865,-0.08797199783925272,-0.02256447642651711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,15,15,7,321,0.5,314,13,hydrated,quke,2020_september,1.9,Angiosperm,-1.2122366197556378,-3.803852098283636,1.0115765571080357,-0.06566148168288545,1.344278561214864,0.9349025834693082,-0.0670590139367982,-0.019952130406716364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,19,19,8,188,0.5,180,79.2,moderate,quke,2020_september,1.9,Angiosperm,0.1783725509154795,-1.8426524426539324,1.10621752156442,-0.7104369362490185,0.7826463186007698,-0.6597576988767818,-0.09148061358202239,-0.03312557886079225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,20,20,14,42,0.5,28,11.7,moderate,quke,2020_september,1.9,Angiosperm,2.1491081638075595,-0.521268537296179,-0.7455957221428312,-0.900367836695542,-0.420982036197327,-0.035690659121999715,-0.08052976866064177,-0.008935793172760583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,9,9,10,160,0.5,150,84.8,dry,quke,2020_september,1.9,Angiosperm,0.5152778939096215,-1.3993724206107552,1.3041755834838027,-1.4213413007175928,0.9255026943924564,-0.32957063095521894,-0.1621651750873354,-0.028531950853361007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,11,11,12,50,0.5,38,103.5,dry,quke,2020_september,1.9,Angiosperm,1.7098454769207065,0.20272727160377557,1.0463107255867845,-2.093266568951295,0.6469100068979262,-0.6641237216401787,-0.19247921144363522,-0.027943670989618318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,88,88,18,105.5,0.5,79.5,15.899999999999975,hydrated,cade,2020_october,2.2,Gymnosperm,0.5808515824533185,0.18747901426361238,-0.6445711124242935,1.0608986405322067,-0.3608395480558747,-0.06613409864429161,0.15500065587315423,0.04225957774296291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,77,77,35,105.5,0.5,79.5,73,hydrated,cade,2020_october,2.2,Gymnosperm,0.1490087389181362,0.9589358304876244,1.0061514067683157,-0.044989121004021505,-0.6375103623861073,0.1910400486277984,0.02339120448310584,-0.10959352667094242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,68,68,17,101,0.5,63,35.099999999999994,hydrated,cade,2020_october,2.2,Gymnosperm,0.9060166738565293,-0.017933735697034003,-0.41217809432875563,0.4881247048592265,-0.4667037271405485,-0.5056065109763918,0.05766312867599834,0.15596768805398828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,90,90,17,87,0.5,49,107.4,hydrated,cade,2020_october,2.2,Gymnosperm,0.3815211884611636,1.5753065278709932,0.9088180801027861,-0.054661612689453916,0.5796357885507352,-0.7349053126559787,0.05390055383308912,0.13650469252492042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,13,62,13,158,0.5,96,1.9000000000000057,hydrated,cade,2020_october,2.2,Gymnosperm,0.34845956453293214,-0.6633001661998447,-0.22443675892506038,-1.235692674356981,0.8671559773044522,1.3473503719203361,0.5605570162453509,0.41232649018876105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,62,76,23,223,14,79.5,63.60000000000002,hydrated,cade,2020_october,2.2,Gymnosperm,-0.6108826953590558,-0.025618433111477233,0.4714607176648402,-0.16142119139283248,-0.13794310885995864,-0.13075353921057237,-0.13565011966399163,0.9059741791102272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,48,57,22,86,9,55,3.900000000000034,hydrated,cade,2020_october,2.2,Gymnosperm,1.0774107552930963,-0.20130040203764635,-0.7836322074437968,-0.08549166865853434,-0.7529709651488725,0.255604935432085,0.02443679849576612,-0.008457327279484356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,94,106,9,86,12,65,94.79999999999998,moderate,cade,2020_october,2.2,Gymnosperm,0.08969836478623233,1.614849593177147,0.452226765194882,-0.002511657462318426,1.2692684207492506,-0.5739078468866147,0.14790543444834234,-0.0442182113229072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,22,59,15,131,37,79,40.400000000000034,moderate,cade,2020_october,2.2,Gymnosperm,0.2095044486959377,-0.4899154058923422,-0.5262476746187704,-1.0288203606615398,-0.06701395110527182,-0.3346112019755011,-0.03694922761925577,-0.015694702220771174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,25,26,5,47.5,0.5,40.5,50.900000000000006,hydrated,quke,2020_october,1.5,Angiosperm,1.8874961460163702,-0.17281328562186937,-0.16466803186590517,-1.1716140357243368,0.6299361358887824,-0.4391642947060468,-0.059099529086202814,-0.00492770055638738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
