date,sample,fresh.weight,dry.weight,water.potential,spp,fresh.weight.saturated.excel,RWD.excel,TLP.excel,RWC.at.tlp.excel,Po,SWC,
10.20.2020,5,1.714,0.4395,-3.412,CECO,1.8345,8.64,-2.196,94.78,,,
10.20.2020,5,1.7072,0.4395,-3.51,CECO,1.8345,9.13,-2.196,94.78,,,
10.20.2020,5,1.7049,0.4395,-3.515,CECO,1.8345,9.29,-2.196,94.78,,,
10.20.2020,5,1.7026,0.4395,-3.61,CECO,1.8345,9.46,-2.196,94.78,,,
10.20.2020,5,1.6947,0.4395,-3.962,CECO,1.8345,10.02,-2.196,94.78,,,
10.20.2020,5,1.6865,0.4395,-4.016,CECO,1.8345,10.61,-2.196,94.78,,,
10.20.2020,6,1.8461,0.4083,-0.455,CECO,1.8385,-0.53,-2.279,95.24,,,
10.20.2020,6,1.8221,0.4083,-0.556,CECO,1.8385,1.14,-2.279,95.24,,,
10.20.2020,6,1.8197,0.4083,-0.633,CECO,1.8385,1.31,-2.279,95.24,,,
10.20.2020,6,1.8171,0.4083,-0.665,CECO,1.8385,1.49,-2.279,95.24,,,
10.20.2020,6,1.8156,0.4083,-0.756,CECO,1.8385,1.6,-2.279,95.24,,,
10.20.2020,6,1.8144,0.4083,-0.848,CECO,1.8385,1.68,-2.279,95.24,,,
10.20.2020,6,1.8121,0.4083,-0.981,CECO,1.8385,1.84,-2.279,95.24,,,
10.20.2020,6,1.8048,0.4083,-1.051,CECO,1.8385,2.35,-2.279,95.24,,,
10.20.2020,6,1.7987,0.4083,-1.166,CECO,1.8385,2.78,-2.279,95.24,,,
10.20.2020,6,1.8085,0.4083,-1.175,CECO,1.8385,2.1,-2.279,95.24,,,
10.20.2020,6,1.794,0.4083,-1.472,CECO,1.8385,3.11,-2.279,95.24,,,
10.20.2020,6,1.7928,0.4083,-1.613,CECO,1.8385,3.19,-2.279,95.24,,,
10.20.2020,6,1.7861,0.4083,-1.75,CECO,1.8385,3.66,-2.279,95.24,,,
10.20.2020,6,1.7792,0.4083,-2.072,CECO,1.8385,4.14,-2.279,95.24,,,
10.20.2020,6,1.7704,0.4083,-2.2,CECO,1.8385,4.76,-2.279,95.24,,,
10.20.2020,6,1.7738,0.4083,-2.245,CECO,1.8385,4.52,-2.279,95.24,,,
10.20.2020,6,1.7644,0.4083,-2.345,CECO,1.8385,5.18,-2.279,95.24,,,
10.20.2020,6,1.7595,0.4083,-2.486,CECO,1.8385,5.52,-2.279,95.24,,,
10.20.2020,6,1.7535,0.4083,-2.71,CECO,1.8385,5.94,-2.279,95.24,,,
10.20.2020,6,1.749,0.4083,-2.913,CECO,1.8385,6.26,-2.279,95.24,,,
10.20.2020,6,1.7431,0.4083,-3.097,CECO,1.8385,6.67,-2.279,95.24,,,
10.20.2020,6,1.7375,0.4083,-3.174,CECO,1.8385,7.06,-2.279,95.24,,,
10.20.2020,6,1.7319,0.4083,-3.258,CECO,1.8385,7.45,-2.279,95.24,,,
10.20.2020,6,1.7223,0.4083,-3.774,CECO,1.8385,8.12,-2.279,95.24,,,
10.20.2020,6,1.7151,0.4083,-3.92,CECO,1.8385,8.63,-2.279,95.24,,,
10.20.2020,6,1.7042,0.4083,-4.812,CECO,1.8385,9.39,-2.279,95.24,,,
10.21.2020,1,1.156,0.4021,-0.169,ABCO,1.1679,1.55,-2.122,87.62,,,
10.21.2020,1,1.1507,0.4021,-0.235,ABCO,1.1679,2.24,-2.122,87.62,,,
10.21.2020,1,1.1481,0.4021,-0.397,ABCO,1.1679,2.58,-2.122,87.62,,,
10.21.2020,1,1.1457,0.4021,-0.579,ABCO,1.1679,2.9,-2.122,87.62,,,
10.21.2020,1,1.1437,0.4021,-0.61,ABCO,1.1679,3.16,-2.122,87.62,,,
10.21.2020,1,1.1417,0.4021,-0.668,ABCO,1.1679,3.42,-2.122,87.62,,,
10.21.2020,1,1.1388,0.4021,-0.73,ABCO,1.1679,3.8,-2.122,87.62,,,
10.21.2020,1,1.1351,0.4021,-0.776,ABCO,1.1679,4.28,-2.122,87.62,,,
10.21.2020,1,1.1323,0.4021,-0.845,ABCO,1.1679,4.65,-2.122,87.62,,,
10.21.2020,1,1.1273,0.4021,-0.934,ABCO,1.1679,5.3,-2.122,87.62,,,
10.21.2020,1,1.1239,0.4021,-1.032,ABCO,1.1679,5.74,-2.122,87.62,,,
10.21.2020,1,1.1189,0.4021,-1.071,ABCO,1.1679,6.4,-2.122,87.62,,,
10.21.2020,1,1.1137,0.4021,-1.3,ABCO,1.1679,7.08,-2.122,87.62,,,
10.21.2020,1,1.1087,0.4021,-1.313,ABCO,1.1679,7.73,-2.122,87.62,,,
10.21.2020,1,1.1048,0.4021,-1.422,ABCO,1.1679,8.24,-2.122,87.62,,,
10.21.2020,1,1.1005,0.4021,-1.512,ABCO,1.1679,8.8,-2.122,87.62,,,
10.21.2020,1,1.0959,0.4021,-1.684,ABCO,1.1679,9.4,-2.122,87.62,,,
10.21.2020,1,1.0896,0.4021,-1.826,ABCO,1.1679,10.22,-2.122,87.62,,,
10.21.2020,1,1.0861,0.4021,-1.841,ABCO,1.1679,10.68,-2.122,87.62,,,
10.21.2020,1,1.0797,0.4021,-1.949,ABCO,1.1679,11.52,-2.122,87.62,,,
10.21.2020,1,1.0731,0.4021,-2.074,ABCO,1.1679,12.38,-2.122,87.62,,,
10.21.2020,1,1.0684,0.4021,-2.122,ABCO,1.1679,12.99,-2.122,87.62,,,
10.21.2020,1,1.0615,0.4021,-2.21,ABCO,1.1679,13.89,-2.122,87.62,,,
10.21.2020,1,1.059,0.4021,-2.225,ABCO,1.1679,14.22,-2.122,87.62,,,
10.21.2020,1,1.0494,0.4021,-2.294,ABCO,1.1679,15.47,-2.122,87.62,,,
10.21.2020,1,1.0568,0.4021,-2.336,ABCO,1.1679,14.51,-2.122,87.62,,,
10.21.2020,1,1.0528,0.4021,-2.361,ABCO,1.1679,15.03,-2.122,87.62,,,
10.21.2020,1,1.0455,0.4021,-2.492,ABCO,1.1679,15.98,-2.122,87.62,,,
10.21.2020,1,0.9964,0.4021,-3.03,ABCO,1.1679,22.39,-2.122,87.62,,,
10.21.2020,1,0.9775,0.4021,-3.245,ABCO,1.1679,24.86,-2.122,87.62,,,
10.21.2020,2,0.7457,0.2622,-0.27,ABCO,0.7528,1.45,-2.217,90.07,,,
10.21.2020,2,0.7423,0.2622,-0.384,ABCO,0.7528,2.14,-2.217,90.07,,,
10.21.2020,2,0.7406,0.2622,-0.572,ABCO,0.7528,2.49,-2.217,90.07,,,
10.21.2020,2,0.7389,0.2622,-0.584,ABCO,0.7528,2.83,-2.217,90.07,,,
10.21.2020,2,0.7369,0.2622,-0.708,ABCO,0.7528,3.24,-2.217,90.07,,,
10.21.2020,2,0.736,0.2622,-0.903,ABCO,0.7528,3.42,-2.217,90.07,,,
10.21.2020,2,0.7337,0.2622,-0.934,ABCO,0.7528,3.89,-2.217,90.07,,,
10.21.2020,2,0.7324,0.2622,-0.981,ABCO,0.7528,4.16,-2.217,90.07,,,
10.21.2020,2,0.7316,0.2622,-1.083,ABCO,0.7528,4.32,-2.217,90.07,,,
10.21.2020,2,0.7284,0.2622,-1.211,ABCO,0.7528,4.97,-2.217,90.07,,,
10.21.2020,2,0.7254,0.2622,-1.325,ABCO,0.7528,5.58,-2.217,90.07,,,
10.21.2020,2,0.7229,0.2622,-1.46,ABCO,0.7528,6.09,-2.217,90.07,,,
10.21.2020,2,0.7202,0.2622,-1.565,ABCO,0.7528,6.64,-2.217,90.07,,,
10.21.2020,2,0.7158,0.2622,-1.74,ABCO,0.7528,7.54,-2.217,90.07,,,
10.21.2020,2,0.7125,0.2622,-1.886,ABCO,0.7528,8.21,-2.217,90.07,,,
10.21.2020,2,0.7108,0.2622,-1.982,ABCO,0.7528,8.56,-2.217,90.07,,,
10.21.2020,2,0.7071,0.2622,-2.052,ABCO,0.7528,9.31,-2.217,90.07,,,
10.21.2020,2,0.7041,0.2622,-2.223,ABCO,0.7528,9.93,-2.217,90.07,,,
10.21.2020,2,0.7006,0.2622,-2.319,ABCO,0.7528,10.64,-2.217,90.07,,,
10.21.2020,2,0.6971,0.2622,-2.374,ABCO,0.7528,11.35,-2.217,90.07,,,
10.21.2020,2,0.6936,0.2622,-2.385,ABCO,0.7528,12.07,-2.217,90.07,,,
10.21.2020,2,0.6895,0.2622,-2.423,ABCO,0.7528,12.9,-2.217,90.07,,,
10.21.2020,2,0.6871,0.2622,-2.462,ABCO,0.7528,13.39,-2.217,90.07,,,
10.21.2020,2,0.6819,0.2622,-2.616,ABCO,0.7528,14.45,-2.217,90.07,,,
10.21.2020,2,0.6792,0.2622,-2.628,ABCO,0.7528,15,-2.217,90.07,,,
10.21.2020,2,0.6807,0.2622,-2.701,ABCO,0.7528,14.69,-2.217,90.07,,,
10.21.2020,2,0.6711,0.2622,-2.823,ABCO,0.7528,16.65,-2.217,90.07,,,
10.21.2020,2,0.6744,0.2622,-2.96,ABCO,0.7528,15.98,-2.217,90.07,,,
10.21.2020,2,0.6404,0.2622,-3.544,ABCO,0.7528,22.91,-2.217,90.07,,,
10.21.2020,2,0.6282,0.2622,-5.222,ABCO,0.7528,25.4,-2.217,90.07,,,
10.21.2020,3,1.2564,0.4294,-0.17,ABCO,1.2625,0.73,-1.938,84.88,,,
10.21.2020,3,1.25,0.4294,-0.216,ABCO,1.2625,1.5,-1.938,84.88,,,
10.21.2020,3,1.2475,0.4294,-0.281,ABCO,1.2625,1.8,-1.938,84.88,,,
10.21.2020,3,1.231,0.4294,-0.431,ABCO,1.2625,3.78,-1.938,84.88,,,
10.21.2020,3,1.2281,0.4294,-0.431,ABCO,1.2625,4.13,-1.938,84.88,,,
10.21.2020,3,1.2258,0.4294,-0.576,ABCO,1.2625,4.4,-1.938,84.88,,,
10.21.2020,3,1.2234,0.4294,-0.674,ABCO,1.2625,4.69,-1.938,84.88,,,
10.21.2020,3,1.2203,0.4294,-0.677,ABCO,1.2625,5.06,-1.938,84.88,,,
10.21.2020,3,1.2184,0.4294,-0.706,ABCO,1.2625,5.29,-1.938,84.88,,,
10.21.2020,3,1.2139,0.4294,-0.745,ABCO,1.2625,5.83,-1.938,84.88,,,
10.21.2020,3,1.2104,0.4294,-0.84,ABCO,1.2625,6.25,-1.938,84.88,,,
10.21.2020,3,1.2054,0.4294,-0.965,ABCO,1.2625,6.85,-1.938,84.88,,,
10.21.2020,3,1.2022,0.4294,-1.045,ABCO,1.2625,7.23,-1.938,84.88,,,
10.21.2020,3,1.1935,0.4294,-1.112,ABCO,1.2625,8.28,-1.938,84.88,,,
10.21.2020,3,1.1886,0.4294,-1.18,ABCO,1.2625,8.87,-1.938,84.88,,,
10.21.2020,3,1.1849,0.4294,-1.255,ABCO,1.2625,9.31,-1.938,84.88,,,
10.21.2020,3,1.1803,0.4294,-1.373,ABCO,1.2625,9.86,-1.938,84.88,,,
10.21.2020,3,1.1755,0.4294,-1.503,ABCO,1.2625,10.44,-1.938,84.88,,,
10.21.2020,3,1.1691,0.4294,-1.621,ABCO,1.2625,11.21,-1.938,84.88,,,
10.21.2020,3,1.1565,0.4294,-1.694,ABCO,1.2625,12.72,-1.938,84.88,,,
10.21.2020,3,1.1501,0.4294,-1.747,ABCO,1.2625,13.49,-1.938,84.88,,,
10.21.2020,3,1.1634,0.4294,-1.773,ABCO,1.2625,11.89,-1.938,84.88,,,
10.21.2020,3,1.1332,0.4294,-1.916,ABCO,1.2625,15.52,-1.938,84.88,,,
10.21.2020,3,1.1444,0.4294,-1.917,ABCO,1.2625,14.17,-1.938,84.88,,,
10.21.2020,3,1.1365,0.4294,-1.922,ABCO,1.2625,15.12,-1.938,84.88,,,
10.21.2020,3,1.1303,0.4294,-1.992,ABCO,1.2625,15.87,-1.938,84.88,,,
10.21.2020,3,1.1255,0.4294,-2.091,ABCO,1.2625,16.44,-1.938,84.88,,,
10.21.2020,3,1.1213,0.4294,-2.104,ABCO,1.2625,16.95,-1.938,84.88,,,
10.21.2020,3,1.1171,0.4294,-2.291,ABCO,1.2625,17.45,-1.938,84.88,,,
10.21.2020,3,1.0527,0.4294,-3.452,ABCO,1.2625,25.18,-1.938,84.88,,,
10.21.2020,1,1.0672,0.435,-0.677,CADE,1.0878,3.15,-2.132,90.82,,,
10.21.2020,1,1.0612,0.435,-0.905,CADE,1.0878,4.07,-2.132,90.82,,,
10.21.2020,1,1.0573,0.435,-1.024,CADE,1.0878,4.67,-2.132,90.82,,,
10.21.2020,1,1.054,0.435,-1.095,CADE,1.0878,5.17,-2.132,90.82,,,
10.21.2020,1,1.0489,0.435,-1.216,CADE,1.0878,5.95,-2.132,90.82,,,
10.21.2020,1,1.0457,0.435,-1.431,CADE,1.0878,6.44,-2.132,90.82,,,
10.21.2020,1,1.043,0.435,-1.504,CADE,1.0878,6.86,-2.132,90.82,,,
10.21.2020,1,1.0387,0.435,-1.62,CADE,1.0878,7.52,-2.132,90.82,,,
10.21.2020,1,1.0333,0.435,-1.798,CADE,1.0878,8.34,-2.132,90.82,,,
10.21.2020,1,1.0278,0.435,-2.052,CADE,1.0878,9.18,-2.132,90.82,,,
10.21.2020,1,1.0235,0.435,-2.182,CADE,1.0878,9.84,-2.132,90.82,,,
10.21.2020,1,1.0137,0.435,-2.244,CADE,1.0878,11.35,-2.132,90.82,,,
10.21.2020,1,1.0029,0.435,-2.566,CADE,1.0878,13,-2.132,90.82,,,
10.21.2020,1,0.9955,0.435,-2.608,CADE,1.0878,14.13,-2.132,90.82,,,
10.21.2020,1,0.9877,0.435,-2.793,CADE,1.0878,15.33,-2.132,90.82,,,
10.21.2020,1,0.971,0.435,-3.228,CADE,1.0878,17.89,-2.132,90.82,,,
10.21.2020,1,0.9344,0.435,-3.75,CADE,1.0878,23.49,-2.132,90.82,,,
10.21.2020,3,1.6375,0.6729,-0.351,CADE,1.6607,2.35,-2.095,84.26,,,
10.21.2020,3,1.6189,0.6729,-0.498,CADE,1.6607,4.23,-2.095,84.26,,,
10.21.2020,3,1.608,0.6729,-0.687,CADE,1.6607,5.33,-2.095,84.26,,,
10.21.2020,3,1.6001,0.6729,-0.724,CADE,1.6607,6.13,-2.095,84.26,,,
10.21.2020,3,1.5936,0.6729,-0.832,CADE,1.6607,6.79,-2.095,84.26,,,
10.21.2020,3,1.5868,0.6729,-0.933,CADE,1.6607,7.48,-2.095,84.26,,,
10.21.2020,3,1.578,0.6729,-1.064,CADE,1.6607,8.37,-2.095,84.26,,,
10.21.2020,3,1.5643,0.6729,-1.245,CADE,1.6607,9.76,-2.095,84.26,,,
10.21.2020,3,1.5531,0.6729,-1.401,CADE,1.6607,10.89,-2.095,84.26,,,
10.21.2020,3,1.5406,0.6729,-1.512,CADE,1.6607,12.16,-2.095,84.26,,,
10.21.2020,3,1.5281,0.6729,-1.671,CADE,1.6607,13.42,-2.095,84.26,,,
10.21.2020,3,1.5137,0.6729,-1.889,CADE,1.6607,14.88,-2.095,84.26,,,
10.21.2020,3,1.5052,0.6729,-2.079,CADE,1.6607,15.74,-2.095,84.26,,,
10.21.2020,3,1.4924,0.6729,-2.134,CADE,1.6607,17.04,-2.095,84.26,,,
10.21.2020,3,1.4701,0.6729,-2.386,CADE,1.6607,19.29,-2.095,84.26,,,
10.21.2020,3,1.4484,0.6729,-2.58,CADE,1.6607,21.49,-2.095,84.26,,,
10.21.2020,3,1.4228,0.6729,-2.812,CADE,1.6607,24.08,-2.095,84.26,,,
10.21.2020,3,1.4024,0.6729,-3.02,CADE,1.6607,26.15,-2.095,84.26,,,
10.21.2020,3,1.349,0.6729,-3.842,CADE,1.6607,31.55,-2.095,84.26,,,
10.21.2020,4,1.4771,0.548,-0.301,CADE,1.4944,1.83,-2.872,75.54,,,
10.21.2020,4,1.4353,0.548,-0.542,CADE,1.4944,6.25,-2.872,75.54,,,
10.21.2020,4,1.417,0.548,-0.815,CADE,1.4944,8.18,-2.872,75.54,,,
10.21.2020,4,1.4085,0.548,-0.961,CADE,1.4944,9.08,-2.872,75.54,,,
10.21.2020,4,1.3677,0.548,-1.11,CADE,1.4944,13.39,-2.872,75.54,,,
10.21.2020,4,1.3509,0.548,-1.385,CADE,1.4944,15.17,-2.872,75.54,,,
10.21.2020,4,1.3446,0.548,-1.491,CADE,1.4944,15.83,-2.872,75.54,,,
10.21.2020,4,1.3377,0.548,-1.593,CADE,1.4944,16.56,-2.872,75.54,,,
10.21.2020,4,1.3286,0.548,-1.727,CADE,1.4944,17.52,-2.872,75.54,,,
10.21.2020,4,1.3194,0.548,-1.893,CADE,1.4944,18.49,-2.872,75.54,,,
10.21.2020,4,1.3139,0.548,-1.983,CADE,1.4944,19.07,-2.872,75.54,,,
10.21.2020,4,1.3054,0.548,-2.103,CADE,1.4944,19.97,-2.872,75.54,,,
10.21.2020,4,1.2938,0.548,-2.328,CADE,1.4944,21.2,-2.872,75.54,,,
10.21.2020,4,1.2734,0.548,-2.571,CADE,1.4944,23.35,-2.872,75.54,,,
10.21.2020,4,1.2536,0.548,-2.84,CADE,1.4944,25.45,-2.872,75.54,,,
10.21.2020,4,1.2305,0.548,-3.035,CADE,1.4944,27.89,-2.872,75.54,,,
10.21.2020,4,1.21,0.548,-3.242,CADE,1.4944,30.05,-2.872,75.54,,,
10.21.2020,4,1.1419,0.548,-3.781,CADE,1.4944,37.25,-2.872,75.54,,,
10.21.2020,5,1.8825,0.7618,-0.206,CADE,1.886,0.31,-2.389,83.41,,,
10.21.2020,5,1.8673,0.7618,-0.275,CADE,1.886,1.66,-2.389,83.41,,,
10.21.2020,5,1.8621,0.7618,-0.379,CADE,1.886,2.12,-2.389,83.41,,,
10.21.2020,5,1.8565,0.7618,-0.397,CADE,1.886,2.62,-2.389,83.41,,,
10.21.2020,5,1.8522,0.7618,-0.43,CADE,1.886,3,-2.389,83.41,,,
10.21.2020,5,1.8408,0.7618,-0.516,CADE,1.886,4.02,-2.389,83.41,,,
10.21.2020,5,1.837,0.7618,-0.554,CADE,1.886,4.36,-2.389,83.41,,,
10.21.2020,5,1.8299,0.7618,-0.611,CADE,1.886,4.99,-2.389,83.41,,,
10.21.2020,5,1.8187,0.7618,-0.682,CADE,1.886,5.98,-2.389,83.41,,,
10.21.2020,5,1.8094,0.7618,-0.845,CADE,1.886,6.81,-2.389,83.41,,,
10.21.2020,5,1.8011,0.7618,-0.998,CADE,1.886,7.55,-2.389,83.41,,,
10.21.2020,5,1.7812,0.7618,-1.22,CADE,1.886,9.32,-2.389,83.41,,,
10.21.2020,5,1.7614,0.7618,-1.482,CADE,1.886,11.08,-2.389,83.41,,,
10.21.2020,5,1.75,0.7618,-1.691,CADE,1.886,12.1,-2.389,83.41,,,
10.21.2020,5,1.7379,0.7618,-1.742,CADE,1.886,13.17,-2.389,83.41,,,
10.21.2020,5,1.7184,0.7618,-1.9,CADE,1.886,14.91,-2.389,83.41,,,
10.21.2020,5,1.6995,0.7618,-2.321,CADE,1.886,16.59,-2.389,83.41,,,
10.21.2020,5,1.6813,0.7618,-2.643,CADE,1.886,18.21,-2.389,83.41,,,
10.21.2020,5,1.6647,0.7618,-2.751,CADE,1.886,19.68,-2.389,83.41,,,
10.21.2020,5,1.6579,0.7618,-2.754,CADE,1.886,20.29,-2.389,83.41,,,
10.21.2020,5,1.6062,0.7618,-3.42,CADE,1.886,24.89,-2.389,83.41,,,
10.21.2020,6,2.0966,0.9273,-0.245,CADE,1.9449,-14.91,-2.505,80.13,,,
10.21.2020,6,1.9173,0.9273,-0.405,CADE,1.9449,2.71,-2.505,80.13,,,
10.21.2020,6,1.9075,0.9273,-0.513,CADE,1.9449,3.68,-2.505,80.13,,,
10.21.2020,6,1.8993,0.9273,-0.555,CADE,1.9449,4.48,-2.505,80.13,,,
10.21.2020,6,1.8914,0.9273,-0.629,CADE,1.9449,5.26,-2.505,80.13,,,
10.21.2020,6,1.8745,0.9273,-0.826,CADE,1.9449,6.92,-2.505,80.13,,,
10.21.2020,6,1.8679,0.9273,-0.862,CADE,1.9449,7.57,-2.505,80.13,,,
10.21.2020,6,1.8589,0.9273,-0.99,CADE,1.9449,8.45,-2.505,80.13,,,
10.21.2020,6,1.8465,0.9273,-1.101,CADE,1.9449,9.67,-2.505,80.13,,,
10.21.2020,6,1.8345,0.9273,-1.274,CADE,1.9449,10.85,-2.505,80.13,,,
10.21.2020,6,1.8267,0.9273,-1.381,CADE,1.9449,11.62,-2.505,80.13,,,
10.21.2020,6,1.8101,0.9273,-1.607,CADE,1.9449,13.25,-2.505,80.13,,,
10.21.2020,6,1.7937,0.9273,-1.879,CADE,1.9449,14.86,-2.505,80.13,,,
10.21.2020,6,1.784,0.9273,-1.978,CADE,1.9449,15.81,-2.505,80.13,,,
10.21.2020,6,1.7734,0.9273,-2.03,CADE,1.9449,16.85,-2.505,80.13,,,
10.21.2020,6,1.7566,0.9273,-2.293,CADE,1.9449,18.5,-2.505,80.13,,,
10.21.2020,6,1.7417,0.9273,-2.495,CADE,1.9449,19.97,-2.505,80.13,,,
10.21.2020,6,1.7265,0.9273,-2.61,CADE,1.9449,21.46,-2.505,80.13,,,
10.21.2020,6,1.707,0.9273,-2.812,CADE,1.9449,23.38,-2.505,80.13,,,
10.21.2020,6,1.7131,0.9273,-2.854,CADE,1.9449,22.78,-2.505,80.13,,,
10.21.2020,6,1.6663,0.9273,-3.302,CADE,1.9449,27.38,-2.505,80.13,,,
10.21.2020,1,0.6097,0.2631,-0.115,QUKE,0.5994,-3.06,-2.951,80.37,,,
10.21.2020,1,0.6049,0.2631,-0.193,QUKE,0.5994,-1.63,-2.951,80.37,,,
10.21.2020,1,0.6016,0.2631,-0.217,QUKE,0.5994,-0.65,-2.951,80.37,,,
10.21.2020,1,0.5949,0.2631,-0.389,QUKE,0.5994,1.34,-2.951,80.37,,,
10.21.2020,1,0.5874,0.2631,-0.397,QUKE,0.5994,3.57,-2.951,80.37,,,
10.21.2020,1,0.5806,0.2631,-0.653,QUKE,0.5994,5.59,-2.951,80.37,,,
10.21.2020,1,0.5696,0.2631,-0.847,QUKE,0.5994,8.86,-2.951,80.37,,,
10.21.2020,1,0.574,0.2631,-0.932,QUKE,0.5994,7.55,-2.951,80.37,,,
10.21.2020,1,0.5655,0.2631,-1.127,QUKE,0.5994,10.08,-2.951,80.37,,,
10.21.2020,1,0.561,0.2631,-1.335,QUKE,0.5994,11.42,-2.951,80.37,,,
10.21.2020,1,0.5581,0.2631,-1.42,QUKE,0.5994,12.28,-2.951,80.37,,,
10.21.2020,1,0.5524,0.2631,-1.696,QUKE,0.5994,13.98,-2.951,80.37,,,
10.21.2020,1,0.5484,0.2631,-1.971,QUKE,0.5994,15.17,-2.951,80.37,,,
10.21.2020,1,0.5427,0.2631,-2.312,QUKE,0.5994,16.86,-2.951,80.37,,,
10.21.2020,1,0.5392,0.2631,-2.56,QUKE,0.5994,17.9,-2.951,80.37,,,
10.21.2020,1,0.5334,0.2631,-2.826,QUKE,0.5994,19.63,-2.951,80.37,,,
10.21.2020,1,0.526,0.2631,-3.166,QUKE,0.5994,21.83,-2.951,80.37,,,
10.21.2020,1,0.5198,0.2631,-3.38,QUKE,0.5994,23.67,-2.951,80.37,,,
10.21.2020,1,0.5119,0.2631,-3.899,QUKE,0.5994,26.02,-2.951,80.37,,,
10.21.2020,1,0.4852,0.2631,-4.499,QUKE,0.5994,33.96,-2.951,80.37,,,
10.21.2020,2,0.9449,0.2807,-0.107,QUKE,0.9421,-0.42,-3.005,82.39,,,
10.21.2020,2,0.942,0.2807,-0.115,QUKE,0.9421,0.02,-3.005,82.39,,,
10.21.2020,2,0.9377,0.2807,-0.193,QUKE,0.9421,0.67,-3.005,82.39,,,
10.21.2020,2,0.93,0.2807,-0.206,QUKE,0.9421,1.81,-3.005,82.39,,,
10.21.2020,2,0.924,0.2807,-0.389,QUKE,0.9421,2.71,-3.005,82.39,,,
10.21.2020,2,0.917,0.2807,-0.397,QUKE,0.9421,3.81,-3.005,82.39,,,
10.21.2020,2,0.914,0.2807,-0.653,QUKE,0.9421,4.32,-3.005,82.39,,,
10.21.2020,2,0.903,0.2807,-0.847,QUKE,0.9421,5.88,-3.005,82.39,,,
10.21.2020,2,0.899,0.2807,-0.847,QUKE,0.9421,6.46,-3.005,82.39,,,
10.21.2020,2,0.893,0.2807,-0.881,QUKE,0.9421,7.42,-3.005,82.39,,,
10.21.2020,2,0.908,0.2807,-0.932,QUKE,0.9421,5.13,-3.005,82.39,,,
10.21.2020,2,0.897,0.2807,-0.971,QUKE,0.9421,6.86,-3.005,82.39,,,
10.21.2020,2,0.885,0.2807,-1.155,QUKE,0.9421,8.71,-3.005,82.39,,,
10.21.2020,2,0.881,0.2807,-1.163,QUKE,0.9421,9.21,-3.005,82.39,,,
10.21.2020,2,0.888,0.2807,-1.173,QUKE,0.9421,8.18,-3.005,82.39,,,
10.21.2020,2,0.872,0.2807,-1.264,QUKE,0.9421,10.55,-3.005,82.39,,,
10.21.2020,2,0.878,0.2807,-1.292,QUKE,0.9421,9.68,-3.005,82.39,,,
10.21.2020,2,0.866,0.2807,-1.468,QUKE,0.9421,11.57,-3.005,82.39,,,
10.21.2020,2,0.859,0.2807,-1.492,QUKE,0.9421,12.61,-3.005,82.39,,,
10.21.2020,2,0.85,0.2807,-1.793,QUKE,0.9421,13.96,-3.005,82.39,,,
10.21.2020,2,0.826,0.2807,-2.882,QUKE,0.9421,17.61,-3.005,82.39,,,
10.21.2020,2,0.817,0.2807,-3.114,QUKE,0.9421,18.9,-3.005,82.39,,,
10.21.2020,2,0.804,0.2807,-3.501,QUKE,0.9421,20.9,-3.005,82.39,,,
10.21.2020,2,0.8,0.2807,-3.699,QUKE,0.9421,21.45,-3.005,82.39,,,
10.21.2020,2,0.7905,0.2807,-3.783,QUKE,0.9421,22.92,-3.005,82.39,,,
10.21.2020,2,0.7833,0.2807,-4.047,QUKE,0.9421,24.01,-3.005,82.39,,,
10.21.2020,2,0.7648,0.2807,-4.156,QUKE,0.9421,26.81,-3.005,82.39,,,
10.21.2020,2,0.777,0.2807,-4.171,QUKE,0.9421,24.96,-3.005,82.39,,,
10.21.2020,2,0.759,0.2807,-4.446,QUKE,0.9421,27.65,-3.005,82.39,,,
10.21.2020,3,0.6412,0.2589,-0.097,QUKE,0.6349,-1.67,-2.809,83.03,,,
10.21.2020,3,0.6378,0.2589,-0.162,QUKE,0.6349,-0.77,-2.809,83.03,,,
10.21.2020,3,0.6351,0.2589,-0.229,QUKE,0.6349,-0.05,-2.809,83.03,,,
10.21.2020,3,0.63,0.2589,-0.314,QUKE,0.6349,1.31,-2.809,83.03,,,
10.21.2020,3,0.6235,0.2589,-0.461,QUKE,0.6349,3.04,-2.809,83.03,,,
10.21.2020,3,0.6139,0.2589,-0.721,QUKE,0.6349,5.59,-2.809,83.03,,,
10.21.2020,3,0.6053,0.2589,-1.037,QUKE,0.6349,7.88,-2.809,83.03,,,
10.21.2020,3,0.5953,0.2589,-1.538,QUKE,0.6349,10.53,-2.809,83.03,,,
10.21.2020,3,0.587,0.2589,-1.692,QUKE,0.6349,12.74,-2.809,83.03,,,
10.21.2020,3,0.5834,0.2589,-1.989,QUKE,0.6349,13.7,-2.809,83.03,,,
10.21.2020,3,0.5797,0.2589,-2.204,QUKE,0.6349,14.68,-2.809,83.03,,,
10.21.2020,3,0.5777,0.2589,-2.57,QUKE,0.6349,15.22,-2.809,83.03,,,
10.21.2020,3,0.5739,0.2589,-2.621,QUKE,0.6349,16.23,-2.809,83.03,,,
10.21.2020,3,0.5663,0.2589,-2.755,QUKE,0.6349,18.25,-2.809,83.03,,,
10.21.2020,3,0.5642,0.2589,-2.824,QUKE,0.6349,18.81,-2.809,83.03,,,
10.21.2020,3,0.5711,0.2589,-2.846,QUKE,0.6349,16.97,-2.809,83.03,,,
