individual,site,year,month,year.month,lfm.outliers.out,lfm.NAs.imputed,mpa,dw.flam.sample,ww.flam.sample,sample.wt,spp,start.temp,gww.gdw.saturated,gdw.gww.saturated,fd,fh,gd,gti,pfg,dry.norm.fd,dry.norm.fh,dry.norm.gd,dry.norm.gti,dry.norm.pfg,temp.max,ttfg,tti,temp.change,PC1,PC2,PC3,PC4,model,LFM,prop.ignite,bins10lfm,flam.index,precip.2mo
2020_October_ARPA_2.1,2,2020,October,2020_October,84.96691481,84.96691481,1.038,4.082203854816355,0.2186961451836451,4.3009,ARPA,264.3,1.185035056568572,7.921781867614764,26,26,132,0.5,106,6.369108678716304,6.369108678716304,32.33547483040585,0.12248285920608278,25.96636615168955,329,40,40,64.69999999999999,-0.5592300128720034,-1.0744754513978472,-0.5403375436194412,-0.3053780440729265,HP,84.96691481,NA,"(80,90]",25.056802021716333,0.61
2020_October_ARPA_2.1,2,2020,October,2020_October,80.58469092,80.58469092,5.948,3.5397995468032097,0.16760045319679007,3.7074,ARPA,261.7,1.185035056568572,7.921781867614764,29,16,144,0.5,115,8.19255430048006,4.52002995888555,40.68026962996995,0.14125093621517343,32.48771532948989,284.4,31,31,22.69999999999999,-0.06936072935048573,-0.7074985642452927,-0.7683489658034686,-1.086830482358424,HP,80.58469092,NA,"(80,90]",26.132187701895063,0.61
2020_October_ARPA_2.1,2,2020,October,2020_October,NA,104.28811683037395,1.954,3.215494536973007,0.40590546302699293,3.6214,ARPA,275.2,1.185035056568572,7.921781867614764,22,30,186,0.5,164,6.841871365985991,9.329824589980896,57.84491245788156,0.1554970764996816,51.00304109189557,259.4,53,53,-15.800000000000011,0.10110010251272547,-0.4980659593221656,-0.5205134531140452,-1.7810832247764494,HP,104.28811683037395,NA,"(100,110]",21.86198354926445,0.61
2020_October_ARPA_2.1,2,2020,October,2020_October,84.75991649,84.75991649,2.556,2.8002069921423156,0.04609300785768422,2.8463,ARPA,233,1.185035056568572,7.921781867614764,16,26,256,0.5,240,5.713863312568583,9.285027882923947,91.42181300109733,0.17855822851776823,85.70794968852874,266.1,48,48,33.10000000000002,0.9677661052377475,-0.9412332907269659,-0.7125899928843676,-2.778613396882819,HP,84.75991649,NA,"(80,90]",22.428340717687785,0.61
2020_October_ARPA_2.2,2,2020,October,2020_October,NA,110.07091206570871,1.212,3.161647800564154,0.15765219943584619,3.3193,ARPA,236.8,1.215851941,12.636829913964261,50,31,104,0.5,54,15.81453822626232,9.805013700282638,32.894239510625624,0.1581453822626232,17.079701284363306,252.2,45,45,15.399999999999977,-1.4338516514752466,-1.128970503988838,-0.6836776369869454,-0.4659129251261685,HP,110.07091206570871,NA,"(110,120]",24.35391720076681,0.61
2020_October_ARPA_2.2,2,2020,October,2020_October,107.4138792,107.4138792,0.098,4.246249136339083,0.24265086366091726,4.4889,ARPA,309.1,1.215851941,12.636829913964261,20,26,157,0.5,94,4.710039227053706,6.123050995169818,36.97380793237159,0.11775098067634265,22.137184367152418,293.2,55,55,-15.900000000000034,-0.19778530400621117,-0.16008026881060045,-0.3649863714363421,-0.4972929321867572,HP,107.4138792,NA,"(100,110]",20.639526774668358,0.61
2020_October_ARPA_2.2,2,2020,October,2020_October,78.97819063,78.97819063,4.78,4.286090303191287,0.13110969680871332,4.4172,ARPA,237.4,1.215851941,12.636829913964261,18,33,184,0.5,166,4.1996315352006865,7.699324481201258,42.929566804273684,0.1166564315333524,38.729935269072996,353.7,88,88,116.29999999999998,0.017707276934743776,-1.587053487634922,0.0387983841707604,-0.6302089429650162,HP,78.97819063,NA,"(70,80]",16.501185937330415,0.61
2020_October_ARPA_2.3,2,2020,October,2020_October,102.1771109,102.1771109,0.124,4.176833248438312,0.1922667515616885,4.3691,ARPA,252.7,1.2382265590000001,0.7700605702243144,39,33,123,0.5,84,9.337217379837181,7.9007223983237695,29.44814712102496,0.11970791512611771,20.110929741187775,374.1,54,54,121.40000000000003,-1.3256734844720255,-2.3706026261124373,-0.42067081117127897,0.574884180404107,HP,102.1771109,NA,"(100,110]",22.130306330531166,0.61
2020_October_ARPA_2.3,2,2020,October,2020_October,77.61262291,77.61262291,4.467,3.0087121633996055,0.08138783660039461,3.0901,ARPA,235.8,1.2382265590000001,0.7700605702243144,17,35,128,14,97,5.650258009656647,11.632884137528391,42.5431191315324,4.653153655011357,32.2397074668644,276.5,108,50,40.69999999999999,-0.3998948336234269,0.1891446981690065,0.23275060456203406,-0.5714111086075763,HP,77.61262291,NA,"(70,80]",23.537828074045326,0.61
2020_October_ARPA_2.3,2,2020,October,2020_October,NA,61.790027317866716,7.407,3.1183940021074497,0.1400059978925503,3.2584,ARPA,249.5,1.2382265590000001,0.7700605702243144,6,33,158,35,117,1.9240673230980836,10.582370277039459,50.6671061749162,11.223726051405487,37.51931280041263,251.8,58,93,2.3000000000000114,0.37116425876008297,1.0687270334030925,-0.23238287088990547,-0.9351570679168475,HP,61.790027317866716,NA,"(60,70]",15.979389859622234,0.61
2020_October_ARPA_2.3,2,2020,October,2020_October,109.7751873,109.7751873,1.262,4.4722385429184035,0.3765614570815963,4.8488,ARPA,245.5,1.2382265590000001,0.7700605702243144,38,16,188,0.5,150,8.496863401924603,3.5776266955472016,42.03711367267962,0.11180083423585005,33.54025027075502,250.7,54,54,5.199999999999989,0.26365868808919823,-1.2392809538017824,-0.7070547422071979,-1.9247363709581942,HP,109.7751873,NA,"(100,110]",18.698729122522185,0.61
2020_October_ARPA_2.3,2,2020,October,2020_October,47.46774194,47.46774194,5.401,4.3184734414277575,0.09872655857224277,4.4172,ARPA,237.4,1.2382265590000001,0.7700605702243144,18,31,189,0.5,171,4.168139562309988,7.178462579533868,43.765465404254876,0.11578165450861078,39.59732584194489,345,88,88,107.6,0.1636795395956536,-1.5120045747963298,0.015077040399287624,-0.8219468895663911,HP,47.46774194,NA,"(40,50]",16.24717233105959,0.61
2020_October_ARPA_2.3,2,2020,October,2020_October,123.8226559,123.8226559,0.895,4.9160472406878535,0.37535275931214684,5.2914,ARPA,260.2,1.2382265590000001,0.7700605702243144,21,27,245,0.5,224,4.271724613667805,5.492217360430035,49.83678715945773,0.1017077288968525,45.56506254578992,360.1,52,52,99.90000000000003,0.4643556248607808,-2.387131644265391,-0.6130007114825736,-1.5031221992610064,HP,123.8226559,NA,"(120,130]",21.554614669209034,0.61
2020_October_ARPA_2.4,2,2020,October,2020_October,100.3858211,100.3858211,4.224,3.985526002416512,0.217973997583488,4.2035,ARPA,219.2,1.094005896,16.041373603640878,32,20,40,0.5,8,8.029053123878178,5.0181582024238605,10.036316404847721,0.12545395506059653,2.0072632809695445,260.1,47,47,40.900000000000034,-1.0253901770583564,0.4727039168655094,-0.3313845100033294,0.16465886873456742,HP,100.3858211,NA,"(100,110]",21.364825724809524,0.61
2020_October_ARPA_2.4,2,2020,October,2020_October,109.4005896,109.4005896,0.046,3.3467996115124357,0.14820038848756445,3.495,ARPA,242.8,1.094005896,16.041373603640878,45,24,110,0.5,65,13.44568101574037,7.171029875061531,32.86722026069868,0.14939645573044855,19.42153924495831,311.8,48,48,69,-1.1039990115026632,-1.6868807731454576,-0.5850971361250488,-0.016528500751662817,HP,109.4005896,NA,"(100,110]",22.00285337828582,0.61
2020_October_ARPA_2.4,2,2020,October,2020_October,56.58802178,56.58802178,6.578,2.842633768772537,0.05976623122746316,2.9024,ARPA,253.2,1.094005896,16.041373603640878,18,42,168,14,136,6.332155832994444,14.775030276987037,59.10012110794815,4.925010092329012,47.84295518262469,264.8,28,42,11.600000000000023,-0.5275120683033512,-0.05981226464971917,-0.7206167836227779,-1.141908249822281,HP,56.58802178,NA,"(50,60]",27.394738621805754,0.61
2020_October_ARPA_2.4,2,2020,October,2020_October,77.29566095,77.29566095,6.954,3.0538909104641063,0.12250908953589379,3.1764,ARPA,215.9,1.094005896,16.041373603640878,16,31,182,0.5,166,5.239217925295323,10.150984730259689,59.5961039002343,0.16372556016547885,54.356885974938976,238.2,61,61,22.299999999999983,0.29801235762859046,0.14969952390359598,-0.36326444342026193,-1.9974512626681928,HP,77.29566095,NA,"(70,80]",20.22936546829119,0.61
2020_October_ARPA_2.4,2,2020,October,2020_October,90.79639369,90.79639369,2.671,5.742330029862342,0.35796997013765797,6.1003,ARPA,259.7,1.094005896,16.041373603640878,22,36,192,0.5,170,3.831197420836398,6.269232143186833,33.43590476366311,0.08707266865537268,29.60470734282671,312.7,50,50,53,-0.2522742148823894,-1.2999793913395434,-0.5229294332362249,-1.1912326449179287,HP,90.79639369,NA,"(90,100]",23.70398704961828,0.61
2020_October_ARPA_2.4,2,2020,October,2020_October,97.52355906,97.52355906,1.218,4.262305270551701,0.24729472944829922,4.5096,ARPA,295.4,1.094005896,16.041373603640878,30,31,251,0.5,221,7.038444713772669,7.27305953756509,58.888320771897995,0.11730741189621113,51.849876058125325,423,49,49,127.60000000000002,-0.08688663329578733,-3.81481798527035,-0.7013502712357943,-0.7398442622375854,HP,97.52355906,NA,"(90,100]",23.121581622161287,0.61
2020_October_ARPA_2.4,2,2020,October,2020_October,95.83764755,95.83764755,2.804,3.226750227286502,0.11724977271349779,3.344,ARPA,244.7,1.094005896,16.041373603640878,18,35,272,0.5,254,5.578367934334009,10.846826538982796,84.29533767438059,0.15495466484261136,78.71696974004658,261.2,58,58,16.5,0.7498162086777086,-1.20397662743478,-0.6323902447688526,-2.891959404082753,HP,95.83764755,NA,"(90,100]",21.499198219362267,0.61
2020_October_ARPA_2.5,2,2020,October,2020_October,111.6273471,111.6273471,0.11,2.19539843825173,0.1332015617482698,2.3286,ARPA,269.8,1.116273471,16.33340471092077,9,15,37,0.5,28,4.099483648702512,6.832472747837521,16.85343277799922,0.22774909159458404,12.753949129296705,271.8,51,51,2,-0.21077124338317435,1.652475461724745,-0.049533426092273236,0.04282850566807295,HP,111.6273471,NA,"(110,120]",19.107539952304666,0.61
2020_October_ARPA_2.5,2,2020,October,2020_October,110.7422338,110.7422338,2.164,2.2241294068958704,0.1361705931041297,2.3603,ARPA,241.1,1.116273471,16.33340471092077,17,34,86,0.5,69,7.643440146644268,15.286880293288537,38.66681485949453,0.22480706313659612,31.023374712850263,320.1,60,60,79.00000000000003,-0.8764609506833028,-0.04323931113367896,-0.06797420727763737,0.2702840703778013,HP,110.7422338,NA,"(110,120]",20.908128311582416,0.61
2020_October_ARPA_2.5,2,2020,October,2020_October,79.76852882,79.76852882,4.637,4.356136779214412,0.12296322078558752,4.4791,ARPA,224.8,1.116273471,16.33340471092077,19,24,170,0.5,151,4.361662859316017,5.509468874925496,39.02540453072226,0.11478060156094783,34.66374167140624,242,44,44,17.19999999999999,0.2914824465875698,0.10698302805658122,-0.5877330528644075,-1.8865834725535997,HP,79.76852882,NA,"(70,80]",23.20087403780743,0.61
2020_October_ARPA_2.5,2,2020,October,2020_October,79.76852882,79.76852882,4.637,4.387343046472278,0.09175695352772184,4.4791,ARPA,247.2,1.116273471,16.33340471092077,13,35,165,0.5,152,2.963068960484611,7.977493355150877,37.60818295999699,0.11396419078786967,34.645113999512375,393.8,78,78,146.60000000000002,-0.24497483053906588,-1.6480603166848804,0.04503471203365696,0.03300751620664144,HP,79.76852882,NA,"(70,80]",17.979464354232682,0.61
2020_October_ARPA_2.5,2,2020,October,2020_October,95.08750384,95.08750384,3.564,2.40173238982125,0.09836761017875029,2.5001,ARPA,246.1,1.116273471,16.33340471092077,23,31,198,0.5,175,9.576420794205047,12.907349766102454,82.44049205446085,0.20818306074358797,72.8640712602558,274.5,53,53,28.400000000000006,0.09165831701843495,-0.8845712276067543,-0.5489462689524193,-1.7509508511797973,HP,95.08750384,NA,"(90,100]",22.039760312698427,0.61
2020_October_ARPA_2.5,2,2020,October,2020_October,99.64625249,99.64625249,1.998,4.196599324399295,0.24690067560070528,4.4435,ARPA,217.8,1.116273471,16.33340471092077,33,32,277,0.5,244,7.863509820471996,7.625221644094057,66.00582485668917,0.11914408818896964,58.142315036217184,232.8,58,58,15,0.5678225871905725,-1.700687425094595,-0.8198092195992114,-3.1642763358464463,HP,99.64625249,NA,"(90,100]",21.0248788712217,0.61
2020_October_ABCO_1.1,1,2020,October,2020_October,187.3278237,187.3278237,0.208,6.14905740959584,0.65624259040416,6.8053,ABCO,270.9,1.873278237,9.215439010017677,26,44,62,0.5,36,4.228290332665622,7.155568255280283,10.082846177894943,0.08131327562818504,5.8545558452293225,324.7,169,81.5,53.80000000000001,-1.4605421351480357,-0.5326970639670217,1.10707058631214,0.8935592976964024,HP,187.3278237,NA,"(180,190]",16.236286532505844,0.61
2020_October_ABCO_1.1,1,2020,October,2020_October,120.8792966,120.8792966,2.509,2.568891517198655,0.1517084828013453,2.7206,ABCO,262.7,1.873278237,9.215439010017677,13,53,112,19,80,5.060548455614172,20.631466780580855,43.59857130990671,7.396186204359174,31.141836649933367,334.1,99,118,71.40000000000003,-1.0679662456498902,-0.24727617723423778,0.4422631019033686,0.7206593233413074,HP,120.8792966,NA,"(120,130]",14.233328609737658,0.61
2020_October_ABCO_1.1,1,2020,October,2020_October,136.1752988,136.1752988,3.01,4.484917228338453,0.24148277166154664,4.7264,ABCO,260.6,1.873278237,9.215439010017677,15,51,105,0.5,90,3.3445433296340044,11.371447320755614,23.411803307438028,0.11148477765446681,20.067259977804024,279.6,180,81.5,19,-0.9346620244453864,0.2118134393106258,1.1986904684399644,-0.21781070722956303,HP,136.1752988,NA,"(130,140]",16.844513824913673,0.61
2020_October_ABCO_1.1,1,2020,October,2020_October,102.1890128,102.1890128,3.62,4.0814911090496295,0.25710889095037004,4.3386,ABCO,235.7,1.873278237,9.215439010017677,18,38,164,46,100,4.4101529365309045,9.310322866009686,40.181393421726014,11.2703908378012,24.50084964739391,332.6,57,103,96.90000000000003,-0.3015027239465953,-0.6812294287246435,-0.3126711025710267,0.28656852736836264,HP,102.1890128,NA,"(100,110]",13.961663427705579,0.61
2020_October_ABCO_1.1,1,2020,October,2020_October,143.9111262,143.9111262,2.187,6.565729396155888,0.7124706038441122,7.2782,ABCO,230.4,1.873278237,9.215439010017677,14,48,118,0.5,104,2.1322840396372014,7.310688135898976,17.972108334084982,0.07615300141561433,15.839824294447782,273.7,224,81.5,43.29999999999998,-0.5782140838614622,0.18108455726727998,1.6184667529955037,-0.5196443693492034,HP,143.9111262,NA,"(140,150]",16.591456996487807,0.61
2020_October_ABCO_1.1,1,2020,October,2020_October,182.6067812,182.6067812,0.698,7.063587060347365,0.7645129396526347,7.8281,ABCO,265.3,1.873278237,9.215439010017677,15,44,153,0.5,138,2.1235669457809934,6.229129707624248,21.660382846966133,0.07078556485936645,19.53681590118514,289.95,168,81.5,24.649999999999977,-0.3026220723133378,-0.3739964046640403,0.940536429258824,-0.842081129502118,HP,182.6067812,NA,"(180,190]",16.236286532505844,0.61
2020_October_ABCO_1.2,1,2020,October,2020_October,146.0624071,146.0624071,1.784,2.880954377767794,0.11334562223220601,2.9943,ABCO,265.6,2.0020790020000003,16.146672318779146,14,40,57,0.5,43,4.859500764065347,13.884287897329562,19.785110253694626,0.17355359871661952,14.925609489629279,287,74,74,21.399999999999977,-1.1083966207022589,0.8213706937265184,0.20347003531841779,0.367562665533978,HP,146.0624071,NA,"(140,150]",16.66104231042265,0.61
2020_October_ABCO_1.2,1,2020,October,2020_October,165.0322119,165.0322119,1.223,2.569881222008157,0.15731877799184302,2.7272,ABCO,263.6,2.0020790020000003,16.146672318779146,10,47,62,0.5,52,3.8912304251111647,18.288782998022477,24.12562863568922,0.19456152125555826,20.234398210578057,294.8,67,67,31.19999999999999,-1.2979473104578223,0.8689170701667188,0.1622489409754662,0.4251744473903012,HP,165.0322119,NA,"(160,170]",18.260059515800133,0.61
2020_October_ABCO_1.2,1,2020,October,2020_October,200.2079002,200.2079002,0.261,3.08374119209631,0.12115880790369005,3.2049,ABCO,267,2.0020790020000003,16.146672318779146,6,20,108,44,58,1.9456885731455413,6.485628577151805,35.022394316619746,14.268382869733971,18.808322873740234,289.2,100,144,22.19999999999999,0.6491650784816925,1.1496384604868914,0.42450217597787904,0.2432826432267358,HP,200.2079002,NA,"(200,210]",10.407139859980644,0.61
2020_October_ABCO_1.2,1,2020,October,2020_October,122.3776224,122.3776224,2.991,1.6730545387077322,0.05614546129226783,1.7292,ABCO,273.7,2.0020790020000003,16.146672318779146,16,32,74,0.5,58,9.563346340375972,19.126692680751944,44.23047682423887,0.2988545731367491,34.6671304838629,275.6,52,52,1.900000000000034,-0.7922022907177155,0.7553153134746138,-0.16348949643308738,-0.11821205327589046,HP,122.3776224,NA,"(120,130]",19.03986704415149,0.61
2020_October_ABCO_1.2,1,2020,October,2020_October,105.8375635,105.8375635,3.822,1.8300747523575562,0.04122524764244373,1.8713,ABCO,235.3,2.0020790020000003,16.146672318779146,28,26,106,18,60,15.299921472568032,14.207069938813174,57.921131289007555,9.835663803793736,32.78554601264578,236.4,45,63,1.0999999999999943,-0.49024840186177054,0.47481578091307786,-0.4976696514444499,-0.6196342153616412,HP,105.8375635,NA,"(100,110]",16.384161135850377,0.61
2020_October_ABCO_1.2,1,2020,October,2020_October,113.25012,113.25012,3.467,2.5138138149274396,0.1556861850725606,2.6695,ABCO,236.1,2.0020790020000003,16.146672318779146,11,34.5,95,15,69,4.375821285840738,13.72416676013686,37.79118383226092,5.967029026146461,27.44833352027372,266.8,60,75,30.700000000000017,-0.4567380289540569,1.0470797247167765,-0.07182614333669518,-0.21980398705230014,HP,113.25012,NA,"(110,120]",15.963959870572188,0.61
2020_October_ABCO_1.2,1,2020,October,2020_October,157.234315,157.234315,2.674,2.902224820185392,0.14387517981460807,3.0461,ABCO,267,2.0020790020000003,16.146672318779146,13,29,107,0.5,94,4.479322177104656,9.992334087387311,36.86826715001525,0.17228162219633295,32.38894497291059,343.6,57,57,76.60000000000002,-0.46721864436850535,-0.3237976645914972,-0.11573699441816754,0.13650732036210983,HP,157.234315,NA,"(150,160]",17.712165409720722,0.61
2020_October_ABCO_1.2,1,2020,October,2020_October,140.3123838,140.3123838,2.738,3.292654605673813,0.1662453943261868,3.4589,ABCO,270,2.0020790020000003,16.146672318779146,12,28,163,37,114,3.64447579145469,8.50377684672761,49.504129500592875,11.237133690318627,34.62252001881956,287.3,75,112,17.30000000000001,0.45351493019191813,0.21748544824991467,-0.07636001289586095,-0.5383609273263568,HP,140.3123838,NA,"(140,150]",12.492965971241947,0.61
2020_October_ABCO_1.3,1,2020,October,2020_October,191.840796,191.840796,0.112,4.550276471835289,0.35372352816471064,4.904,ABCO,248.7,1.9184079600000001,7.876458752515091,15,33,70,12,43,3.296502991157802,7.252306580547164,15.383680625403075,2.6372023929262416,9.449975241319033,288.8,109,121,40.10000000000002,-0.5117545608671042,0.6928513522118671,0.584904642673088,0.4241977908271455,HP,191.840796,NA,"(190,200]",12.527976971421712,0.61
2020_October_ABCO_1.3,1,2020,October,2020_October,151.0797581,151.0797581,2.755,3.4606113716909612,0.1457886283090386,3.6064,ABCO,264.3,1.9184079600000001,7.876458752515091,12,36,125,53,60,3.4675953787137996,10.4027861361414,36.120785194935415,15.315212922652615,17.337976893568996,304.6,44,97,40.30000000000001,-0.34818621489318835,0.5180833222184612,-0.3408201557347394,0.5218730027477909,HP,151.0797581,NA,"(150,160]",14.182116776122257,0.61
2020_October_ABCO_1.3,1,2020,October,2020_October,148.6011905,148.6011905,2.61,4.1741757769339705,0.16872422306602974,4.3429,ABCO,265.1,1.9184079600000001,7.876458752515091,18,43,88,4,66,4.3122285600587285,10.30143489347363,21.082006293620452,0.9582730133463842,15.811504720215337,333,77,81,67.89999999999998,-1.1790374717142842,-0.3226605689494023,0.16029505818140305,0.6242290476454773,HP,148.6011905,NA,"(140,150]",16.19448343069862,0.61
2020_October_ABCO_1.3,1,2020,October,2020_October,165.5562958,165.5562958,2.223,4.600426987940883,0.5840730120591173,5.1845,ABCO,274.4,1.9184079600000001,7.876458752515091,10,47,79,0.5,69,2.1737112720651885,10.216442978706386,17.17231904931499,0.10868556360325943,14.998607777249802,294,135,135,19.600000000000023,-0.7727687082824028,0.6107382006665029,0.9732805794633657,0.31687043210397925,HP,165.5562958,NA,"(160,170]",13.013647685443166,0.61
2020_October_ABCO_1.3,1,2020,October,2020_October,133.2172261,133.2172261,2.961,3.6880645608376277,0.20643543916237217,3.8945,ABCO,245,1.9184079600000001,7.876458752515091,24,30,132,31,77,6.507478273251582,8.134347841564479,35.7911305028837,8.405492769616627,20.878159460015492,277.5,88,119,32.5,-0.14517192472775442,-0.08619342112927075,0.04973228313263268,-0.16827649557428118,HP,133.2172261,NA,"(130,140]",12.344467492563727,0.61
2020_October_ABCO_1.3,1,2020,October,2020_October,94.39925633,94.39925633,3.377,3.5589102778614627,0.11528972213853717,3.6742,ABCO,240.8,1.9184079600000001,7.876458752515091,26,35,104,0.5,78,7.305607045430579,9.83447102269501,29.222428181722314,0.14049244318135728,21.916821136291734,265.8,85,85,25,-0.73344386439345,-0.03921269979544845,0.07435554101815467,-0.4291946535048179,HP,94.39925633,NA,"(90,100]",15.032460871139522,0.61
2020_October_ABCO_1.3,1,2020,October,2020_October,131.3047634,131.3047634,1.821,4.993866705420723,0.31813329457927697,5.312,ABCO,248.6,1.9184079600000001,7.876458752515091,12,51,122,6,104,2.402947597094309,10.212527287650813,24.429967237125474,1.2014737985471544,20.82554584148401,270.9,119,125,22.299999999999983,-0.6408683694399968,0.42783909130597253,0.6311785845566007,-0.3698864935966191,HP,131.3047634,NA,"(130,140]",13.736920026664533,0.61
2020_October_ABCO_1.3,1,2020,October,2020_October,173.6986301,173.6986301,1.117,8.650912096187684,1.0053879038123164,9.6563,ABCO,276.8,1.9184079600000001,7.876458752515091,24,38,185,0.5,64,2.774273941654824,4.3926004076201375,21.385028300255936,0.0577973737844755,7.398063844412864,289.95,109,109,13.149999999999977,-0.49693883118752363,-0.2886951958249821,0.24947379864203242,0.11971184623022718,HP,173.6986301,NA,"(170,180]",13.594600151703522,0.61
2020_October_ABCO_1.4,1,2020,October,2020_October,131.2541694,131.2541694,2.662,1.9072219961796357,0.060878003820364235,1.9681,ABCO,273.3,1.74,13.276210379658654,10,32,66,24,32,5.243228119238894,16.77832998156446,34.6053055869767,12.583747486173346,16.77832998156446,295.4,31,55,22.099999999999966,-0.7755253663212117,1.142461685562836,-0.3379946239140217,0.566684583855186,HP,131.2541694,NA,"(130,140]",18.47212497696194,0.61
2020_October_ABCO_1.4,1,2020,October,2020_October,100.2557545,100.2557545,3.476,1.855529371188111,0.03957062881188911,1.8951,ABCO,247.9,1.74,13.276210379658654,18,37,54,0.5,36,9.700735692733579,19.940401146174576,29.102207078200735,0.2694648803537105,19.401471385467158,281.4,49,49,33.49999999999997,-1.2495704794930422,0.7512509065267423,-0.15329867326697819,0.29859231778815776,HP,100.2557545,NA,"(100,110]",20.3560700079963,0.61
2020_October_ABCO_1.4,1,2020,October,2020_October,131.374295,131.374295,0.312,2.9775960200564087,0.1749039799435912,3.1525,ABCO,276.9,1.74,13.276210379658654,14,25,56,3,39,4.701779524723699,8.396034865578034,18.807118098894797,1.0075241838693643,13.097814390301734,322.2,51,54,45.30000000000001,-0.724951315014662,0.48043128141655267,-0.09016283867452601,0.5892220894177138,HP,131.374295,NA,"(130,140]",17.640421171783487,0.61
2020_October_ABCO_1.4,1,2020,October,2020_October,154.1560645,154.1560645,2.437,2.7108718909471317,0.13182810905286813,2.8427,ABCO,281.1,1.74,13.276210379658654,14,36,58,0.5,44,5.164390116239924,13.279860298902662,21.3953304815654,0.18444250415142585,16.230940365325477,316.2,65,65,35.099999999999966,-1.0674378259237776,0.4475520008013508,0.0997077045723163,0.6113896134615195,HP,154.1560645,NA,"(150,160]",17.377316743672647,0.61
2020_October_ABCO_1.4,1,2020,October,2020_October,174,174,1.243,2.5796907312074557,0.1943092687925443,2.774,ABCO,268.3,1.74,13.276210379658654,7,42,62,0.5,55,2.7135035666556684,16.28102139993401,24.03388873323592,0.19382168333254773,21.32038516658025,282.1,93,93,13.800000000000011,-0.8311833570888928,1.1938290549863197,0.499221849805896,0.23618256856400766,HP,174,NA,"(170,180]",15.030319696182426,0.61
2020_October_ABCO_1.4,1,2020,October,2020_October,116.6593599,116.6593599,3.109,2.165600327023951,0.07809967297604903,2.2437,ABCO,246.4,1.74,13.276210379658654,8,30,70,4,58,3.6941257812765014,13.852971679786881,32.32360058616939,1.8470628906382507,26.782411914254634,292.9,57,61,46.49999999999997,-0.5258748007900688,1.0477489699284637,-0.002815776682678568,0.10601663916013959,HP,116.6593599,NA,"(110,120]",17.21507371411948,0.61
2020_October_ABCO_1.4,1,2020,October,2020_October,107.1895425,107.1895425,3.283,2.4356740635641314,0.05802593643586862,2.4937,ABCO,248.6,1.74,13.276210379658654,13,42,113,23,77,5.33733153974512,17.2436865130227,46.39372799932297,9.4429711857029055,31.613425273874945,294.2,31,54,45.599999999999994,-0.8739187315279086,0.4585750580776443,-0.47007341958728105,0.05970429829769129,HP,107.1895425,NA,"(100,110]",19.921217482538925,0.61
2020_October_ABCO_1.4,1,2020,October,2020_October,145.9880789,145.9880789,2.352,2.2700308997551146,0.05856910024488515,2.3286,ABCO,275.2,1.74,13.276210379658654,8,27,91,5,78,3.5241811029369776,11.8941112224123,40.08756004590812,2.202613189335611,34.36076575363553,314.5,65,70,39.30000000000001,-0.2394467414448845,0.5527460474898459,0.05137459243079587,0.0585575240818135,HP,145.9880789,NA,"(140,150]",15.631572456270224,0.61
2020_October_ABCO_1.5,1,2020,October,2020_October,177.1719375,177.1719375,1.083,2.6553210106180787,0.17477898938192116,2.8301,ABCO,267.7,1.811521812,13.809007352941176,13,44,64,21,30,4.895829900797565,16.570501202699454,24.102547203926477,7.908648301288375,11.298069001840537,283.1,77,98,15.400000000000034,-1.081746063471255,1.0174871853674528,0.23502592933427086,0.6762993487597856,HP,177.1719375,NA,"(170,180]",14.822487826607254,0.61
2020_October_ABCO_1.5,1,2020,October,2020_October,132.0783711,132.0783711,1.517,2.9945203835399568,0.13747961646004336,3.132,ABCO,275.2,1.811521812,13.809007352941176,9,40,78,38,31,3.005489643507017,13.357731748920076,26.047576910394145,12.689845161474071,10.352242105413058,304.3,41,79,29.100000000000023,-0.8877974711582165,1.0276005289478023,-0.21340734380743953,0.8856035813086043,HP,132.0783711,NA,"(130,140]",16.11185519862123,0.61
2020_October_ABCO_1.5,1,2020,October,2020_October,146.8852459,146.8852459,2.637,2.887046369287361,0.09325363071263926,2.9803,ABCO,264.5,1.811521812,13.809007352941176,17,36,69,0.5,52,5.888370959624138,12.469491443909938,23.899858600827383,0.17318738116541582,18.011487641203246,328.1,68,68,63.60000000000002,-1.075477913297675,0.0023141543337164006,0.08756838533584031,0.6322527221695651,HP,146.8852459,NA,"(140,150]",16.96985432545048,0.61
2020_October_ABCO_1.5,1,2020,October,2020_October,128.7169043,128.7169043,2.94,3.201217024559599,0.1355829754404012,3.3368,ABCO,240.7,1.811521812,13.809007352941176,10,44,74,3,61,3.1238119512924087,13.744772585686599,23.116208439563824,0.9371435853877227,19.055252902883694,307.1,113,116,66.40000000000003,-0.8429803224853338,0.554771102408623,0.7130004764251,0.5051182578784085,HP,128.7169043,NA,"(120,130]",13.694249453594441,0.61
2020_October_ABCO_1.5,1,2020,October,2020_October,146.7383247,146.7383247,2.518,2.723421085789416,0.08707891421058411,2.8105,ABCO,235.4,1.811521812,13.809007352941176,6,36,77,7,64,2.2031113849075705,13.218668309445423,28.273262772980488,2.570296615725499,23.49985477234742,289.95,245,81.5,54.54999999999998,-0.21578881859938753,0.9216065154831605,1.9916889931954027,0.09039693309438906,HP,146.7383247,NA,"(140,150]",15.45812540678047,0.61
