date,unique_id,sample,fresh_weight,dry_weight,water_potential,spp,fresh_weight_saturated,rwd,tlp,rwc_at_tlp,po,swc,lfm_at_tlp,timing,lfm,neg_mpa,year,month
2020-09-11,2020_9_ADFA_4,4,0.7934,0.4657,-3.612,ADFA,0.8976,24.12,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,70.36718917758213,0.2768549280177187,2020,9
2020-09-11,2020_9_ADFA_4,4,0.7886,0.4657,-3.618,ADFA,0.8976,25.24,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,69.33648271419368,0.2763957987838585,2020,9
2020-09-11,2020_9_ADFA_4,4,0.783,0.4657,-3.873,ADFA,0.8976,26.53,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,68.1339918402405,0.2581977794990963,2020,9
2020-09-11,2020_9_ADFA_4,4,0.7779,0.4657,-3.941,ADFA,0.8976,27.71,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,67.03886622289028,0.2537427048972342,2020,9
2020-09-11,2020_9_ADFA_5,5,0.3519,0.1907,-0.185,ADFA,0.3521,0.1,-3.209293031,72.66394505,-1.66057124,0.352540924,61.66754064,fall,84.53067645516516,5.405405405405405,2020,9
2020-09-11,2020_9_ADFA_5,5,0.3506,0.1907,-0.462,ADFA,0.3521,0.91,-3.209293031,72.66394505,-1.66057124,0.352540924,61.66754064,fall,83.8489774514945,2.1645021645021645,2020,9
2020-09-11,2020_9_ADFA_5,5,0.3461,0.1907,-0.668,ADFA,0.3521,3.7,-3.209293031,72.66394505,-1.66057124,0.352540924,61.66754064,fall,81.48925013109597,1.497005988023952,2020,9
2020-09-11,2020_9_ADFA_5,5,0.3399,0.1907,-0.812,ADFA,0.3521,7.54,-3.209293031,72.66394505,-1.66057124,0.352540924,61.66754064,fall,78.23807026743575,1.231527093596059,2020,9
2020-09-11,2020_9_ADFA_5,5,0.3377,0.1907,-1.026,ADFA,0.3521,8.9,-3.209293031,72.66394505,-1.66057124,0.352540924,61.66754064,fall,77.08442579968536,0.9746588693957114,2020,9
2020-09-11,2020_9_ADFA_5,5,0.3351,0.1907,-1.028,ADFA,0.3521,10.51,-3.209293031,72.66394505,-1.66057124,0.352540924,61.66754064,fall,75.721027792344,0.9727626459143969,2020,9
2020-09-11,2020_9_ADFA_5,5,0.3345,0.1907,-1.304,ADFA,0.3521,10.89,-3.209293031,72.66394505,-1.66057124,0.352540924,61.66754064,fall,75.40639748295753,0.7668711656441718,2020,9
2020-09-11,2020_9_ADFA_5,5,0.3327,0.1907,-1.412,ADFA,0.3521,12,-3.209293031,72.66394505,-1.66057124,0.352540924,61.66754064,fall,74.4625065547981,0.708215297450425,2020,9
2020-09-11,2020_9_ADFA_5,5,0.3339,0.1907,-1.426,ADFA,0.3521,11.26,-3.209293031,72.66394505,-1.66057124,0.352540924,61.66754064,fall,75.09176717357103,0.7012622720897616,2020,9
2020-09-11,2020_9_ADFA_5,5,0.3314,0.1907,-1.63,ADFA,0.3521,12.81,-3.209293031,72.66394505,-1.66057124,0.352540924,61.66754064,fall,73.78080755112741,0.6134969325153374,2020,9
2020-09-11,2020_9_ADFA_5,5,0.3299,0.1907,-1.746,ADFA,0.3521,13.74,-3.209293031,72.66394505,-1.66057124,0.352540924,61.66754064,fall,72.99423177766126,0.572737686139748,2020,9
2020-09-11,2020_9_ADFA_5,5,0.3291,0.1907,-1.763,ADFA,0.3521,14.23,-3.209293031,72.66394505,-1.66057124,0.352540924,61.66754064,fall,72.57472469847927,0.5672149744753262,2020,9
2020-09-11,2020_9_ADFA_5,5,0.3283,0.1907,-1.983,ADFA,0.3521,14.73,-3.209293031,72.66394505,-1.66057124,0.352540924,61.66754064,fall,72.1552176192973,0.5042864346949066,2020,9
