"","individual","year.month","dry.wt","spp","model","lfm.NAs.imputed","RWC","max.mpa.sample","mpa","gww.gdw","gww.gdw.saturated","fresh.wt","site","sample"
"318","2020_September_ADFA_2.4","2020_September",0.3995,"ADFA","HP",59.27409262,54.9208357426368,-0.043,-7.946,0.5927409262,1.079264214,0.6363,"Painted Caves",2.4
"319","2020_September_ADFA_2.4","2020_September",0.3995,"ADFA","EPI",59.27409262,54.9208357426368,-0.043,-7.946,0.5927409262,1.079264214,0.6363,"Painted Caves",2.4
"320","2020_September_ADFA_2.4","2020_September",0.3995,"ADFA","EPI",59.27409262,54.9208357426368,-0.043,-7.946,0.5927409262,1.079264214,0.6363,"Painted Caves",2.4
"321","2020_September_ADFA_2.5","2020_September",0.3004,"ADFA","HP",75.8322237,79.6379885528866,-0.043,-3.05,0.758322237,0.9522116904,0.5282,"Painted Caves",2.5
"322","2020_September_ADFA_2.5","2020_September",0.3004,"ADFA","EPI",75.8322237,79.6379885528866,-0.043,-3.05,0.758322237,0.9522116904,0.5282,"Painted Caves",2.5
"323","2020_September_ADFA_1.1","2020_September",0.3135,"ADFA","EPI",68.67623604,66.6456820634588,-0.043,-5.122,0.6867623604,1.0304679,0.5288,"St. Marys",1.1
"324","2020_September_ADFA_1.1","2020_September",0.3135,"ADFA","EPI",68.67623604,66.6456820634588,-0.043,-5.122,0.6867623604,1.0304679,0.5288,"St. Marys",1.1
"325","2020_September_ADFA_1.2","2020_September",0.2632,"ADFA","HP",78.9893617,77.116893277727,-0.043,-3.13,0.789893617,1.024280911,0.4711,"St. Marys",1.2
"326","2020_September_ADFA_1.2","2020_September",0.2632,"ADFA","EPI",78.9893617,77.116893277727,-0.043,-3.13,0.789893617,1.024280911,0.4711,"St. Marys",1.2
"327","2020_September_ADFA_1.3","2020_September",0.2793,"ADFA","HP",74.72252059,74.5475946591323,-0.043,-5.79,0.7472252059,1.0023465,0.488,"St. Marys",1.3
"328","2020_September_ADFA_1.3","2020_September",0.2793,"ADFA","EPI",74.72252059,74.5475946591323,-0.043,-5.79,0.7472252059,1.0023465,0.488,"St. Marys",1.3
"329","2020_September_ADFA_1.4","2020_September",0.2885,"ADFA","HP",75.35528596,79.543211405993,-0.043,-3.502,0.7535528596,0.9473503097,0.5059,"St. Marys",1.4
"330","2020_September_ADFA_1.4","2020_September",0.2885,"ADFA","EPI",75.35528596,79.543211405993,-0.043,-3.502,0.7535528596,0.9473503097,0.5059,"St. Marys",1.4
"331","2020_September_ADFA_1.5","2020_September",0.3418,"ADFA","HP",66.2668227,71.4422067879784,-0.043,-4.49,0.662668227,0.9275584515,0.5683,"St. Marys",1.5
"332","2020_September_ADFA_1.5","2020_September",0.3418,"ADFA","EPI",66.2668227,71.4422067879784,-0.043,-4.49,0.662668227,0.9275584515,0.5683,"St. Marys",1.5
"333","2020_September_ADFA_1.5","2020_September",0.3418,"ADFA","EPI",66.2668227,71.4422067879784,-0.043,-4.49,0.662668227,0.9275584515,0.5683,"St. Marys",1.5
"334","2020_September_ADFA_1.6","2020_September",0.3818,"ADFA","HP",69.43425877,64.7882899774134,-0.043,-4.884,0.6943425877,1.071710008,0.6469,"St. Marys",1.6
"335","2020_September_ADFA_1.6","2020_September",0.3818,"ADFA","EPI",69.43425877,64.7882899774134,-0.043,-4.884,0.6943425877,1.071710008,0.6469,"St. Marys",1.6
"336","2020_September_ADFA_2.1","2020_September",0.3062,"ADFA","HP",56.727629,59.8218633071331,-0.043,-6.792,0.56727629,0.9482758621,0.4799,"Painted Caves",2.1
"337","2020_September_ADFA_2.1","2020_September",0.3062,"ADFA","EPI",56.727629,59.8218633071331,-0.043,-6.792,0.56727629,0.9482758621,0.4799,"Painted Caves",2.1
"338","2020_September_ADFA_2.2","2020_September",0.2869,"ADFA","HP",68.28163123,71.0165430264249,-0.043,-4.973,0.6828163123,0.9614890886,0.4828,"Painted Caves",2.2
"339","2020_September_ADFA_2.2","2020_September",0.2869,"ADFA","EPI",68.28163123,71.0165430264249,-0.043,-4.973,0.6828163123,0.9614890886,0.4828,"Painted Caves",2.2
"340","2020_September_ADFA_2.3","2020_September",0.3308,"ADFA","HP",66.0842368345004,69.0968599273321,-0.043,-5.259,0.660842368345004,0.9564,0.3979,"Painted Caves",2.3
"341","2020_September_ADFA_2.3","2020_September",0.3308,"ADFA","EPI",66.0842368345004,69.0968599273321,-0.043,-5.259,0.660842368345004,0.9564,0.3979,"Painted Caves",2.3
"342","2020_September_ADFA_2.4","2020_September",0.2823,"ADFA","HP",79.91498406,74.0458017817683,-0.043,-4.019,0.7991498406,1.079264214,0.5079,"Painted Caves",2.4
"343","2020_September_ADFA_2.4","2020_September",0.2823,"ADFA","EPI",79.91498406,74.0458017817683,-0.043,-4.019,0.7991498406,1.079264214,0.5079,"Painted Caves",2.4
"344","2020_September_ADFA_2.5","2020_September",0.3248,"ADFA","HP",63.11576355,66.2833319379713,-0.043,-4.878,0.6311576355,0.9522116904,0.5298,"Painted Caves",2.5
"345","2020_September_ADFA_2.5","2020_September",0.3248,"ADFA","EPI",63.11576355,66.2833319379713,-0.043,-4.878,0.6311576355,0.9522116904,0.5298,"Painted Caves",2.5
"346","2020_September_ADFA_2.6","2020_September",0.2696,"ADFA","HP",75.74183976,80.1259435239772,-0.043,-4.28,0.7574183976,0.9452848407,0.4738,"Painted Caves",2.6
"347","2020_September_ADFA_2.6","2020_September",0.2696,"ADFA","EPI",75.74183976,80.1259435239772,-0.043,-4.28,0.7574183976,0.9452848407,0.4738,"Painted Caves",2.6
"348","2020_September_ADFA_2.6","2020_September",0.2696,"ADFA","EPI",75.74183976,80.1259435239772,-0.043,-4.28,0.7574183976,0.9452848407,0.4738,"Painted Caves",2.6
"349","2020_September_ADFA_1.1","2020_September",0.2858,"ADFA","HP",57.06787964,55.3805505634867,-0.043,-2.816,0.5706787964,1.0304679,0.4489,"St. Marys",1.1
"350","2020_September_ADFA_1.1","2020_September",0.2858,"ADFA","EPI",57.06787964,55.3805505634867,-0.043,-2.816,0.5706787964,1.0304679,0.4489,"St. Marys",1.1
"351","2020_September_ADFA_1.1","2020_September",0.2858,"ADFA","EPI",57.06787964,55.3805505634867,-0.043,-2.816,0.5706787964,1.0304679,0.4489,"St. Marys",1.1
"352","2020_September_ADFA_1.2","2020_September",0.2796,"ADFA","HP",88.5193133,86.4209342860632,-0.043,-3.79,0.885193133,1.024280911,0.5271,"St. Marys",1.2
"353","2020_September_ADFA_1.2","2020_September",0.2796,"ADFA","EPI",88.5193133,86.4209342860632,-0.043,-3.79,0.885193133,1.024280911,0.5271,"St. Marys",1.2
"354","2020_September_ADFA_1.3","2020_September",0.263,"ADFA","HP",80.30418251,80.1161898704689,-0.043,-3.88,0.8030418251,1.0023465,0.4742,"St. Marys",1.3
"355","2020_September_ADFA_1.3","2020_September",0.263,"ADFA","EPI",80.30418251,80.1161898704689,-0.043,-3.88,0.8030418251,1.0023465,0.4742,"St. Marys",1.3
"356","2020_September_ADFA_1.4","2020_September",0.32905,"ADFA","EPI",57.970908788168,61.1926846854843,-0.043,-7.131,0.57970908788168,0.9473503097,0.3253,"St. Marys",1.4
"357","2020_September_ADFA_1.4","2020_September",0.32905,"ADFA","EPI",57.970908788168,61.1926846854843,-0.043,-7.131,0.57970908788168,0.9473503097,0.3253,"St. Marys",1.4
"358","2020_September_ADFA_1.4","2020_September",0.3127,"ADFA","HP",57.970908788168,61.1926846854843,-0.043,-7.131,0.57970908788168,0.9473503097,0.3253,"St. Marys",1.4
"359","2020_September_ADFA_1.5","2020_September",0.297,"ADFA","HP",66.73400673,71.9458775046265,-0.043,-3.35,0.6673400673,0.9275584515,0.4952,"St. Marys",1.5
"360","2020_September_ADFA_1.5","2020_September",0.297,"ADFA","EPI",66.73400673,71.9458775046265,-0.043,-3.35,0.6673400673,0.9275584515,0.4952,"St. Marys",1.5
"361","2020_September_ADFA_1.6","2020_September",0.3295,"ADFA","EPI",52.13960546,48.6508524421655,-0.043,-1.091,0.5213960546,1.071710008,0.5013,"St. Marys",1.6
"362","2020_September_ADFA_2.1","2020_September",0.2894,"ADFA","HP",78.26537664,82.5343971812989,-0.043,-3.65,0.7826537664,0.9482758621,0.5159,"Painted Caves",2.1
"363","2020_September_ADFA_2.1","2020_September",0.2894,"ADFA","EPI",78.26537664,82.5343971812989,-0.043,-3.65,0.7826537664,0.9482758621,0.5159,"Painted Caves",2.1
"364","2020_September_ADFA_2.2","2020_September",0.3165,"ADFA","HP",59.87361769,62.2717599189612,-0.043,-7.46,0.5987361769,0.9614890886,0.506,"Painted Caves",2.2
"365","2020_September_ADFA_2.2","2020_September",0.3165,"ADFA","EPI",59.87361769,62.2717599189612,-0.043,-7.46,0.5987361769,0.9614890886,0.506,"Painted Caves",2.2
"366","2020_September_ADFA_2.3","2020_September",0.339,"ADFA","EPI",41.47492625,43.3656694374739,-0.043,-10,0.4147492625,0.9564,0.4796,"Painted Caves",2.3
"367","2020_September_ADFA_2.4","2020_September",0.3312,"ADFA","EPI",43.14613527,39.9773611598689,-0.043,-10,0.4314613527,1.079264214,0.4741,"Painted Caves",2.4
"368","2020_September_ADFA_2.5","2020_September",0.3032,"ADFA","HP",54.61741425,57.3584790027694,-0.043,-6.56,0.5461741425,0.9522116904,0.4688,"Painted Caves",2.5
"369","2020_September_ADFA_2.5","2020_September",0.3032,"ADFA","EPI",54.61741425,57.3584790027694,-0.043,-6.56,0.5461741425,0.9522116904,0.4688,"Painted Caves",2.5
"370","2020_September_ADFA_2.6","2020_September",0.3107,"ADFA","EPI",94.52848407,100,-0.043,-0.895,0.9452848407,0.9452848407,0.6044,"Painted Caves",2.6
"371","2020_September_ADFA_1.1","2020_September",0.2161,"ADFA","EPI",53.03100416,51.4630335986206,-0.043,-9.641,0.5303100416,1.0304679,0.3307,"St. Marys",1.1
"372","2020_September_ADFA_1.1","2020_September",0.2161,"ADFA","HP",53.03100416,51.4630335986206,-0.043,-9.641,0.5303100416,1.0304679,0.3307,"St. Marys",1.1
"373","2020_September_ADFA_1.2","2020_September",0.3301,"ADFA","EPI",65.91941836,64.3567771810208,-0.043,-6.59,0.6591941836,1.024280911,0.5477,"St. Marys",1.2
"374","2020_September_ADFA_1.3","2020_September",0.2875,"ADFA","EPI",79.96521739,79.7780182701292,-0.043,-5.032,0.7996521739,1.0023465,0.5174,"St. Marys",1.3
"375","2020_September_ADFA_1.3","2020_September",0.2875,"ADFA","HP",79.96521739,79.7780182701292,-0.043,-5.032,0.7996521739,1.0023465,0.5174,"St. Marys",1.3
"376","2020_September_ADFA_1.4","2020_September",0.3588,"ADFA","EPI",56.15942029,59.2805213815617,-0.043,-8.01,0.5615942029,0.9473503097,0.5603,"St. Marys",1.4
"377","2020_September_ADFA_1.4","2020_September",0.3588,"ADFA","HP",56.15942029,59.2805213815617,-0.043,-8.01,0.5615942029,0.9473503097,0.5603,"St. Marys",1.4
"378","2020_September_ADFA_1.5","2020_September",0.2933,"ADFA","HP",75.89498807,81.8223239163705,-0.043,-2.23,0.7589498807,0.9275584515,0.5159,"St. Marys",1.5
"379","2020_September_ADFA_1.5","2020_September",0.2933,"ADFA","EPI",75.89498807,81.8223239163705,-0.043,-2.23,0.7589498807,0.9275584515,0.5159,"St. Marys",1.5
"380","2020_September_ADFA_1.6","2020_September",0.2853,"ADFA","EPI",78.5488959,73.2930506514408,-0.043,-2.999,0.785488959,1.071710008,0.5094,"St. Marys",1.6
"381","2020_September_ADFA_1.6","2020_September",0.2853,"ADFA","HP",78.5488959,73.2930506514408,-0.043,-2.999,0.785488959,1.071710008,0.5094,"St. Marys",1.6
"382","2020_September_ADFA_2.1","2020_September",0.3837,"ADFA","EPI",42.71566328,45.045608548344,-0.043,-10,0.4271566328,0.9482758621,0.5476,"Painted Caves",2.1
"383","2020_September_ADFA_2.2","2020_September",0.3193,"ADFA","EPI",68.8067648,71.5627099837272,-0.043,-6.05,0.688067648,0.9614890886,0.539,"Painted Caves",2.2
"384","2020_September_ADFA_2.4","2020_September",0.3017,"ADFA","EPI",73.64932052,68.2403062796262,-0.043,-4.942,0.7364932052,1.079264214,0.5239,"Painted Caves",2.4
"385","2020_September_ADFA_2.5","2020_September",0.3323,"ADFA","EPI",44.14685525,46.3624377804635,-0.043,-9.99,0.4414685525,0.9522116904,0.479,"Painted Caves",2.5
"386","2020_September_ADFA_2.5","2020_September",0.3323,"ADFA","HP",44.14685525,46.3624377804635,-0.043,-9.99,0.4414685525,0.9522116904,0.479,"Painted Caves",2.5
"387","2020_September_ADFA_2.6","2020_September",0.3165,"ADFA","EPI",76.77725118,81.2212868273071,-0.043,-5.779,0.7677725118,0.9452848407,0.5595,"Painted Caves",2.6
"388","2020_September_ADFA_2.6","2020_September",0.3165,"ADFA","HP",76.77725118,81.2212868273071,-0.043,-5.779,0.7677725118,0.9452848407,0.5595,"Painted Caves",2.6
"389","2020_September_ADFA_1.1","2020_September",0.2821,"ADFA","EPI",73.52002836,71.346257714578,-0.043,-6.006,0.7352002836,1.0304679,0.4895,"St. Marys",1.1
"390","2020_September_ADFA_1.1","2020_September",0.2821,"ADFA","HP",73.52002836,71.346257714578,-0.043,-6.006,0.7352002836,1.0304679,0.4895,"St. Marys",1.1
"391","2020_September_ADFA_1.2","2020_September",0.3042,"ADFA","EPI",63.18211703,61.6843644663022,-0.043,-8.35,0.6318211703,1.024280911,0.4964,"St. Marys",1.2
"392","2020_September_ADFA_1.2","2020_September",0.3042,"ADFA","HP",63.18211703,61.6843644663022,-0.043,-8.35,0.6318211703,1.024280911,0.4964,"St. Marys",1.2
"393","2020_September_ADFA_1.3","2020_September",0.3473,"ADFA","EPI",55.91707458,55.7861723266355,-0.043,-10,0.5591707458,1.0023465,0.5415,"St. Marys",1.3
"394","2020_September_ADFA_1.3","2020_September",0.3473,"ADFA","HP",55.91707458,55.7861723266355,-0.043,-10,0.5591707458,1.0023465,0.5415,"St. Marys",1.3
"395","2020_September_ADFA_1.4","2020_September",0.4382,"ADFA","EPI",56.20721132,59.3309684332074,-0.043,-8.591,0.5620721132,0.9473503097,0.6845,"St. Marys",1.4
"396","2020_September_ADFA_1.5","2020_September",0.1883,"ADFA","EPI",54.27509294,58.5139328440478,-0.043,-6.353,0.5427509294,0.9275584515,0.2905,"St. Marys",1.5
"397","2020_September_ADFA_1.5","2020_September",0.1883,"ADFA","HP",54.27509294,58.5139328440478,-0.043,-6.353,0.5427509294,0.9275584515,0.2905,"St. Marys",1.5
"398","2020_September_ADFA_1.6","2020_September",0.3343,"ADFA","HP",49.20729883,45.9147516237434,-0.043,-9.331,0.4920729883,1.071710008,0.4988,"St. Marys",1.6
"399","2020_September_ADFA_2.1","2020_September",0.3534,"ADFA","EPI",52.91454443,55.8007923061738,-0.043,-9.027,0.5291454443,0.9482758621,0.5404,"Painted Caves",2.1
"400","2020_September_ADFA_2.1","2020_September",0.3534,"ADFA","EPI",52.91454443,55.8007923061738,-0.043,-9.027,0.5291454443,0.9482758621,0.5404,"Painted Caves",2.1
"401","2020_September_ADFA_2.2","2020_September",0.2719,"ADFA","EPI",76.02059581,79.0654794852552,-0.043,-2.177,0.7602059581,0.9614890886,0.4786,"Painted Caves",2.2
"402","2020_September_ADFA_2.4","2020_September",0.3637,"ADFA","EPI",52.46081936,48.607948525939,-0.043,-10,0.5246081936,1.079264214,0.5545,"Painted Caves",2.4
"403","2020_September_ADFA_2.5","2020_September",0.381,"ADFA","EPI",52.28346457,54.9073962198858,-0.043,-8.821,0.5228346457,0.9522116904,0.5802,"Painted Caves",2.5
"404","2020_September_ADFA_2.5","2020_September",0.381,"ADFA","HP",52.28346457,54.9073962198858,-0.043,-8.821,0.5228346457,0.9522116904,0.5802,"Painted Caves",2.5
"405","2020_September_ADFA_2.6","2020_September",0.3312,"ADFA","EPI",67.24033816,71.1323563701787,-0.043,-6.305,0.6724033816,0.9452848407,0.5539,"Painted Caves",2.6
"406","2020_September_ADFA_2.6","2020_September",0.3312,"ADFA","HP",67.24033816,71.1323563701787,-0.043,-6.305,0.6724033816,0.9452848407,0.5539,"Painted Caves",2.6
"407","2020_September_ADFA_1.2","2020_September",0.3608,"ADFA","EPI",41.26940133,40.291096794637,-0.043,-10,0.4126940133,1.024280911,0.5097,"St. Marys",1.2
"408","2020_September_ADFA_1.4","2020_September",0.4151,"ADFA","EPI",46.56709227,49.1550926760625,-0.043,-10,0.4656709227,0.9473503097,0.6084,"St. Marys",1.4
"409","2020_September_ADFA_1.4","2020_September",0.4151,"ADFA","EPI",46.56709227,49.1550926760625,-0.043,-10,0.4656709227,0.9473503097,0.6084,"St. Marys",1.4
"410","2020_September_ADFA_1.4","2020_September",0.4151,"ADFA","HP",46.56709227,49.1550926760625,-0.043,-10,0.4656709227,0.9473503097,0.6084,"St. Marys",1.4
"411","2020_September_ADFA_1.5","2020_September",0.3788,"ADFA","EPI",46.40971489,50.0342752685274,-0.043,-10,0.4640971489,0.9275584515,0.5546,"St. Marys",1.5
"412","2020_September_ADFA_1.6","2020_September",0.3227,"ADFA","EPI",47.25751472,44.0954310095423,-0.043,-10,0.4725751472,1.071710008,0.4752,"St. Marys",1.6
"413","2020_September_ADFA_2.6","2020_September",0.3412,"ADFA","EPI",42.4091442,44.8638784565669,-0.043,-10,0.424091442,0.9452848407,0.4859,"Painted Caves",2.6
"414","2020_September_ADFA_2.6","2020_September",0.3412,"ADFA","HP",42.4091442,44.8638784565669,-0.043,-10,0.424091442,0.9452848407,0.4859,"Painted Caves",2.6
"415","2019_December_CEME_1","2019_December",0.3039,"CEME","EPI",131.3260941,75.3510375921843,-0.043,-0.163,1.313260941,1.742857143,0.703,"St. Marys",1
"416","2019_December_CEME_2","2019_December",0.1866,"CEME","EPI",149.7320472,100,-0.043,-0.167,1.497320472,1.497320472,0.466,"St. Marys",2
"417","2019_December_CEME_3","2019_December",0.26535,"CEME","EPI",111.478023025817,77.8665588110139,-0.043,-0.263,1.11478023025817,1.431654676,0.6487,"St. Marys",3
"418","2019_December_CEME_4","2019_December",0.2568,"CEME","EPI",96.18380062,65.0048293881782,-0.043,-0.58,0.9618380062,1.479640844,0.5038,"St. Marys",4
"419","2019_December_CEME_5","2019_December",0.3617,"CEME","EPI",120.9012994,74.4401354016415,-0.043,-0.25,1.209012994,1.624141315,0.799,"St. Marys",5
"420","2019_December_CEME_6","2019_December",0.2619,"CEME","EPI",111.200662587406,65.3079697730779,-0.043,-0.31,1.11200662587406,1.702711981,0.7437,"St. Marys",6
"421","2019_December_CEME_7","2019_December",0.1757,"CEME","EPI",112.776305929019,85.0262306627582,-0.043,-0.043,1.12776305929019,1.326370757,0.6487,"St. Marys",7
"422","2019_December_CEME_7","2019_December",0.1757,"CEME","EPI",112.776305929019,85.0262306627582,-0.043,-0.043,1.12776305929019,1.326370757,0.6487,"St. Marys",7
"423","2019_December_CEME_7","2019_December",0.1757,"CEME","EPI",112.776305929019,85.0262306627582,-0.043,-0.043,1.12776305929019,1.326370757,0.6487,"St. Marys",7
"424","2019_December_CEME_8","2019_December",0.1522,"CEME","EPI",111.15935358594,75.0708416883662,-0.043,-0.317,1.1115935358594,1.480726086,0.4932,"St. Marys",8
"425","2019_December_CEME_8","2019_December",0.1522,"CEME","EPI",111.15935358594,75.0708416883662,-0.043,-0.317,1.1115935358594,1.480726086,0.4932,"St. Marys",8
"426","2019_December_CEME_9","2019_December",0.3188,"CEME","EPI",170.9535759,98.191338614237,-0.043,-0.362,1.709535759,1.741025006,0.8638,"St. Marys",9
"427","2019_December_CEME_4","2019_December",0.1642,"CEME","EPI",101.168476517207,68.3736711698987,-0.043,-2.01,1.01168476517207,1.479640844,0.5072,"St. Marys",4
"428","2019_December_CEME_5","2019_December",0.6442,"CEME","EPI",123.7289451,76.1811450501769,-0.043,-1.92,1.237289451,1.624141315,1.4412,"St. Marys",5
"429","2019_December_CEME_6","2019_December",0.2804,"CEME","EPI",158.7018545,93.2053431648462,-0.043,-1.39,1.587018545,1.702711981,0.7254,"St. Marys",6
"430","2019_December_CEME_7","2019_December",0.185,"CEME","EPI",107.836929610927,81.3022520602265,-0.043,-0.88,1.07836929610927,1.326370757,1.024,"St. Marys",7
"431","2019_December_CEME_8","2019_December",0.1337,"CEME","EPI",105.12233808605,70.9937773636617,-0.043,-1.34,1.0512233808605,1.480726086,0.4747,"St. Marys",8
"432","2019_December_CEME_9","2019_December",0.1943,"CEME","EPI",107.069762440853,61.498118678287,-0.043,-1.01,1.07069762440853,1.741025006,0.5443,"St. Marys",9
"433","2019_December_CEME_4","2019_December",0.2395,"CEME","EPI",147.9640844,100,-0.043,-2.98,1.479640844,1.479640844,0.5938,"St. Marys",4
"434","2019_December_CEME_6","2019_December",0.2913,"CEME","EPI",170.2711981,100,-0.043,-2.37,1.702711981,1.702711981,0.7873,"St. Marys",6
"435","2019_December_CEME_6","2019_December",0.2913,"CEME","EPI",170.2711981,100,-0.043,-2.37,1.702711981,1.702711981,0.7873,"St. Marys",6
"436","2019_December_CEME_7","2019_December",0.1934,"CEME","EPI",102.584785138882,77.342465971513,-0.043,-1.77,1.02584785138882,1.326370757,0.5614,"St. Marys",7
"437","2019_December_CEME_8","2019_December",0.0977,"CEME","EPI",101.227489376444,68.3634132832072,-0.043,-2,1.01227489376444,1.480726086,0.397,"St. Marys",8
"438","2019_December_CEME_9","2019_December",0.2211,"CEME","EPI",100.33049391605,57.6272561107888,-0.043,-2.152,1.0033049391605,1.741025006,0.6467,"St. Marys",9
"439","2019_December_CEME_4","2019_December",0.3084,"CEME","EPI",77.59403372,52.4411272064074,-0.043,-8.87,0.7759403372,1.479640844,0.5477,"St. Marys",4
"440","2019_December_CEME_6","2019_December",0.4689,"CEME","EPI",28.49525435,16.7352169174641,-0.043,-10,0.2849525435,1.702711981,0.6025,"St. Marys",6
"441","2019_December_CEME_8","2019_December",0.1892,"CEME","EPI",94.204959127305,63.6207871381453,-0.043,-3.19,0.94204959127305,1.480726086,0.564,"St. Marys",8
"442","2019_December_CEME_9","2019_December",0.202,"CEME","EPI",174.1025006,100,-0.043,-2.89,1.741025006,1.741025006,0.5536,"St. Marys",9
"443","2019_December_CEME_4","2019_December",0.4401,"CEME","EPI",74.32401727,50.2311203231424,-0.043,-8.01,0.7432401727,1.479640844,0.7672,"St. Marys",4
"444","2019_December_CEME_5","2019_December",0.3278,"CEME","EPI",107.6876144,66.3043378094227,-0.043,-4.74,1.076876144,1.624141315,0.6808,"St. Marys",5
"445","2019_December_CEME_6","2019_December",0.3003,"CEME","EPI",118.5678601,69.6347129890783,-0.043,-3.752,1.185678601,1.702711981,0.6563,"St. Marys",6
"446","2019_December_CEME_7","2019_December",0.1539,"CEME","EPI",96.2113963413446,72.5373322908269,-0.043,-2.85,0.962113963413446,1.326370757,0.7014,"St. Marys",7
"447","2019_December_CEME_8","2019_December",0.3073,"CEME","EPI",122.6254407,82.8143988678268,-0.043,-6.9,1.226254407,1.480726086,0.684,"St. Marys",8
"448","2019_December_CEME_9","2019_December",0.2674,"CEME","EPI",123.4106208,70.8838875804177,-0.043,-3.36,1.234106208,1.741025006,0.5974,"St. Marys",9
"449","2019_December_CEME_4","2019_December",0.3835,"CEME","EPI",83.05626182,56.132717717814,-0.043,-6.33,0.8305626182,1.479640844,0.702,"St. Marys",4
"450","2019_December_CEME_5","2019_December",0.4783,"CEME","EPI",68.22791427,42.0086070342962,-0.043,-8.77,0.6822791427,1.624141315,0.8046,"St. Marys",5
"451","2019_December_CEME_6","2019_December",0.3749,"CEME","EPI",75.76363879,44.4958628560916,-0.043,-7.59,0.7576363879,1.702711981,0.6589,"St. Marys",6
"452","2019_December_CEME_7","2019_December",0.1915,"CEME","EPI",132.6370757,100,-0.043,-3.378,1.326370757,1.326370757,0.4455,"St. Marys",7
"453","2019_December_CEME_8","2019_December",0.2452,"CEME","EPI",148.0726086,100,-0.043,-4.02,1.480726086,1.480726086,0.6082,"St. Marys",8
"454","2019_December_CEME_9","2019_December",0.3492,"CEME","EPI",112.8454819,64.8155434362555,-0.043,-4.61,1.128454819,1.741025006,0.7432,"St. Marys",9
"455","2019_December_CEME_1","2019_December",0.4786,"CEME","EPI",101.4208107,58.1922684296564,-0.043,-1.19,1.014208107,1.742857143,0.964,"St. Marys",1
"456","2019_December_CEME_2","2019_December",0.7044,"CEME","EPI",114.5088018,76.4758139231532,-0.043,-0.56,1.145088018,1.497320472,1.511,"St. Marys",2
"457","2019_December_CEME_3","2019_December",0.4565,"CEME","EPI",106.1336254,74.1335373531096,-0.043,-1.2,1.061336254,1.431654676,0.941,"St. Marys",3
"458","2019_December_CEME_4","2019_December",0.368,"CEME","EPI",71.96629977,48.6376812736862,-0.043,-6.98,0.7196629977,1.479640844,0.6328,"St. Marys",4
"459","2019_December_CEME_5","2019_December",0.4077,"CEME","EPI",87.08450877,53.6188002643107,-0.043,-5.69,0.8708450877,1.624141315,0.7627,"St. Marys",5
"460","2019_December_CEME_6","2019_December",0.338,"CEME","EPI",79.50880308,46.6953918027314,-0.043,-7.09,0.7950880308,1.702711981,0.6067,"St. Marys",6
"461","2019_December_CEME_7","2019_December",0.3141,"CEME","EPI",91.05380452,68.6488329446787,-0.043,-6.2,0.9105380452,1.326370757,0.6001,"St. Marys",7
"462","2019_December_CEME_8","2019_December",0.3494,"CEME","EPI",63.36576989,42.7937148464608,-0.043,-8.78,0.6336576989,1.480726086,0.5708,"St. Marys",8
"463","2019_December_CEME_9","2019_December",0.2931,"CEME","EPI",91.62259,52.6256599900898,-0.043,-6.9,0.9162259,1.741025006,0.5616,"St. Marys",9
"464","2019_December_CEME_1","2019_December",0.3793,"CEME","EPI",90.35064593,51.8405345457508,-0.043,-1.9,0.9035064593,1.742857143,0.722,"St. Marys",1
"465","2019_December_CEME_2","2019_December",0.2688,"CEME","EPI",111.3095238,74.3391450804928,-0.043,-1.52,1.113095238,1.497320472,0.568,"St. Marys",2
"466","2019_December_CEME_3","2019_December",0.648,"CEME","EPI",100,69.8492462437918,-0.043,-2,1,1.431654676,1.296,"St. Marys",3
"467","2019_December_CEME_4","2019_December",0.3094,"CEME","EPI",71.31081299,48.1946772956208,-0.043,-8.77,0.7131081299,1.479640844,0.53,"St. Marys",4
"468","2019_December_CEME_5","2019_December",0.2038,"CEME","EPI",162.4141315,100,-0.043,-3.687,1.624141315,1.624141315,0.5348,"St. Marys",5
"469","2019_December_CEME_6","2019_December",0.3146,"CEME","EPI",81.00460976,47.5738766531883,-0.043,-8.49,0.8100460976,1.702711981,0.5694,"St. Marys",6
"470","2019_December_CEME_7","2019_December",0.2698,"CEME","EPI",124.1890639,93.6307312601585,-0.043,-4.59,1.241890639,1.326370757,0.6048,"St. Marys",7
"471","2019_December_CEME_8","2019_December",0.2375,"CEME","EPI",124.6315789,84.16923297183,-0.043,-4.65,1.246315789,1.480726086,0.5335,"St. Marys",8
"472","2019_December_CEME_9","2019_December",0.3012,"CEME","EPI",106.570167,61.2111639021456,-0.043,-5.56,1.06570167,1.741025006,0.6222,"St. Marys",9
"473","2019_December_CEME_1","2019_December",0.1688,"CEME","EPI",124.5260664,71.4493823547992,-0.043,-3.15,1.245260664,1.742857143,0.379,"St. Marys",1
"474","2019_December_CEME_2","2019_December",0.3227,"CEME","EPI",105.453982,70.4284646954323,-0.043,-1.91,1.05453982,1.497320472,0.663,"St. Marys",2
"475","2019_December_CEME_3","2019_December",0.4001,"CEME","EPI",100.9497626,70.5126482609973,-0.043,-2.98,1.009497626,1.431654676,0.804,"St. Marys",3
"476","2019_December_CEME_4","2019_December",0.2518,"CEME","EPI",108.0436941,73.0202160464286,-0.043,-10.01,1.080436941,1.479640844,0.5238,"St. Marys",4
