"","model.spp.gr.sample","model.spp.bins5lfm_gr.sample","individual","sample","round","model.spp.gr","model.spp.bins5lfm_gr","spp","model","mpa","lfm.notes","fh","ttfg","gti","tti","fd","gd","pfg","ignition","start.temp","temp.max","ignition.temp","prop.new","sample.wt","glow","year.month","year","month","dry.wt","fresh.wt","water.wt","site","lfm.outliers.out","lfm.NAs.imputed","gr","precip.2month","precip.2mo","season","prop.ignite","ros","bins5lfm_gr","individual.bins5lfm_gr","prop.ignite.bins5","hydration","bins5lfm","bins10lfm","bins20lfm","temp.change","gdw.gfw","gww.gdw","gdw.gww","dw.flam.sample","ww.flam.sample","gww.gdw.saturated","gdw.gww.saturated","RWC","RWD","max.mpa.sample"
"658","2020_September_HP_CEME_(100,110]_2.6","2020_September_HP_CEME_(100,105]_2.6","2020_September_CEME_2.6",2.6,3,"2020_September_HP_CEME_(100,110]","2020_September_HP_CEME_(100,105]","CEME","HP",-2.56,"Glowed past end of video ",NA,50,NA,NA,NA,388,NA,0,252.9,NA,NA,100,1.7223,1,"2020_September",2020,"September",0.2507,0.5028,0.2521,"Painted Caves",100.5584364,100.5584364,"(100,110]","2020_September",0.01,"Dry",38,NA,"(100,105]","2020_September_HP_CEME_(100,105]_2.6",60,"hydrated","(100,105]","(100,110]","(100,120]",NA,0.498607796340493,1.005584364,0.994446648155494,0.858752207637231,0.863547792362769,1.260159196,0.793550531914894,79.7982006711476,20.2017993288524,-0.043
"659","2020_September_EPI_CEME_(100,110]_2.6","2020_September_EPI_CEME_(100,105]_2.6","2020_September_CEME_2.6",2.6,3,"2020_September_EPI_CEME_(100,110]","2020_September_EPI_CEME_(100,105]","CEME","EPI",-2.56,"0",NA,19,NA,NA,NA,129,NA,0,276.2,NA,NA,100,0.4839,1,"2020_September",2020,"September",0.2507,0.5028,0.2521,"Painted Caves",100.5584364,100.5584364,"(100,110]","2020_September",0.01,"Dry",57,NA,"(100,105]","2020_September_EPI_CEME_(100,105]_2.6",44,"hydrated","(100,105]","(100,110]","(100,120]",NA,0.498607796340493,1.005584364,0.994446648155494,0.241276312649165,0.242623687350835,1.260159196,0.793550531914894,79.7982006711476,20.2017993288524,-0.043
"660","2020_September_EPI_CEME_(100,110]_2.6","2020_September_EPI_CEME_(100,105]_2.6","2020_September_CEME_2.6",2.6,3,"2020_September_EPI_CEME_(100,110]","2020_September_EPI_CEME_(100,105]","CEME","EPI",-2.56,"0",13,35,15,50,4,104,85,1,274.6,300.6,274.1,100,0.5015,1,"2020_September",2020,"September",0.2507,0.5028,0.2521,"Painted Caves",100.5584364,100.5584364,"(100,110]","2020_September",0.01,"Dry",57,2.5,"(100,105]","2020_September_EPI_CEME_(100,105]_2.6",44,"hydrated","(100,105]","(100,110]","(100,120]",26,0.498607796340493,1.005584364,0.994446648155494,0.250051809864757,0.251448190135243,1.260159196,0.793550531914894,79.7982006711476,20.2017993288524,-0.043
"661","2020_September_HP_CEME_(80,90]_1.1","2020_September_HP_CEME_(80,85]_1.1","2020_September_CEME_1.1",1.1,4,"2020_September_HP_CEME_(80,90]","2020_September_HP_CEME_(80,85]","CEME","HP",-3.88,"0",NA,236,NA,NA,NA,158,NA,0,237.1,NA,NA,100,2.9082,1,"2020_September",2020,"September",0.3269,0.589,0.2621,"St. Marys",80.17742429,80.17742429,"(80,90]","2020_September",0.01,"Dry",50,NA,"(80,85]","2020_September_HP_CEME_(80,85]_1.1",50,"moderate","(80,85]","(80,90]","(80,100]",NA,0.555008488964346,0.8017742429,1.2472338801984,1.61407568760611,1.29412431239389,1.010507881,0.989601386481802,79.3436902349107,20.6563097650893,-0.043
"662","2020_September_EPI_CEME_(80,90]_1.1","2020_September_EPI_CEME_(80,85]_1.1","2020_September_CEME_1.1",1.1,4,"2020_September_EPI_CEME_(80,90]","2020_September_EPI_CEME_(80,85]","CEME","EPI",-3.88,"Missing these yellow lower videos ",NA,27,26,53,2,145,117,1,267.5,273.7,262.7,100,0.502,1,"2020_September",2020,"September",0.3269,0.589,0.2621,"St. Marys",80.17742429,80.17742429,"(80,90]","2020_September",0.01,"Dry",38,5,"(80,85]","2020_September_EPI_CEME_(80,85]_1.1",27,"moderate","(80,85]","(80,90]","(80,100]",6.19999999999999,0.555008488964346,0.8017742429,1.2472338801984,0.278614261460102,0.223385738539898,1.010507881,0.989601386481802,79.3436902349107,20.6563097650893,-0.043
"663","2020_September_HP_CEME_(60,70]_1.2","2020_September_HP_CEME_(60,65]_1.2","2020_September_CEME_1.2",1.2,4,"2020_September_HP_CEME_(60,70]","2020_September_HP_CEME_(60,65]","CEME","HP",-6.085,"Glowed past end of video ",NA,80,NA,NA,NA,417,NA,0,250.4,NA,NA,100,2.5987,1,"2020_September",2020,"September",0.2816,0.4645,0.1829,"St. Marys",64.95028409,64.95028409,"(60,70]","2020_September",0.01,"Dry",0,NA,"(60,65]","2020_September_HP_CEME_(60,65]_1.2",0,"moderate","(60,65]","(60,70]","(60,80]",NA,0.606243272335845,0.6495028409,1.5396391470749,1.57544439181916,1.02325560818084,1.259367872,0.79404915912031,51.5737184773918,48.4262815226082,-0.043
"664","2020_September_EPI_CEME_(60,70]_1.2","2020_September_EPI_CEME_(60,65]_1.2","2020_September_CEME_1.2",1.2,4,"2020_September_EPI_CEME_(60,70]","2020_September_EPI_CEME_(60,65]","CEME","EPI",-6.085,"0",NA,35,NA,NA,NA,145,NA,0,282.9,NA,NA,100,0.4545,1,"2020_September",2020,"September",0.2816,0.4645,0.1829,"St. Marys",64.95028409,64.95028409,"(60,70]","2020_September",0.01,"Dry",82,NA,"(60,65]","2020_September_EPI_CEME_(60,65]_1.2",86,"moderate","(60,65]","(60,70]","(60,80]",NA,0.606243272335845,0.6495028409,1.5396391470749,0.275537567276642,0.178962432723358,1.259367872,0.79404915912031,51.5737184773918,48.4262815226082,-0.043
"665","2020_September_EPI_CEME_(60,70]_1.2","2020_September_EPI_CEME_(60,65]_1.2","2020_September_CEME_1.2",1.2,4,"2020_September_EPI_CEME_(60,70]","2020_September_EPI_CEME_(60,65]","CEME","EPI",-6.085,"0",1,33,25,58,1,137,111,1,277.6,298.5,287.4,100,0.4735,1,"2020_September",2020,"September",0.2816,0.4645,0.1829,"St. Marys",64.95028409,64.95028409,"(60,70]","2020_September",0.01,"Dry",82,10,"(60,65]","2020_September_EPI_CEME_(60,65]_1.2",86,"moderate","(60,65]","(60,70]","(60,80]",20.9,0.606243272335845,0.6495028409,1.5396391470749,0.287056189451023,0.186443810548977,1.259367872,0.79404915912031,51.5737184773918,48.4262815226082,-0.043
"666","2020_September_HP_CEME_(70,80]_1.3","2020_September_HP_CEME_(70,75]_1.3","2020_September_CEME_1.3",1.3,4,"2020_September_HP_CEME_(70,80]","2020_September_HP_CEME_(70,75]","CEME","HP",-4.233,"No glow or ignition ",NA,NA,0,NA,NA,NA,NA,0,259.3,NA,NA,100,1.4584,0,"2020_September",2020,"September",0.3163,0.5426,0.2263,"St. Marys",71.54600063,71.54600063,"(70,80]","2020_September",0.01,"Dry",18,NA,"(70,75]","2020_September_HP_CEME_(70,75]_1.3",20,"moderate","(70,75]","(70,80]","(60,80]",NA,0.582934021378548,0.7154600063,1.39770216526734,0.850150976778474,0.608249023221526,1.254435309,0.797171438427044,57.0344282536454,42.9655717463546,-0.043
"667","2020_September_EPI_CEME_(70,80]_1.3","2020_September_EPI_CEME_(70,75]_1.3","2020_September_CEME_1.3",1.3,4,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(70,75]","CEME","EPI",-4.233,"0",NA,38,NA,NA,NA,123,NA,0,267,NA,NA,100,0.5157,1,"2020_September",2020,"September",0.3163,0.5426,0.2263,"St. Marys",71.54600063,71.54600063,"(70,80]","2020_September",0.01,"Dry",76,NA,"(70,75]","2020_September_EPI_CEME_(70,75]_1.3",70,"moderate","(70,75]","(70,80]","(60,80]",NA,0.582934021378548,0.7154600063,1.39770216526734,0.300619074824917,0.215080925175083,1.254435309,0.797171438427044,57.0344282536454,42.9655717463546,-0.043
"668","2020_September_EPI_CEME_(70,80]_1.3","2020_September_EPI_CEME_(70,75]_1.3","2020_September_CEME_1.3",1.3,4,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(70,75]","CEME","EPI",-4.233,"0",NA,24,NA,NA,NA,126,NA,0,286.4,NA,NA,100,0.5049,1,"2020_September",2020,"September",0.3163,0.5426,0.2263,"St. Marys",71.54600063,71.54600063,"(70,80]","2020_September",0.01,"Dry",76,NA,"(70,75]","2020_September_EPI_CEME_(70,75]_1.3",70,"moderate","(70,75]","(70,80]","(60,80]",NA,0.582934021378548,0.7154600063,1.39770216526734,0.294323387394029,0.210576612605971,1.254435309,0.797171438427044,57.0344282536454,42.9655717463546,-0.043
"669","2020_September_HP_CEME_(70,80]_1.4","2020_September_HP_CEME_(75,80]_1.4","2020_September_CEME_1.4",1.4,4,"2020_September_HP_CEME_(70,80]","2020_September_HP_CEME_(75,80]","CEME","HP",-3.961,"Glowed past end of video ",NA,273,NA,NA,NA,127,NA,0,243.9,NA,NA,100,1.765,1,"2020_September",2020,"September",0.2843,0.5006,0.2163,"St. Marys",76.08160394,76.08160394,"(70,80]","2020_September",0.01,"Dry",18,NA,"(75,80]","2020_September_HP_CEME_(75,80]_1.4",17,"moderate","(75,80]","(70,80]","(60,80]",NA,0.567918497802637,0.7608160394,1.31437817845585,1.00237614862165,0.762623851378346,1.066751162,0.937425742574257,71.3208540568714,28.6791459431286,-0.043
"670","2020_September_EPI_CEME_(70,80]_1.4","2020_September_EPI_CEME_(75,80]_1.4","2020_September_CEME_1.4",1.4,4,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(75,80]","CEME","EPI",-3.961,"Missing these yellow lower videos ",NA,3,5,8,15,60,40,1,269,355.9,266.1,100,0.4577,1,"2020_September",2020,"September",0.2843,0.5006,0.2163,"St. Marys",76.08160394,76.08160394,"(70,80]","2020_September",0.01,"Dry",76,0.666666666666667,"(75,80]","2020_September_EPI_CEME_(75,80]_1.4",82,"moderate","(75,80]","(70,80]","(60,80]",86.9,0.567918497802637,0.7608160394,1.31437817845585,0.259936296444267,0.197763703555733,1.066751162,0.937425742574257,71.3208540568714,28.6791459431286,-0.043
"671","2020_September_HP_CEME_(60,70]_1.5","2020_September_HP_CEME_(65,70]_1.5","2020_September_CEME_1.5",1.5,4,"2020_September_HP_CEME_(60,70]","2020_September_HP_CEME_(65,70]","CEME","HP",-4.822,"Glowed past end of video ",NA,53,NA,NA,NA,526,NA,0,253.6,NA,NA,100,2.2133,1,"2020_September",2020,"September",0.3556,0.592,0.2364,"St. Marys",66.4791901,66.4791901,"(60,70]","2020_September",0.01,"Dry",0,NA,"(65,70]","2020_September_HP_CEME_(65,70]_1.5",0,"moderate","(65,70]","(60,70]","(60,80]",NA,0.600675675675676,0.664791901,1.50423011844332,1.32947547297297,0.883824527027027,1.180670754,0.846976175931582,56.306290195446,43.693709804554,-0.043
"672","2020_September_EPI_CEME_(60,70]_1.5","2020_September_EPI_CEME_(65,70]_1.5","2020_September_CEME_1.5",1.5,4,"2020_September_EPI_CEME_(60,70]","2020_September_EPI_CEME_(65,70]","CEME","EPI",-4.822,"0",9,26,21,47,3,175,151,1,261.5,300.9,279.3,100,0.4826,1,"2020_September",2020,"September",0.3556,0.592,0.2364,"St. Marys",66.4791901,66.4791901,"(60,70]","2020_September",0.01,"Dry",82,3.33333333333333,"(65,70]","2020_September_EPI_CEME_(65,70]_1.5",75,"moderate","(65,70]","(60,70]","(60,80]",39.4,0.600675675675676,0.664791901,1.50423011844332,0.289886081081081,0.192713918918919,1.180670754,0.846976175931582,56.306290195446,43.693709804554,-0.043
"673","2020_September_HP_CEME_(60,70]_1.6","2020_September_HP_CEME_(60,65]_1.6","2020_September_CEME_1.6",1.6,4,"2020_September_HP_CEME_(60,70]","2020_September_HP_CEME_(60,65]","CEME","HP",-5.34,"Glowed past end of video ; Appears that when glow starts its on tissue that is touching the HP surface (so conductive heat)",NA,86,NA,NA,NA,314,NA,0,246.1,NA,NA,100,2.3337,1,"2020_September",2020,"September",0.2846,0.4677,0.1831,"St. Marys",64.33591005,64.33591005,"(60,70]","2020_September",0.01,"Dry",0,NA,"(60,65]","2020_September_HP_CEME_(60,65]_1.6",0,"moderate","(60,65]","(60,70]","(60,80]",NA,0.608509728458414,0.6433591005,1.55434188967777,1.4200791533034,0.9136208466966,1.000726216,0.999274310595065,64.2892221882194,35.7107778117806,-0.043
"674","2020_September_EPI_CEME_(60,70]_1.6","2020_September_EPI_CEME_(60,65]_1.6","2020_September_CEME_1.6",1.6,4,"2020_September_EPI_CEME_(60,70]","2020_September_EPI_CEME_(60,65]","CEME","EPI",-5.34,"Missing these yellow lower videos ",NA,20,15,35,9,77,53,1,271.3,335.6,266.4,100,0.4793,1,"2020_September",2020,"September",0.2846,0.4677,0.1831,"St. Marys",64.33591005,64.33591005,"(60,70]","2020_September",0.01,"Dry",82,1.11111111111111,"(60,65]","2020_September_EPI_CEME_(60,65]_1.6",86,"moderate","(60,65]","(60,70]","(60,80]",64.3,0.608509728458414,0.6433591005,1.55434188967777,0.291658712850118,0.187641287149882,1.000726216,0.999274310595065,64.2892221882194,35.7107778117806,-0.043
"675","2020_September_EPI_CEME_(80,90]_2.1","2020_September_EPI_CEME_(80,85]_2.1","2020_September_CEME_2.1",2.1,4,"2020_September_EPI_CEME_(80,90]","2020_September_EPI_CEME_(80,85]","CEME","EPI",-4.119,"0",NA,25,NA,NA,NA,101,NA,0,278.8,NA,NA,100,0.4852,1,"2020_September",2020,"September",0.2863,0.5184,0.2321,"Painted Caves",81.06880894,81.06880894,"(80,90]","2020_September",0.01,"Dry",38,NA,"(80,85]","2020_September_EPI_CEME_(80,85]_2.1",27,"moderate","(80,85]","(80,90]","(80,100]",NA,0.552276234567901,0.8106880894,1.2335200344679,0.267964429012346,0.217235570987654,1.083877996,0.922613065326633,74.7951422938565,25.2048577061435,-0.043
"676","2020_September_EPI_CEME_(80,90]_2.1","2020_September_EPI_CEME_(80,85]_2.1","2020_September_CEME_2.1",2.1,4,"2020_September_EPI_CEME_(80,90]","2020_September_EPI_CEME_(80,85]","CEME","EPI",-4.119,"0",NA,9,NA,NA,NA,175,NA,0,281.6,NA,NA,100,0.4575,1,"2020_September",2020,"September",0.2863,0.5184,0.2321,"Painted Caves",81.06880894,81.06880894,"(80,90]","2020_September",0.01,"Dry",38,NA,"(80,85]","2020_September_EPI_CEME_(80,85]_2.1",27,"moderate","(80,85]","(80,90]","(80,100]",NA,0.552276234567901,0.8106880894,1.2335200344679,0.252666377314815,0.204833622685185,1.083877996,0.922613065326633,74.7951422938565,25.2048577061435,-0.043
"677","2020_September_HP_CEME_(70,80]_2.2","2020_September_HP_CEME_(75,80]_2.2","2020_September_CEME_2.2",2.2,4,"2020_September_HP_CEME_(70,80]","2020_September_HP_CEME_(75,80]","CEME","HP",-5.136,"Glowed past end of video ",NA,85,NA,NA,NA,321,NA,0,249.8,NA,NA,100,1.9438,1,"2020_September",2020,"September",0.3091,0.5525,0.2434,"Painted Caves",78.7447428,78.7447428,"(70,80]","2020_September",0.01,"Dry",18,NA,"(75,80]","2020_September_HP_CEME_(75,80]_2.2",17,"moderate","(75,80]","(70,80]","(60,80]",NA,0.559457013574661,0.787447428,1.26992604765818,1.08747254298643,0.856327457013575,1.066985646,0.937219730941704,73.8011266554564,26.1988733445436,-0.043
"678","2020_September_EPI_CEME_(70,80]_2.2","2020_September_EPI_CEME_(75,80]_2.2","2020_September_CEME_2.2",2.2,4,"2020_September_EPI_CEME_(70,80]","2020_September_EPI_CEME_(75,80]","CEME","EPI",-5.136,"Missing these yellow lower videos ",NA,32,19,51,2,125,104,1,260.9,316.1,275.5,100,0.5379,1,"2020_September",2020,"September",0.3091,0.5525,0.2434,"Painted Caves",78.7447428,78.7447428,"(70,80]","2020_September",0.01,"Dry",76,5,"(75,80]","2020_September_EPI_CEME_(75,80]_2.2",82,"moderate","(75,80]","(70,80]","(60,80]",55.2,0.559457013574661,0.787447428,1.26992604765818,0.30093192760181,0.23696807239819,1.066985646,0.937219730941704,73.8011266554564,26.1988733445436,-0.043
"679","2020_September_HP_CEME_(60,70]_2.3","2020_September_HP_CEME_(65,70]_2.3","2020_September_CEME_2.3",2.3,4,"2020_September_HP_CEME_(60,70]","2020_September_HP_CEME_(65,70]","CEME","HP",-5.888,"No glow or ignition ",NA,NA,0,NA,NA,NA,NA,0,262.2,NA,NA,100,2.4333,0,"2020_September",2020,"September",0.3318,0.5625,0.2307,"Painted Caves",69.52983725,69.52983725,"(60,70]","2020_September",0.01,"Dry",0,NA,"(65,70]","2020_September_HP_CEME_(65,70]_2.3",0,"moderate","(65,70]","(60,70]","(60,80]",NA,0.589866666666667,0.6952983725,1.43823146944083,1.43532256,0.99797744,1.552264808,0.644219977553311,44.792510202937,55.207489797063,-0.043
"680","2020_September_EPI_CEME_(60,70]_2.3","2020_September_EPI_CEME_(65,70]_2.3","2020_September_CEME_2.3",2.3,4,"2020_September_EPI_CEME_(60,70]","2020_September_EPI_CEME_(65,70]","CEME","EPI",-5.888,"Missing these yellow lower videos ",NA,31,23,54,1,120,96,1,272.1,320.5,278.7,100,0.5259,1,"2020_September",2020,"September",0.3318,0.5625,0.2307,"Painted Caves",69.52983725,69.52983725,"(60,70]","2020_September",0.01,"Dry",82,10,"(65,70]","2020_September_EPI_CEME_(65,70]_2.3",75,"moderate","(65,70]","(60,70]","(60,80]",48.4,0.589866666666667,0.6952983725,1.43823146944083,0.31021088,0.21568912,1.552264808,0.644219977553311,44.792510202937,55.207489797063,-0.043
"681","2020_September_HP_CEME_(90,100]_2.4","2020_September_HP_CEME_(90,95]_2.4","2020_September_CEME_2.4",2.4,4,"2020_September_HP_CEME_(90,100]","2020_September_HP_CEME_(90,95]","CEME","HP",-3.061,"Glowed past end of video ;Glow area touching surface",NA,55,NA,NA,NA,377,NA,0,258.2,NA,NA,100,1.6345,1,"2020_September",2020,"September",0.2547,0.4937,0.239,"Painted Caves",93.83588536,93.83588536,"(90,100]","2020_September",0.01,"Dry",7,NA,"(90,95]","2020_September_HP_CEME_(90,95]_2.4",0,"hydrated","(90,95]","(90,100]","(80,100]",NA,0.515900344338667,0.9383588536,1.06569037656904,0.843239112821552,0.791260887178449,1.124834583,0.701834862385321,83.421942015451,16.578057984549,-0.043
"682","2020_September_EPI_CEME_(90,100]_2.4","2020_September_EPI_CEME_(90,95]_2.4","2020_September_CEME_2.4",2.4,4,"2020_September_EPI_CEME_(90,100]","2020_September_EPI_CEME_(90,95]","CEME","EPI",-3.061,"0",NA,20,NA,NA,NA,135,NA,0,266.6,NA,NA,100,0.4489,1,"2020_September",2020,"September",0.2547,0.4937,0.239,"Painted Caves",93.83588536,93.83588536,"(90,100]","2020_September",0.01,"Dry",67,NA,"(90,95]","2020_September_EPI_CEME_(90,95]_2.4",50,"hydrated","(90,95]","(90,100]","(80,100]",NA,0.515900344338667,0.9383588536,1.06569037656904,0.231587664573628,0.217312335426372,1.124834583,0.701834862385321,83.421942015451,16.578057984549,-0.043
"683","2020_September_EPI_CEME_(90,100]_2.4","2020_September_EPI_CEME_(90,95]_2.4","2020_September_CEME_2.4",2.4,4,"2020_September_EPI_CEME_(90,100]","2020_September_EPI_CEME_(90,95]","CEME","EPI",-3.061,"0",NA,26,NA,NA,NA,108,NA,0,273.5,NA,NA,100,0.4324,1,"2020_September",2020,"September",0.2547,0.4937,0.239,"Painted Caves",93.83588536,93.83588536,"(90,100]","2020_September",0.01,"Dry",67,NA,"(90,95]","2020_September_EPI_CEME_(90,95]_2.4",50,"hydrated","(90,95]","(90,100]","(80,100]",NA,0.515900344338667,0.9383588536,1.06569037656904,0.22307530889204,0.20932469110796,1.124834583,0.701834862385321,83.421942015451,16.578057984549,-0.043
"684","2020_September_HP_CEME_(60,70]_2.5","2020_September_HP_CEME_(65,70]_2.5","2020_September_CEME_2.5",2.5,4,"2020_September_HP_CEME_(60,70]","2020_September_HP_CEME_(65,70]","CEME","HP",-5.687,"Glowed past end of video ; Glow area touching surface",NA,82,NA,NA,NA,316,NA,0,244.7,NA,NA,100,1.8426,1,"2020_September",2020,"September",0.3158,0.5335,0.2177,"Painted Caves",68.93603547,68.93603547,"(60,70]","2020_September",0.01,"Dry",0,NA,"(65,70]","2020_September_HP_CEME_(65,70]_2.5",0,"moderate","(65,70]","(60,70]","(60,80]",NA,0.591940018744142,0.6893603547,1.45062011943041,1.09070867853796,0.751891321462043,1.256987902,0.795552605376701,54.8422426025863,45.1577573974137,-0.043
"685","2020_September_EPI_CEME_(60,70]_2.5","2020_September_EPI_CEME_(65,70]_2.5","2020_September_CEME_2.5",2.5,4,"2020_September_EPI_CEME_(60,70]","2020_September_EPI_CEME_(65,70]","CEME","EPI",-5.687,"Missing these yellow lower videos ",NA,22,18,40,2,108,88,1,275.4,303.8,275.9,100,0.493,1,"2020_September",2020,"September",0.3158,0.5335,0.2177,"Painted Caves",68.93603547,68.93603547,"(60,70]","2020_September",0.01,"Dry",82,5,"(65,70]","2020_September_EPI_CEME_(65,70]_2.5",75,"moderate","(65,70]","(60,70]","(60,80]",28.4,0.591940018744142,0.6893603547,1.45062011943041,0.291826429240862,0.201173570759138,1.256987902,0.795552605376701,54.8422426025863,45.1577573974137,-0.043
"686","2020_September_HP_CEME_(90,100]_2.6","2020_September_HP_CEME_(95,100]_2.6","2020_September_CEME_2.6",2.6,4,"2020_September_HP_CEME_(90,100]","2020_September_HP_CEME_(95,100]","CEME","HP",-2.189,"No glow or ignition ",NA,NA,0,NA,NA,NA,NA,0,271.1,NA,NA,100,2.5016,0,"2020_September",2020,"September",0.2729,0.5328,0.2599,"Painted Caves",95.23635031,95.23635031,"(90,100]","2020_September",0.01,"Dry",7,NA,"(95,100]","2020_September_HP_CEME_(95,100]_2.6",14,"hydrated","(95,100]","(90,100]","(80,100]",NA,0.5121996996997,0.9523635031,1.05001923816853,1.28131876876877,1.22028123123123,1.260159196,0.793550531914894,75.5748564247275,24.4251435752725,-0.043
"687","2020_September_EPI_CEME_(90,100]_2.6","2020_September_EPI_CEME_(95,100]_2.6","2020_September_CEME_2.6",2.6,4,"2020_September_EPI_CEME_(90,100]","2020_September_EPI_CEME_(95,100]","CEME","EPI",-2.189,"0",NA,26,NA,NA,NA,147,NA,0,269.6,NA,NA,100,0.4775,1,"2020_September",2020,"September",0.2729,0.5328,0.2599,"Painted Caves",95.23635031,95.23635031,"(90,100]","2020_September",0.01,"Dry",67,NA,"(95,100]","2020_September_EPI_CEME_(95,100]_2.6",80,"hydrated","(95,100]","(90,100]","(80,100]",NA,0.5121996996997,0.9523635031,1.05001923816853,0.244575356606607,0.232924643393393,1.260159196,0.793550531914894,75.5748564247275,24.4251435752725,-0.043
"688","2020_September_EPI_CEME_(90,100]_2.6","2020_September_EPI_CEME_(95,100]_2.6","2020_September_CEME_2.6",2.6,4,"2020_September_EPI_CEME_(90,100]","2020_September_EPI_CEME_(95,100]","CEME","EPI",-2.189,"Missing these yellow lower videos ",NA,35,19,54,1,148,128,1,278.7,304.9,290,100,0.5119,1,"2020_September",2020,"September",0.2729,0.5328,0.2599,"Painted Caves",95.23635031,95.23635031,"(90,100]","2020_September",0.01,"Dry",67,10,"(95,100]","2020_September_EPI_CEME_(95,100]_2.6",80,"hydrated","(95,100]","(90,100]","(80,100]",26.2,0.5121996996997,0.9523635031,1.05001923816853,0.262195026276276,0.249704973723724,1.260159196,0.793550531914894,75.5748564247275,24.4251435752725,-0.043
"689","2020_September_EPI_CEME_(90,100]_1.1","2020_September_EPI_CEME_(95,100]_1.1","2020_September_CEME_1.1",1.1,5,"2020_September_EPI_CEME_(90,100]","2020_September_EPI_CEME_(95,100]","CEME","EPI",-1.184,"0",4,23,46,69,2,168,120,1,293.6,314,299.2,100,0.4583,1,"2020_September",2020,"September",0.2804,0.5595,0.2791,"St. Marys",99.5363766,99.5363766,"(90,100]","2020_September",0.01,"Dry",67,5,"(95,100]","2020_September_EPI_CEME_(95,100]_1.1",80,"hydrated","(95,100]","(90,100]","(80,100]",20.4,0.501161751563896,0.995363766,1.00465782873522,0.229682430741734,0.228617569258266,1.010507881,0.989601386481802,98.5013362800285,1.49866371997153,-0.043
"690","2020_September_HP_CEME_(90,100]_1.1","2020_September_HP_CEME_(95,100]_1.1","2020_September_CEME_1.1",1.1,5,"2020_September_HP_CEME_(90,100]","2020_September_HP_CEME_(95,100]","CEME","HP",-1.184,"0",NA,30,NA,NA,NA,278,NA,0,280.2,NA,NA,100,2.4697,1,"2020_September",2020,"September",0.2804,0.5595,0.2791,"St. Marys",99.5363766,99.5363766,"(90,100]","2020_September",0.01,"Dry",7,NA,"(95,100]","2020_September_HP_CEME_(95,100]_1.1",14,"hydrated","(95,100]","(90,100]","(80,100]",NA,0.501161751563896,0.995363766,1.00465782873522,1.23771917783735,1.23198082216265,1.010507881,0.989601386481802,98.5013362800285,1.49866371997153,-0.043
"691","2020_September_HP_CEME_(100,110]_1.2","2020_September_HP_CEME_(105,110]_1.2","2020_September_CEME_1.2",1.2,5,"2020_September_HP_CEME_(100,110]","2020_September_HP_CEME_(105,110]","CEME","HP",-0.394,"Glowed past end of video ",NA,115,NA,NA,NA,168,NA,0,249.3,NA,NA,100,2.4498,1,"2020_September",2020,"September",0.2289,0.4713,0.2424,"St. Marys",105.897772,105.897772,"(100,110]","2020_September",0.01,"Dry",38,NA,"(105,110]","2020_September_HP_CEME_(105,110]_1.2",25,"hydrated","(105,110]","(100,110]","(100,120]",NA,0.485677912157861,1.05897772,0.944306930693069,1.18981374920433,1.25998625079567,1.259367872,0.79404915912031,84.0880368274156,15.9119631725844,-0.043
"692","2020_September_EPI_CEME_(100,110]_1.2","2020_September_EPI_CEME_(105,110]_1.2","2020_September_CEME_1.2",1.2,5,"2020_September_EPI_CEME_(100,110]","2020_September_EPI_CEME_(105,110]","CEME","EPI",-0.394,"0",NA,30,NA,NA,NA,92,NA,0,279.2,NA,NA,100,0.4606,1,"2020_September",2020,"September",0.2289,0.4713,0.2424,"St. Marys",105.897772,105.897772,"(100,110]","2020_September",0.01,"Dry",57,NA,"(105,110]","2020_September_EPI_CEME_(105,110]_1.2",67,"hydrated","(105,110]","(100,110]","(100,120]",NA,0.485677912157861,1.05897772,0.944306930693069,0.223703246339911,0.236896753660089,1.259367872,0.79404915912031,84.0880368274156,15.9119631725844,-0.043
"693","2020_September_EPI_CEME_(100,110]_1.2","2020_September_EPI_CEME_(105,110]_1.2","2020_September_CEME_1.2",1.2,5,"2020_September_EPI_CEME_(100,110]","2020_September_EPI_CEME_(105,110]","CEME","EPI",-0.394,"0",5,30,27,57,8,148,113,1,284.1,334.4,293.4,100,0.517,1,"2020_September",2020,"September",0.2289,0.4713,0.2424,"St. Marys",105.897772,105.897772,"(100,110]","2020_September",0.01,"Dry",57,1.25,"(105,110]","2020_September_EPI_CEME_(105,110]_1.2",67,"hydrated","(105,110]","(100,110]","(100,120]",50.3,0.485677912157861,1.05897772,0.944306930693069,0.251095480585614,0.265904519414386,1.259367872,0.79404915912031,84.0880368274156,15.9119631725844,-0.043
