individual,year_month,dry_wt,spp,model,lfm_NAs_imputed,RWC,max_mpa_sample,mpa,gww_gdw,gww_gdw_saturated,fresh_wt,site,sample
2021_August_CECO_1.6,2021_August,7.98,CECO,HP,108.6767627,83.51359524448787,1,-2.82,1.086767627,1.301306241,8.8555,1,1.6
2021_August_PIJE_1.6,2021_August,16.147,PIJE,HP,112.9842475,74.49571213183435,1,-1.68,1.129842475,1.516654372,20.5509,1,1.6
2021_August_QUKE_1.6,2021_August,8.0447,QUKE,HP,34.92194891,24.179099761501792,1,-7.91,0.3492194891,1.444303107,8.34,1,1.6
2021_August_ABCO_1.6,2021_August,13.7265,ABCO,HP,148.2448545,81.45086367859267,1,-0.42,1.482448545,1.820052579,15.9521,1,1.6
2021_August_ARPA_1.6,2021_August,8.8424,ARPA,HP,118.0114004,85.88335765712898,1,-0.89,1.180114004,1.374089272,10.8506,1,1.6
2021_August_CADE_1.6,2021_August,8.2998,CADE,HP,86.77258626,56.19186328886862,1,-3.07,0.8677258626,1.5442197709999999,9.2228,1,1.6
2021_August_CECO_1.6,2021_August,7.9067,CECO,HP,68.70088614,52.79378825326021,1,-5.41,0.6870088614,1.301306241,8.3176,1,1.6
2021_August_PIJE_1.6,2021_August,15.5293,PIJE,HP,114.577923,75.54649570482364,1,-2.48,1.14577923,1.516654372,19.456,1,1.6
2021_August_QUKE_1.6,2021_August,8.417,QUKE,HP,21.32938188,14.767940175870574,1,-10,0.2132938188,1.444303107,8.6689,1,1.6
2021_August_ABCO_1.6,2021_August,13.1986,ABCO,HP,148.4218858,81.54813081364284,1,-2.34,1.4842188580000002,1.820052579,14.6987,1,1.6
2021_August_ARPA_1.6,2021_August,8.4044,ARPA,HP,105.6331839,76.87505175427933,1,-3.17,1.056331839,1.374089272,9.6064,1,1.6
2021_August_CADE_1.6,2021_August,7.115,CADE,HP,154.4219771,100,1,-0.14,1.5442197709999999,1.5442197709999999,8.6271,1,1.6
2021_August_CECO_1.6,2021_August,7.5678,CECO,HP,60.28978945,46.330208486259004,1,-6.27,0.6028978945,1.301306241,7.8341,1,1.6
2021_August_PIJE_1.6,2021_August,17.5165,PIJE,HP,107.5903637,70.93927640093862,1,-0.77,1.075903637,1.516654372,23.175,1,1.6
2021_August_QUKE_1.6,2021_August,7.8065,QUKE,HP,144.4303107,100,1,-1.11,1.444303107,1.444303107,8.6013,1,1.6
2021_August_ABCO_1.6,2021_August,13.202,ABCO,HP,75.39640121,41.42539730990925,1,-3.26,0.7539640121,1.820052579,14.048400000000001,1,1.6
2021_August_ARPA_1.6,2021_August,12.6332,ARPA,HP,125.2136063,91.12479723952026,1,-1.29,1.252136063,1.374089272,13.4099,1,1.6
2021_August_CADE_1.6,2021_August,9.0124,CADE,HP,97.20486499,62.9475589002804,1,-2.8,0.9720486499000001,1.5442197709999999,10.7547,1,1.6
2021_August_CECO_1.6,2021_August,7.3344,CECO,HP,75.53366174,58.04449357128688,1,-7.69,0.7553366174,1.301306241,7.4264,1,1.6
2021_August_PIJE_1.6,2021_August,14.3516,PIJE,HP,125.21190361233303,82.55796833079187,1,-1.17,1.2521190361233303,1.516654372,21.1931,1,1.6
2021_August_QUKE_1.6,2021_August,13.239,QUKE,HP,69.53659371,48.14542970445884,1,-4.62,0.6953659371,1.444303107,14.0523,1,1.6
2021_August_ABCO_1.6,2021_August,8.5431,ABCO,HP,115.0250781,63.1987665780506,1,-3.51,1.150250781,1.820052579,10.1255,1,1.6
2021_August_ARPA_1.6,2021_August,13.4757,ARPA,HP,137.4089272,100,1,-0.31,1.374089272,1.374089272,15.1165,1,1.6
2021_August_CADE_1.6,2021_August,9.0816,CADE,HP,108.0094293,69.94433779982992,1,-1.31,1.080094293,1.5442197709999999,11.0518,1,1.6
2021_August_CECO_1.6,2021_August,7.7151,CECO,HP,78.74375136,60.51131461529662,1,-5.11,0.7874375136,1.301306241,8.0774,1,1.6
2021_August_PIJE_1.6,2021_August,15.9099,PIJE,HP,98.72166889,65.09173791509039,1,-2.74,0.9872166889,1.516654372,19.6863,1,1.6
2021_August_QUKE_1.6,2021_August,13.4016,QUKE,HP,41.9702058,29.05913973084045,1,-6.52,0.41970205800000004,1.444303107,13.889,1,1.6
2021_August_ABCO_1.6,2021_August,13.7757,ABCO,HP,104.1664044,57.23263470620867,1,-3.44,1.041664044,1.820052579,15.4308,1,1.6
2021_August_ARPA_1.6,2021_August,13.6701,ARPA,HP,97.56147541,71.00082752847516,1,-3.67,0.9756147541,1.374089272,15.0984,1,1.6
2021_August_CADE_1.6,2021_August,8.8296,CADE,HP,109.42763,70.86273084635957,1,-2.35,1.0942763,1.5442197709999999,10.6229,1,1.6
2021_August_CECO_1.6,2021_August,7.8545,CECO,HP,106.9745374,82.205505537109,1,-2.69,1.069745374,1.301306241,8.5309,1,1.6
2021_August_PIJE_1.6,2021_August,16.2274,PIJE,HP,115.7700333,76.3325088677488,1,-3.18,1.157700333,1.516654372,21.0542,1,1.6
2021_August_QUKE_1.6,2021_August,14.1354,QUKE,HP,47.13662862,32.63624400691676,1,-6.49,0.47136628620000004,1.444303107,15.0976,1,1.6
2021_August_QUKE_1.7,2021_August,7.7217,QUKE,HP,114.1256429,100,1,-0.49,1.141256429,1.141256429,8.343,1,1.7
2021_August_QUKE_1.7,2021_August,13.4221,QUKE,HP,63.90034648,55.99122585972307,1,-5.47,0.6390034648,1.141256429,14.1967,1,1.7
2021_August_QUKE_1.7,2021_August,13.2041,QUKE,HP,55.68535826,48.793029195719875,1,-7.34,0.5568535826000001,1.141256429,13.8476,1,1.7
2021_August_QUKE_1.7,2021_August,8.5588,QUKE,HP,105.1580203,92.14232457129931,1,-0.71,1.051580203,1.141256429,9.9696,1,1.7
2021_August_QUKE_1.7,2021_August,7.4715,QUKE,HP,85.65260208,75.05114530224478,1,-2.43,0.8565260208,1.141256429,8.6022,1,1.7
2021_August_QUKE_1.7,2021_August,7.0258,QUKE,HP,40.96596889,35.8954988984338,1,-10,0.4096596889,1.141256429,7.3761,1,1.7
2021_August_QUKE_1.7,2021_August,8.6707,QUKE,HP,41.40023178,36.27601188304018,1,-8.27,0.41400231779999996,1.141256429,9.278,1,1.7
2021_August_QUKE_1.7,2021_August,8.8523,QUKE,HP,36.00099571,31.545054025715373,1,-9.23,0.3600099571,1.141256429,9.4308,1,1.7
2021_August_QUKE_1.7,2021_August,13.1956,QUKE,HP,106.21377,93.06740124396707,1,-1.68,1.0621377,1.141256429,14.24,1,1.7
2021_August_QUKE_1.7,2021_August,7.0175,QUKE,HP,96.2164871,84.30750938621875,1,-3.81,0.9621648709999999,1.141256429,7.7855,1,1.7
2021_August_QUKE_1.7,2021_August,12.7408,QUKE,HP,71.16253842,62.354556444737455,1,-4.41,0.7116253842,1.141256429,13.1344,1,1.7
2021_August_QUKE_1.8,2021_August,8.1453,QUKE,HP,118.379961,99.16212209406898,1,-0.61,1.18379961,1.193802215,9.237,1,1.8
2021_August_QUKE_1.8,2021_August,14.6938,QUKE,HP,63.2554586,52.986548194668906,1,-5.62,0.6325545859999999,1.193802215,16.2669,1,1.8
2021_August_QUKE_1.8,2021_August,9.2429,QUKE,HP,104.9592057,87.92009629501315,1,-2.86,1.049592057,1.193802215,11.3784,1,1.8
2021_August_QUKE_1.8,2021_August,8.2196,QUKE,HP,119.3802215,100,1,-0.69,1.193802215,1.193802215,9.4485,1,1.8
2021_August_QUKE_1.8,2021_August,7.3339,QUKE,HP,23.20774464,19.440192310247976,1,-10,0.23207744640000003,1.193802215,7.6,1,1.8
2021_August_QUKE_1.8,2021_August,8.4816,QUKE,HP,20.74092128,17.373833805459977,1,-8.21,0.2074092128,1.193802215,8.7369,1,1.8
2021_August_QUKE_1.8,2021_August,8.3474,QUKE,HP,100.3589915,84.06668226863694,1,-3.48,1.003589915,1.193802215,9.5495,1,1.8
2021_August_QUKE_1.8,2021_August,13.10332,QUKE,HP,116.8369424,97.86959760331823,1,-1.42,1.168369424,1.193802215,14.2515,1,1.8
2021_August_QUKE_1.8,2021_August,13.5249,QUKE,HP,76.06786277,63.71898277136301,1,-4.46,0.7606786277,1.193802215,14.5382,1,1.8
2021_August_QUKE_1.8,2021_August,13.8298,QUKE,HP,48.56010568,40.676843341256486,1,-6.72,0.4856010568,1.193802215,14.565,1,1.8
2021_August_QUKE_1.9,2021_August,7.99,QUKE,HP,109.4316644,100,1,-0.54,1.094316644,1.094316644,8.7987,1,1.9
2021_August_QUKE_1.9,2021_August,12.8464,QUKE,HP,47.01141706,42.95961074681415,1,-6.13,0.4701141706,1.094316644,13.1964,1,1.9
2021_August_QUKE_1.9,2021_August,7.6664,QUKE,HP,97.83253057,89.4005689362429,1,-1.52,0.9783253057,1.094316644,8.1945,1,1.9
2021_August_QUKE_1.9,2021_August,8.0863,QUKE,HP,80.51038576,73.57138009499195,1,-3.99,0.8051038576,1.094316644,8.7646,1,1.9
2021_August_QUKE_1.9,2021_August,8.5215,QUKE,HP,37.14133496,33.940208406443645,1,-9.9,0.3714133496,1.094316644,9.0095,1,1.9
2021_August_QUKE_1.9,2021_August,8.1708,QUKE,HP,38.35542623,35.04965993188348,1,-8.02,0.3835542623,1.094316644,8.5267,1,1.9
2021_August_QUKE_1.9,2021_August,7.9838,QUKE,HP,78.77160817,71.98246376119269,1,-3.51,0.7877160817,1.094316644,8.5853,1,1.9
2021_August_QUKE_1.9,2021_August,12.7076,QUKE,HP,94.7467876,86.58077908207343,1,-2.43,0.947467876,1.094316644,13.209,1,1.9
2021_August_QUKE_1.9,2021_August,13.0151,QUKE,HP,75.89955022,69.35794190479295,1,-4.71,0.7589955021999999,1.094316644,13.6226,1,1.9
2021_August_QUKE_1.9,2021_August,13.4546,QUKE,HP,12.37518911,11.30859991744766,1,-10,0.12375189110000001,1.094316644,13.6182,1,1.9
2021_August_CECO_2.1,2021_August,12.9906,CECO,HP,175.5044783,100,1,-0.36,1.7550447829999998,1.7550447829999998,14.617,2,2.1
2021_August_PIJE_2.1,2021_August,16.1115,PIJE,HP,126.1152719,89.88689791543885,1,-0.16,1.261152719,1.4030439899999998,21.1464,2,2.1
2021_August_ABCO_2.1,2021_August,13.146,ABCO,HP,113.7764825,64.94115312011303,1,-3.49,1.137764825,1.7519935670000002,14.161,2,2.1
2021_August_ARPA_2.1,2021_August,13.2814,ARPA,HP,103.2147563,66.00268820186773,1,-3.57,1.032147563,1.56379625,14.4565,2,2.1
2021_August_CADE_2.1,2021_August,14.5587,CADE,HP,78.72554781,48.566046609618255,1,-3.95,0.7872554781,1.620999717,16.4341,2,2.1
2021_August_CECO_2.1,2021_August,6.5306,CECO,HP,122.3489168,69.71270362164884,1,-2.46,1.223489168,1.7550447829999998,6.9598,2,2.1
2021_August_PIJE_2.1,2021_August,14.8752,PIJE,HP,94.72257365,67.51219086865552,1,-3.44,0.9472257365,1.4030439899999998,17.4957,2,2.1
2021_August_ABCO_2.1,2021_August,14.0663,ABCO,HP,114.6183974,65.4216999188331,1,-3.44,1.1461839740000002,1.7519935670000002,16.2319,2,2.1
2021_August_ARPA_2.1,2021_August,8.0445,ARPA,HP,67.80896432,43.361764245182194,1,-5.51,0.6780896432,1.56379625,8.6678,2,2.1
2021_August_CADE_2.1,2021_August,8.4023,CADE,HP,67.11971128,41.40636828994585,1,-4.52,0.6711971128,1.620999717,9.2764,2,2.1
2021_August_CECO_2.1,2021_August,7.7149,CECO,HP,97.17891611,55.37118884447293,1,-3.34,0.9717891611,1.7550447829999998,8.2385,2,2.1
2021_August_PIJE_2.1,2021_August,15.8363,PIJE,HP,91.6070008,65.29160985180515,1,-3.36,0.9160700079999999,1.4030439899999998,19.0605,2,2.1
2021_August_ARPA_2.1,2021_August,8.7356,ARPA,HP,91.78428762,58.69325215481237,1,-4.23,0.9178428762,1.56379625,10.1142,2,2.1
2021_August_CADE_2.1,2021_August,14.5134,CADE,HP,113.9909708,70.32140080256411,1,-2.97,1.139909708,1.620999717,17.2151,2,2.1
2021_August_CECO_2.1,2021_August,7.2843,CECO,HP,16.15669284,9.205857876961081,1,-10,0.1615669284,1.7550447829999998,7.4633,2,2.1
2021_August_ARPA_2.1,2021_August,12.5609,ARPA,HP,61.4523914,39.29692976306856,1,-6.8,0.6145239140000001,1.56379625,12.841,2,2.1
2021_August_CECO_2.1,2021_August,8.632,CECO,HP,42.32008593,24.11339376631736,1,-8.64,0.42320085929999995,1.7550447829999998,9.223,2,2.1
2021_August_PIJE_2.1,2021_August,15.7148,PIJE,HP,43.02108126,30.66267456090241,1,-4.05,0.43021081260000005,1.4030439899999998,17.2331,2,2.1
2021_August_ARPA_2.1,2021_August,12.8036,ARPA,HP,44.62585034,28.53687003022293,1,-10,0.4462585034,1.56379625,13.0988,2,2.1
2021_August_CADE_2.1,2021_August,14.4889,CADE,HP,69.42326234,42.8274364344013,1,-4.63,0.6942326233999999,1.620999717,16.073,2,2.1
2021_August_CECO_2.1,2021_August,7.5469,CECO,HP,89.74358974,51.13464374772027,1,-3.81,0.8974358974000001,1.7550447829999998,7.8199,2,2.1
2021_August_ABCO_2.1,2021_August,14.1156,ABCO,HP,157.7408702,90.03507385595324,1,-1.24,1.5774087019999998,1.7519935670000002,17.3638,2,2.1
2021_August_CECO_2.1,2021_August,7.6928,CECO,HP,145.088968,82.66966712495565,1,-1.11,1.45088968,1.7550447829999998,8.5082,2,2.1
2021_August_PIJE_2.1,2021_August,15.9709,PIJE,HP,138.365879,98.61834695575014,1,-0.53,1.3836587900000001,1.4030439899999998,21.434,2,2.1
2021_August_ABCO_2.1,2021_August,6.9447,ABCO,HP,156.9191306,89.56604268170807,1,-1.99,1.5691913059999998,1.7519935670000002,8.107,2,2.1
2021_August_CECO_2.1,2021_August,7.6502,CECO,HP,80.67119796,45.96532164957298,1,-5.57,0.8067119796,1.7550447829999998,8.03,2,2.1
2021_August_PIJE_2.1,2021_August,14.8092,PIJE,HP,140.304399,100,1,-1.57,1.4030439899999998,1.4030439899999998,18.5058,2,2.1
2021_August_ABCO_2.1,2021_August,8.1981,ABCO,HP,142.15425557846257,81.13857165690298,1,-1.77,1.4215425557846257,1.7519935670000002,10.0996,2,2.1
2021_August_ARPA_2.1,2021_August,8.0662,ARPA,HP,141.274781,90.3409130185598,1,-1.95,1.41274781,1.56379625,9.2919,2,2.1
2021_August_CECO_2.1,2021_August,8.4401,CECO,HP,74.70352688,42.56502603443823,1,-5.1,0.7470352687999999,1.7550447829999998,9.4102,2,2.1
2021_August_PIJE_2.1,2021_August,14.9612,PIJE,HP,133.7993391,95.36360944748425,1,-0.84,1.337993391,1.4030439899999998,18.6459,2,2.1
2021_August_ABCO_2.1,2021_August,13.6178,ABCO,HP,175.1993567,100,1,-0.38,1.7519935670000002,1.7519935670000002,16.2323,2,2.1
2021_August_ARPA_2.1,2021_August,8.1158,ARPA,HP,141.2547334,90.32809318988966,1,-2.59,1.4125473339999999,1.56379625,9.496,2,2.1
2021_August_CADE_2.1,2021_August,8.2906,CADE,HP,116.663586,71.97014581588604,1,-1.87,1.16663586,1.620999717,9.5529,2,2.1
2021_August_CECO_2.1,2021_August,6.8888,CECO,HP,57.28699552,32.641329768278624,1,-7.38,0.5728699552,1.7550447829999998,7.2976,2,2.1
2021_August_PIJE_2.1,2021_August,15.4442,PIJE,HP,119.1308257,84.90883147576864,1,-2.63,1.191308257,1.4030439899999998,19.419,2,2.1
2021_August_ABCO_2.1,2021_August,13.2481,ABCO,HP,152.226652,86.88767748198015,1,-2.34,1.52226652,1.7519935670000002,15.0427,2,2.1
2021_August_ARPA_2.1,2021_August,8.0214,ARPA,HP,138.5367712,88.59003927142044,1,-2.19,1.385367712,1.56379625,9.1121,2,2.1
2021_August_CADE_2.1,2021_August,13.7676,CADE,HP,158.228825,97.61187700441776,1,-0.49,1.58228825,1.620999717,16.2279,2,2.1
2021_August_CECO_2.1,2021_August,7.5766,CECO,HP,132.7686754,75.64973651159535,1,-1.86,1.3276867540000001,1.7550447829999998,8.0547,2,2.1
2021_August_PIJE_2.1,2021_August,15.3298,PIJE,HP,103.559241,73.810402053039,1,-2.14,1.03559241,1.4030439899999998,18.5769,2,2.1
2021_August_ABCO_2.1,2021_August,7.9228,ABCO,HP,112.564291,64.24926045404823,1,-3.92,1.12564291,1.7519935670000002,8.6888,2,2.1
2021_August_ARPA_2.1,2021_August,8.3703,ARPA,HP,147.0286885,94.0203613482255,1,-0.99,1.470286885,1.56379625,10.0923,2,2.1
2021_August_CADE_2.1,2021_August,8.3106,CADE,HP,102.8868068,63.47120589904458,1,-2.32,1.028868068,1.620999717,9.5295,2,2.1
2021_August_CECO_2.1,2021_August,7.9558,CECO,HP,117.1326754,66.74056214097187,1,-2.6,1.1713267539999999,1.7550447829999998,8.8104,2,2.1
2021_August_PIJE_2.1,2021_August,14.9563,PIJE,HP,105.8402373,75.43615029490275,1,-3.08,1.058402373,1.4030439899999998,18.0607,2,2.1
2021_August_ABCO_2.1,2021_August,6.7726,ABCO,HP,135.8888694,77.56242486248809,1,-2.84,1.358888694,1.7519935670000002,7.5454,2,2.1
2021_August_ARPA_2.1,2021_August,13.3102,ARPA,HP,156.379625,100,1,-0.19,1.56379625,1.56379625,15.1952,2,2.1
2021_August_CADE_2.1,2021_August,9.2102,CADE,HP,112.4621805,69.378285091952307,1,-2.05,1.124621805,1.620999717,11.3661,2,2.1
2021_August_CECO_2.1,2021_August,8.0915,CECO,HP,61.89522856,35.26703657908883,1,-6.79,0.6189522856,1.7550447829999998,8.648,2,2.1
2021_August_PIJE_2.1,2021_August,16.4381,PIJE,HP,127.631834,90.96780636222248,1,-1.33,1.27631834,1.4030439899999998,21.7047,2,2.1
2021_August_ABCO_2.1,2021_August,13.586,ABCO,HP,126.3233386,72.10262696130093,1,-3.33,1.263233386,1.7519935670000002,15.4355,2,2.1
2021_August_ARPA_2.1,2021_August,14.0541,ARPA,HP,71.87403994,45.961256103536506,1,-4.98,0.7187403994,1.56379625,15.4578,2,2.1
2021_August_CADE_2.1,2021_August,8.7073,CADE,HP,162.0999717,100,1,-1.06,1.620999717,1.620999717,10.9968,2,2.1
2021_August_CECO_2.1,2021_August,8.0876,CECO,HP,63.8047138,36.355034594009,1,-6.97,0.638047138,1.7550447829999998,8.6561,2,2.1
2021_August_PIJE_2.1,2021_August,15.7751,PIJE,HP,106.1906109,75.68587418274748,1,-2.89,1.061906109,1.4030439899999998,19.53,2,2.1
2021_August_CECO_2.2,2021_August,13.0756,CECO,HP,148.8087903,100,1,-0.14,1.488087903,1.488087903,14.5247,2,2.2
2021_August_PIJE_2.2,2021_August,14.9044,PIJE,HP,129.6437747,100,1,-0.29,1.296437747,1.296437747,18.6384,2,2.2
2021_August_ABCO_2.2,2021_August,13.3989,ABCO,HP,111.8979733,65.74405795117826,1,-3.35,1.118979733,1.7020241340000002,14.851,2,2.2
2021_August_ARPA_2.2,2021_August,14.8631,ARPA,HP,70.81726491,37.186658655126486,1,-5.57,0.7081726491000001,1.904372898,16.7729,2,2.2
2021_August_CADE_2.2,2021_August,15.0619,CADE,HP,50.02607879,45.26137120019179,1,-8.43,0.5002607879,1.105270951,16.5006,2,2.2
2021_August_CECO_2.2,2021_August,6.5589,CECO,HP,111.0995038,74.65923456270446,1,-2.63,1.110995038,1.488087903,6.9843,2,2.2
2021_August_PIJE_2.2,2021_August,14.3378,PIJE,HP,124.0456478,95.68191614834247,1,-1.82,1.240456478,1.296437747,17.1096,2,2.2
2021_August_ABCO_2.2,2021_August,13.76,ABCO,HP,127.2893997,74.78707096875982,1,-3.32,1.272893997,1.7020241340000002,15.8422,2,2.2
2021_August_ARPA_2.2,2021_August,14.0845,ARPA,HP,89.26530612,46.87385869319382,1,-4.31,0.8926530612000001,1.904372898,15.8341,2,2.2
2021_August_CADE_2.2,2021_August,8.4987,CADE,HP,87.42618691,79.09932567294985,1,-4.05,0.8742618691,1.105270951,9.6091,2,2.2
2021_August_PIJE_2.2,2021_August,13.5756,PIJE,HP,71.4446276,55.1084136244299,1,-3.58,0.714446276,1.296437747,14.5291,2,2.2
2021_August_CADE_2.2,2021_August,15.0752,CADE,HP,77.25921924,69.90070549678273,1,-4.58,0.7725921923999999,1.105270951,17.363,2,2.2
2021_August_CECO_2.2,2021_August,7.3831,CECO,HP,99.77533915,67.04935840742466,1,-3.33,0.9977533915,1.488087903,8.5378,2,2.2
2021_August_PIJE_2.2,2021_August,15.1739,PIJE,HP,94.26261573,72.70894105646555,1,-3.52,0.9426261572999999,1.296437747,18.0655,2,2.2
2021_August_ARPA_2.2,2021_August,13.4947,ARPA,HP,60.84519842,31.95025432461285,1,-6.75,0.6084519842,1.904372898,14.2981,2,2.2
2021_August_CADE_2.2,2021_August,16.1782,CADE,HP,93.46140719,84.55972456838775,1,-2.97,0.9346140719,1.105270951,20.0118,2,2.2
2021_August_ARPA_2.2,2021_August,14.8763,ARPA,HP,63.67391799,33.43563545609752,1,-7.19,0.6367391799,1.904372898,16.5564,2,2.2
2021_August_CADE_2.2,2021_August,8.3864,CADE,HP,74.35678197,67.27470933957441,1,-5.71,0.7435678197,1.105270951,9.343,2,2.2
2021_August_CADE_2.2,2021_August,15.2536,CADE,HP,15.77266506,14.270405863584484,1,-10,0.1577266506,1.105270951,15.7376,2,2.2
2021_August_ABCO_2.2,2021_August,14.0667,ABCO,HP,144.6720661,85.00000864265064,1,-0.76,1.4467206609999999,1.7020241340000002,16.7997,2,2.2
2021_August_CECO_2.2,2021_August,7.7594,CECO,HP,119.658437,80.41086602395423,1,-2.63,1.19658437,1.488087903,8.404,2,2.2
2021_August_PIJE_2.2,2021_August,15.7174,PIJE,HP,117.5069536,90.6383309741752,1,-1.92,1.175069536,1.296437747,20.0688,2,2.2
2021_August_ABCO_2.2,2021_August,8.1889,ABCO,HP,137.3441898,80.69461945714102,1,-1.73,1.373441898,1.7020241340000002,9.5552,2,2.2
2021_August_CECO_2.2,2021_August,7.6807,CECO,HP,138.7511478,93.24123092478362,1,-0.99,1.3875114780000002,1.488087903,8.2851,2,2.2
2021_August_PIJE_2.2,2021_August,15.5257,PIJE,HP,128.7414121,99.30396765900399,1,-0.63,1.2874141209999999,1.296437747,19.9293,2,2.2
2021_August_ABCO_2.2,2021_August,7.9411,ABCO,HP,168.4940918,98.9963000136871,1,-0.65,1.6849409180000001,1.7020241340000002,9.1674,2,2.2
2021_August_ARPA_2.2,2021_August,8.1156,ARPA,HP,145.5174617,76.41227296020887,1,-1.62,1.4551746170000002,1.904372898,9.4823,2,2.2
2021_August_CECO_2.2,2021_August,8.2122,CECO,HP,80.83365422,54.320483391497596,1,-4.26,0.8083365422,1.488087903,9.0519,2,2.2
2021_August_PIJE_2.2,2021_August,16.413,PIJE,HP,118.0196699,91.03381182251245,1,-1.32,1.180196699,1.296437747,21.369,2,2.2
2021_August_ABCO_2.2,2021_August,13.6579,ABCO,HP,170.2024134,100,1,-0.11,1.7020241340000002,1.7020241340000002,16.2814,2,2.2
2021_August_ARPA_2.2,2021_August,8.0406,ARPA,HP,135.3907417,71.09465895161044,1,-2.58,1.353907417,1.904372898,9.1286,2,2.2
2021_August_CADE_2.2,2021_August,8.47,CADE,HP,99.21416098,89.76456034625303,1,-2.57,0.9921416098,1.105270951,9.7199,2,2.2
2021_August_CECO_2.2,2021_August,8.0847,CECO,HP,79.94766889,53.72509831497501,1,-4.62,0.7994766889,1.488087903,8.7569,2,2.2
2021_August_PIJE_2.2,2021_August,15.022,PIJE,HP,118.2294622,91.19563393891215,1,-2.61,1.182294622,1.296437747,18.5638,2,2.2
2021_August_ABCO_2.2,2021_August,13.5104,ABCO,HP,132.9033153,78.0854469951952,1,-2.39,1.3290331530000001,1.7020241340000002,15.4266,2,2.2
2021_August_ARPA_2.2,2021_August,8.0885,ARPA,HP,190.4372898,100,1,-1.91,1.904372898,1.904372898,9.6737,2,2.2
2021_August_CADE_2.2,2021_August,14.5036,CADE,HP,108.3594744,98.03883319466703,1,-1.75,1.083594744,1.105270951,17.0598,2,2.2
2021_August_CECO_2.2,2021_August,8.2385,CECO,HP,122.007329,81.98932922848981,1,-1.68,1.22007329,1.488087903,9.4371,2,2.2
2021_August_PIJE_2.2,2021_August,17.1704,PIJE,HP,112.1657084,86.51839138404847,1,-2.33,1.121657084,1.296437747,22.7696,2,2.2
2021_August_ABCO_2.2,2021_August,14.4164,ABCO,HP,118.6464989,69.70905789753037,1,-2.94,1.186464989,1.7020241340000002,17.1461,2,2.2
2021_August_ARPA_2.2,2021_August,14.1481,ARPA,HP,98.668287,51.81143204864072,1,-3.67,0.9866828700000001,1.904372898,16.0967,2,2.2
2021_August_CADE_2.2,2021_August,14.1392,CADE,HP,110.5270951,100,1,-1.45,1.105270951,1.105270951,16.3787,2,2.2
2021_August_CECO_2.2,2021_August,8.1078,CECO,HP,48.02580645,32.27350101642483,1,-10,0.48025806449999997,1.488087903,8.48,2,2.2
2021_August_PIJE_2.2,2021_August,15.4425,PIJE,HP,123.7492342,95.45327917700627,1,-0.94,1.2374923420000001,1.296437747,19.6845,2,2.2
2021_August_ABCO_2.2,2021_August,8.6104,ABCO,HP,122.1329952,71.75749906258379,1,-3,1.221329952,1.7020241340000002,10.3442,2,2.2
2021_August_ARPA_2.2,2021_August,8.8887,ARPA,HP,150.0565308,78.79577101606074,1,-0.1,1.5005653079999999,1.904372898,11.4104,2,2.2
2021_August_CADE_2.2,2021_August,8.8097,CADE,HP,82.31850862,74.4781255180206,1,-5.34,0.8231850862000001,1.105270951,10.1035,2,2.2
2021_August_CECO_2.2,2021_August,7.6459,CECO,HP,82.34496124,55.33608671503326,1,-4.99,0.8234496124,1.488087903,8.0708,2,2.2
2021_August_PIJE_2.2,2021_August,15.525,PIJE,HP,100.97632780000001,77.88752528508414,1,-2.92,1.009763278,1.296437747,18.8863,2,2.2
2021_August_ABCO_2.2,2021_August,13.0182,ABCO,HP,121.4315789,71.34539192145203,1,-3.21,1.214315789,1.7020241340000002,14.1718,2,2.2
2021_August_ARPA_2.2,2021_August,13.8213,ARPA,HP,97.13689799,51.00728858933803,1,-3.99,0.9713689798999999,1.904372898,15.3582,2,2.2
2021_August_CADE_2.2,2021_August,10.1424,CADE,HP,95.48926507,86.39444019007789,1,-2.99,0.9548926507000001,1.105270951,12.9177,2,2.2
2021_August_CECO_2.2,2021_August,7.6826,CECO,HP,129.215604,86.83331390538157,1,-1.91,1.29215604,1.488087903,8.2987,2,2.2
2021_August_PIJE_2.2,2021_August,14.389,PIJE,HP,93.55890573,72.16613828662304,1,-3.26,0.9355890573000001,1.296437747,16.5983,2,2.2
2021_August_CECO_2.3,2021_August,13.1706,CECO,HP,138.5164051,100,1,-0.15,1.3851640509999998,1.3851640509999998,14.4329,2,2.3
2021_August_PIJE_2.3,2021_August,15.3735,PIJE,HP,136.3995981,96.54762362213403,1,-0.75,1.363995981,1.412770123,19.7181,2,2.3
2021_August_ABCO_2.3,2021_August,14.2173,ABCO,HP,139.9369238,71.69311939470913,1,-3.49,1.3993692379999998,1.951887782,17.1014,2,2.3
2021_August_ARPA_2.3,2021_August,14.4151,ARPA,HP,68.79873828,43.38949346452626,1,-4.72,0.6879873827999999,1.585608238,15.9855,2,2.3
2021_August_CADE_2.3,2021_August,14.4197,CADE,HP,49.81419297,36.572877463992896,1,-8.13,0.4981419297,1.3620528770000002,15.5323,2,2.3
2021_August_CECO_2.3,2021_August,8.1593,CECO,HP,120.73210950000001,87.16087413100215,1,-1.23,1.2073210950000002,1.3851640509999998,9.2576,2,2.3
2021_August_PIJE_2.3,2021_August,15.2486,PIJE,HP,125.5616232,88.87618810438278,1,-1.76,1.255616232,1.412770123,19.0884,2,2.3
2021_August_ABCO_2.3,2021_August,12.9221,ABCO,HP,118.1749049,60.54390318428664,1,-3.78,1.181749049,1.951887782,13.8545,2,2.3
