full_name,lfm,mpa
Adenostoma fasciculatum,95.2844695,-2.371
Adenostoma fasciculatum,59.27409262,-7.946
Ceanothus megacarpus,77.6148051109557,-5.835
Ceanothus megacarpus,77.6148051109557,-5.835
Adenostoma fasciculatum,59.27409262,-7.946
Adenostoma fasciculatum,59.27409262,-7.946
Adenostoma fasciculatum,75.8322237,-3.05
Ceanothus megacarpus,67.28524394,-6.011
Adenostoma fasciculatum,75.8322237,-3.05
Ceanothus megacarpus,66.03192383,-5.603
Ceanothus megacarpus,64.82900943,-6.31
Adenostoma fasciculatum,68.67623604,-5.122
Adenostoma fasciculatum,68.67623604,-5.122
Adenostoma fasciculatum,78.9893617,-3.13
Ceanothus megacarpus,125.9367872,-7.034
Adenostoma fasciculatum,78.9893617,-3.13
Adenostoma fasciculatum,74.72252059,-5.79
Ceanothus megacarpus,63.26905418,-5.99
Ceanothus megacarpus,63.26905418,-5.99
Adenostoma fasciculatum,74.72252059,-5.79
Adenostoma fasciculatum,75.35528596,-3.502
Ceanothus megacarpus,60.43385273,-6.04
Adenostoma fasciculatum,75.35528596,-3.502
Adenostoma fasciculatum,66.2668227,-4.49
Ceanothus megacarpus,61.51724138,-6.49
Adenostoma fasciculatum,66.2668227,-4.49
Adenostoma fasciculatum,66.2668227,-4.49
Adenostoma fasciculatum,69.43425877,-4.884
Ceanothus megacarpus,29.66396292,-10
Adenostoma fasciculatum,69.43425877,-4.884
Adenostoma fasciculatum,56.727629,-6.792
Ceanothus megacarpus,7.889301941,-6.921
Adenostoma fasciculatum,56.727629,-6.792
Adenostoma fasciculatum,68.28163123,-4.973
Ceanothus megacarpus,97.05071665,-2.057
Adenostoma fasciculatum,68.28163123,-4.973
Adenostoma fasciculatum,20.28415961,-5.259
Ceanothus megacarpus,62.75832982,-7.196
Adenostoma fasciculatum,20.28415961,-5.259
Adenostoma fasciculatum,79.91498406,-4.019
Ceanothus megacarpus,76.19272556,-5.37
Adenostoma fasciculatum,79.91498406,-4.019
Adenostoma fasciculatum,63.11576355,-4.878
Ceanothus megacarpus,61.28964503,-7.059
Adenostoma fasciculatum,63.11576355,-4.878
Adenostoma fasciculatum,75.74183976,-4.28
Ceanothus megacarpus,62.88356452,-6.491
Adenostoma fasciculatum,75.74183976,-4.28
Adenostoma fasciculatum,75.74183976,-4.28
Adenostoma fasciculatum,57.06787964,-2.816
Ceanothus megacarpus,73.82212144,-7.758
Adenostoma fasciculatum,57.06787964,-2.816
Adenostoma fasciculatum,57.06787964,-2.816
Ceanothus megacarpus,73.82212144,-7.758
Adenostoma fasciculatum,88.5193133,-3.79
Ceanothus megacarpus,52.035033490000004,-8.1
Ceanothus megacarpus,52.035033490000004,-8.1
Adenostoma fasciculatum,88.5193133,-3.79
Adenostoma fasciculatum,80.30418251,-3.88
Ceanothus megacarpus,56.29122273,-6.713
Ceanothus megacarpus,56.29122273,-6.713
Adenostoma fasciculatum,80.30418251,-3.88
Adenostoma fasciculatum,57.9150463134615,-7.131
Adenostoma fasciculatum,57.9150463134615,-7.131
Ceanothus megacarpus,47.87928222,-8.848
Ceanothus megacarpus,47.87928222,-8.848
Adenostoma fasciculatum,57.9150463134615,-7.131
Adenostoma fasciculatum,66.73400673,-3.35
Ceanothus megacarpus,55.79728692,-7.822
Adenostoma fasciculatum,66.73400673,-3.35
Ceanothus megacarpus,55.79728692,-7.822
Ceanothus megacarpus,46.89092762,-7.922
Ceanothus megacarpus,46.89092762,-7.922
Adenostoma fasciculatum,52.13960546,-1.091
Adenostoma fasciculatum,78.26537664,-3.65
Ceanothus megacarpus,60.2486452,-6.421
Adenostoma fasciculatum,78.26537664,-3.65
Adenostoma fasciculatum,59.87361769,-7.46
Ceanothus megacarpus,106.6839585,-6
Adenostoma fasciculatum,59.87361769,-7.46
Adenostoma fasciculatum,41.47492625,-10
Ceanothus megacarpus,44.65658976,-10
Adenostoma fasciculatum,43.14613527,-10
Ceanothus megacarpus,52.48004561,-8.677
Ceanothus megacarpus,52.48004561,-8.677
Adenostoma fasciculatum,54.61741425,-6.56
Ceanothus megacarpus,59.47846469,-8.861
Ceanothus megacarpus,59.47846469,-8.861
Adenostoma fasciculatum,54.61741425,-6.56
Ceanothus megacarpus,47.77070064,-9.28
Adenostoma fasciculatum,94.52848407,-0.895
Adenostoma fasciculatum,53.03100416,-9.641
Ceanothus megacarpus,40.56706652,-10
Ceanothus megacarpus,40.56706652,-10
Adenostoma fasciculatum,53.03100416,-9.641
Adenostoma fasciculatum,65.91941836,-6.59
Ceanothus megacarpus,44.84884646,-9.395
Adenostoma fasciculatum,79.96521739,-5.032
Ceanothus megacarpus,53.5287350651794,-10
Ceanothus megacarpus,53.5287350651794,-10
Ceanothus megacarpus,51.918286,-7.919
Ceanothus megacarpus,51.918286,-7.919
Adenostoma fasciculatum,79.96521739,-5.032
Adenostoma fasciculatum,56.15942029,-8.01
Ceanothus megacarpus,41.97389512,-10
Adenostoma fasciculatum,56.15942029,-8.01
Adenostoma fasciculatum,75.89498807,-2.23
Ceanothus megacarpus,55.38030144,-7.118
Ceanothus megacarpus,55.38030144,-7.118
Adenostoma fasciculatum,75.89498807,-2.23
Ceanothus megacarpus,55.38030144,-7.118
Ceanothus megacarpus,52.41502683,-8.667
Ceanothus megacarpus,52.41502683,-8.667
Adenostoma fasciculatum,78.5488959,-2.999
Adenostoma fasciculatum,78.5488959,-2.999
Adenostoma fasciculatum,42.71566328,-10
Ceanothus megacarpus,45.82924436,-10
Adenostoma fasciculatum,68.8067648,-6.05
Ceanothus megacarpus,64.14665801,-6.67
Ceanothus megacarpus,56.18305745,-8.217
Adenostoma fasciculatum,73.64932052,-4.942
Ceanothus megacarpus,58.78667985,-7.23
Adenostoma fasciculatum,44.14685525,-9.99
Ceanothus megacarpus,56.18361153,-8.001
Adenostoma fasciculatum,44.14685525,-9.99
Adenostoma fasciculatum,76.77725118,-5.779
Ceanothus megacarpus,46.15384615,-7.87
Adenostoma fasciculatum,76.77725118,-5.779
Adenostoma fasciculatum,73.52002836,-6.006
Ceanothus megacarpus,43.19974755,-10
Adenostoma fasciculatum,73.52002836,-6.006
Adenostoma fasciculatum,63.18211703,-8.35
Adenostoma fasciculatum,63.18211703,-8.35
Adenostoma fasciculatum,55.91707458,-10
Ceanothus megacarpus,51.17647059,-8.38
Adenostoma fasciculatum,55.91707458,-10
Adenostoma fasciculatum,56.20721132,-8.591
Ceanothus megacarpus,48.82001706,-9.11
Adenostoma fasciculatum,54.27509294,-6.353
Ceanothus megacarpus,44.4506884,-10
Adenostoma fasciculatum,54.27509294,-6.353
Ceanothus megacarpus,45.66148298,-1.89
Adenostoma fasciculatum,49.20729883,-9.331
Adenostoma fasciculatum,52.91454443,-9.027
Ceanothus megacarpus,46.67157946,-8.53
Adenostoma fasciculatum,52.91454443,-9.027
Adenostoma fasciculatum,76.02059581,-2.177
Ceanothus megacarpus,51.84619302,-8.219
Ceanothus megacarpus,58.9415949842302,-9.064
Adenostoma fasciculatum,52.46081936,-10
Ceanothus megacarpus,52.73752013,-8.049
Adenostoma fasciculatum,52.28346457,-8.821
Ceanothus megacarpus,43.26980345,-10
Adenostoma fasciculatum,52.28346457,-8.821
Adenostoma fasciculatum,67.24033816,-6.305
Adenostoma fasciculatum,67.24033816,-6.305
Adenostoma fasciculatum,41.26940133,-10
Adenostoma fasciculatum,46.56709227,-10
Adenostoma fasciculatum,46.56709227,-10
Adenostoma fasciculatum,46.56709227,-10
Adenostoma fasciculatum,46.40971489,-10
Adenostoma fasciculatum,47.25751472,-10
Ceanothus megacarpus,57.54357844,-7.819
Adenostoma fasciculatum,42.4091442,-10
Adenostoma fasciculatum,42.4091442,-10
Ceanothus megacarpus,38.70813397,-10
Ceanothus megacarpus,44.47574965,-9.18
Arctostaphylos patula,99.60955443,-1.674
Ceanothus cordulatus,90.92627599,-2
Ceanothus cordulatus,51.42237876,-7.354
Quercus kelloggii,72.09042702,-6.166
Pinus jeffreyii,96.41509434,-3.31
Abies concolor,187.3278237,-0.208
Arctostaphylos patula,115.8615538,-0.072
Pinus jeffreyii,149.3767591,-2.039
Calocedrus decurrens,91.27261187,-2.323
Pinus jeffreyii,106.4362336,-3.804
Arctostaphylos patula,134.1844398,-3.432
Ceanothus cordulatus,82.1880651,-3.827
Arctostaphylos patula,110.3286385,-2.051
Ceanothus cordulatus,101.8812463,-1.005
Pinus jeffreyii,138.7149918,-0.059
Quercus kelloggii,75.14688602,-4.251
Arctostaphylos patula,76.06521441,-4.802
Quercus kelloggii,123.6203091,-1.777
Calocedrus decurrens,71.86846039,-4.22
Arctostaphylos patula,115.8615538,-0.072
Abies concolor,120.8792966,-2.509
Pinus jeffreyii,119.6867322,-2.587
Ceanothus cordulatus,35.65905413,-8.25
Calocedrus decurrens,135.022700305071,-0.596
Calocedrus decurrens,101.7971612,-2.844
Abies concolor,129.6706458,-3.227
Abies concolor,136.1752988,-3.01
Ceanothus cordulatus,51.42237876,-7.354
Abies concolor,167.4635332,-0.987
Ceanothus cordulatus,82.1880651,-3.827
Quercus kelloggii,75.14688602,-4.251
Pinus jeffreyii,170.0417537,-1.014
Abies concolor,102.1890128,-3.62
Abies concolor,143.9111262,-2.187
Ceanothus cordulatus,87.14517437,-2.846
Calocedrus decurrens,150.9893892,-0.336
Calocedrus decurrens,110.8921645,-2.297
Calocedrus decurrens,87.37652528,-2.875
Abies concolor,182.6067812,-0.698
Calocedrus decurrens,121.1375212,-1.271
Ceanothus cordulatus,35.65905413,-8.25
Pinus jeffreyii,131.6837658,-3.609
Arctostaphylos patula,88.39779006,-4.008
Arctostaphylos patula,95.97623548,-3.025
Ceanothus cordulatus,110.6707317,-0.486
Arctostaphylos patula,71.06050532,-5.761
Arctostaphylos patula,76.06521441,-4.802
Quercus kelloggii,131.9553806,-1.432
Quercus kelloggii,94.57466421,-4.962
Quercus kelloggii,94.57466421,-4.962
Abies concolor,187.3278237,-0.208
Pinus jeffreyii,138.7149918,-0.059
Pinus jeffreyii,170.0417537,-1.014
Abies concolor,182.6067812,-0.698
Quercus kelloggii,72.09042702,-6.166
Pinus jeffreyii,149.3767591,-2.039
Quercus kelloggii,52.60586319,-7.126
Arctostaphylos patula,71.06050532,-5.761
Pinus jeffreyii,137.5366569,-2.891
Abies concolor,167.4635332,-0.987
Ceanothus cordulatus,87.14517437,-2.846
Arctostaphylos patula,95.97623548,-3.025
Arctostaphylos patula,88.39779006,-4.008
Ceanothus cordulatus,110.6707317,-0.486
Arctostaphylos patula,99.60955443,-1.674
Quercus kelloggii,136.4646465,-0.21
Quercus kelloggii,136.4646465,-0.21
Ceanothus cordulatus,101.8812463,-1.005
Quercus kelloggii,122.8304406,-3.001
Quercus kelloggii,122.8304406,-3.001
Arctostaphylos patula,110.3286385,-2.051
Ceanothus cordulatus,67.19626168,-4.418
Ceanothus cordulatus,67.19626168,-4.418
Abies concolor,143.9111262,-2.187
Arctostaphylos patula,134.1844398,-3.432
Arctostaphylos patula,87.20588235,-4.139
Ceanothus cordulatus,124.6845858,-0.152
Pinus jeffreyii,141.1518325,-2.906
Quercus kelloggii,93.53233831,-1.457
Arctostaphylos patula,82.86189684,-4.9
Pinus jeffreyii,133.1919406,-3.333
Pinus jeffreyii,122.9087452,-3.716
Quercus kelloggii,161.2939417,-0.106
Pinus jeffreyii,146.9850587,-1.786
Quercus kelloggii,138.9121339,-1.003
Quercus kelloggii,102.0126509,-3.443
Arctostaphylos patula,167.6336375,-3.538
Calocedrus decurrens,102.0672334,-2.471
Calocedrus decurrens,51.8957346,-5
Abies concolor,146.0624071,-1.784
Ceanothus cordulatus,124.6845858,-0.152
Calocedrus decurrens,121.9884933,-1.212
Pinus jeffreyii,174.4179014,-1.117
Abies concolor,165.0322119,-1.223
Abies concolor,200.2079002,-0.261
Abies concolor,122.3776224,-2.991
Pinus jeffreyii,169.1558442,-0.512
Abies concolor,105.8375635,-3.822
Ceanothus cordulatus,64.94023904,-5.301
Ceanothus cordulatus,90.95744681,-1.452
Abies concolor,113.25012,-3.467
Quercus kelloggii,93.53233831,-1.457
Arctostaphylos patula,110.7378401,-1.859
Calocedrus decurrens,133.4392375,-0.994
Calocedrus decurrens,88.58926342,-3.296
Calocedrus decurrens,116.722478,-1.909
Arctostaphylos patula,110.7378401,-1.859
Ceanothus cordulatus,74.91313412,-4.157
Ceanothus cordulatus,86.7174160954459,-3.229
Abies concolor,157.234315,-2.674
Quercus kelloggii,138.9121339,-1.003
Pinus jeffreyii,105.6876457,-3.201
Arctostaphylos patula,72.67358626,-5.802
Calocedrus decurrens,133.4392375,-0.994
Abies concolor,140.3123838,-2.738
Arctostaphylos patula,87.20588235,-4.139
Pinus jeffreyii,138.1393476,-1.466
Calocedrus decurrens,124.7148289,-1.251
Ceanothus cordulatus,86.7174160954459,-3.229
Arctostaphylos patula,145.1628825,-2.006
Ceanothus cordulatus,47.8400467,-8.5
Ceanothus cordulatus,69.30913722,-0.664
Calocedrus decurrens,161.4745587,-0.318
Pinus jeffreyii,141.1518325,-2.906
Arctostaphylos patula,112.1722846,-0.109
Arctostaphylos patula,112.1722846,-0.109
Quercus kelloggii,102.0126509,-3.443
Abies concolor,200.2079002,-0.261
Pinus jeffreyii,169.1558442,-0.512
Quercus kelloggii,83.67546432,-5.687
Quercus kelloggii,83.67546432,-5.687
Pinus jeffreyii,174.4179014,-1.117
Abies concolor,165.0322119,-1.223
Quercus kelloggii,94.4021025,-4.001
Quercus kelloggii,75.79143389,-7.493
Arctostaphylos patula,72.67358626,-5.802
Pinus jeffreyii,146.9850587,-1.786
Ceanothus cordulatus,74.91313412,-4.157
Ceanothus cordulatus,47.8400467,-8.5
Arctostaphylos patula,145.1628825,-2.006
Arctostaphylos patula,82.86189684,-4.9
Ceanothus cordulatus,64.94023904,-5.301
Quercus kelloggii,161.2939417,-0.106
Ceanothus cordulatus,69.30913722,-0.664
Ceanothus cordulatus,90.95744681,-1.452
Abies concolor,146.0624071,-1.784
Arctostaphylos patula,74.49468085,-5.978
Quercus kelloggii,97.24696356,-4.883
Quercus kelloggii,74.75928473,-7.116
Arctostaphylos patula,75.26529037,-5.558
Pinus jeffreyii,108.8312369,-3.501
Quercus kelloggii,102.1552915,-3.728
Abies concolor,191.840796,-0.112
Pinus jeffreyii,148.3961508,-0.812
Pinus jeffreyii,122.3776224,-3.007
Quercus kelloggii,134.3013699,-1.369
Quercus kelloggii,52.40929705,-3.4
Abies concolor,151.0797581,-2.755
Quercus kelloggii,97.24696356,-4.883
Abies concolor,148.6011905,-2.61
Quercus kelloggii,102.1552915,-3.728
Abies concolor,165.5562958,-2.223
Ceanothus cordulatus,71.73038229,-4.884
Quercus kelloggii,163.2308846,-1.969
Pinus jeffreyii,167.6606061,-0.314
Calocedrus decurrens,86.6773492,-3.416
Ceanothus cordulatus,59.03554561,-6.513
Abies concolor,133.2172261,-2.961
Abies concolor,94.39925633,-3.377
Arctostaphylos patula,120.0420168,-2.283
Ceanothus cordulatus,89.40914158,-3.338
Calocedrus decurrens,132.1054123,-0.682
Calocedrus decurrens,102.022792,-3.528
Ceanothus cordulatus,77.26681128,-2.003
Calocedrus decurrens,119.1923916,-2.091
Ceanothus cordulatus,77.26681128,-2.003
Pinus jeffreyii,96.59353349,-3.761
Ceanothus cordulatus,100.9353396,-1.037
Ceanothus cordulatus,71.73038229,-4.884
Calocedrus decurrens,95.37712895,-2.661
Calocedrus decurrens,133.2118267,-1.802
Abies concolor,131.3047634,-1.821
Ceanothus cordulatus,51.81236674,-8
Ceanothus cordulatus,51.81236674,-8
Pinus jeffreyii,122.3776224,-3.007
Pinus jeffreyii,112.3178808,-3.748
Arctostaphylos patula,84.92503594,-4.883
Calocedrus decurrens,90.77726218,-5.176
Arctostaphylos patula,84.92503594,-4.883
Calocedrus decurrens,123.1968811,-1.38
Abies concolor,173.6986301,-1.117
Pinus jeffreyii,146.4377999,-1.68
Calocedrus decurrens,71.19629484,-6.316
Arctostaphylos patula,128.18013,-0.113
Ceanothus cordulatus,118.2514359,-0.58
Arctostaphylos patula,75.26529037,-5.558
Arctostaphylos patula,95.36850584,-3.749
Quercus kelloggii,52.40929705,-3.4
Abies concolor,191.840796,-0.112
Pinus jeffreyii,167.6606061,-0.314
Pinus jeffreyii,148.3961508,-0.812
Abies concolor,173.6986301,-1.117
Quercus kelloggii,74.75928473,-7.116
Pinus jeffreyii,146.4377999,-1.68
Quercus kelloggii,81.32422803,-5.668
Quercus kelloggii,81.32422803,-5.668
Pinus jeffreyii,121.0147823,-2.117
Pinus jeffreyii,121.0147823,-2.117
Arctostaphylos patula,74.49468085,-5.978
Arctostaphylos patula,90.82503556,-4.144
Arctostaphylos patula,90.82503556,-4.144
Ceanothus cordulatus,89.40914158,-3.338
Arctostaphylos patula,95.36850584,-3.749
Ceanothus cordulatus,118.2514359,-0.58
Ceanothus cordulatus,71.73038229,-4.884
Arctostaphylos patula,128.18013,-0.113
Quercus kelloggii,145.8249158,-0.302
Quercus kelloggii,145.8249158,-0.302
Ceanothus cordulatus,100.9353396,-1.037
Ceanothus cordulatus,100.9353396,-1.037
Quercus kelloggii,163.2308846,-1.969
Quercus kelloggii,134.3013699,-1.369
Arctostaphylos patula,120.0420168,-2.283
Abies concolor,165.5562958,-2.223
Ceanothus cordulatus,59.03554561,-6.513
Arctostaphylos patula,66.5884361,-5.588
Arctostaphylos patula,66.5884361,-5.588
Ceanothus cordulatus,57.44680851,-8
Pinus jeffreyii,144.7640967,-2.871
Quercus kelloggii,101.8829308,-2.206
Quercus kelloggii,78.20025349,-4.008
Quercus kelloggii,141.9338551,-0.101
Pinus jeffreyii,122.634041,-3.987
Quercus kelloggii,65.86245772,-7.222
Quercus kelloggii,98.95527261,-1.302
Abies concolor,131.2541694,-2.662
Arctostaphylos patula,44.49815183,-3.377
Abies concolor,100.2557545,-3.476
Pinus jeffreyii,144.3765621,-0.298
Abies concolor,131.374295,-0.312
Pinus jeffreyii,160.3111288,-0.538
Abies concolor,154.1560645,-2.437
Quercus kelloggii,74.74636083,-6.412
Abies concolor,131.374295,-0.312
Calocedrus decurrens,96.12940497,-2.941
Pinus jeffreyii,73.67081827,-3.034
Quercus kelloggii,92.13861386,-4.7
Arctostaphylos patula,44.49815183,-3.377
Abies concolor,174,-1.243
Abies concolor,116.6593599,-3.109
Calocedrus decurrens,131.9970712,-2.224
Quercus kelloggii,78.20025349,-4.008
Calocedrus decurrens,151.9475358,-0.218
Calocedrus decurrens,112.1617107,-2.7
Quercus kelloggii,101.8829308,-2.206
Abies concolor,107.1895425,-3.283
Abies concolor,145.9880789,-2.352
Quercus kelloggii,69.71511148,-6.255
Arctostaphylos patula,125.7525084,-0.134
Ceanothus cordulatus,130.4599659,-0.384
Quercus kelloggii,74.74636083,-6.412
Ceanothus cordulatus,68.15415822,-5.098
Ceanothus cordulatus,68.15415822,-5.098
Calocedrus decurrens,81.68757127,-3.966
Arctostaphylos patula,124.516129,-0.743
Ceanothus cordulatus,110.8817355,-1.293
Calocedrus decurrens,133.6162188,-0.925
Calocedrus decurrens,131.8774644,-1.234
Arctostaphylos patula,44.49815183,-3.377
Quercus kelloggii,92.13861386,-4.7
Arctostaphylos patula,127.0564584,-2.047
Ceanothus cordulatus,130.4599659,-0.384
Ceanothus cordulatus,81.04964539,-3.872
Ceanothus cordulatus,61.47123088,-6.632
Arctostaphylos patula,84.00154949,-4.931
Arctostaphylos patula,84.00154949,-4.931
Ceanothus cordulatus,85.70658037,-3.302
Arctostaphylos patula,98.41703057,-4.063
Pinus jeffreyii,120.28319094179,-3.487
Pinus jeffreyii,141.8796592,-2.291
Ceanothus cordulatus,61.47123088,-6.632
Pinus jeffreyii,144.3765621,-0.298
Quercus kelloggii,90.96028453,-3.004
Pinus jeffreyii,160.3111288,-0.538
Quercus kelloggii,69.71511148,-6.255
Pinus jeffreyii,141.8796592,-2.291
Abies concolor,174,-1.243
Quercus kelloggii,65.86245772,-7.222
Ceanothus cordulatus,81.04964539,-3.872
Ceanothus cordulatus,85.70658037,-3.302
Arctostaphylos patula,124.516129,-0.743
Ceanothus cordulatus,57.44680851,-8
Arctostaphylos patula,125.7525084,-0.134
Quercus kelloggii,141.9338551,-0.101
Ceanothus cordulatus,110.8817355,-1.293
Ceanothus cordulatus,110.8817355,-1.293
Arctostaphylos patula,98.41703057,-4.063
Quercus kelloggii,98.95527261,-1.302
Arctostaphylos patula,127.0564584,-2.047
Abies concolor,154.1560645,-2.437
Ceanothus cordulatus,80.83119309,-4.225
Quercus kelloggii,116.9339494,-3.983
Quercus kelloggii,100.3237198,-3.192
Quercus kelloggii,88.5193133,-5.104
Quercus kelloggii,91.37753349,-5.738
Pinus jeffreyii,84.30813124,-4.25
Quercus kelloggii,63.02058401,-7.955
Abies concolor,177.1719375,-1.083
Quercus kelloggii,116.9339494,-3.983
Abies concolor,132.0783711,-1.517
Pinus jeffreyii,129.2385248,-3.335
Pinus jeffreyii,138.9703588,-2.652
Quercus kelloggii,82.6048951,-5.508
Quercus kelloggii,63.02058401,-7.955
Arctostaphylos patula,143.8068756,-1.382
Arctostaphylos patula,101.98712570000001,-3.128
Abies concolor,146.8852459,-2.637
Calocedrus decurrens,104.3433512,-2.795
Pinus jeffreyii,128.4719974,-2.789
Abies concolor,128.7169043,-2.94
Abies concolor,146.7383247,-2.518
Calocedrus decurrens,71.03064067,-5.086
Calocedrus decurrens,96.25740442,-3.071
Calocedrus decurrens,120.7683943,-2.413
Pinus jeffreyii,151.557956,-0.912
Ceanothus cordulatus,64.86384266,-4.495
Abies concolor,115.021628,-3.02
Pinus jeffreyii,67.58948546,-5.301
Pinus jeffreyii,129.2385248,-3.335
Calocedrus decurrens,128.762215,-2.391
Calocedrus decurrens,129.7778926,-0.258
Quercus kelloggii,82.6048951,-5.508
Quercus kelloggii,100.3237198,-3.192
Abies concolor,181.1521812,-0.179
Ceanothus cordulatus,106.2035541,-0.756
Arctostaphylos patula,99.48361024,-2.108
Calocedrus decurrens,141.0973837,-1.216
Calocedrus decurrens,132.1491228,-1.932
Abies concolor,113.2509826,-3.224
Ceanothus cordulatus,90.80161476,-3.267
Ceanothus cordulatus,80.83119309,-4.225
Pinus jeffreyii,161.2182502,-0.197
Ceanothus cordulatus,57.76793132,-6.664
Ceanothus cordulatus,64.86384266,-4.495
Quercus kelloggii,152.2259136,-0.309
Arctostaphylos patula,99.48361024,-2.108
Ceanothus cordulatus,118.3898305,-0.183
Arctostaphylos patula,143.8068756,-1.382
Arctostaphylos patula,119.9227373,-0.998
Ceanothus cordulatus,105.243958,-1.652
Arctostaphylos patula,125.0844912,-0.084
Arctostaphylos patula,101.98712570000001,-3.128
Ceanothus cordulatus,50,-8
Ceanothus cordulatus,90.80161476,-3.267
Pinus jeffreyii,132.0231214,-3.218
Ceanothus cordulatus,50,-8
Abies concolor,146.7383247,-2.518
Pinus jeffreyii,132.0231214,-3.218
Abies concolor,181.1521812,-0.179
Pinus jeffreyii,161.2182502,-0.197
Pinus jeffreyii,128.4719974,-2.789
Quercus kelloggii,88.5193133,-5.104
Pinus jeffreyii,151.557956,-0.912
Quercus kelloggii,91.37753349,-5.738
Arctostaphylos patula,84.41305407,-4.251
Pinus jeffreyii,138.9703588,-2.652
Abies concolor,132.0783711,-1.517
Abies concolor,177.1719375,-1.083
Ceanothus cordulatus,105.243958,-1.652
Ceanothus cordulatus,57.76793132,-6.664
Ceanothus cordulatus,118.3898305,-0.183
Arctostaphylos patula,125.0844912,-0.084
Quercus kelloggii,152.2259136,-0.309
Ceanothus cordulatus,106.2035541,-0.756
Ceanothus cordulatus,106.2035541,-0.756
Arctostaphylos patula,119.9227373,-0.998
Ceanothus cordulatus,96.20970599,-2.84
Quercus kelloggii,101.031240880197,-3.901
Quercus kelloggii,112.6765941,-3.998
Quercus kelloggii,129.9104478,-0.89
Pinus jeffreyii,132.8984562,-2.182
Pinus jeffreyii,114.3700207,-3.702
Pinus jeffreyii,109.3504344,-3.468
Quercus kelloggii,142.4321503,-0.224
Pinus jeffreyii,89.8940865,-3.99
Pinus jeffreyii,163.4645669,-1.089
Quercus kelloggii,35.32684284,-8
Quercus kelloggii,100.3870968,-4.725
Calocedrus decurrens,120.4025257,-0.612
Abies concolor,164.9851632,-1.278
Abies concolor,189.7634742,-2.313
Quercus kelloggii,142.4321503,-0.224
Calocedrus decurrens,98.95144746,-2.949
Abies concolor,109.7012173,-3.661
Pinus jeffreyii,155.7146324,-0.337
Pinus jeffreyii,109.3504344,-3.468
Abies concolor,117.1981181,-3.452
Abies concolor,143.6964116,-0.106
Calocedrus decurrens,116.957606,-1.784
Calocedrus decurrens,48.72182345,-1.949
Ceanothus cordulatus,57.43785851,-9
Abies concolor,115.4194079,-3.04
Ceanothus cordulatus,57.43785851,-9
Calocedrus decurrens,78.12413793,-3.761
Ceanothus cordulatus,57.74559194,-1.841
Calocedrus decurrens,127.8839221,-0.2
Quercus kelloggii,35.32684284,-8
Ceanothus cordulatus,86.60054864,-5.326
Arctostaphylos patula,91.95969125,-3.801
Pinus jeffreyii,129.3772416,-2.773
Calocedrus decurrens,129.0838068,-0.673
Ceanothus cordulatus,57.74559194,-1.841
Ceanothus cordulatus,83.7044055,-4.08
Abies concolor,129.553057062265,-2.907
Abies concolor,159.561278,-2.485
Quercus kelloggii,101.031240880197,-3.901
Arctostaphylos patula,106.4476886,-0.781
Ceanothus cordulatus,83.7044055,-4.08
Calocedrus decurrens,102.5211535,-2.783
Ceanothus cordulatus,105.0582465,-0.73
Arctostaphylos patula,123.8374096,-2.137
Ceanothus cordulatus,105.0582465,-0.73
Ceanothus cordulatus,86.60054864,-5.326
Pinus jeffreyii,103.8574329,-4.071
Calocedrus decurrens,84.16188209,-3.3
Arctostaphylos patula,94.97953615,-3.484
Ceanothus cordulatus,128.1349749,-0.138
Arctostaphylos patula,107.4027073,-1.542
Pinus jeffreyii,132.8984562,-2.182
Arctostaphylos patula,114.1684665,-0.186
Quercus kelloggii,118.879056,-1.753
Quercus kelloggii,90.95460614,-6.553
Quercus kelloggii,112.6765941,-3.998
Quercus kelloggii,129.9104478,-0.89
Pinus jeffreyii,129.3772416,-2.773
Arctostaphylos patula,75.99766968,-5.01
Arctostaphylos patula,75.99766968,-5.01
Abies concolor,143.6964116,-0.106
Pinus jeffreyii,155.7146324,-0.337
Pinus jeffreyii,163.4645669,-1.089
Arctostaphylos patula,91.95969125,-3.801
Quercus kelloggii,100.3870968,-4.725
Pinus jeffreyii,103.8574329,-4.071
Arctostaphylos patula,62.89602381,-6.505
Abies concolor,164.9851632,-1.278
Arctostaphylos patula,107.4027073,-1.542
Ceanothus cordulatus,96.20970599,-2.84
Arctostaphylos patula,94.97953615,-3.484
Ceanothus cordulatus,128.1349749,-0.138
Arctostaphylos patula,114.1684665,-0.186
Arctostaphylos patula,123.8374096,-2.137
Quercus kelloggii,118.879056,-1.753
Arctostaphylos patula,106.4476886,-0.781
Quercus kelloggii,107.4933095,-3.528
Quercus kelloggii,99.53445065,-5.016
Pinus jeffreyii,139.4361171,-2.794
Pinus jeffreyii,128.3185841,-2.889
Quercus kelloggii,30.33926585,-8.25
Quercus kelloggii,63.64861223,-6.321
Pinus jeffreyii,110.1831251,-3.992
Quercus kelloggii,148.8646685,-0.235
Quercus kelloggii,152.5632706,-0.982
Quercus kelloggii,105.9469027,-3.312
Quercus kelloggii,105.9469027,-3.312
Pinus jeffreyii,167.3132184,-0.356
Quercus kelloggii,109.476662,-2.027
Pinus jeffreyii,128.3654912,-2.786
Pinus jeffreyii,140.5385996,-2.01
Quercus kelloggii,30.33926585,-8.25
Quercus kelloggii,109.476662,-2.027
Pinus jeffreyii,104.4130892,-3.668
Pinus jeffreyii,123.2162765,-3.789
Pinus jeffreyii,128.3654912,-2.786
