spp,n,sd,bottle_number,unique_id,age,pod,site,lfm,date,predawn1,predawn2,predawn3,midday1,midday2,midday3,predawn,midday,type,doy,location,month,timing,wettest_lfm,rwc,rwd,water_potential,swc,tlp
ARPA,640,0.2792827260056386,50,ARPA_both_1_1.5,both,1.5,1,106.9104228,2021-07-30,-2.38,-2.29,NA,-3.37,-3.33,NA,-2.335,-3.35,shrub,211,CZO,7,spring,106.9104228,100,0,-3.35,1.069104228,-2.21134555105625
ARPA,640,0.2792827260056386,16,ARPA_old_1_1.6,old,1.6,1,81.47969076,2021-09-16,-2.75,-2.68,NA,-4,-4.07,NA,-2.715,-4.035,shrub,259,CZO,9,fall,200.6258702,40.612753818226174,59.387246181773826,-4.035,2.0062587020000002,-2.21134555105625
ARPA,640,0.2792827260056386,48,ARPA_old_2_2.4,old,2.4,2,203.0189358,2021-10-17,-0.89,-0.92,NA,-1.98,-2,NA,-0.905,-1.99,shrub,290,CZO,10,fall,203.0189358,100,0,-1.99,2.030189358,-2.21134555105625
ARPA,640,0.2792827260056386,NA,ARPA_new_1_1.5,new,1.5,1,186.1682799,2021-07-08,-0.81,-0.84,NA,-2.31,-2.21,NA,-0.825,-2.26,shrub,189,CZO,7,spring,186.1682799,100,0,-2.26,1.8616827989999998,-2.21134555105625
ARPA,640,0.2792827260056386,2,ARPA_old_1_1.1,old,1.1,1,85.04272603,2021-09-16,-3.5,-3.46,NA,-4.37,-4.27,NA,-3.48,-4.32,shrub,259,CZO,9,fall,200.0170847,42.51773100160578,57.48226899839422,-4.32,2.000170847,-2.21134555105625
ARPA,640,0.2792827260056386,124,ARPA_old_2_2.2,old,2.2,2,204.3543894,2021-10-17,-1.42,-1.46,NA,-2.05,-2.06,NA,-1.44,-2.055,shrub,290,CZO,10,fall,204.3543894,100,0,-2.055,2.043543894,-2.21134555105625
ARPA,640,0.2792827260056386,38,ARPA_both_1_1.2,both,1.2,1,NA,2021-07-30,-1.44,-1.31,-1.38,-2.93,-2.91,NA,-1.376666667,-2.92,shrub,211,CZO,7,spring,NA,NA,NA,-2.92,NA,-2.21134555105625
ARPA,640,0.2792827260056386,97,ARPA_old_1_1.2,old,1.2,1,107.5271257,2021-04-24,-0.22,-0.19,NA,-0.54,-0.53,NA,-0.205,-0.535,shrub,114,CZO,4,spring,196.0328418,54.8515874751758,45.1484125248242,-0.535,1.960328418,-2.21134555105625
ARPA,640,0.2792827260056386,15,ARPA_old_1_1.5,old,1.5,1,78.91890347,2021-09-16,-4.43,-4.37,NA,-4.86,-4.78,NA,-4.4,-4.82,shrub,259,CZO,9,fall,199.9553954,39.46825406342599,60.53174593657401,-4.82,1.9995539539999998,-2.21134555105625
ARPA,640,0.2792827260056386,53,ARPA_old_2_2.5,old,2.5,2,102.4891347,2021-06-15,-0.57,-0.5,NA,-1.37,-1.45,NA,-0.535,-1.41,shrub,166,CZO,6,spring,203.9453091,50.25324443708914,49.74675556291086,-1.41,2.039453091,-2.21134555105625
ARPA,640,0.2792827260056386,36,ARPA_old_2_2.1,old,2.1,2,104.4851847,2021-05-14,-0.94,-0.45,-0.47,-1.59,-1.45,-1.64,-0.62,-1.56,shrub,134,CZO,5,spring,207.9090681,50.25523208528103,49.74476791471897,-1.56,2.0790906810000003,-2.21134555105625
ARPA,640,0.2792827260056386,45,ARPA_old_2_2.2,old,2.2,2,116.8980643,2021-08-20,-1.34,-1.31,NA,-2.51,-2.64,-2.16,-1.325,-2.436666667,shrub,232,CZO,8,fall,204.3543894,57.20359843662845,42.79640156337155,-2.436666667,2.043543894,-2.21134555105625
ARPA,640,0.2792827260056386,3,ARPA_old_1_1.1,old,1.1,1,114.5402336,2021-07-08,-0.99,-1.05,NA,-1.82,-1.69,-1.59,-1.02,-1.7,shrub,189,CZO,7,spring,200.0170847,57.26522500405187,42.73477499594813,-1.7,2.000170847,-2.21134555105625
ARPA,640,0.2792827260056386,3,ARPA_old_1_1.1,old,1.1,1,94.31306255,2021-06-16,-0.67,-0.68,NA,-1.84,-1.58,-1.94,-0.675,-1.786666667,shrub,167,CZO,6,spring,200.0170847,47.15250334313067,52.84749665686933,-1.786666667,2.000170847,-2.21134555105625
ARPA,640,0.2792827260056386,1,ARPA_old_1_1.1,old,1.1,1,99.03526423,2021-08-19,-2.58,-2.45,-2.5,-3.23,-3.19,NA,-2.51,-3.21,shrub,231,CZO,8,fall,200.0170847,49.513402506860956,50.486597493139044,-3.21,2.000170847,-2.21134555105625
ARPA,640,0.2792827260056386,39,ARPA_old_1_1.3,old,1.3,1,127.3093308,2021-07-08,-1.05,-1.04,NA,-1.72,-1.67,NA,-1.045,-1.695,shrub,189,CZO,7,spring,198.5047114,64.13416079755577,35.865839202444235,-1.695,1.985047114,-2.21134555105625
ARPA,640,0.2792827260056386,39,ARPA_old_1_1.3,old,1.3,1,88.28862547,2021-08-19,-1.16,-1.19,NA,-2.27,-2.21,NA,-1.175,-2.24,shrub,231,CZO,8,fall,198.5047114,44.47684130382812,55.52315869617188,-2.24,1.985047114,-2.21134555105625
ARPA,640,0.2792827260056386,22,ARPA_old_2_2.2,old,2.2,2,98.69899168,2021-05-14,-0.58,-0.56,NA,-1.34,-1.6,-1.4,-0.57,-1.446666667,shrub,134,CZO,5,spring,204.3543894,48.2979553166378,51.7020446833622,-1.446666667,2.043543894,-2.21134555105625
ARPA,640,0.2792827260056386,50,ARPA_old_1_1.5,old,1.5,1,102.8200519,2021-04-24,-0.48,-0.41,NA,-0.65,-0.65,NA,-0.445,-0.65,shrub,114,CZO,4,spring,199.9553954,51.421494125884436,48.578505874115564,-0.65,1.9995539539999998,-2.21134555105625
ARPA,640,0.2792827260056386,58,ARPA_old_1_1.5,old,1.5,1,95.83377195,2021-08-19,-3.61,-3.54,NA,-4.1,-4.18,NA,-3.575,-4.14,shrub,231,CZO,8,fall,199.9553954,47.927574926542846,52.072425073457154,-4.14,1.9995539539999998,-2.21134555105625
ARPA,640,0.2792827260056386,27,ARPA_new_2_2.3,new,2.3,2,192.5729981,2021-07-09,-0.47,-0.45,NA,-1.8,-1.82,NA,-0.46,-1.81,shrub,190,CZO,7,spring,192.5729981,100,0,-1.81,1.9257299810000001,-2.21134555105625
ARPA,640,0.2792827260056386,58,ARPA_old_1_1.5,old,1.5,1,94.04321841,2021-06-16,-0.66,-0.65,NA,-1.67,-1.86,-1.83,-0.655,-1.786666667,shrub,167,CZO,6,spring,199.9553954,47.03209844469143,52.96790155530857,-1.786666667,1.9995539539999998,-2.21134555105625
ARPA,640,0.2792827260056386,7,ARPA_old_1_1.3,old,1.3,1,91.95522577,2021-09-16,-1.11,-1.06,NA,-3.21,-3.18,NA,-1.085,-3.195,shrub,259,CZO,9,fall,198.5047114,46.323951266176344,53.676048733823656,-3.195,1.985047114,-2.21134555105625
ARPA,640,0.2792827260056386,58,ARPA_old_1_1.5,old,1.5,1,100.1926415,2021-05-15,-0.48,-0.56,NA,-0.86,-0.98,NA,-0.52,-0.92,shrub,135,CZO,5,spring,199.9553954,50.10749587405232,49.89250412594768,-0.92,1.9995539539999998,-2.21134555105625
ARPA,640,0.2792827260056386,10,ARPA_old_1_1.4,old,1.4,1,130.7637128,2021-07-08,-0.8,-0.89,NA,-2.32,-2.17,-2.09,-0.845,-2.193333333,shrub,189,CZO,7,spring,198.0306501,66.03205752946221,33.96794247053779,-2.193333333,1.980306501,-2.21134555105625
ARPA,640,0.2792827260056386,45,ARPA_old_2_2.2,old,2.2,2,160.1512836,2021-07-09,-0.58,-0.55,NA,-1.9,-1.84,NA,-0.565,-1.87,shrub,190,CZO,7,spring,204.3543894,78.36938764575419,21.630612354245812,-1.87,2.043543894,-2.21134555105625
ARPA,640,0.2792827260056386,37,ARPA_both_1_1.1,both,1.1,1,NA,2021-07-30,-1.53,-1.44,NA,-2.87,-2.65,-2.52,-1.485,-2.68,shrub,211,CZO,7,spring,NA,NA,NA,-2.68,NA,-2.21134555105625
ARPA,640,0.2792827260056386,63,ARPA_old_2_2.4,old,2.4,2,105.1098608,2021-05-14,-0.47,-0.56,NA,-1.56,-1.66,-1.46,-0.515,-1.56,shrub,134,CZO,5,spring,203.0189358,51.77342713664249,48.22657286335751,-1.56,2.030189358,-2.21134555105625
ARPA,640,0.2792827260056386,51,ARPA_old_1_1.1,old,1.1,1,99.91100758,2021-05-15,-0.39,-0.44,NA,-0.94,-0.93,NA,-0.415,-0.935,shrub,135,CZO,5,spring,200.0170847,49.95123678052488,50.04876321947512,-0.935,2.000170847,-2.21134555105625
ARPA,640,0.2792827260056386,32,ARPA_old_2_2.3,old,2.3,2,93.70079139,2021-08-20,-1.06,-1.11,NA,-2.66,-2.59,NA,-1.085,-2.625,shrub,232,CZO,8,fall,202.6343713,46.24131177196788,53.75868822803212,-2.625,2.026343713,-2.21134555105625
ARPA,640,0.2792827260056386,21,ARPA_old_2_2.1,old,2.1,2,207.9090681,2021-10-17,-1.22,-0.97,-0.91,-1.65,-1.58,NA,-1.033333333,-1.615,shrub,290,CZO,10,fall,207.9090681,100,0,-1.615,2.0790906810000003,-2.21134555105625
ARPA,640,0.2792827260056386,8,ARPA_old_1_1.3,old,1.3,1,85.04993917,2021-06-16,-0.86,-0.87,NA,-1.64,-1.62,NA,-0.865,-1.63,shrub,167,CZO,6,spring,198.5047114,42.845300028480835,57.154699971519165,-1.63,1.985047114,-2.21134555105625
ARPA,640,0.2792827260056386,64,ARPA_old_2_2.5,old,2.5,2,100.9946182,2021-04-24,-0.82,-0.88,NA,-1.38,-1.56,NA,-0.85,-1.47,shrub,114,CZO,4,spring,203.9453091,49.52044185065299,50.47955814934701,-1.47,2.039453091,-2.21134555105625
ARPA,640,0.2792827260056386,NA,ARPA_new_1_1.2,new,1.2,1,200.5565863,2021-06-16,-0.69,-0.62,NA,-1.82,-2.03,-1.86,-0.655,-1.903333333,shrub,167,CZO,6,spring,200.5565863,100,0,-1.903333333,2.0055658629999997,-2.21134555105625
ARPA,640,0.2792827260056386,15,ARPA_old_1_1.5,old,1.5,1,110.8579266,2021-07-08,-0.81,-0.84,NA,-2.31,-2.21,NA,-0.825,-2.26,shrub,189,CZO,7,spring,199.9553954,55.44132799129261,44.55867200870739,-2.26,1.9995539539999998,-2.21134555105625
ARPA,640,0.2792827260056386,51,ARPA_old_1_1.1,old,1.1,1,200.0170847,2021-10-16,-1.24,-1.28,NA,-2.27,-2.3,NA,-1.26,-2.285,shrub,289,CZO,10,fall,200.0170847,100,0,-2.285,2.000170847,-2.21134555105625
ARPA,640,0.2792827260056386,24,ARPA_old_1_1.2,old,1.2,1,141.5283877,2021-07-08,-1,-0.96,NA,-2.11,-2.14,NA,-0.98,-2.125,shrub,189,CZO,7,spring,196.0328418,72.19626385072381,27.80373614927619,-2.125,1.960328418,-2.21134555105625
ARPA,640,0.2792827260056386,57,ARPA_old_1_1.4,old,1.4,1,100.0799506,2021-06-16,-0.72,-0.82,NA,-1.71,-1.77,NA,-0.77,-1.74,shrub,167,CZO,6,spring,198.0306501,50.53760645105311,49.46239354894689,-1.74,1.980306501,-2.21134555105625
ARPA,640,0.2792827260056386,23,ARPA_old_2_2.2,old,2.2,2,101.8276267,2021-04-24,-0.56,-0.56,NA,-1.17,-1.04,NA,-0.56,-1.105,shrub,114,CZO,4,spring,204.3543894,49.82894030266423,50.17105969733577,-1.105,2.043543894,-2.21134555105625
ARPA,640,0.2792827260056386,42,ARPA_old_1_1.2,old,1.2,1,109.684227,2021-06-16,-0.69,-0.62,NA,-1.82,-2.03,-1.86,-0.655,-1.903333333,shrub,167,CZO,6,spring,196.0328418,55.95196498345105,44.04803501654895,-1.903333333,1.960328418,-2.21134555105625
ARPA,640,0.2792827260056386,6,ARPA_old_2_2.4,old,2.4,2,135.5560919,2021-07-09,-0.81,-0.73,NA,-1.99,-1.95,NA,-0.77,-1.97,shrub,190,CZO,7,spring,203.0189358,66.77017164228481,33.22982835771519,-1.97,2.030189358,-2.21134555105625
ARPA,640,0.2792827260056386,34,ARPA_old_2_2.5,old,2.5,2,110.6614919,2021-08-20,-1.09,-1.11,NA,-2.69,-2.72,NA,-1.1,-2.705,shrub,232,CZO,8,fall,203.9453091,54.26037617062309,45.73962382937691,-2.705,2.039453091,-2.21134555105625
ARPA,640,0.2792827260056386,53,ARPA_old_2_2.5,old,2.5,2,203.9453091,2021-10-17,-1.12,-1.12,NA,-2.4,-2.35,NA,-1.12,-2.375,shrub,290,CZO,10,fall,203.9453091,100,0,-2.375,2.039453091,-2.21134555105625
ARPA,640,0.2792827260056386,56,ARPA_both_1_1.3,both,1.3,1,100.9410189,2021-07-30,-0.87,-0.66,-0.68,-2.08,-1.99,NA,-0.736666667,-2.035,shrub,211,CZO,7,spring,100.9410189,100,0,-2.035,1.009410189,-2.21134555105625
ARPA,640,0.2792827260056386,26,ARPA_both_2_2.3,both,2.3,2,135.2302742,2021-07-31,-0.69,-0.63,NA,-2.24,-1.95,-2.28,-0.66,-2.156666667,shrub,212,CZO,7,spring,135.2302742,100,0,-2.156666667,1.352302742,-2.21134555105625
ARPA,640,0.2792827260056386,49,ARPA_old_2_2.4,old,2.4,2,97.48837847,2021-04-24,-0.54,-0.55,NA,-1.04,-1.14,NA,-0.545,-1.09,shrub,114,CZO,4,spring,203.0189358,48.019352522879295,51.980647477120705,-1.09,2.030189358,-2.21134555105625
ARPA,640,0.2792827260056386,48,ARPA_new_2_2.4,new,2.4,2,180.0850226,2021-07-09,-0.81,-0.73,NA,-1.99,-1.95,NA,-0.77,-1.97,shrub,190,CZO,7,spring,180.0850226,100,0,-1.97,1.800850226,-2.21134555105625
ARPA,640,0.2792827260056386,59,ARPA_old_1_1.6,old,1.6,1,90.53657099,2021-08-19,-2.89,-1.85,-1.76,-2.94,-3.03,NA,-2.166666667,-2.985,shrub,231,CZO,8,fall,200.6258702,45.127067062560705,54.872932937439295,-2.985,2.0062587020000002,-2.21134555105625
ARPA,640,0.2792827260056386,12,ARPA_old_1_1.4,old,1.4,1,116.7423733,2021-07-30,-1.08,-0.91,-0.91,-2.97,-2.95,NA,-0.966666667,-2.96,shrub,211,CZO,7,spring,198.0306501,58.95166896692422,41.04833103307578,-2.96,1.980306501,-2.21134555105625
ARPA,640,0.2792827260056386,5,ARPA_old_1_1.2,old,1.2,1,86.41425562,2021-09-16,-2.27,-2.35,NA,-3.74,-3.69,NA,-2.31,-3.715,shrub,259,CZO,9,fall,196.0328418,44.08151962014765,55.91848037985235,-3.715,1.960328418,-2.21134555105625
ARPA,640,0.2792827260056386,NA,ARPA_new_1_1.4,new,1.4,1,182.6684828,2021-06-16,-0.72,-0.82,NA,-1.71,-1.77,NA,-0.77,-1.74,shrub,167,CZO,6,spring,182.6684828,100,0,-1.74,1.8266848279999999,-2.21134555105625
ARPA,640,0.2792827260056386,40,ARPA_old_1_1.4,old,1.4,1,90.79148506,2021-05-15,-0.65,-0.54,-0.69,-1.65,-1.57,NA,-0.626666667,-1.61,shrub,135,CZO,5,spring,198.0306501,45.847188308553655,54.152811691446345,-1.61,1.980306501,-2.21134555105625
ARPA,640,0.2792827260056386,8,ARPA_old_1_1.3,old,1.3,1,198.5047114,2021-10-16,-1.36,-1.16,-1.37,-4.7,-4.4,NA,-1.296666667,-4.55,shrub,289,CZO,10,fall,198.5047114,100,0,-4.55,1.985047114,-2.21134555105625
CADE,536,0.2415930929517311,26,CADE_old_2_2.3,old,2.3,2,98.77548753,2021-06-15,-0.72,-0.66,NA,-1.35,-1.36,NA,-0.69,-1.355,tree,166,CZO,6,spring,203.5279057,48.53166802374266,51.46833197625734,-1.355,2.035279057,-2.381144720833955
CADE,536,0.2415930929517311,20,CADE_old_2_2.1,old,2.1,2,102.0462117,2021-06-15,-0.56,-0.54,NA,-1.08,-1.56,-1.57,-0.55,-1.403333333,tree,166,CZO,6,spring,209.1636227,48.78774348174454,51.21225651825546,-1.403333333,2.091636227,-2.381144720833955
CADE,536,0.2415930929517311,21,CADE_old_2_2.1,old,2.1,2,106.2687287,2021-07-09,-0.97,-0.91,NA,-1.56,-1.62,NA,-0.94,-1.59,tree,190,CZO,7,spring,209.1636227,50.80650608754254,49.19349391245746,-1.59,2.091636227,-2.381144720833955
CADE,536,0.2415930929517311,45,CADE_old_2_2.2,old,2.2,2,110.1649735,2021-07-31,-0.93,-0.81,-1.04,-1.76,-1.68,NA,-0.926666667,-1.72,tree,212,CZO,7,spring,211.0340017,52.20247572076438,47.79752427923562,-1.72,2.110340017,-2.381144720833955
CADE,536,0.2415930929517311,33,CADE_old_1_1.2,old,1.2,1,95.22846387,2021-07-08,-0.95,-0.88,NA,-1.98,-1.75,-1.89,-0.915,-1.873333333,tree,189,CZO,7,spring,NA,NA,NA,-1.873333333,NA,-2.381144720833955
CADE,536,0.2415930929517311,5,CADE_old_1_1.2,old,1.2,1,82.20119101,2021-04-24,-0.43,-0.49,NA,-0.96,-1.05,NA,-0.46,-1.005,tree,114,CZO,4,spring,NA,NA,NA,-1.005,NA,-2.381144720833955
CADE,536,0.2415930929517311,7,CADE_old_2_2.3,old,2.3,2,203.5279057,2021-10-17,-1.19,-1.33,NA,-1.77,-1.77,NA,-1.26,-1.77,tree,290,CZO,10,fall,203.5279057,100,0,-1.77,2.035279057,-2.381144720833955
CADE,536,0.2415930929517311,1,CADE_new_1_1.1,new,1.1,1,95.64025459,2021-04-24,-0.79,-0.76,NA,-1.24,-1.23,NA,-0.775,-1.235,tree,114,CZO,4,spring,95.64025459,100,0,-1.235,0.9564025459,-2.381144720833955
CADE,536,0.2415930929517311,95,CADE_old_1_1.3,old,1.3,1,87.0188148,2021-04-24,-0.48,-0.53,NA,-0.88,-0.81,NA,-0.505,-0.845,tree,114,CZO,4,spring,198.6644251,43.801911064951916,56.198088935048084,-0.845,1.986644251,-2.381144720833955
CADE,536,0.2415930929517311,5,CADE_old_1_1.2,old,1.2,1,97.43544712,2021-08-19,-1.58,-1.52,NA,-2.03,-1.97,NA,-1.55,-2,tree,231,CZO,8,fall,NA,NA,NA,-2,NA,-2.381144720833955
CADE,536,0.2415930929517311,27,CADE_new_2_2.3,new,2.3,2,113.1719083,2021-05-14,-0.6,-0.58,NA,-1.27,-1.22,NA,-0.59,-1.245,tree,134,CZO,5,spring,113.1719083,100,0,-1.245,1.131719083,-2.381144720833955
CADE,536,0.2415930929517311,56,CADE_new_1_1.3,new,1.3,1,100.9016942,2021-04-24,-0.48,-0.53,NA,-0.88,-0.81,NA,-0.505,-0.845,tree,114,CZO,4,spring,100.9016942,100,0,-0.845,1.009016942,-2.381144720833955
CADE,536,0.2415930929517311,47,CADE_new_2_2.3,new,2.3,2,109.413074,2021-06-15,-0.72,-0.66,NA,-1.35,-1.36,NA,-0.69,-1.355,tree,166,CZO,6,spring,113.1719083,96.67865077432825,3.321349225671753,-1.355,1.131719083,-2.381144720833955
CADE,536,0.2415930929517311,41,CADE_old_1_1.6,old,1.6,1,88.09745019,2021-07-08,-1.16,-1.09,NA,-1.97,-2.07,NA,-1.125,-2.02,tree,189,CZO,7,spring,203.2644839,43.34129037187889,56.65870962812111,-2.02,2.032644839,-2.381144720833955
CADE,536,0.2415930929517311,64,CADE_old_2_2.5,old,2.5,2,99.81390179,2021-06-15,-0.69,-0.65,NA,-1.45,-1.6,-1.4,-0.67,-1.483333333,tree,166,CZO,6,spring,NA,NA,NA,-1.483333333,NA,-2.381144720833955
CADE,536,0.2415930929517311,92,CADE_old_1_1.5,old,1.5,1,80.54171603,2021-04-24,-0.6,-0.55,NA,-0.56,-0.49,NA,-0.575,-0.525,tree,114,CZO,4,spring,201.320608,40.00669222596427,59.99330777403573,-0.525,2.01320608,-2.381144720833955
CADE,536,0.2415930929517311,13,CADE_old_1_1.5,old,1.5,1,201.320608,2021-10-16,-1.27,-1.35,NA,-2.06,-2.17,NA,-1.31,-2.115,tree,289,CZO,10,fall,201.320608,100,0,-2.115,2.01320608,-2.381144720833955
CADE,536,0.2415930929517311,44,CADE_new_2_2.2,new,2.2,2,100.5789651,2021-06-15,-0.52,-0.53,NA,-1.39,-1.29,NA,-0.525,-1.34,tree,166,CZO,6,spring,107.4029024,93.64641257590446,6.353587424095537,-1.34,1.074029024,-2.381144720833955
CADE,536,0.2415930929517311,19,CADE_old_2_2.1,old,2.1,2,108.9958031,2021-07-31,-1.42,-1.48,NA,-2.05,-2.07,NA,-1.45,-2.06,tree,212,CZO,7,spring,209.1636227,52.11030565115566,47.88969434884434,-2.06,2.091636227,-2.381144720833955
CADE,536,0.2415930929517311,43,CADE_new_2_2.1,new,2.1,2,102.1029459,2021-04-24,-0.75,-0.77,NA,-1.38,-1.39,NA,-0.76,-1.385,tree,114,CZO,4,spring,140.7070367,72.56420737343265,27.43579262656735,-1.385,1.407070367,-2.381144720833955
CADE,536,0.2415930929517311,45,CADE_old_2_2.2,old,2.2,2,114.2006371,2021-09-17,-1.8,-1.83,NA,-2.1,-2.15,NA,-1.815,-2.125,tree,260,CZO,9,fall,211.0340017,54.11480433486942,45.88519566513058,-2.125,2.110340017,-2.381144720833955
CADE,536,0.2415930929517311,49,CADE_old_2_2.4,old,2.4,2,96.77100155,2021-08-20,-2.69,-2.76,NA,-2.95,-2.86,NA,-2.725,-2.905,tree,232,CZO,8,fall,209.566174,46.17682314990395,53.82317685009605,-2.905,2.0956617399999997,-2.381144720833955
CADE,536,0.2415930929517311,13,CADE_old_1_1.5,old,1.5,1,90.85260351,2021-09-16,-2.37,-2.45,NA,-2.75,-2.78,NA,-2.41,-2.765,tree,259,CZO,9,fall,201.320608,45.12831766830349,54.87168233169651,-2.765,2.01320608,-2.381144720833955
CADE,536,0.2415930929517311,33,CADE_new_2_2.5,new,2.5,2,114.4207167,2021-04-24,-0.81,-0.77,NA,-1.7,-1.68,NA,-0.79,-1.69,tree,114,CZO,4,spring,117.8334592,97.10375769058302,2.8962423094169765,-1.69,1.178334592,-2.381144720833955
CADE,536,0.2415930929517311,41,CADE_old_1_1.6,old,1.6,1,203.2644839,2021-10-16,-1.13,-1.23,NA,-1.45,-1.59,NA,-1.18,-1.52,tree,289,CZO,10,fall,203.2644839,100,0,-1.52,2.032644839,-2.381144720833955
CADE,536,0.2415930929517311,57,CADE_old_1_1.4,old,1.4,1,92.73188597,2021-08-19,-1.57,-1.59,NA,-2.06,-2.06,NA,-1.58,-2.06,tree,231,CZO,8,fall,NA,NA,NA,-2.06,NA,-2.381144720833955
CADE,536,0.2415930929517311,1,CADE_old_1_1.1,old,1.1,1,101.9305833,2021-07-08,-1.07,-0.93,-0.88,-1.88,-1.76,-1.81,-0.96,-1.816666667,tree,189,CZO,7,spring,200.0620806,50.94947677955919,49.05052322044081,-1.816666667,2.000620806,-2.381144720833955
CADE,536,0.2415930929517311,4,CADE_old_2_2.1,old,2.1,2,113.4423217,2021-08-20,-1.99,-1.95,NA,-2.53,-2.47,NA,-1.97,-2.5,tree,232,CZO,8,fall,209.1636227,54.236162213880036,45.763837786119964,-2.5,2.091636227,-2.381144720833955
CADE,536,0.2415930929517311,57,CADE_new_1_1.4,new,1.4,1,99.14238742,2021-04-24,-0.6,-0.47,NA,-0.89,-0.94,NA,-0.535,-0.915,tree,114,CZO,4,spring,99.14238742,100,0,-0.915,0.9914238742000001,-2.381144720833955
CADE,536,0.2415930929517311,17,CADE_old_1_1.6,old,1.6,1,92.79447625,2021-04-24,-0.55,-0.52,NA,-0.88,-0.84,NA,-0.535,-0.86,tree,114,CZO,4,spring,203.2644839,45.65208563226033,54.34791436773967,-0.86,2.032644839,-2.381144720833955
CADE,536,0.2415930929517311,NA,CADE_new_2_2.4,new,2.4,2,126.39876,2021-06-15,-0.54,-0.62,NA,-1.37,-1.36,NA,-0.58,-1.365,tree,166,CZO,6,spring,126.39876,100,0,-1.365,1.2639875999999999,-2.381144720833955
CADE,536,0.2415930929517311,109,CADE_old_1_1.2,old,1.2,1,199.1315136,2021-10-16,-1.2,-1.21,NA,-1.72,-1.63,NA,-1.205,-1.675,tree,289,CZO,10,fall,NA,NA,NA,-1.675,NA,-2.381144720833955
CADE,536,0.2415930929517311,63,CADE_old_2_2.4,old,2.4,2,101.7787855,2021-07-31,-2.19,-2.13,NA,-2.72,-2.63,NA,-2.16,-2.675,tree,212,CZO,7,spring,209.566174,48.56641869121493,51.43358130878507,-2.675,2.0956617399999997,-2.381144720833955
CADE,536,0.2415930929517311,14,CADE_old_1_1.5,old,1.5,1,82.7820603,2021-08-19,-2.07,-1.99,NA,-2.4,-2.38,NA,-2.03,-2.39,tree,231,CZO,8,fall,201.320608,41.119516338834025,58.880483661165975,-2.39,2.01320608,-2.381144720833955
CADE,536,0.2415930929517311,53,CADE_old_2_2.5,old,2.5,2,102.6315502,2021-04-24,-0.81,-0.77,NA,-1.7,-1.68,NA,-0.79,-1.69,tree,114,CZO,4,spring,NA,NA,NA,-1.69,NA,-2.381144720833955
CADE,536,0.2415930929517311,53,CADE_new_2_2.5,new,2.5,2,117.8334592,2021-05-14,-0.59,-0.51,NA,-1.69,-1.64,NA,-0.55,-1.665,tree,134,CZO,5,spring,117.8334592,100,0,-1.665,1.178334592,-2.381144720833955
CADE,536,0.2415930929517311,3,CADE_old_1_1.1,old,1.1,1,200.0620806,2021-10-16,-1.39,-1.42,NA,-1.92,-1.95,NA,-1.405,-1.935,tree,289,CZO,10,fall,200.0620806,100,0,-1.935,2.000620806,-2.381144720833955
CADE,536,0.2415930929517311,6,CADE_old_1_1.2,old,1.2,1,92.35745715,2021-05-15,-0.56,-0.53,NA,-1.61,-1.5,-1.49,-0.545,-1.533333333,tree,135,CZO,5,spring,NA,NA,NA,-1.533333333,NA,-2.381144720833955
CADE,536,0.2415930929517311,19,CADE_old_2_2.1,old,2.1,2,112.0833832,2021-09-17,-2.26,-2.22,NA,-2.47,-2.41,NA,-2.24,-2.44,tree,260,CZO,9,fall,209.1636227,53.58646104574283,46.41353895425717,-2.44,2.091636227,-2.381144720833955
CADE,536,0.2415930929517311,54,CADE_old_2_2.2,old,2.2,2,100.9083612,2021-08-20,-1.31,-1.1,-1.14,-2.02,-2,NA,-1.183333333,-2.01,tree,232,CZO,8,fall,211.0340017,47.81616250799645,52.18383749200355,-2.01,2.110340017,-2.381144720833955
CADE,536,0.2415930929517311,37,CADE_old_1_1.1,old,1.1,1,88.06827813,2021-04-24,-0.79,-0.76,NA,-1.24,-1.23,NA,-0.775,-1.235,tree,114,CZO,4,spring,200.0620806,44.02047497750555,55.97952502249445,-1.235,2.000620806,-2.381144720833955
CADE,536,0.2415930929517311,18,CADE_old_1_1.6,old,1.6,1,95.05588147,2021-06-16,-0.7,-0.73,NA,-1.71,-1.78,NA,-0.715,-1.745,tree,167,CZO,6,spring,203.2644839,46.76462884522642,53.23537115477358,-1.745,2.032644839,-2.381144720833955
CADE,536,0.2415930929517311,48,CADE_new_2_2.4,new,2.4,2,110.7045171,2021-05-14,-0.34,-0.56,-0.6,-1.71,-1.65,NA,-0.5,-1.68,tree,134,CZO,5,spring,126.39876,87.58354678479441,12.416453215205593,-1.68,1.2639875999999999,-2.381144720833955
CADE,536,0.2415930929517311,12,CADE_old_2_2.4,old,2.4,2,209.566174,2021-10-17,-1.14,-1.28,NA,-1.58,-1.55,NA,-1.21,-1.565,tree,290,CZO,10,fall,209.566174,100,0,-1.565,2.0956617399999997,-2.381144720833955
CADE,536,0.2415930929517311,NA,CADE_new_1_1.6,new,1.6,1,110.3902591,2021-05-15,-0.68,-0.59,NA,-1.34,-1.37,NA,-0.635,-1.355,tree,135,CZO,5,spring,110.3902591,100,0,-1.355,1.103902591,-2.381144720833955
CADE,536,0.2415930929517311,111,CADE_old_2_2.5,old,2.5,2,103.392692,2021-09-17,-1.69,-1.75,NA,-2.25,-2.26,NA,-1.72,-2.255,tree,260,CZO,9,fall,NA,NA,NA,-2.255,NA,-2.381144720833955
