date,sample,fresh_weight,dry_weight,water_potential,spp,fresh_weight_saturated,rwd,tlp,rwc_at_tlp,po,lfm_at_tlp,timing,water_weight,lfm,swc,rwc,neg_mpa,year,month
2021-04-24,1,NA,NA,-2.523,CECO,NA,NA,-2.302825564,NA,-1.827425885,NA,spring,NA,NA,NA,NA,0.3963535473642489,2021,4
2021-04-24,1,NA,NA,-2.433,CECO,NA,NA,-2.302825564,NA,-1.827425885,NA,spring,NA,NA,NA,NA,0.41101520756267984,2021,4
2021-04-24,1,NA,NA,-2.409,CECO,NA,NA,-2.302825564,NA,-1.827425885,NA,spring,NA,NA,NA,NA,0.41511000415110005,2021,4
2021-04-24,1,NA,NA,-2.543,CECO,NA,NA,-2.302825564,NA,-1.827425885,NA,spring,NA,NA,NA,NA,0.39323633503735744,2021,4
2021-04-24,1,NA,NA,-2.901,CECO,NA,NA,-2.302825564,NA,-1.827425885,NA,spring,NA,NA,NA,NA,0.3447087211306446,2021,4
2021-04-24,1,NA,NA,-3.185,CECO,NA,NA,-2.302825564,NA,-1.827425885,NA,spring,NA,NA,NA,NA,0.3139717425431711,2021,4
2021-04-24,1,NA,NA,-3.643,CECO,NA,NA,-2.302825564,NA,-1.827425885,NA,spring,NA,NA,NA,NA,0.2744990392533626,2021,4
2021-04-24,2,NA,NA,-0.132,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,7.575757575757575,2021,4
2021-04-24,2,NA,NA,-0.102,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,9.803921568627452,2021,4
2021-04-24,2,NA,NA,-0.17,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,5.88235294117647,2021,4
2021-04-24,2,NA,NA,-0.279,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,3.584229390681003,2021,4
2021-04-24,2,NA,NA,-0.533,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,1.8761726078799248,2021,4
2021-04-24,2,NA,NA,-0.763,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,1.310615989515072,2021,4
2021-04-24,2,NA,NA,-1.04,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,0.9615384615384615,2021,4
2021-04-24,2,NA,NA,-1.46,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,0.684931506849315,2021,4
2021-04-24,2,NA,NA,-1.784,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,0.5605381165919282,2021,4
2021-04-24,2,NA,NA,-2.051,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,0.4875670404680643,2021,4
2021-04-24,2,NA,NA,-2.36,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,0.42372881355932207,2021,4
2021-04-24,2,NA,NA,-2.55,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,0.3921568627450981,2021,4
2021-04-24,2,NA,NA,-2.895,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,0.3454231433506045,2021,4
2021-04-24,2,NA,NA,-3.827,CECO,NA,NA,-2.136504806,NA,-1.607600353,NA,spring,NA,NA,NA,NA,0.26130128037627387,2021,4
2021-04-24,3,NA,NA,-0.128,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,7.8125,2021,4
2021-04-24,3,NA,NA,-0.487,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,2.053388090349076,2021,4
2021-04-24,3,NA,NA,-0.551,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,1.8148820326678765,2021,4
2021-04-24,3,NA,NA,-0.812,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,1.231527093596059,2021,4
2021-04-24,3,NA,NA,-1.065,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,0.9389671361502347,2021,4
2021-04-24,3,NA,NA,-1.411,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,0.7087172218284904,2021,4
2021-04-24,3,NA,NA,-1.995,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,0.5012531328320802,2021,4
2021-04-24,3,NA,NA,-2.26,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,0.4424778761061947,2021,4
2021-04-24,3,NA,NA,-2.259,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,0.4426737494466578,2021,4
2021-04-24,3,NA,NA,-2.674,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,0.3739715781600598,2021,4
2021-04-24,3,NA,NA,-2.861,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,0.34952813701502966,2021,4
2021-04-24,3,NA,NA,-3.037,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,0.3292723081988805,2021,4
2021-04-24,3,NA,NA,-3.377,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,0.29612081729345574,2021,4
2021-04-24,3,NA,NA,-3.839,CECO,NA,NA,-2.75793162,NA,-2.069837139,NA,spring,NA,NA,NA,NA,0.26048450117218025,2021,4
2021-04-24,4,NA,NA,-0.193,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,5.181347150259067,2021,4
2021-04-24,4,NA,NA,-0.513,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,1.949317738791423,2021,4
2021-04-24,4,NA,NA,-0.486,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,2.05761316872428,2021,4
2021-04-24,4,NA,NA,-0.95,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,1.0526315789473684,2021,4
2021-04-24,4,NA,NA,-1.056,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,0.9469696969696969,2021,4
2021-04-24,4,NA,NA,-1.078,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,0.9276437847866419,2021,4
2021-04-24,4,NA,NA,-1.582,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,0.6321112515802781,2021,4
2021-04-24,4,NA,NA,-1.843,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,0.5425935973955507,2021,4
2021-04-24,4,NA,NA,-2.012,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,0.4970178926441352,2021,4
2021-04-24,4,NA,NA,-2.25,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,0.4444444444444444,2021,4
2021-04-24,4,NA,NA,-2.4,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,0.4166666666666667,2021,4
2021-04-24,4,NA,NA,-2.412,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,0.41459369817578773,2021,4
2021-04-24,4,NA,NA,-2.886,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,0.3465003465003465,2021,4
2021-04-24,4,NA,NA,-3.558,CECO,NA,NA,-2.354385297,NA,-1.669651121,NA,spring,NA,NA,NA,NA,0.2810567734682406,2021,4
2021-04-24,5,NA,NA,-0.078,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,12.820512820512821,2021,4
2021-04-24,5,NA,NA,-0.209,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,4.784688995215311,2021,4
2021-04-24,5,NA,NA,-0.492,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,2.032520325203252,2021,4
2021-04-24,5,NA,NA,-0.536,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,1.8656716417910446,2021,4
2021-04-24,5,NA,NA,-0.661,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,1.51285930408472,2021,4
2021-04-24,5,NA,NA,-0.899,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,1.1123470522803114,2021,4
2021-04-24,5,NA,NA,-0.943,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,1.0604453870625663,2021,4
2021-04-24,5,NA,NA,-1.142,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,0.8756567425569177,2021,4
2021-04-24,5,NA,NA,-1.325,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,0.7547169811320755,2021,4
2021-04-24,5,NA,NA,-1.396,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,0.7163323782234957,2021,4
2021-04-24,5,NA,NA,-1.564,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,0.639386189258312,2021,4
2021-04-24,5,NA,NA,-1.811,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,0.5521811154058531,2021,4
2021-04-24,5,NA,NA,-2.192,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,0.45620437956204374,2021,4
2021-04-24,5,NA,NA,-2.297,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,0.43535045711797993,2021,4
2021-04-24,5,NA,NA,-2.948,CECO,NA,NA,-2.136979719,NA,-1.501375482,NA,spring,NA,NA,NA,NA,0.33921302578018997,2021,4
2021-04-24,1,NA,NA,-0.293,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,3.4129692832764507,2021,4
2021-04-24,1,NA,NA,-0.472,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,2.1186440677966103,2021,4
2021-04-24,1,NA,NA,-0.585,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,1.7094017094017095,2021,4
2021-04-24,1,NA,NA,-0.836,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,1.1961722488038278,2021,4
2021-04-24,1,NA,NA,-0.846,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,1.1820330969267139,2021,4
2021-04-24,1,NA,NA,-1.133,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.8826125330979699,2021,4
2021-04-24,1,NA,NA,-1.252,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.7987220447284346,2021,4
2021-04-24,1,NA,NA,-1.492,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.6702412868632708,2021,4
2021-04-24,1,NA,NA,-1.654,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.6045949214026602,2021,4
2021-04-24,1,NA,NA,-1.899,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.526592943654555,2021,4
2021-04-24,1,NA,NA,-1.989,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.5027652086475616,2021,4
2021-04-24,1,NA,NA,-2.264,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.441696113074205,2021,4
2021-04-24,1,NA,NA,-2.684,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.37257824143070045,2021,4
2021-04-24,1,NA,NA,-2.556,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.39123630672926446,2021,4
2021-04-24,1,NA,NA,-2.713,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.36859565057132326,2021,4
2021-04-24,1,NA,NA,-2.734,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.365764447695684,2021,4
2021-04-24,1,NA,NA,-3.181,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.31436655139893116,2021,4
2021-04-24,1,NA,NA,-3.257,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.30703101013202333,2021,4
2021-04-24,1,NA,NA,-3.501,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.2856326763781777,2021,4
2021-04-24,1,NA,NA,-4.131,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.2420721374969741,2021,4
2021-04-24,1,NA,NA,-4.561,PIJE,NA,NA,-2.65739254,NA,-1.162800401,NA,spring,NA,NA,NA,NA,0.21925016443762332,2021,4
2021-04-24,2,NA,NA,-0.097,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,10.309278350515463,2021,4
2021-04-24,2,NA,NA,-0.331,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,3.021148036253776,2021,4
2021-04-24,2,NA,NA,-0.616,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,1.6233766233766234,2021,4
2021-04-24,2,NA,NA,-0.883,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,1.1325028312570782,2021,4
2021-04-24,2,NA,NA,-1.148,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.8710801393728224,2021,4
2021-04-24,2,NA,NA,-1.416,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.7062146892655368,2021,4
2021-04-24,2,NA,NA,-1.659,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.6027727546714888,2021,4
2021-04-24,2,NA,NA,-1.934,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.5170630816959669,2021,4
2021-04-24,2,NA,NA,-2.302,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.43440486533449174,2021,4
2021-04-24,2,NA,NA,-2.532,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.3949447077409163,2021,4
2021-04-24,2,NA,NA,-2.923,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.3421142661648991,2021,4
2021-04-24,2,NA,NA,-3.301,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.30293850348379275,2021,4
2021-04-24,2,NA,NA,-3.406,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.2935995302407516,2021,4
2021-04-24,2,NA,NA,-3.892,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.2569373072970195,2021,4
2021-04-24,2,NA,NA,-3.821,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.26171159382360637,2021,4
2021-04-24,2,NA,NA,-3.664,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.2729257641921397,2021,4
2021-04-24,2,NA,NA,-3.7,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.27027027027027023,2021,4
2021-04-24,2,NA,NA,-3.681,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.271665308340125,2021,4
2021-04-24,2,NA,NA,-4.186,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.23889154323936934,2021,4
2021-04-24,2,NA,NA,-4.245,PIJE,NA,NA,-2.61487033,NA,-1.746646759,NA,spring,NA,NA,NA,NA,0.23557126030624262,2021,4
2021-04-24,3,NA,NA,-0.176,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,5.6818181818181825,2021,4
2021-04-24,3,NA,NA,-0.215,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,4.651162790697675,2021,4
2021-04-24,3,NA,NA,-0.26,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,3.846153846153846,2021,4
2021-04-24,3,NA,NA,-0.311,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,3.215434083601286,2021,4
2021-04-24,3,NA,NA,-0.33,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,3.0303030303030303,2021,4
2021-04-24,3,NA,NA,-0.384,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,2.6041666666666665,2021,4
2021-04-24,3,NA,NA,-0.46,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,2.1739130434782608,2021,4
2021-04-24,3,NA,NA,-0.759,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,1.3175230566534915,2021,4
2021-04-24,3,NA,NA,-1.011,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.9891196834817014,2021,4
2021-04-24,3,NA,NA,-1.359,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.7358351729212657,2021,4
2021-04-24,3,NA,NA,-1.734,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.5767012687427913,2021,4
2021-04-24,3,NA,NA,-2.025,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.4938271604938272,2021,4
2021-04-24,3,NA,NA,-2.391,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.41823504809703055,2021,4
2021-04-24,3,NA,NA,-2.89,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.3460207612456747,2021,4
2021-04-24,3,NA,NA,-2.751,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.36350418029807346,2021,4
2021-04-24,3,NA,NA,-2.841,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.3519887363604364,2021,4
2021-04-24,3,NA,NA,-3.35,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.29850746268656714,2021,4
2021-04-24,3,NA,NA,-3.66,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.27322404371584696,2021,4
2021-04-24,3,NA,NA,-3.87,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.25839793281653745,2021,4
2021-04-24,3,NA,NA,-4.018,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.2488800398208064,2021,4
2021-04-24,3,NA,NA,-4.639,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.21556369907307607,2021,4
2021-04-24,3,NA,NA,-4.7,PIJE,NA,NA,-2.737863522,NA,-1.664585678,NA,spring,NA,NA,NA,NA,0.2127659574468085,2021,4
2021-04-24,4,NA,NA,-0.195,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,5.128205128205128,2021,4
2021-04-24,4,NA,NA,-0.279,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,3.584229390681003,2021,4
2021-04-24,4,NA,NA,-0.532,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,1.8796992481203008,2021,4
2021-04-24,4,NA,NA,-0.681,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,1.4684287812041115,2021,4
2021-04-24,4,NA,NA,-0.883,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,1.1325028312570782,2021,4
2021-04-24,4,NA,NA,-1.083,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.9233610341643583,2021,4
2021-04-24,4,NA,NA,-1.388,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.7204610951008646,2021,4
2021-04-24,4,NA,NA,-1.662,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.601684717208183,2021,4
2021-04-24,4,NA,NA,-1.992,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.5020080321285141,2021,4
2021-04-24,4,NA,NA,-2.386,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.4191114836546521,2021,4
2021-04-24,4,NA,NA,-2.49,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.4016064257028112,2021,4
2021-04-24,4,NA,NA,-2.671,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.3743916136278548,2021,4
2021-04-24,4,NA,NA,-3.304,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.3026634382566586,2021,4
2021-04-24,4,NA,NA,-3.391,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.29489826010026543,2021,4
2021-04-24,4,NA,NA,-3.273,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.30553009471432935,2021,4
2021-04-24,4,NA,NA,-3.631,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.2754062241806665,2021,4
2021-04-24,4,NA,NA,-4.431,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.22568269013766643,2021,4
2021-04-24,4,NA,NA,-4.501,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.2221728504776716,2021,4
2021-04-24,4,NA,NA,-5.061,PIJE,NA,NA,-2.743438069,NA,-1.559806318,NA,spring,NA,NA,NA,NA,0.19758940920766646,2021,4
2021-04-24,5,NA,NA,-0.29,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,3.4482758620689657,2021,4
2021-04-24,5,NA,NA,-0.336,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,2.976190476190476,2021,4
2021-04-24,5,NA,NA,-0.34,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,2.941176470588235,2021,4
2021-04-24,5,NA,NA,-0.461,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,2.1691973969631237,2021,4
2021-04-24,5,NA,NA,-0.612,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,1.6339869281045751,2021,4
2021-04-24,5,NA,NA,-1.052,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.9505703422053231,2021,4
2021-04-24,5,NA,NA,-1.165,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.8583690987124464,2021,4
2021-04-24,5,NA,NA,-1.779,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.5621135469364812,2021,4
2021-04-24,5,NA,NA,-1.914,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.522466039707419,2021,4
2021-04-24,5,NA,NA,-2.401,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.41649312786339027,2021,4
2021-04-24,5,NA,NA,-2.471,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.4046944556859571,2021,4
2021-04-24,5,NA,NA,-2.415,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.41407867494824013,2021,4
2021-04-24,5,NA,NA,-2.61,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.3831417624521073,2021,4
2021-04-24,5,NA,NA,-2.59,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.3861003861003861,2021,4
2021-04-24,5,NA,NA,-2.82,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.3546099290780142,2021,4
2021-04-24,5,NA,NA,-2.915,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.34305317324185247,2021,4
2021-04-24,5,NA,NA,-3.382,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.2956830277942046,2021,4
2021-04-24,5,NA,NA,-3.133,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.31918289179699966,2021,4
2021-04-24,5,NA,NA,-3.296,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.3033980582524272,2021,4
2021-04-24,5,NA,NA,-3.374,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.2963841138114997,2021,4
2021-04-24,5,NA,NA,-4.161,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.24032684450853162,2021,4
2021-04-24,5,NA,NA,-4.284,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.2334267040149393,2021,4
2021-04-24,5,NA,NA,-4.2,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.23809523809523808,2021,4
2021-04-24,5,NA,NA,-4.066,PIJE,NA,NA,-2.770361431,NA,-1.630841996,NA,spring,NA,NA,NA,NA,0.2459419576979833,2021,4
2021-04-24,1,2.4929,NA,-0.44,ARPA,NA,NA,-2.318153414,NA,-1.669835,NA,spring,NA,NA,NA,NA,2.272727272727273,2021,4
2021-04-24,1,2.4876,NA,-0.642,ARPA,NA,NA,-2.318153414,NA,-1.669835,NA,spring,NA,NA,NA,NA,1.557632398753894,2021,4
2021-04-24,1,2.4723,NA,-1.017,ARPA,NA,NA,-2.318153414,NA,-1.669835,NA,spring,NA,NA,NA,NA,0.9832841691248771,2021,4
2021-04-24,1,2.4638,NA,-1.257,ARPA,NA,NA,-2.318153414,NA,-1.669835,NA,spring,NA,NA,NA,NA,0.7955449482895784,2021,4
