individual,year.month,dry.wt,spp,model,lfm.NAs.imputed,RWC,max.mpa.sample,mpa,gww.gdw,gww.gdw.saturated,fresh.wt,site,sample
2020_October_ABCO_2.1,2020_October,7.3725,ABCO,EPI,174.6666667,96.87394959994748,-0.155,-0.155,1.7466666670000002,1.803030303,7.7786,2,2.1
2020_October_ABCO_2.1,2020_October,7.5545,ABCO,EPI,180.3030303,100,-0.155,-0.995,1.803030303,1.803030303,8.1138,2,2.1
2020_October_ABCO_2.2,2020_October,7.5903,ABCO,HP,158.7854833,86.04305128818011,-0.164,-2.262,1.5878548330000002,1.845419019,8.0322,2,2.2
2020_October_ABCO_2.2,2020_October,7.4501,ABCO,HP,184.5419019,100,-0.164,-0.164,1.845419019,1.845419019,7.8751,2,2.2
2020_October_ABCO_2.2,2020_October,7.4047,ABCO,HP,154.4204322,83.67770712782493,-0.164,-2.225,1.544204322,1.845419019,7.8763,2,2.2
2020_October_ABCO_2.2,2020_October,7.5362,ABCO,HP,93.35400975,50.586890450813115,-0.164,-4.498,0.9335400975,1.845419019,7.7469,2,2.2
2020_October_ABCO_2.2,2020_October,7.4967,ABCO,HP,180.3813038,97.745445312331,-0.164,-0.7282,1.8038130380000001,1.845419019,8.0833,2,2.2
2020_October_ABCO_2.2,2020_October,12.3013,ABCO,HP,120.1553931,65.11008712000275,-0.164,-2.843,1.201553931,1.845419019,12.5642,2,2.2
2020_October_ABCO_2.2,2020_October,7.553,ABCO,HP,157.138786,85.15073508083316,-0.164,-2.4,1.5713878600000002,1.845419019,8.1044,2,2.2
2020_October_ABCO_2.2,2020_October,7.467,ABCO,HP,114.5489443,62.07205145315564,-0.164,-3.489,1.145489443,1.845419019,7.7654,2,2.2
2020_October_ABCO_2.2,2020_October,7.4501,ABCO,EPI,184.5419019,100,-0.164,-0.164,1.845419019,1.845419019,7.8751,2,2.2
2020_October_ABCO_2.2,2020_October,7.4967,ABCO,EPI,180.3813038,97.745445312331,-0.164,-0.7282,1.8038130380000001,1.845419019,8.0833,2,2.2
2020_October_ABCO_2.3,2020_October,7.5819,ABCO,HP,111.5264798,61.523094312423645,-0.192,-3.349,1.1152647980000001,1.812757974,8.0831,2,2.3
2020_October_ABCO_2.3,2020_October,7.4377,ABCO,HP,161.9933238,89.36290785832176,-0.192,-0.798,1.6199332380000002,1.812757974,7.7774,2,2.3
2020_October_ABCO_2.3,2020_October,7.6005,ABCO,HP,156.744579,86.4674607687038,-0.192,-2.2,1.5674457899999998,1.812757974,8.1571,2,2.3
2020_October_ABCO_2.3,2020_October,7.5425,ABCO,HP,181.2757974,100,-0.192,-0.192,1.812757974,1.812757974,8.0256,2,2.3
2020_October_ABCO_2.3,2020_October,7.608,ABCO,HP,130.751936,72.1287330550173,-0.192,-2.759,1.30751936,1.812757974,8.1314,2,2.3
2020_October_ABCO_2.3,2020_October,7.6029,ABCO,HP,98.26746075,54.20881450222764,-0.192,-4.048,0.9826746075,1.812757974,7.9659,2,2.3
2020_October_ABCO_2.3,2020_October,12.4401,ABCO,HP,124.1585233,68.49150580539661,-0.192,-3.361,1.241585233,1.812757974,12.8975,2,2.3
2020_October_ABCO_2.3,2020_October,12.4862,ABCO,HP,112.1657361,61.87573725161835,-0.192,-3.148,1.121657361,1.812757974,12.8679,2,2.3
2020_October_ABCO_2.3,2020_October,7.5425,ABCO,EPI,181.2757974,100,-0.192,-0.192,1.812757974,1.812757974,8.0256,2,2.3
2020_October_ABCO_2.3,2020_October,7.4377,ABCO,EPI,161.9933238,89.36290785832176,-0.192,-0.798,1.6199332380000002,1.812757974,7.7774,2,2.3
2020_October_ABCO_2.4,2020_October,12.3176,ABCO,HP,137.43148,69.68905076862347,-0.192,-2.934,1.3743147999999998,1.9720670390000001,12.4931,2,2.4
2020_October_ABCO_2.4,2020_October,7.7481,ABCO,HP,155.8872305,79.04763246742749,-0.192,-2.182,1.558872305,1.9720670390000001,8.5941,2,2.4
2020_October_ABCO_2.4,2020_October,12.3699,ABCO,HP,129.9528302,65.89676092649302,-0.192,-2.897,1.299528302,1.9720670390000001,12.7556,2,2.4
2020_October_ABCO_2.4,2020_October,7.5591,ABCO,HP,133.4739379,67.68225179996024,-0.192,-2.082,1.3347393790000002,1.9720670390000001,8.0021,2,2.4
2020_October_ABCO_2.4,2020_October,7.5076,ABCO,HP,197.2067039,100,-0.192,-0.192,1.9720670390000001,1.9720670390000001,8.0371,2,2.4
2020_October_ABCO_2.4,2020_October,7.6,ABCO,HP,162.2038253,82.25066495825145,-0.192,-2.487,1.6220382530000002,1.9720670390000001,8.1682,2,2.4
2020_October_ABCO_2.4,2020_October,7.6348,ABCO,HP,115.2752649,58.454029513344544,-0.192,-4.145,1.152752649,1.9720670390000001,8.0808,2,2.4
2020_October_ABCO_2.4,2020_October,7.695,ABCO,HP,150.0223914,76.07367722959036,-0.192,-2.494,1.500223914,1.9720670390000001,8.365,2,2.4
2020_October_ABCO_2.4,2020_October,7.5076,ABCO,EPI,197.2067039,100,-0.192,-0.192,1.9720670390000001,1.9720670390000001,8.0371,2,2.4
2020_October_ABCO_2.4,2020_October,7.7481,ABCO,EPI,155.8872305,79.04763246742749,-0.192,-2.182,1.558872305,1.9720670390000001,8.5941,2,2.4
2020_October_ABCO_2.5,2020_October,12.3193,ABCO,HP,123.3785822,73.39072044835757,-0.152,-2.888,1.233785822,1.681119649,12.6465,2,2.5
2020_October_ABCO_2.5,2020_October,7.6947,ABCO,HP,118.8759516,70.71236819503739,-0.152,-3.379,1.188759516,1.681119649,8.2256,2,2.5
2020_October_ABCO_2.5,2020_October,7.5878,ABCO,HP,153.3731853,91.23275989976844,-0.152,-2.59,1.533731853,1.681119649,8.1266,2,2.5
2020_October_ABCO_2.5,2020_October,12.6952,ABCO,HP,147.525217,87.7541447378562,-0.152,-2.884,1.47525217,1.681119649,13.3241,2,2.5
2020_October_ABCO_2.5,2020_October,7.5378,ABCO,HP,147.2995639,87.61991687362641,-0.152,-2.447,1.472995639,1.681119649,7.9769,2,2.5
2020_October_ABCO_2.5,2020_October,7.8691,ABCO,HP,158.0711354,94.02729632838881,-0.152,-0.152,1.580711354,1.681119649,8.7935,2,2.5
2020_October_ABCO_2.5,2020_October,7.6661,ABCO,HP,128.9180766,76.68584248401704,-0.152,-3.24,1.289180766,1.681119649,8.2452,2,2.5
2020_October_ABCO_2.5,2020_October,7.5712,ABCO,HP,168.1119649,100,-0.152,-0.992,1.681119649,1.681119649,8.1838,2,2.5
2020_October_ABCO_2.5,2020_October,7.7413,ABCO,EPI,89.55013224735261,53.26814917702066,-0.152,-4.888,0.8955013224735261,1.681119649,7.8882,2,2.5
2020_October_ABCO_2.5,2020_October,7.5712,ABCO,EPI,168.1119649,100,-0.152,-0.992,1.681119649,1.681119649,8.1838,2,2.5
2020_October_CADE_1.1,2020_October,12.8178,CADE,HP,91.27261187,60.44968613595796,-0.336,-2.323,0.9127261187000001,1.509893892,13.393,1,1.1
2020_October_CADE_1.1,2020_October,7.5568,CADE,HP,71.86846039,47.59835162642012,-0.336,-4.22,0.7186846039,1.509893892,7.7972,1,1.1
2020_October_CADE_1.1,2020_October,7.60135,CADE,HP,78.2312890940801,51.81244159512111,-0.336,-4.764,0.7823128909408009,1.509893892,13.8059,1,1.1
2020_October_CADE_1.1,2020_October,12.7021,CADE,HP,135.02270030507137,89.42529075749871,-0.336,-0.596,1.3502270030507137,1.509893892,13.5633,1,1.1
2020_October_CADE_1.1,2020_October,13.1106,CADE,HP,101.7971612,67.4200761651932,-0.336,-2.844,1.017971612,1.509893892,13.9999,1,1.1
2020_October_CADE_1.1,2020_October,12.60195,CADE,HP,82.5369719018232,54.66408754889061,-0.336,-4.448,0.825369719018232,1.509893892,8.9012,1,1.1
2020_October_CADE_1.1,2020_October,7.5583,CADE,HP,150.9893892,100,-0.336,-0.336,1.509893892,1.509893892,8.0848,1,1.1
2020_October_CADE_1.1,2020_October,12.9307,CADE,HP,110.8921645,73.44368043843971,-0.336,-2.297,1.1089216450000001,1.509893892,13.6454,1,1.1
2020_October_CADE_1.1,2020_October,12.8819,CADE,HP,87.37652528,57.86931501806486,-0.336,-2.875,0.8737652528,1.509893892,13.4834,1,1.1
2020_October_CADE_1.1,2020_October,7.7157,CADE,HP,121.1375212,80.22916169264164,-0.336,-1.271,1.2113752119999999,1.509893892,8.2865,1,1.1
2020_October_CADE_1.2,2020_October,12.7962,CADE,HP,102.0672334,63.209482795137085,-0.318,-2.471,1.0206723340000001,1.6147455869999998,13.3245,1,1.2
2020_October_CADE_1.2,2020_October,7.6179,CADE,HP,51.8957346,32.13864463715051,-0.318,-5,0.518957346,1.6147455869999998,7.8369,1,1.2
2020_October_CADE_1.2,2020_October,12.8127,CADE,HP,121.9884933,75.54657172133211,-0.318,-1.212,1.2198849330000001,1.6147455869999998,13.4912,1,1.2
2020_October_CADE_1.2,2020_October,12.71545,CADE,HP,104.70578813029795,64.84352022588804,-0.318,-2.821,1.0470578813029794,1.6147455869999998,13.303,1,1.2
2020_October_CADE_1.2,2020_October,12.6789,CADE,HP,133.4392375,82.63793291915033,-0.318,-0.994,1.334392375,1.6147455869999998,13.3509,1,1.2
2020_October_CADE_1.2,2020_October,12.5198,CADE,HP,88.58926342,54.86267566433671,-0.318,-3.296,0.8858926342,1.6147455869999998,12.8746,1,1.2
2020_October_CADE_1.2,2020_October,12.7698,CADE,HP,116.722478,72.28536739143911,-0.318,-1.909,1.16722478,1.6147455869999998,13.3275,1,1.2
2020_October_CADE_1.2,2020_October,12.6789,CADE,HP,133.4392375,82.63793291915033,-0.318,-0.994,1.334392375,1.6147455869999998,13.3509,1,1.2
2020_October_CADE_1.2,2020_October,7.6768,CADE,HP,124.7148289,77.23497119549646,-0.318,-1.251,1.247148289,1.6147455869999998,8.0376,1,1.2
2020_October_CADE_1.2,2020_October,7.5449,CADE,HP,161.4745587,100,-0.318,-0.318,1.6147455869999998,1.6147455869999998,8.0114,1,1.2
2020_October_CADE_1.3,2020_October,13.0655,CADE,HP,86.6773492,65.06730772125955,-0.682,-3.416,0.866773492,1.3321182669999998,13.8228,1,1.3
2020_October_CADE_1.3,2020_October,7.5462,CADE,HP,132.1054123,99.16943230386617,-0.682,-0.682,1.3210541230000001,1.3321182669999998,8.0124,1,1.3
2020_October_CADE_1.3,2020_October,12.9036,CADE,HP,102.022792,76.58688761153367,-0.682,-3.528,1.02022792,1.3321182669999998,13.6198,1,1.3
2020_October_CADE_1.3,2020_October,12.812,CADE,HP,119.1923916,89.47583300424782,-0.682,-2.091,1.191923916,1.3321182669999998,13.5765,1,1.3
2020_October_CADE_1.3,2020_October,12.7896,CADE,HP,95.37712895,71.59809403769705,-0.682,-2.661,0.9537712895,1.3321182669999998,13.456,1,1.3
2020_October_CADE_1.3,2020_October,7.9165,CADE,HP,133.2118267,100,-0.682,-1.802,1.3321182669999998,1.3321182669999998,8.9032,1,1.3
2020_October_CADE_1.3,2020_October,13.0176,CADE,HP,90.77726218,68.14504719947662,-0.682,-5.176,0.9077726218,1.3321182669999998,13.8001,1,1.3
2020_October_CADE_1.3,2020_October,7.6281,CADE,HP,123.1968811,92.48193959343102,-0.682,-1.38,1.231968811,1.3321182669999998,8.1969,1,1.3
2020_October_CADE_1.3,2020_October,13.2005,CADE,HP,71.19629484,53.44592638935715,-0.682,-6.316,0.7119629484,1.3321182669999998,13.923,1,1.3
2020_October_CADE_1.4,2020_October,12.4912,CADE,HP,96.12940497,63.26486603674161,-0.218,-2.941,0.9612940497,1.519475358,12.9904,1,1.4
2020_October_CADE_1.4,2020_October,12.7586,CADE,HP,131.9970712,86.87016245774484,-0.218,-2.224,1.319970712,1.519475358,13.4797,1,1.4
2020_October_CADE_1.4,2020_October,7.461,CADE,HP,151.9475358,100,-0.218,-0.218,1.519475358,1.519475358,7.8433,1,1.4
2020_October_CADE_1.4,2020_October,12.4743,CADE,HP,112.1617107,73.81607744375148,-0.218,-2.7,1.121617107,1.519475358,12.81,1,1.4
2020_October_CADE_1.4,2020_October,12.6841,CADE,HP,81.68757127,53.760379093953034,-0.218,-3.966,0.8168757127,1.519475358,13.0423,1,1.4
2020_October_CADE_1.4,2020_October,7.6237,CADE,HP,133.6162188,87.93575894239676,-0.218,-0.925,1.336162188,1.519475358,8.1905,1,1.4
2020_October_CADE_1.4,2020_October,7.5053,CADE,HP,131.8774644,86.7914466040324,-0.218,-1.234,1.318774644,1.519475358,7.9401,1,1.4
2020_October_CADE_1.5,2020_October,12.5116,CADE,HP,104.3433512,73.95130119623897,-0.258,-2.795,1.043433512,1.410973837,13.0185,1,1.5
2020_October_CADE_1.5,2020_October,7.6294,CADE,HP,71.03064067,50.34157176225514,-0.258,-5.086,0.7103064067,1.410973837,7.9354,1,1.5
2020_October_CADE_1.5,2020_October,12.495,CADE,HP,96.25740442,68.22054519781999,-0.258,-3.071,0.9625740442,1.410973837,12.8525,1,1.5
2020_October_CADE_1.5,2020_October,13.0156,CADE,HP,120.7683943,85.59222795851174,-0.258,-2.413,1.207683943,1.410973837,14.0152,1,1.5
2020_October_CADE_1.5,2020_October,7.8124,CADE,HP,128.762215,91.2576914067897,-0.258,-2.391,1.28762215,1.410973837,8.603,1,1.5
2020_October_CADE_1.5,2020_October,7.6256,CADE,HP,129.7778926,91.97753296115866,-0.258,-0.258,1.297778926,1.410973837,8.1281,1,1.5
2020_October_CADE_1.5,2020_October,7.4659,CADE,HP,141.0973837,100,-0.258,-1.216,1.410973837,1.410973837,7.8542,1,1.5
2020_October_CADE_1.5,2020_October,12.5807,CADE,HP,132.1491228,93.65809580209813,-0.258,-1.932,1.321491228,1.410973837,13.1833,1,1.5
2020_October_CADE_1.6,2020_October,12.7547,CADE,HP,120.4025257,93.27469392543512,-0.2,-0.612,1.204025257,1.290838068,13.3649,1,1.6
2020_October_CADE_1.6,2020_October,13.0661,CADE,HP,98.95144746,76.65674720401877,-0.2,-2.949,0.9895144746,1.290838068,13.9343,1,1.6
2020_October_CADE_1.6,2020_October,7.5889,CADE,HP,116.957606,90.60594732940585,-0.2,-1.784,1.16957606,1.290838068,8.011,1,1.6
2020_October_CADE_1.6,2020_October,8.0021,CADE,HP,48.72182345,37.744334210323274,-0.2,-1.949,0.4872182345,1.290838068,8.389,1,1.6
2020_October_CADE_1.6,2020_October,12.9046,CADE,HP,78.12413793,60.52202818208179,-0.2,-3.761,0.7812413793,1.290838068,13.471,1,1.6
2020_October_CADE_1.6,2020_October,7.7446,CADE,HP,127.8839221,99.07046071095574,-0.2,-0.2,1.2788392210000001,1.290838068,8.4541,1,1.6
2020_October_CADE_1.6,2020_October,8.0529,CADE,HP,129.0838068,100,-0.2,-0.673,1.290838068,1.290838068,9.1434,1,1.6
2020_October_CADE_1.6,2020_October,7.625,CADE,HP,56.22597980767155,43.55773291903841,-0.2,-6.379,0.5622597980767154,1.290838068,14.0608,1,1.6
2020_October_CADE_1.6,2020_October,12.7815,CADE,HP,102.5211535,79.42216459330513,-0.2,-2.783,1.025211535,1.290838068,13.3752,1,1.6
2020_October_CADE_1.6,2020_October,12.8225,CADE,HP,84.16188209,65.19941127890567,-0.2,-3.3,0.8416188209000001,1.290838068,13.4235,1,1.6
2020_October_CADE_2.1,2020_October,7.6752,CADE,HP,81.54031772,53.97304806310525,-0.18,-3.919,0.8154031772,1.5107599189999998,8.0807,2,2.1
2020_October_CADE_2.1,2020_October,12.6368,CADE,HP,93.48560079,61.87985239367475,-0.18,-2.461,0.9348560079000001,1.5107599189999998,13.1075,2,2.1
2020_October_CADE_2.1,2020_October,12.7216,CADE,HP,102.2511432,67.68192742873529,-0.18,-3.037,1.022511432,1.5107599189999998,13.303,2,2.1
2020_October_CADE_2.1,2020_October,7.6554,CADE,HP,127.8910007,84.65342447306482,-0.18,-1.768,1.2789100070000001,1.5107599189999998,8.2139,2,2.1
2020_October_CADE_2.1,2020_October,7.6007,CADE,HP,122.2691045,80.9321871478641,-0.18,-2.192,1.222691045,1.5107599189999998,8.1223,2,2.1
2020_October_CADE_2.1,2020_October,7.6321,CADE,HP,55.9023408,37.00279580954385,-0.18,-6.708,0.5590234079999999,1.5107599189999998,7.8542,2,2.1
2020_October_CADE_2.1,2020_October,12.7952,CADE,HP,96.19500595,63.67325790167458,-0.18,-4.171,0.9619500594999999,1.5107599189999998,13.4424,2,2.1
2020_October_CADE_2.1,2020_October,12.6087,CADE,HP,132.39296365350674,87.63335721875659,-0.18,-0.789,1.3239296365350675,1.5107599189999998,8.3763,2,2.1
2020_October_CADE_2.1,2020_October,7.5319,CADE,HP,151.0759919,100,-0.18,-0.18,1.5107599189999998,1.5107599189999998,7.9812,2,2.1
2020_October_CADE_2.2,2020_October,12.9606,CADE,HP,119.1984486,85.32712760909817,-0.774,-1.009,1.191984486,1.396958411,13.8826,2,2.2
2020_October_CADE_2.2,2020_October,7.531,CADE,HP,139.6958411,100,-0.774,-0.774,1.396958411,1.396958411,7.9811,2,2.2
2020_October_CADE_2.2,2020_October,12.8838,CADE,HP,116.8100681,83.61742710463554,-0.774,-2.871,1.1681006809999999,1.396958411,13.7934,2,2.2
2020_October_CADE_2.2,2020_October,7.7963,CADE,HP,83.57766143,59.82831040057356,-0.774,-4.018,0.8357766143,1.396958411,8.2752,2,2.2
2020_October_CADE_2.2,2020_October,7.669,CADE,HP,83.61344538,59.853926016413105,-0.774,-3.129,0.8361344538000001,1.396958411,8.067,2,2.2
2020_October_CADE_2.2,2020_October,12.6908,CADE,HP,111.1423915,79.56027224922161,-0.774,-0.998,1.111423915,1.396958411,13.4409,2,2.2
2020_October_CADE_2.2,2020_October,12.5274,CADE,HP,128.0448319,91.65973080640266,-0.774,-1.127,1.280448319,1.396958411,13.0415,2,2.2
2020_October_CADE_2.2,2020_October,12.7093,CADE,HP,103.1925676,73.86946296141382,-0.774,-2.601,1.031925676,1.396958411,13.3202,2,2.2
2020_October_CADE_2.2,2020_October,7.7946,CADE,HP,109.8697487,78.6492624510924,-0.774,-2.02,1.098697487,1.396958411,8.3935,2,2.2
2020_October_CADE_2.3,2020_October,7.788,CADE,HP,123.184459,92.83390503323446,-0.301,-0.301,1.2318445900000001,1.326933936,8.4665,2,2.3
2020_October_CADE_2.3,2020_October,7.7637,CADE,HP,114.5935728,86.3596669668715,-0.301,-2.684,1.145935728,1.326933936,8.3699,2,2.3
2020_October_CADE_2.3,2020_October,12.6908,CADE,HP,115.51087188517226,87.05095917086581,-0.301,-2.028,1.1551087188517226,1.326933936,13.2296,2,2.3
2020_October_CADE_2.3,2020_October,13.0589,CADE,HP,99.12715517,74.70391138598477,-0.301,-1.58,0.9912715516999999,1.326933936,13.9788,2,2.3
2020_October_CADE_2.3,2020_October,7.8358,CADE,HP,60.10801343,45.2984220233252,-0.301,-6.08,0.6010801343,1.326933936,8.2476,2,2.3
2020_October_CADE_2.3,2020_October,7.6942,CADE,HP,101.5276631,76.51297502123722,-0.301,-2.937,1.0152766309999999,1.326933936,8.186,2,2.3
2020_October_CADE_2.3,2020_October,7.6523,CADE,HP,132.6933936,100,-0.301,-1.52,1.326933936,1.326933936,8.3573,2,2.3
2020_October_CADE_2.3,2020_October,12.5437,CADE,HP,118.140965,89.03304210918907,-0.301,-1.721,1.18140965,1.326933936,13.0432,2,2.3
2020_October_CADE_2.3,2020_October,7.7191,CADE,HP,125.5093379,94.58597334419217,-0.301,-1.224,1.255093379,1.326933936,8.3105,2,2.3
2020_October_CADE_2.4,2020_October,7.6239,CADE,HP,142.2244339,100,-0.154,-0.154,1.4222443390000001,1.4222443390000001,8.1955,2,2.4
2020_October_CADE_2.4,2020_October,12.552,CADE,HP,126.1800361,88.7189582267692,-0.154,-1.209,1.261800361,1.4222443390000001,13.0412,2,2.4
2020_October_CADE_2.4,2020_October,12.7924,CADE,HP,95.59027611010765,67.21086770316731,-0.154,-3.49,0.9559027611010765,1.4222443390000001,13.1416,2,2.4
2020_October_CADE_2.4,2020_October,7.5848,CADE,HP,125.1348183,87.98405088958488,-0.154,-1.72,1.2513481830000002,1.4222443390000001,8.1185,2,2.4
2020_October_CADE_2.4,2020_October,7.7265,CADE,HP,112.811245,79.31917315931744,-0.154,-2.404,1.12811245,1.4222443390000001,8.2883,2,2.4
2020_October_CADE_2.4,2020_October,12.7878,CADE,HP,88.80042463,62.43682762164258,-0.154,-3.729,0.8880042463,1.4222443390000001,13.457,2,2.4
2020_October_CADE_2.4,2020_October,7.6225,CADE,HP,82.32488074,57.88378162776431,-0.154,-4.413,0.8232488074,1.4222443390000001,7.9504,2,2.4
2020_October_CADE_2.4,2020_October,7.6661,CADE,HP,48.16482774,33.86536786911408,-0.154,-7.685,0.4816482774,1.4222443390000001,7.88,2,2.4
2020_October_CADE_2.4,2020_October,7.6959,CADE,HP,109.2066601,76.78473881413704,-0.154,-2.761,1.092066601,1.4222443390000001,8.1419,2,2.4
2020_October_CADE_2.5,2020_October,7.6206,CADE,HP,158.2789179,100,-0.308,-0.308,1.5827891790000002,1.5827891790000002,8.2993,2,2.5
2020_October_CADE_2.5,2020_October,7.5733,CADE,HP,79.54830615,50.25830805859963,-0.308,-6,0.7954830615,1.5827891790000002,7.8903,2,2.5
2020_October_CADE_2.5,2020_October,12.6064,CADE,HP,93.18369028,58.87309031192207,-0.308,-2.899,0.9318369028,1.5827891790000002,13.0589,2,2.5
2020_October_CADE_2.5,2020_October,7.6683,CADE,HP,136.416185,86.18721103854602,-0.308,-0.886,1.3641618500000001,1.5827891790000002,8.3763,2,2.5
2020_October_CADE_2.5,2020_October,7.6894,CADE,HP,126.5993266,79.98495837581157,-0.308,-2.305,1.265993266,1.5827891790000002,8.2534,2,2.5
2020_October_CADE_2.5,2020_October,12.71545,CADE,HP,103.6429930068677,65.48123678249362,-0.308,-2.899,1.036429930068677,1.5827891790000002,12.9903,2,2.5
2020_October_CADE_2.5,2020_October,7.6538,CADE,HP,136.4261168,86.19348591086114,-0.308,-0.901,1.3642611679999999,1.5827891790000002,8.3684,2,2.5
2020_October_CADE_2.5,2020_October,6.6744,CADE,HP,127.2907489,80.42179627511845,-0.308,-1.916,1.272907489,1.5827891790000002,7.2523,2,2.5
2020_October_CADE_2.5,2020_October,7.3748,CADE,HP,78.86977887,49.8296171823904,-0.308,-4.879,0.7886977887000001,1.5827891790000002,7.5674,2,2.5
2020_October_QUKE_1.1,2020_October,12.3839,QUKE,HP,72.09042702,52.82718188846077,-0.21,-6.166,0.7209042702,1.3646464649999999,12.6422,1,1.1
2020_October_QUKE_1.1,2020_October,12.2891,QUKE,HP,75.14688602,55.06692608477171,-0.21,-4.251,0.7514688601999999,1.3646464649999999,12.417,1,1.1
2020_October_QUKE_1.1,2020_October,7.3197,QUKE,HP,123.6203091,90.58779124892249,-0.21,-1.777,1.236203091,1.3646464649999999,7.4317,1,1.1
2020_October_QUKE_1.1,2020_October,12.2891,QUKE,EPI,75.14688602,55.06692608477171,-0.21,-4.251,0.7514688601999999,1.3646464649999999,12.417,1,1.1
2020_October_QUKE_1.1,2020_October,7.3816,QUKE,EPI,131.9553806,96.69565267221061,-0.21,-1.432,1.319553806,1.3646464649999999,7.5827,1,1.1
2020_October_QUKE_1.1,2020_October,12.5236,QUKE,EPI,94.57466421,69.30341787094287,-0.21,-4.962,0.9457466420999999,1.3646464649999999,12.8827,1,1.1
2020_October_QUKE_1.1,2020_October,12.5236,QUKE,HP,94.57466421,69.30341787094287,-0.21,-4.962,0.9457466420999999,1.3646464649999999,12.8827,1,1.1
2020_October_QUKE_1.1,2020_October,12.3839,QUKE,EPI,72.09042702,52.82718188846077,-0.21,-6.166,0.7209042702,1.3646464649999999,12.6422,1,1.1
2020_October_QUKE_1.1,2020_October,7.3309,QUKE,EPI,52.60586319,38.549078123321856,-0.21,-7.126,0.5260586319,1.3646464649999999,7.3955,1,1.1
2020_October_QUKE_1.1,2020_October,7.2913,QUKE,EPI,136.4646465,100,-0.21,-0.21,1.3646464649999999,1.3646464649999999,7.4264,1,1.1
2020_October_QUKE_1.1,2020_October,7.2913,QUKE,HP,136.4646465,100,-0.21,-0.21,1.3646464649999999,1.3646464649999999,7.4264,1,1.1
2020_October_QUKE_1.1,2020_October,7.3994,QUKE,EPI,122.8304406,90.00898309585261,-0.21,-3.001,1.2283044060000001,1.3646464649999999,7.5834,1,1.1
2020_October_QUKE_1.1,2020_October,7.3994,QUKE,HP,122.8304406,90.00898309585261,-0.21,-3.001,1.2283044060000001,1.3646464649999999,7.5834,1,1.1
2020_October_QUKE_1.2,2020_October,7.296,QUKE,HP,93.53233831,57.988748569345674,-0.106,-1.457,0.9353233831,1.612939417,7.4088,1,1.2
2020_October_QUKE_1.2,2020_October,12.3621,QUKE,EPI,161.2939417,100,-0.106,-0.106,1.612939417,1.612939417,12.7934,1,1.2
2020_October_QUKE_1.2,2020_October,7.5705,QUKE,HP,46.64289691473465,28.91794721062028,-0.106,-8.3,0.4664289691473465,1.612939417,7.7237,1,1.2
2020_October_QUKE_1.2,2020_October,12.2956,QUKE,HP,138.9121339,86.12359053036893,-0.106,-1.003,1.389121339,1.612939417,12.6276,1,1.2
2020_October_QUKE_1.2,2020_October,7.5955,QUKE,HP,102.0126509,63.24642440057623,-0.106,-3.443,1.020126509,1.612939417,7.9503,1,1.2
2020_October_QUKE_1.2,2020_October,7.296,QUKE,EPI,93.53233831,57.988748569345674,-0.106,-1.457,0.9353233831,1.612939417,7.4088,1,1.2
2020_October_QUKE_1.2,2020_October,12.2956,QUKE,EPI,138.9121339,86.12359053036893,-0.106,-1.003,1.389121339,1.612939417,12.6276,1,1.2
2020_October_QUKE_1.2,2020_October,10.07915,QUKE,EPI,46.64289691473465,28.91794721062028,-0.106,-8.3,0.4664289691473465,1.612939417,10.2426,1,1.2
2020_October_QUKE_1.2,2020_October,7.5955,QUKE,EPI,102.0126509,63.24642440057623,-0.106,-3.443,1.020126509,1.612939417,7.9503,1,1.2
2020_October_QUKE_1.2,2020_October,7.6568,QUKE,EPI,83.67546432,51.877623820262805,-0.106,-5.687,0.8367546432,1.612939417,7.9992,1,1.2
2020_October_QUKE_1.2,2020_October,7.6568,QUKE,HP,83.67546432,51.877623820262805,-0.106,-5.687,0.8367546432,1.612939417,7.9992,1,1.2
2020_October_QUKE_1.2,2020_October,7.5804,QUKE,EPI,94.4021025,58.52799026734926,-0.106,-4.001,0.944021025,1.612939417,7.9396,1,1.2
2020_October_QUKE_1.2,2020_October,12.4393,QUKE,EPI,75.79143389,46.989634633003696,-0.106,-7.493,0.7579143388999999,1.612939417,12.6835,1,1.2
2020_October_QUKE_1.2,2020_October,12.3621,QUKE,HP,161.2939417,100,-0.106,-0.106,1.612939417,1.612939417,12.7934,1,1.2
2020_October_QUKE_1.3,2020_October,7.4264,QUKE,HP,97.24696356,59.57632576598804,-0.302,-4.883,0.9724696356,1.632308846,7.6666,1,1.3
2020_October_QUKE_1.3,2020_October,7.4632,QUKE,HP,74.75928473,45.79971793524178,-0.302,-7.116,0.7475928473000001,1.632308846,7.6806,1,1.3
2020_October_QUKE_1.3,2020_October,12.3963,QUKE,HP,102.1552915,62.583310597337785,-0.302,-3.728,1.021552915,1.632308846,12.766,1,1.3
2020_October_QUKE_1.3,2020_October,7.3902,QUKE,HP,134.3013699,82.27693566025066,-0.302,-1.369,1.343013699,1.632308846,7.6353,1,1.3
2020_October_QUKE_1.3,2020_October,7.5794,QUKE,HP,52.40929705,32.107463718296856,-0.302,-3.4,0.5240929705,1.632308846,7.7643,1,1.3
2020_October_QUKE_1.3,2020_October,7.4264,QUKE,EPI,97.24696356,59.57632576598804,-0.302,-4.883,0.9724696356,1.632308846,7.6666,1,1.3
2020_October_QUKE_1.3,2020_October,12.3963,QUKE,EPI,102.1552915,62.583310597337785,-0.302,-3.728,1.021552915,1.632308846,12.766,1,1.3
