spp,n.x,mean_lfm_fall_spp.x,sd_lfm_fall_spp.x,mean_tlp_spp,sd_spp,n.y,mean_lfm_fall_spp.y,sd_lfm_fall_spp.y,bottle_number,unique_id,age,pod,site,lfm,date,predawn1,predawn2,midday1,midday2,predawn,midday,type,doy,location,month,timing,wettest_lfm,rwc,rwd,water_potential,swc,predawn3,midday3
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,46,CADE_old_2_2.3,old,2.3,2,113.1341908,2021-07-31,-1.01,-1.02,-1.98,-1.98,-1.015,-1.98,tree,212,CZO,7,spring,203.5279057,55.58657443601849,44.41342556398151,-1.98,2.035279057,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,46,CADE_old_2_2.5,old,2.5,2,112.1219523,2021-08-20,-1.36,-1.27,-2.3,-2.34,-1.315,-2.32,tree,232,CZO,8,fall,NA,NA,NA,-2.32,NA,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,47,CADE_New_1_4,New,4,1,112.5068802,2020-07-27,-0.7,NA,-2.6,NA,-0.7,-2.6,tree,209,CZO,7,spring,112.5068802,100,0,-2.6,1.125068802,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,47,CADE_new_2_2.3,new,2.3,2,109.413074,2021-06-15,-0.72,-0.66,-1.35,-1.36,-0.69,-1.355,tree,166,CZO,6,spring,113.1719083,96.67865077432825,3.321349225671753,-1.355,1.131719083,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,47,CADE_old_2_2.3,old,2.3,2,121.2129693,2021-07-09,-0.64,-0.61,-1.8,-1.72,-0.625,-1.76,tree,190,CZO,7,spring,203.5279057,59.55594584590668,40.44405415409332,-1.76,2.035279057,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,48,CADE_New_1_1,New,1,1,116.5226004,2020-07-27,-0.75,-0.75,-1.85,NA,-0.75,-1.85,tree,209,CZO,7,spring,121.5286648,95.8807542169261,4.119245783073893,-1.85,1.215286648,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,48,CADE_new_2_2.4,new,2.4,2,110.7045171,2021-05-14,-0.34,-0.56,-1.71,-1.65,-0.5,-1.68,tree,134,CZO,5,spring,126.39876,87.58354678479441,12.416453215205593,-1.68,1.2639875999999999,-0.6,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,49,CADE_New_2_4,New,4,2,94.41032369,2020-10-19,-3.631,-3.401,-3.443,-3.432,-3.516,-3.4375,tree,292,SEKI,10,fall,151.0434853,62.50539273672335,37.49460726327665,-3.4375,1.5104348529999998,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,49,CADE_old_2_2.4,old,2.4,2,96.77100155,2021-08-20,-2.69,-2.76,-2.95,-2.86,-2.725,-2.905,tree,232,CZO,8,fall,209.566174,46.17682314990395,53.82317685009605,-2.905,2.0956617399999997,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,49,CADE_old_2_2.4,old,2.4,2,102.4798688,2021-09-17,-3.05,-3.08,-3.18,-3.11,-3.065,-3.145,tree,260,CZO,9,fall,209.566174,48.900958987780164,51.099041012219836,-3.145,2.0956617399999997,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,49,CADE_old_2_2.4,old,2.4,2,123.0550719,2021-07-09,-1.04,-0.91,-1.89,-1.83,-0.975,-1.86,tree,190,CZO,7,spring,209.566174,58.71895714429562,41.28104285570438,-1.86,2.0956617399999997,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,5,CADE_New_1_2,New,2,1,108.9738027,2020-07-27,-0.65,-0.7,-2,-2.1,-0.675,-2.05,tree,209,CZO,7,spring,132.8522138,82.0263355671684,17.973664432831598,-2.05,1.3285221379999999,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,5,CADE_old_1_1.2,old,1.2,1,82.20119101,2021-04-24,-0.43,-0.49,-0.96,-1.05,-0.46,-1.005,tree,114,CZO,4,spring,NA,NA,NA,-1.005,NA,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,5,CADE_old_1_1.2,old,1.2,1,97.43544712,2021-08-19,-1.58,-1.52,-2.03,-1.97,-1.55,-2,tree,231,CZO,8,fall,NA,NA,NA,-2,NA,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,5,CADE_Old_1_1.2,Old,1.2,1,82.20119101,2021-04-24,-0.43,-0.49,-0.96,-1.05,-0.46,-0.755,tree,114,CZO,4,spring,82.20119101,100,0,-0.755,0.8220119101000001,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,50,CADE_New_1_5,New,5,1,125.2048176,2020-10-19,-2.472,-2.698,-2.62,-2.621,-2.585,-2.6205,tree,292,SEKI,10,fall,153.3021424,81.67192945895843,18.32807054104157,-2.6205,1.5330214240000002,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,50,CADE_old_1_1.5,old,1.5,1,76.30264579,2021-06-16,-0.66,-0.72,-1.86,-2.4,-0.69,-2.12,tree,167,CZO,6,spring,201.320608,37.90106067531845,62.09893932468155,-2.12,2.01320608,NA,-2.1
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,51,CADE_New_2_1,New,1,2,154.2952278,2020-08-04,-0.69,-0.58,-1.5,-1.62,-0.635,-1.56,tree,216,CZO,8,fall,154.2952278,100,0,-1.56,1.542952278,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,51,CADE_old_1_1.1,old,1.1,1,94.00446832,2021-08-19,-1.83,-1.91,-2.17,-2.29,-1.87,-2.226666667,tree,231,CZO,8,fall,200.0620806,46.987649052771076,53.012350947228924,-2.226666667,2.000620806,NA,-2.22
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,53,CADE_new_2_2.5,new,2.5,2,117.8334592,2021-05-14,-0.59,-0.51,-1.69,-1.64,-0.55,-1.665,tree,134,CZO,5,spring,117.8334592,100,0,-1.665,1.178334592,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,53,CADE_New_2_5,New,5,2,116.7962633,2020-10-19,-1.133,-1.281,-2.334,-1.787,-1.207,-2.0605,tree,292,SEKI,10,fall,183.5161163,63.643600167011606,36.356399832988394,-2.0605,1.835161163,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,53,CADE_old_2_2.5,old,2.5,2,102.6315502,2021-04-24,-0.81,-0.77,-1.7,-1.68,-0.79,-1.69,tree,114,CZO,4,spring,NA,NA,NA,-1.69,NA,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,53,CADE_Old_2_2.5,Old,2.5,2,102.6315502,2021-04-24,-0.81,-0.77,-1.7,-1.68,-0.79,-1.235,tree,114,CZO,4,spring,102.6315502,100,0,-1.235,1.026315502,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,54,CADE_New_1_4,New,4,1,107.4174326,2020-08-26,-1.09,-1.212,-2.141,-2.39,-1.151,-2.2655,tree,238,CZO,8,fall,112.5068802,95.47632323378566,4.5236767662143365,-2.2655,1.125068802,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,54,CADE_New_2_1,New,1,2,95.7084433,2020-10-19,-2.981,-2.485,-3.241,-3.223,-2.733,-3.232,tree,292,SEKI,10,fall,154.2952278,62.02942544928146,37.97057455071854,-3.232,1.542952278,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,54,CADE_New_2_2,New,2,2,158.4467237,2020-07-15,-0.64,NA,-1.6,NA,-0.64,-1.6,tree,197,CZO,7,spring,158.4467237,100,0,-1.6,1.5844672370000001,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,54,CADE_old_2_2.2,old,2.2,2,100.9083612,2021-08-20,-1.31,-1.1,-2.02,-2,-1.183333333,-2.01,tree,232,CZO,8,fall,211.0340017,47.81616250799645,52.18383749200355,-2.01,2.110340017,-1.14,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,55,CADE_new_1_1.2,new,1.2,1,96.20601023,2021-05-15,-0.56,-0.53,-1.61,-1.5,-0.545,-1.533333333,tree,135,CZO,5,spring,101.7575982,94.54430129228425,5.455698707715754,-1.533333333,1.017575982,NA,-1.49
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,55,CADE_New_1_2,New,2,1,105.8267328,2020-10-19,-3.137,-3.257,-3.47,-3.341,-3.197,-3.4055,tree,292,SEKI,10,fall,132.8522138,79.65748539148545,20.34251460851455,-3.4055,1.3285221379999999,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,56,CADE_new_1_1.3,new,1.3,1,100.9016942,2021-04-24,-0.48,-0.53,-0.88,-0.81,-0.505,-0.845,tree,114,CZO,4,spring,100.9016942,100,0,-0.845,1.009016942,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,56,CADE_New_1_1.3,New,1.3,1,100.9016942,2021-04-24,-0.48,-0.53,-0.88,-0.81,-0.505,-0.6575,tree,114,CZO,4,spring,100.9016942,100,0,-0.6575,1.009016942,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,56,CADE_old_1_1.3,old,1.3,1,93.16340598,2021-09-16,-2.75,-2.69,-2.91,-2.86,-2.72,-2.99,tree,259,CZO,9,fall,198.6644251,46.89486098636187,53.10513901363813,-2.99,1.986644251,NA,-3.2
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,57,CADE_new_1_1.4,new,1.4,1,99.14238742,2021-04-24,-0.6,-0.47,-0.89,-0.94,-0.535,-0.915,tree,114,CZO,4,spring,99.14238742,100,0,-0.915,0.9914238742000001,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,57,CADE_New_1_1.4,New,1.4,1,99.14238742,2021-04-24,-0.6,-0.47,-0.89,-0.94,-0.535,-0.7375,tree,114,CZO,4,spring,99.14238742,100,0,-0.7375,0.9914238742000001,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,57,CADE_old_1_1.4,old,1.4,1,92.73188597,2021-08-19,-1.57,-1.59,-2.06,-2.06,-1.58,-2.06,tree,231,CZO,8,fall,NA,NA,NA,-2.06,NA,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,58,CADE_old_1_1.5,old,1.5,1,91.19488509,2021-07-08,-0.96,-0.9,-2.03,-2.04,-0.93,-2.035,tree,189,CZO,7,spring,201.320608,45.29833582163631,54.70166417836369,-2.035,2.01320608,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,6,CADE_old_1_1.2,old,1.2,1,92.35745715,2021-05-15,-0.56,-0.53,-1.61,-1.5,-0.545,-1.533333333,tree,135,CZO,5,spring,NA,NA,NA,-1.533333333,NA,NA,-1.49
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,60,CADE_New_1_6,New,6,1,112.2841277,2020-08-26,-2.222,-2.104,-2.665,-2.444,-2.163,-2.5545,tree,238,CZO,8,fall,118.0749393,95.09564719293488,4.9043528070651234,-2.5545,1.180749393,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,60,CADE_New_1_6,New,6,1,112.4242261,2020-07-27,-1.05,-1.05,-2.1,NA,-1.05,-2.1,tree,209,CZO,7,spring,118.0749393,95.21429929712444,4.785700702875559,-2.1,1.180749393,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,60,CADE_New_1_6,New,6,1,118.0749393,2020-08-04,-1.41,-1.375,-2.24,-2.14,-1.3925,-2.19,tree,216,CZO,8,fall,118.0749393,100,0,-2.19,1.180749393,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,62,CADE_New_1_2,New,2,1,132.8522138,2020-08-04,-0.79,-1.19,-1.77,-1.84,-0.99,-1.805,tree,216,CZO,8,fall,132.8522138,100,0,-1.805,1.3285221379999999,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,62,CADE_old_2_2.3,old,2.3,2,102.7421733,2021-09-17,-2.4,-2.42,-2.65,-2.59,-2.41,-2.62,tree,260,CZO,9,fall,203.5279057,50.48063210135022,49.51936789864978,-2.62,2.035279057,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,63,CADE_new_2_2.4,new,2.4,2,109.1698531,2021-04-24,-0.8,-0.715,-1.42,-1.02,-0.7575,-1.22,tree,114,CZO,4,spring,126.39876,86.36940196248761,13.630598037512385,-1.22,1.2639875999999999,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,63,CADE_New_2_2.4,New,2.4,2,109.1698531,2021-04-24,-0.8,-0.715,-1.42,-1.02,-0.7575,-0.88875,tree,114,CZO,4,spring,109.1698531,100,0,-0.88875,1.091698531,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,63,CADE_old_2_2.4,old,2.4,2,101.7787855,2021-07-31,-2.19,-2.13,-2.72,-2.63,-2.16,-2.675,tree,212,CZO,7,spring,209.566174,48.56641869121493,51.43358130878507,-2.675,2.0956617399999997,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,64,CADE_old_2_2.5,old,2.5,2,99.81390179,2021-06-15,-0.69,-0.65,-1.45,-1.6,-0.67,-1.483333333,tree,166,CZO,6,spring,NA,NA,NA,-1.483333333,NA,NA,-1.4
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,64,CADE_old_2_2.5,old,2.5,2,NA,2021-07-31,-0.91,-0.89,-1.86,-1.97,-0.9,-1.94,tree,212,CZO,7,spring,NA,NA,NA,-1.94,NA,NA,-1.99
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,66,CADE_New_1_1,New,1,1,121.5286648,2020-07-15,-0.651,NA,-1.7,-1.6,-0.651,-1.65,tree,197,CZO,7,spring,121.5286648,100,0,-1.65,1.215286648,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,66,CADE_New_2_1,New,1,2,120.6148968,2020-08-26,-0.791,-0.788,-1.875,-1.977,-0.7895,-1.926,tree,238,CZO,8,fall,154.2952278,78.17150181491226,21.82849818508774,-1.926,1.542952278,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,67,CADE_New_2_5,New,5,2,145.8722957,2020-08-26,-0.72,-0.69,-1.999,-1.922,-0.705,-1.9605,tree,238,CZO,8,fall,183.5161163,79.4874579088943,20.5125420911057,-1.9605,1.835161163,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,7,CADE_New_1_1,New,1,1,113.1305017,2020-08-04,-0.76,-0.79,-1.95,-1.93,-0.775,-1.94,tree,216,CZO,8,fall,121.5286648,93.08956194505973,6.910438054940272,-1.94,1.215286648,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,7,CADE_New_1_3,New,3,1,101.9708458,2020-10-19,-2.799,-2.703,-2.866,-2.858,-2.751,-2.862,tree,292,SEKI,10,fall,113.1014229,90.15876474883854,9.841235251161464,-2.862,1.131014229,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,7,CADE_old_1_1.3,old,1.3,1,92.5454581,2021-08-19,-2.3,-2.36,-2.54,-2.38,-2.33,-2.49,tree,231,CZO,8,fall,198.6644251,46.583809886151585,53.416190113848415,-2.49,1.986644251,NA,-2.55
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,7,CADE_old_2_2.3,old,2.3,2,203.5279057,2021-10-17,-1.19,-1.33,-1.77,-1.77,-1.26,-1.77,tree,290,CZO,10,fall,203.5279057,100,0,-1.77,2.035279057,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,77,CADE_New_1_5,New,5,1,107.787132,2020-08-26,-1.36,-1.33,-2.887,-2.391,-1.345,-2.639,tree,238,CZO,8,fall,153.3021424,70.31025810373802,29.689741896261978,-2.639,1.5330214240000002,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,7N,CADE_New_1_4,New,4,1,112.5043132,2020-07-15,-0.64,-0.58,-1.8,NA,-0.61,-1.8,tree,197,CZO,7,spring,112.5068802,99.99771836176113,0.002281638238869732,-1.8,1.125068802,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,88,CADE_New_2_2,New,2,2,134.596739,2020-08-26,-0.774,-0.699,-1.68,-1.671,-0.7365,-1.6755,tree,238,CZO,8,fall,158.4467237,84.94763151735653,15.052368482643473,-1.6755,1.5844672370000001,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,9,CADE_New_1_5,New,5,1,116.6461566,2020-07-27,-0.75,-0.65,-1.95,NA,-0.7,-1.95,tree,209,CZO,7,spring,153.3021424,76.08905836139182,23.91094163860818,-1.95,1.5330214240000002,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,9,CADE_old_1_1.3,old,1.3,1,84.77383962,2021-06-16,-0.75,-0.79,-0.94,-1.89,-0.77,-1.54,tree,167,CZO,6,spring,198.6644251,42.67187725096133,57.32812274903867,-1.54,1.986644251,NA,-1.79
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,9,CADE_old_1_1.3,old,1.3,1,96.35523029,2021-07-08,-1.27,-1.17,-2.17,-2,-1.22,-2.07,tree,189,CZO,7,spring,198.6644251,48.50150208901191,51.49849791098809,-2.07,1.986644251,NA,-2.04
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,9,CADE_old_1_1.3,old,1.3,1,198.6644251,2021-10-16,-1.57,-1.6,-2.02,-2.11,-1.585,-2.065,tree,289,CZO,10,fall,198.6644251,100,0,-2.065,1.986644251,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,92,CADE_New_1_3,New,3,1,111.0271415,2020-08-26,-1.673,-1.678,-2.365,-2.3,-1.6755,-2.3325,tree,238,CZO,8,fall,113.1014229,98.16599884704014,1.834001152959857,-2.3325,1.131014229,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,92,CADE_New_2_3,New,3,2,159.0896132,2020-08-04,-0.58,-0.6,-1.64,-1.66,-0.59,-1.65,tree,216,CZO,8,fall,192.1727849,82.78467384587503,17.215326154124966,-1.65,1.921727849,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,92,CADE_New_2_3,New,3,2,192.1727849,2020-07-15,-0.76,NA,-1.6,-1.6,-0.76,-1.6,tree,197,CZO,7,spring,192.1727849,100,0,-1.6,1.921727849,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,92,CADE_old_1_1.5,old,1.5,1,80.54171603,2021-04-24,-0.6,-0.55,-0.56,-0.49,-0.575,-0.525,tree,114,CZO,4,spring,201.320608,40.00669222596427,59.99330777403573,-0.525,2.01320608,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,92,CADE_Old_1_1.5,Old,1.5,1,80.54171603,2021-04-24,-0.6,-0.55,-0.56,-0.49,-0.575,-0.5325,tree,114,CZO,4,spring,80.54171603,100,0,-0.5325,0.8054171603,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,95,CADE_old_1_1.3,old,1.3,1,87.0188148,2021-04-24,-0.48,-0.53,-0.88,-0.81,-0.505,-0.845,tree,114,CZO,4,spring,198.6644251,43.801911064951916,56.198088935048084,-0.845,1.986644251,NA,NA
CADE,234,115.42164639011193,19.35078206113655,-2.3174128257448072,0.2577424232040337,234,115.42164639011193,19.35078206113655,95,CADE_Old_1_1.3,Old,1.3,1,87.0188148,2021-04-24,-0.48,-0.53,-0.88,-0.81,-0.505,-0.6575,tree,114,CZO,4,spring,87.0188148,100,0,-0.6575,0.870188148,NA,NA
CECO,314,235.17819677474503,133.53125636214256,-2.644487248890909,0.27325927393327576,314,235.17819677474503,133.53125636214256,,CECO_new_1_1.1,new,1.1,1,195.7218167,2021-06-16,-0.6,-0.63,-1.83,-1.68,-0.615,-1.743333333,shrub,167,CZO,6,spring,239.1161432,81.85219704564054,18.147802954359463,-1.743333333,2.391161432,NA,-1.72
CECO,314,235.17819677474503,133.53125636214256,-2.644487248890909,0.27325927393327576,314,235.17819677474503,133.53125636214256,,CECO_new_1_1.1,new,1.1,1,239.1161432,2021-05-15,-0.48,-0.5,-1.02,-0.98,-0.49,-1,shrub,135,CZO,5,spring,239.1161432,100,0,-1,2.391161432,NA,NA
CECO,314,235.17819677474503,133.53125636214256,-2.644487248890909,0.27325927393327576,314,235.17819677474503,133.53125636214256,,CECO_new_1_1.2,new,1.2,1,190.5731119,2021-06-16,-0.8,-0.71,-1.56,-1.49,-0.755,-1.525,shrub,167,CZO,6,spring,232.5147348,81.9617354848171,18.038264515182902,-1.525,2.3251473480000002,NA,NA
CECO,314,235.17819677474503,133.53125636214256,-2.644487248890909,0.27325927393327576,314,235.17819677474503,133.53125636214256,,CECO_new_1_1.2,new,1.2,1,232.5147348,2021-05-15,-0.65,-0.59,-1.07,-1.11,-0.62,-1.09,shrub,135,CZO,5,spring,232.5147348,100,0,-1.09,2.3251473480000002,NA,NA
CECO,314,235.17819677474503,133.53125636214256,-2.644487248890909,0.27325927393327576,314,235.17819677474503,133.53125636214256,,CECO_new_1_1.3,new,1.3,1,166.1824052,2021-06-16,-0.86,-0.84,-1.69,-1.63,-0.85,-1.66,shrub,167,CZO,6,spring,195.2803407,85.09940355711393,14.90059644288607,-1.66,1.9528034070000002,NA,NA
CECO,314,235.17819677474503,133.53125636214256,-2.644487248890909,0.27325927393327576,314,235.17819677474503,133.53125636214256,,CECO_new_1_1.3,new,1.3,1,195.2803407,2021-05-15,-0.55,-0.75,-1.67,-1.77,-0.64,-1.72,shrub,135,CZO,5,spring,195.2803407,100,0,-1.72,1.9528034070000002,-0.62,NA
CECO,314,235.17819677474503,133.53125636214256,-2.644487248890909,0.27325927393327576,314,235.17819677474503,133.53125636214256,,CECO_new_1_1.4,new,1.4,1,206.372674,2021-05-15,-0.54,-0.56,-1.12,-0.97,-0.55,-1.036666667,shrub,135,CZO,5,spring,206.372674,100,0,-1.036666667,2.06372674,NA,-1.02
CECO,314,235.17819677474503,133.53125636214256,-2.644487248890909,0.27325927393327576,314,235.17819677474503,133.53125636214256,,CECO_new_1_1.5,new,1.5,1,207.0404016,2021-06-16,-0.97,-0.88,-1.72,-1.72,-0.925,-1.72,shrub,167,CZO,6,spring,250.879162,82.52594593727159,17.474054062728413,-1.72,2.5087916200000002,NA,NA
CECO,314,235.17819677474503,133.53125636214256,-2.644487248890909,0.27325927393327576,314,235.17819677474503,133.53125636214256,,CECO_new_1_1.5,new,1.5,1,250.879162,2021-05-15,-0.48,-0.54,-1,-1.04,-0.51,-1.02,shrub,135,CZO,5,spring,250.879162,100,0,-1.02,2.5087916200000002,NA,NA
CECO,314,235.17819677474503,133.53125636214256,-2.644487248890909,0.27325927393327576,314,235.17819677474503,133.53125636214256,,CECO_new_1_1.6,new,1.6,1,176.3513514,2021-05-15,-0.46,-0.63,-1.32,-1.47,-0.553333333,-1.426666667,shrub,135,CZO,5,spring,176.3513514,100,0,-1.426666667,1.763513514,-0.57,-1.49
CECO,314,235.17819677474503,133.53125636214256,-2.644487248890909,0.27325927393327576,314,235.17819677474503,133.53125636214256,,CECO_new_2_2.1,new,2.1,2,147.9619429,2021-06-15,-0.66,-0.53,-1.27,-1.36,-0.593333333,-1.36,shrub,166,CZO,6,spring,210.6060606,70.25531101928792,29.744688980712084,-1.36,2.1060606060000002,-0.59,-1.45
CECO,314,235.17819677474503,133.53125636214256,-2.644487248890909,0.27325927393327576,314,235.17819677474503,133.53125636214256,,CECO_new_2_2.1,new,2.1,2,210.6060606,2021-05-14,-0.59,-0.68,-2.02,-1.98,-0.635,-2,shrub,134,CZO,5,spring,210.6060606,100,0,-2,2.1060606060000002,NA,NA
