date,site,pod,bottle #,spp,spp,new/old,wet weight,dry weight,bottle weight,lfm,predawn1,predawn2,predawn3,midday1,midday2,midday3,predawn,midday,type,doy,location,LFMtlp,Mpatlp,notes
7/8/21,1,1.4,93,PIJE,PIJE,old,85.6185,76.295,66.733,97.50575193,-1.74,-1.79,,-2.65,-2.59,,-1.765,-2.62,tree,189,CZO,153.68,-2.474,
7/8/21,1,1.4,Q4,QUKE,QUKE,old,91.2454,78.4242,66.9473,111.7130933,-2.46,-2.37,,-3.87,-3.44,-3.67,-2.415,-3.66,tree,189,CZO,,,
7/8/21,1,1.5,50,ABCO,ABCO,new,73.9027,76.3044,66.2772,-23.95185097,-1.04,-0.97,,-2.03,-1.96,,-1.005,-1.995,tree,189,CZO,165.7,-2.173,
7/8/21,1,1.5,14,ABCO,ABCO,old,88.612,75.9403,66.9712,141.281734,-1.04,-0.97,,-2.03,-1.96,,-1.005,-1.995,tree,189,CZO,165.7,-2.173,
7/8/21,1,1.5,,ARPA,ARPA,new,20.8519,15.2164,12.1893,186.1682799,-0.81,-0.84,,-2.31,-2.21,,-0.825,-2.26,shrub,189,CZO,108.3036245,-2.378742269,
7/8/21,1,1.5,15,ARPA,ARPA,old,87.5031,76.5908,66.7473,110.8579266,-0.81,-0.84,,-2.31,-2.21,,-0.825,-2.26,shrub,189,CZO,108.3036245,-2.378742269,
7/8/21,1,1.5,58,CADE,CADE,old,91.3272,79.6455,66.8359,91.19488509,-0.96,-0.9,,-2.03,-2.04,,-0.93,-2.035,tree,189,CZO,123.2700516,-2.626049161,
7/8/21,1,1.5,13,CECO,CECO,old,80.5124,72.6102,67.0603,142.3845475,-1.06,-1.13,,-2.29,-2.42,-2.38,-1.095,-2.363333333,shrub,189,CZO,350.9901204,-2.37890626,
7/8/21,1,1.5,96,PIJE,PIJE,new,83.8627,72.4474,66.8475,203.848283,-1.39,-1.4,,-2.36,-2.16,-2.08,-1.395,-2.2,tree,189,CZO,153.68,-2.474,
7/8/21,1,1.5,92,PIJE,PIJE,old,92.0639,79.3172,67.1458,104.7266543,-1.39,-1.4,,-2.36,-2.16,-2.08,-1.395,-2.2,tree,189,CZO,153.68,-2.474,
7/8/21,1,1.5,Q5,QUKE,QUKE,old,92.4321,78.6284,66.8308,117.004306,-1.4,-1.33,,-3,-2.98,,-1.365,-2.99,tree,189,CZO,,,
7/8/21,1,1.6,59,ABCO,ABCO,new,81.5459,71.1578,66.9956,249.5819519,-1.17,-1.28,-1.19,-2.06,-2.34,-2.18,-1.213333333,-2.193333333,tree,189,CZO,165.7,-2.173,
7/8/21,1,1.6,17,ABCO,ABCO,old,94.2301,78.51,67.1039,137.8218672,-1.17,-1.28,-1.19,-2.06,-2.34,-2.18,-1.213333333,-2.193333333,tree,189,CZO,165.7,-2.173,
7/8/21,1,1.6,18,ARPA,ARPA,old,97.4289,79.9131,66.865,134.2402342,-0.94,-1.06,-1,-2.15,-2.24,,-1,-2.195,shrub,189,CZO,108.3036245,-2.378742269,
7/8/21,1,1.6,41,CADE,CADE,old,90.6489,79.5547,66.9616,88.09745019,-1.16,-1.09,,-1.97,-2.07,,-1.125,-2.02,tree,189,CZO,123.2700516,-2.626049161,
7/8/21,1,1.6,16,CECO,CECO,old,82.4549,73.672,66.8974,129.6445547,-0.86,-1.02,,-2,-2.1,-1.99,-0.94,-2.03,shrub,189,CZO,350.9901204,-2.37890626,
7/8/21,1,1.6,89,PIJE,PIJE,new,77.0716,69.99,66.0909,181.6213998,-1.46,-1.35,-1.39,-1.45,-1.54,,-1.4,-1.495,tree,189,CZO,153.68,-2.474,
7/8/21,1,1.6,90,PIJE,PIJE,old,87.822,77.5708,66.964,96.64743372,-1.46,-1.35,-1.39,-1.45,-1.54,,-1.4,-1.495,tree,189,CZO,153.68,-2.474,
7/8/21,1,1.6,Q6,QUKE,QUKE,old,88.6259,76.8331,67.218,122.6487504,-1.51,-1.51,,-2.72,-2.75,,-1.51,-2.735,tree,189,CZO,,,
7/8/21,1,1.4b,57,PIJE,PIJE,old,75.6897,70.6169,66.8291,133.9247056,,,,,,,,,tree,189,CZO,153.68,-2.474,accidentally took sample from pine instead of cedar
7/9/21,2,2.1,36,ABCO,PIJE,new,76.6446,68.9899,67.4223,488.3069661,-0.83,-0.86,,-1.78,-1.84,,-0.845,-1.81,tree,190,CZO,165.7,-2.173,
7/9/21,2,2.1,20,ABCO,ABCO,old,87.0474,75.6384,67.2395,135.839217,-0.83,-0.86,,-1.78,-1.84,,-0.845,-1.81,tree,190,CZO,165.7,-2.173,
7/9/21,2,2.1,43,ARPA,ABCO,new,75.29,70.2559,67.7621,201.8646243,-0.48,-0.53,,-1.52,-1.51,,-0.505,-1.515,shrub,190,CZO,108.3036245,-2.378742269,
7/9/21,2,2.1,4,ARPA,ARPA,old,85.3363,73.4605,67.0771,186.0419212,-0.48,-0.53,,-1.52,-1.51,,-0.505,-1.515,shrub,190,CZO,108.3036245,-2.378742269,
7/9/21,2,2.1,21,CADE,ARPA,old,92.5643,79.3365,66.889,106.2687287,-0.97,-0.91,,-1.56,-1.62,,-0.94,-1.59,tree,190,CZO,123.2700516,-2.626049161,
7/9/21,2,2.1,19,CECO,CADE,old,84.1517,73.3312,67.0452,172.1364938,-0.63,-0.56,,-1.67,-1.74,,-0.595,-1.705,shrub,190,CZO,350.9901204,-2.37890626,
7/9/21,2,2.2,44,ABCO,CECO,new,80.9477,70.5409,67.2478,316.0183414,-0.64,-0.66,,-1.71,-1.8,,-0.65,-1.755,tree,190,CZO,165.7,-2.173,
7/9/21,2,2.2,23,ABCO,ABCO,old,85.4335,74.5212,66.9007,143.1966406,-0.64,-0.66,,-1.71,-1.8,,-0.65,-1.755,tree,190,CZO,165.7,-2.173,
7/9/21,2,2.2,45,ARPA,ABCO,old,93.513,77.0621,66.79,160.1512836,-0.58,-0.55,,-1.9,-1.84,,-0.565,-1.87,shrub,190,CZO,108.3036245,-2.378742269,
7/9/21,2,2.2,22,CADE,ARPA,old,95.1479,80.6486,67.128,107.2385841,-0.86,-0.73,,-1.67,-1.74,,-0.795,-1.705,tree,190,CZO,123.2700516,-2.626049161,
7/9/21,2,2.2,54,CECO,CADE,old,87.2192,74.1808,66.7763,176.0875143,-0.58,-0.5,,-1.75,-1.83,,-0.54,-1.79,shrub,190,CZO,350.9901204,-2.37890626,
7/9/21,2,2.3,62,ABCO,CECO,new,109.4372,77.6888,67.1831,302.201662,-0.58,-0.6,,-1.78,-1.73,,-0.59,-1.755,tree,190,CZO,165.7,-2.173,
7/9/21,2,2.3,26,ABCO,ABCO,old,113.1788,86.557,67.0248,136.2969865,-0.58,-0.6,,-1.78,-1.73,,-0.59,-1.755,tree,190,CZO,165.7,-2.173,
7/9/21,2,2.3,27,ARPA,ABCO,new,85.8931,73.5536,67.1459,192.5729981,-0.47,-0.45,,-1.8,-1.82,,-0.46,-1.81,shrub,190,CZO,108.3036245,-2.378742269,
7/9/21,2,2.3,34,ARPA,ARPA,old,99.1101,80.791,66.8361,131.2736028,-0.47,-0.45,,-1.8,-1.82,,-0.46,-1.81,shrub,190,CZO,108.3036245,-2.378742269,
7/9/21,2,2.3,47,CADE,ARPA,old,108.2499,85.7295,67.1503,121.2129693,-0.64,-0.61,,-1.8,-1.72,,-0.625,-1.76,tree,190,CZO,123.2700516,-2.626049161,
7/9/21,2,2.3,46,CECO,CADE,old,85.1874,73.4117,66.7779,177.5106274,-0.57,-0.59,,-1.69,-1.65,,-0.58,-1.67,shrub,190,CZO,350.9901204,-2.37890626,
7/9/21,2,2.4,28,ABCO,CECO,new,82.6798,71.0199,66.149,239.3787596,-0.71,-0.64,,-1.99,-1.95,,-0.675,-1.97,tree,190,CZO,165.7,-2.173,
7/9/21,2,2.4,29,ABCO,ABCO,old,96.7356,80.8496,67.1141,115.6565105,-0.71,-0.64,,-1.99,-1.95,,-0.675,-1.97,tree,190,CZO,165.7,-2.173,
7/9/21,2,2.4,48,ARPA,ABCO,new,94.9455,77.0265,67.0762,180.0850226,-0.81,-0.73,,-1.99,-1.95,,-0.77,-1.97,shrub,190,CZO,108.3036245,-2.378742269,
7/9/21,2,2.4,6,ARPA,ARPA,old,109.2668,85.1145,67.2973,135.5560919,-0.81,-0.73,,-1.99,-1.95,,-0.77,-1.97,shrub,190,CZO,108.3036245,-2.378742269,
7/9/21,2,2.4,49,CADE,ARPA,old,111.5744,86.8391,66.7381,123.0550719,-1.04,-0.91,,-1.89,-1.83,,-0.975,-1.86,tree,190,CZO,123.2700516,-2.626049161,
7/9/21,2,2.4,63,CECO,CADE,old,91.0881,77.03,67.202,143.0413105,-0.82,-0.79,,-1.81,-1.64,-1.75,-0.805,-1.733333333,shrub,190,CZO,350.9901204,-2.37890626,
7/9/21,2,2.5,53,ABCO,CECO,new,70.5591,68.4597,67.5941,242.5369686,-1.37,-1.35,,-1.87,-1.99,-1.9,-1.36,-1.92,tree,190,CZO,165.7,-2.173,
7/9/21,2,2.5,32,ABCO,ABCO,old,88.8374,76.7889,67.0726,124.0029641,-1.37,-1.35,,-1.87,-1.99,-1.9,-1.36,-1.92,tree,190,CZO,165.7,-2.173,
7/9/21,2,2.5,64,ARPA,ABCO,old,112.2871,82.7049,66.9221,187.4331551,-0.61,-0.58,,-2.04,-2.03,,-0.595,-2.035,shrub,190,CZO,108.3036245,-2.378742269,
7/9/21,2,2.5,31,CADE,ARPA,old,110.7282,86.4863,66.8147,123.2329856,-0.66,-0.68,,-1.61,-1.56,,-0.67,-1.585,tree,190,CZO,123.2700516,-2.626049161,
7/9/21,2,2.5,52,CECO,CADE,old,82.213,72.3628,66.9438,181.7715446,-0.54,-0.53,,-1.75,-1.86,-1.82,-0.535,-1.81,shrub,190,CZO,350.9901204,-2.37890626,
7/30/21,1,1.1,51,ABCO,CECO,new,73.2464,69.1951,67.0724,190.8559853,-0.91,-0.89,,-2.02,-2.08,,-0.9,-2.05,tree,211,CZO,165.7,-2.173,
7/30/21,1,1.1,2,ABCO,ABCO,old,99.5897,80.6937,67.2096,140.1354188,-0.91,-0.89,,-2.02,-2.08,,-0.9,-2.05,tree,211,CZO,165.7,-2.173,
7/30/21,1,1.1,37,ARPA,ABCO,both,96.8855,,,,-1.53,-1.44,,-2.87,-2.65,-2.52,-1.485,-2.68,shrub,211,CZO,108.3036245,-2.378742269,"no dry wt, melted botle"
7/30/21,1,1.1,3,CADE,ARPA,old,100.8051,84.5947,67.0881,92.59593525,-1.14,-1.08,,-2.1,-2.15,,-1.11,-2.125,tree,211,CZO,123.2700516,-2.626049161,
7/30/21,1,1.1,1,CECO,CADE,old,78.1822,72.1987,66.9719,114.4773093,-1.02,-0.96,,-2.36,-2.26,,-0.99,-2.31,shrub,211,CZO,350.9901204,-2.37890626,
7/30/21,1,1.1,99,PIJE,CECO,new,71.3636,68.4928,66.6252,153.7159991,-2.2,-2.25,,-2.74,-2.72,,-2.225,-2.73,tree,211,CZO,153.68,-2.474,
7/30/21,1,1.1,100,PIJE,PIJE,old,76.0216,,,,-2.2,-2.25,,-2.74,-2.72,,-2.225,-2.73,tree,211,CZO,153.68,-2.474,"no dry wt, melted botle"
7/30/21,1,1.1,Q1,QUKE,PIJE,old,85.7039,75.8922,66.784,107.7238093,-1.55,-2,-1.69,-3.57,-3.47,,-1.746666667,-3.52,tree,211,CZO,,,
7/30/21,1,1.2,33,ABCO,QUKE,new,75.2139,,,,-1.04,-0.97,,-2.04,-2.07,,-1.005,-2.055,tree,211,CZO,165.7,-2.173,"no dry wt, melted botle"
7/30/21,1,1.2,24,ABCO,ABCO,old,103.4523,,,,-1.04,-0.97,,-2.04,-2.07,,-1.005,-2.055,tree,211,CZO,165.7,-2.173,"no dry wt, melted botle"
7/30/21,1,1.2,38,ARPA,ABCO,both,98.2243,,,,-1.44,-1.31,-1.38,-2.93,-2.91,,-1.376666667,-2.92,shrub,211,CZO,108.3036245,-2.378742269,"no dry wt, melted botle"
7/30/21,1,1.2,35,CADE,ARPA,old,111.3171,,,,-1.05,-1.1,,-2.09,-2.06,,-1.075,-2.075,tree,211,CZO,123.2700516,-2.626049161,"no dry wt, melted botle"
7/30/21,1,1.2,42,CECO,CADE,old,76.1337,,,,-2.03,-2.47,-2.25,-3.48,-3.3,-3.25,-2.25,-3.343333333,shrub,211,CZO,350.9901204,-2.37890626,"no dry wt, melted botle"
7/30/21,1,1.2,98,PIJE,CECO,new,77.5843,71.3595,67.2158,150.2232304,-1.9,-1.94,,-2.77,-2.85,,-1.92,-2.81,tree,211,CZO,153.68,-2.474,
7/30/21,1,1.2,97,PIJE,PIJE,old,103.3091,,,,-1.9,-1.94,,-2.77,-2.85,,-1.92,-2.81,tree,211,CZO,153.68,-2.474,"no dry wt, melted botle"
7/30/21,1,1.2,Q2,QUKE,PIJE,old,82.5243,74.9773,67.2966,98.25927324,-1.22,-1.05,-1.33,-3.2,-3.21,,-1.2,-3.205,tree,211,CZO,,,
7/30/21,1,1.3,7,ABCO,QUKE,new,78.8463,71.1048,66.8941,183.8530411,-0.96,-0.9,,-2.25,-1.92,-1.97,-0.93,-2.046666667,tree,211,CZO,165.7,-2.173,
7/30/21,1,1.3,8,ABCO,ABCO,old,95.2154,79.145,66.258,124.7024133,-0.96,-0.9,,-2.25,-1.92,-1.97,-0.93,-2.046666667,tree,211,CZO,165.7,-2.173,
7/30/21,1,1.3,56,ARPA,ABCO,both,94.9564,80.9365,67.0473,100.9410189,-0.87,-0.66,-0.68,-2.08,-1.99,,-0.736666667,-2.035,shrub,211,CZO,108.3036245,-2.378742269,
7/30/21,1,1.3,39,CADE,ARPA,old,104.6352,85.6222,67.0389,102.3122911,-1.84,-1.85,,-2.17,-2.22,,-1.845,-2.195,tree,211,CZO,123.2700516,-2.626049161,
7/30/21,1,1.3,9,CECO,CADE,old,80.936,74.7447,67.4201,84.52748273,-1.81,-1.72,,-2.83,-2.57,-2.69,-1.765,-2.696666667,shrub,211,CZO,350.9901204,-2.37890626,
7/30/21,1,1.3,91,PIJE,CECO,new,79.2537,72.2197,67.5701,151.2818307,-1.86,-1.84,,-2.98,-3.08,,-1.85,-3.03,tree,211,CZO,153.68,-2.474,
7/30/21,1,1.3,92,PIJE,PIJE,old,90.1421,,,,-1.86,-1.84,,-2.98,-3.08,,-1.85,-3.03,tree,211,CZO,153.68,-2.474,"no dry wt, melted botle"
7/30/21,1,1.3,Q3,QUKE,PIJE,old,87.1097,77.6092,67.5661,94.5972857,-1.88,-1.97,,-4.16,-4.13,,-1.925,-4.145,tree,211,CZO,,,
7/30/21,1,1.4,11,ABCO,QUKE,old,99.0963,82.4478,66.9994,107.768442,-1.36,-1.56,-1.36,-2.14,-2.07,,-1.426666667,-2.105,tree,211,CZO,165.7,-2.173,
7/30/21,1,1.4,12,ARPA,ABCO,old,97.7963,81.1423,66.8767,116.7423733,-1.08,-0.91,-0.91,-2.97,-2.95,,-0.966666667,-2.96,shrub,211,CZO,108.3036245,-2.378742269,
7/30/21,1,1.4,10,CADE,ARPA,old,103.4517,86.3304,67.27015,89.8272583,-1.11,-1.19,,-2.2,-2.11,,-1.15,-2.155,tree,211,CZO,123.2700516,-2.626049161,
7/30/21,1,1.4,40,CECO,CADE,old,87.4851,77.1281,67.2651,105.0086181,-1.04,-0.98,,-2.29,-2.37,,-1.01,-2.33,shrub,211,CZO,350.9901204,-2.37890626,
7/30/21,1,1.4,94,PIJE,CECO,new,72.8862,69.9281,67.27015,111.2925375,-1.98,-2.07,,-2.45,-2.29,-2.27,-2.025,-2.336666667,tree,211,CZO,153.68,-2.474,
7/30/21,1,1.4,93,PIJE,PIJE,old,109.2266,,,,-1.98,-2.07,,-2.45,-2.29,-2.27,-2.025,-2.336666667,tree,211,CZO,153.68,-2.474,"no dry wt, melted botle"
7/30/21,1,1.4,Q4,QUKE,PIJE,old,79.7371,73.5336,66.9473,94.18793556,-1.85,-1.81,,-3.82,-3.9,,-1.83,-3.86,tree,211,CZO,,,
7/30/21,1,1.5,15,ABCO,QUKE,new,68.9494,67.7644,66.7473,116.507718,-1.43,-1.3,-1.33,-2.24,-2.31,,-1.353333333,-2.275,tree,211,CZO,165.7,-2.173,
7/30/21,1,1.5,14,ABCO,ABCO,old,98.2755,80.8932,66.9712,124.8549059,-1.43,-1.3,-1.33,-2.24,-2.31,,-1.353333333,-2.275,tree,211,CZO,165.7,-2.173,
7/30/21,1,1.5,50,ARPA,ABCO,both,98.4766,81.8392,66.2772,106.9104228,-2.38,-2.29,,-3.37,-3.33,,-2.335,-3.35,shrub,211,CZO,108.3036245,-2.378742269,
7/30/21,1,1.5,13,CADE,ARPA,old,104.1,86.2008,67.0603,93.51479846,-0.99,-1.52,-1.49,-2.35,-2.31,,-1.333333333,-2.33,tree,211,CZO,123.2700516,-2.626049161,
7/30/21,1,1.5,58,CECO,CADE,old,78.6854,72.9272,66.8359,94.53154499,-2.8,-2.35,-2.08,-3.02,-2.72,-3,-2.41,-2.913333333,shrub,211,CZO,350.9901204,-2.37890626,
7/30/21,1,1.5,96,PIJE,CECO,new,72.6966,69.0696,66.8475,163.2239773,-1.65,-1.56,,-2.36,-2.3,,-1.605,-2.33,tree,211,CZO,153.68,-2.474,
7/30/21,1,1.5,95,PIJE,PIJE,old,80.463,,,,-1.65,-1.56,,-2.36,-2.3,,-1.605,-2.33,tree,211,CZO,153.68,-2.474,"no dry wt, melted botle"
7/30/21,1,1.5,Q5,QUKE,PIJE,old,88.3848,77.1776,66.8308,108.3156145,-1.79,-1.26,-1.65,-3.28,-3.19,,-1.566666667,-3.235,tree,211,CZO,,,
7/30/21,1,1.6,59,ABCO,QUKE,new,77.351,71.1752,66.9956,147.7605512,-1.73,-1.65,,-2.14,-2.18,,-1.69,-2.16,tree,211,CZO,165.7,-2.173,
7/30/21,1,1.6,17,ABCO,ABCO,old,96.8831,80.2966,67.1039,125.7248327,-1.73,-1.65,,-2.14,-2.18,,-1.69,-2.16,tree,211,CZO,165.7,-2.173,
7/30/21,1,1.6,18,ARPA,ABCO,both,96.0132,80.6496,66.865,111.4548119,-1.28,-1.3,,-2.9,-2.76,-2.83,-1.29,-2.83,shrub,211,CZO,108.3036245,-2.378742269,
7/30/21,1,1.6,41,CADE,ARPA,old,101.1849,84.499,66.9616,95.14466226,-2.18,-2.17,,-2.73,-2.74,,-2.175,-2.735,tree,211,CZO,123.2700516,-2.626049161,
7/30/21,1,1.6,16,CECO,CADE,old,81.3206,73.9109,66.8974,105.6491053,-1.79,-1.45,-1.5,-2.78,-2.73,,-1.58,-2.755,shrub,211,CZO,350.9901204,-2.37890626,
7/30/21,1,1.6,89,PIJE,CECO,new,74.5479,69.5789,66.0909,142.4598624,-1.83,-1.94,-1.83,-2.32,-2.38,,-1.866666667,-2.35,tree,211,CZO,153.68,-2.474,
7/30/21,1,1.6,90,PIJE,PIJE,old,110.4337,,,,-1.83,-1.94,-1.83,-2.32,-2.38,,-1.866666667,-2.35,tree,211,CZO,153.68,-2.474,"no dry wt, melted botle"
7/30/21,1,1.6,Q6,QUKE,PIJE,old,84.4732,76.2861,67.218,90.28462412,-1.46,-1.25,-1.78,-3.12,-3.03,,-1.496666667,-3.075,tree,211,CZO,,,
7/31/21,2,2.1,43,ABCO,QUKE,new,79.0386,71.4815,67.7621,203.1806205,-1.07,-1.06,,-1.85,-1.8,,-1.065,-1.825,tree,212,CZO,165.7,-2.173,
7/31/21,2,2.1,20,ABCO,ABCO,old,97.9223,80.5297,67.2395,130.8678575,-1.07,-1.06,,-1.85,-1.8,,-1.065,-1.825,tree,212,CZO,165.7,-2.173,
7/31/21,2,2.1,36,ARPA,ABCO,both,101.337,82.3548,67.4223,127.1200402,-0.45,-0.45,,-1.74,-1.74,,-0.45,-1.74,shrub,212,CZO,108.3036245,-2.378742269,
7/31/21,2,2.1,19,CADE,ARPA,old,104.5426,84.9869,67.0452,108.9958031,-1.42,-1.48,,-2.05,-2.07,,-1.45,-2.06,tree,212,CZO,123.2700516,-2.626049161,
7/31/21,2,2.1,4,CECO,CADE,old,83.9225,75.1503,67.0771,108.6582768,-1.22,-1.31,,-2.27,-2.2,,-1.265,-2.235,shrub,212,CZO,350.9901204,-2.37890626,
7/31/21,2,2.2,44,ABCO,CECO,new,79.4343,71.2793,67.2478,202.282029,-0.83,-0.88,,-1.71,-1.88,-1.79,-0.855,-1.793333333,tree,212,CZO,165.7,-2.173,
7/31/21,2,2.2,22,ABCO,ABCO,old,104.01,82.5079,67.128,139.8065007,-0.83,-0.88,,-1.71,-1.88,-1.79,-0.855,-1.793333333,tree,212,CZO,165.7,-2.173,
7/31/21,2,2.2,54,ARPA,ABCO,both,96.3155,79.2319,66.7763,137.155978,-0.56,-0.55,,-1.87,-1.96,,-0.555,-1.915,shrub,212,CZO,108.3036245,-2.378742269,
7/31/21,2,2.2,45,CADE,ARPA,old,118.1167,91.2121,66.79,110.1649735,-0.93,-0.81,-1.04,-1.76,-1.68,,-0.926666667,-1.72,tree,212,CZO,123.2700516,-2.626049161,
7/31/21,2,2.2,23,CECO,CADE,old,81.4213,73.533,66.9007,118.9376234,-0.6,-0.52,,-1.84,-2.05,-1.83,-0.56,-1.906666667,shrub,212,CZO,350.9901204,-2.37890626,
7/31/21,2,2.3,47,ABCO,CECO,new,103.8361,79.6498,67.1503,193.4981399,-0.69,-0.73,,-1.77,-1.83,,-0.71,-1.8,tree,212,CZO,165.7,-2.173,
7/31/21,2,2.3,34,ABCO,ABCO,old,99.9546,80.6376,66.8361,139.9630475,-0.69,-0.73,,-1.77,-1.83,,-0.71,-1.8,tree,212,CZO,165.7,-2.173,
7/31/21,2,2.3,26,ARPA,ABCO,both,107.0123,84.0241,67.0248,135.2302742,-0.69,-0.63,,-2.24,-1.95,-2.28,-0.66,-2.156666667,shrub,212,CZO,108.3036245,-2.378742269,
7/31/21,2,2.3,46,CADE,ARPA,old,112.1141,88.0491,66.7779,113.1341908,-1.01,-1.02,,-1.98,-1.98,,-1.015,-1.98,tree,212,CZO,123.2700516,-2.626049161,
7/31/21,2,2.3,62,CECO,CADE,old,80.5822,73.1634,67.1831,124.0539772,-0.85,-0.96,-0.79,-1.95,-1.91,,-0.866666667,-1.93,shrub,212,CZO,350.9901204,-2.37890626,
7/31/21,2,2.4,28,ABCO,CECO,new,76.7325,70.2176,66.149,160.1263334,-1.11,-1.14,,-1.84,-1.81,,-1.125,-1.825,tree,212,CZO,165.7,-2.173,
7/31/21,2,2.4,29,ABCO,ABCO,old,105.2437,84.1786,67.1141,123.4439919,-1.11,-1.14,,-1.84,-1.81,,-1.125,-1.825,tree,212,CZO,165.7,-2.173,
7/31/21,2,2.4,48,ARPA,ABCO,both,103.0123,83.4308,67.0762,119.7308403,-1.82,-1.83,,-2.06,-1.99,,-1.825,-2.025,shrub,212,CZO,108.3036245,-2.378742269,
7/31/21,2,2.4,63,CADE,ARPA,old,109.7406,88.2838,67.202,101.7787855,-2.19,-2.13,,-2.72,-2.63,,-2.16,-2.675,tree,212,CZO,123.2700516,-2.626049161,
7/31/21,2,2.4,49,CECO,CADE,old,79.5711,72.6202,66.7381,118.1703813,-1.1,-1.16,,-2.3,-2.15,-2.18,-1.13,-2.21,shrub,212,CZO,350.9901204,-2.37890626,
7/31/21,2,2.5,53,ABCO,CECO,new,71.1064,69.1003,67.5941,133.1894835,-1.62,-1.66,,-1.99,-1.97,,-1.64,-1.98,tree,212,CZO,165.7,-2.173,
7/31/21,2,2.5,32,ABCO,ABCO,old,101.7228,83.9011,67.0726,105.9018926,-1.62,-1.66,,-1.99,-1.97,,-1.64,-1.98,tree,212,CZO,165.7,-2.173,
7/31/21,2,2.5,52,ARPA,ABCO,both,105.8404,,,,-0.9,-0.85,,-2.52,-2.41,,-0.875,-2.465,shrub,212,CZO,108.3036245,-2.378742269,"no dry wt, melted botle"
7/31/21,2,2.5,64,CADE,ARPA,old,109.8201,,,,-0.91,-0.89,,-1.86,-1.97,-1.99,-0.9,-1.94,tree,212,CZO,123.2700516,-2.626049161,"no dry wt, melted botle"
7/31/21,2,2.5,31,CECO,CADE,old,80.9458,,,,-0.67,-0.73,,-2.02,-1.95,,-0.7,-1.985,shrub,212,CZO,350.9901204,-2.37890626,"no dry wt, melted botle"
8/19/21,1,1.1,3,ABCO,CECO,old,102.3005,82.6065,67.0881,126.9074131,-1.1,-1.22,-1.23,-1.93,-1.85,,-1.183333333,-1.89,tree,231,CZO,165.7,-2.173,
8/19/21,1,1.1,1,ARPA,ABCO,old,94.8651,80.9861,66.9719,99.03526423,-2.58,-2.45,-2.5,-3.23,-3.19,,-2.51,-3.21,shrub,231,CZO,108.3036245,-2.378742269,
8/19/21,1,1.1,51,CADE,ARPA,old,115.1793,91.8692,67.0724,94.00446832,-1.83,-1.91,,-2.17,-2.29,-2.22,-1.87,-2.226666667,tree,231,CZO,123.2700516,-2.626049161,
8/19/21,1,1.1,2,CECO,CADE,old,81.228,74.3596,67.2096,96.06153846,-1.8,-1.77,,-2.9,-2.81,,-1.785,-2.855,shrub,231,CZO,350.9901204,-2.37890626,
8/19/21,1,1.1,99,PIJE,CECO,new,78.6762,69.6705,66.6252,295.7245592,-2.34,-2.5,-2.54,-2.54,-2.41,-2.47,-2.46,-2.473333333,tree,231,CZO,153.68,-2.474,
8/19/21,1,1.1,101,PIJE,PIJE,old,81.7807,74.0513,67.2101,112.9831024,-2.34,-2.5,-2.54,-2.54,-2.41,-2.47,-2.46,-2.473333333,tree,231,CZO,153.68,-2.474,
8/19/21,1,1.1,Q1,QUKE,PIJE,old,85.9885,76.3091,66.784,101.6199305,-2.91,-2.76,-2.56,-3.73,-3.63,,-2.743333333,-3.68,tree,231,CZO,,,
8/19/21,1,1.2,55,ABCO,QUKE,new,71.8747,68.4377,66.3147,161.8935469,-1.61,-1.59,,-2.04,-2.05,,-1.6,-2.045,tree,231,CZO,165.7,-2.173,
8/19/21,1,1.2,109,ABCO,ABCO,old,104.9563,83.8936,68.141,133.7093559,-1.61,-1.59,,-2.04,-2.05,,-1.6,-2.045,tree,231,CZO,165.7,-2.173,
8/19/21,1,1.2,107,ARPA,ABCO,old,95.5538,82.0172,67.8416,95.4922543,-2.77,-1.83,-2.62,-3.32,-3.24,,-2.406666667,-3.28,shrub,231,CZO,108.3036245,-2.378742269,
8/19/21,1,1.2,5,CADE,ARPA,old,110.0896,89.0072,67.3699,97.43544712,-1.58,-1.52,,-2.03,-1.97,,-1.55,-2,tree,231,CZO,123.2700516,-2.626049161,
8/19/21,1,1.2,108,CECO,CADE,old,76.8759,72.7926,67.7672,81.25323357,-2.53,-2.63,,-3.95,-3.68,-3.83,-2.58,-3.82,shrub,231,CZO,350.9901204,-2.37890626,
8/19/21,1,1.2,98,PIJE,CECO,new,88.3558,75.7652,67.2158,147.2688142,-2.28,-2.33,,-2.49,-2.51,,-2.305,-2.5,tree,231,CZO,153.68,-2.474,
8/19/21,1,1.2,102,PIJE,PIJE,old,73.509,70.2344,66.9236,98.90660867,-2.28,-2.33,,-2.49,-2.51,,-2.305,-2.5,tree,231,CZO,153.68,-2.474,
8/19/21,1,1.2,Q2,QUKE,PIJE,old,87.8143,77.8313,67.2966,94.76302125,-1.66,-1.64,,-3.47,-3.24,,-1.65,-3.355,tree,231,CZO,,,
8/19/21,1,1.3,56,ABCO,QUKE,new,72.8292,69.3386,67.0473,152.3414655,-1.24,-1.23,,-2.07,-1.94,,-1.235,-2.005,tree,231,CZO,165.7,-2.173,
8/19/21,1,1.3,8,ABCO,ABCO,old,97.7259,80.4114,66.258,122.3345627,-1.24,-1.23,,-2.07,-1.94,,-1.235,-2.005,tree,231,CZO,165.7,-2.173,
