sample,site,round,spp,model,year,month,video.notes,ambient.temp,ambient.humidity,fh,ignition,glow,ignition.temp,ignition.temp.higher,temp.max,temp.max.higher,video.notes,sample.length,mpa,bottle.wt,fresh.wt,dry.wt,sample.wt,prop.new,prop.new.lfm,lfm.notes,lfm,ttfg,gti,tti,fd,gd,pfg,start.temp,temp.start.higher,ttms
1.2,1,9,CECO,HP,2020,September,,22,63,0,0,1,,,,,"gpe, glow started by touching pilot flame",10,-5.585,6.1773,6.9081,6.5927,1.4458,,,,75.92681753,Ê84,-Ê44179,-Ê44095,Ê0,Ê394,Ê44573,290.9,230.5,-44095
1.2,1,10,CECO,HP,2020,September,,23,62,0,0,1,,,,,gpe,10,-10,7.2495,8.2127,7.966,1.158,,,,34.43126308,Ê34,-Ê51064,-Ê51030,Ê0,Ê396,Ê51460,271.4,218.3,-51030
1.3,1,1,CECO,HP,2020,September,,25,54,0,0,1,,,,,"gpe, sample loaded from 18:34:00 to 18:34:12, starting temps recorded for 18:34:00; sample being scorched by pilot flame",10,-0.341,7.2079,8.2405,7.7027,2.4092,,,,108.69038,Ê187,-Ê67031,-Ê66844,Ê0,Ê233,Ê67264,283,245.6,-66844
1.3,1,2,CECO,HP,2020,September,,24,56,0,0,0,,,,,NOGORI,10,-0.522,7.223,8.7892,7.9643,1.5498,,,,111.2774855,-Ê73304,Ê0,-Ê73304,Ê0,Ê0,Ê0,293,242.7,-73304
1.3,1,3,CECO,HP,2020,September,,24,55,12,M,1,297.5,233.6,297.1,233.6,"gpe, sample touching pilot",10,-3.611,7.2081,8.0223,7.6573,1.7058,,,,81.25556545,Ê4,Ê575,Ê579,Ê4,Ê587,Ê8,278.6,230.3,
1.3,1,4,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe,10,-1.45,7.2535,8.7694,8.0697,1.3757,,,,85.72653761,Ê137,-Ê44439,-Ê44302,Ê0,Ê273,Ê44712,299.9,238.5,-44302
1.3,1,5,CECO,HP,2020,September,,25,53,0,0,1,,,,,sample glowed by touching hot plate,10,-7.2,6.1484,7.3154,6.8859,1.5106,,,,58.23728814,Ê7,-Ê69245,-Ê69238,Ê0,Ê102,Ê69347,239.1,223.3,-69238
1.3,1,6,CECO,HP,2020,September,,22,63,0,0,1,,,,,gpe,10,-2.14,6.0881,7.3788,6.7083,1.989,,,,108.110287,Ê6,-Ê42350,-Ê42344,Ê0,Ê470,Ê42820,286.6,241.4,-42344
1.3,1,7,CECO,HP,2020,September,,23,63,0,0,1,,,,,gpe,10,-8.79,7.2078,8.2352,7.8549,2.0444,,,,58.76989646,Ê41,-Ê65859,-Ê65818,Ê0,Ê391,Ê66250,253.1,220.7,-65818
1.3,1,8,CECO,HP,2020,September,Yellow 0663 is empty,23,62,0,0,1,,,,,gpe,10,-6.753,7.2077,8.1692,7.8112,1.5708,,,,59.32062966,Ê18,-Ê42478,-Ê42460,Ê0,Ê411,Ê42889,289.6,229.3,-42460
1.3,1,9,CECO,HP,2020,September,,22,63,0,0,1,,,,,barely any glow,10,-7.892,7.2097,8.7107,8.1107,1.7885,,,,66.59267481,Ê26,-Ê44620,-Ê44594,Ê0,Ê45,Ê44665,271.2,229.6,-44594
1.3,1,10,CECO,HP,2020,September,,24,60,0,0,1,,,,,gpe,10,-10,7.2266,8.2287,8.0698,0.9018,,,,18.84487666,Ê23,-Ê51500,-Ê51477,Ê0,Ê408,Ê51908,264.4,216.3,-51477
1.4,1,1,CECO,HP,2020,September,,25,54,0,0,1,,,,,sample touching pilot flame,10,-0.52,7.1748,8.147,7.5969,2.4012,,,,130.3245676,Ê228,-Ê67541,-Ê67313,Ê0,Ê219,Ê67760,286.3,246.6,-67313
1.4,1,2,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe,10,-0.904,7.2571,8.5299,7.8594,2.861,,,,111.3232608,Ê112,-Ê73860,-Ê73748,Ê0,Ê370,Ê74230,291.2,239.6,-73748
1.4,1,3,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe,10,-3.447,7.2503,8.6471,7.9981,1.7427,,,,86.78791121,Ê48,-Ê37954,-Ê37906,Ê0,Ê506,Ê38460,286.7,233.7,-37906
1.4,1,4,CECO,HP,2020,September,,24,56,0,0,1,,,,,"gpe, video started after sample loaded, glow had already started (times represent beginning of video) -- for both lower and upper cams",10,-2.12,7.246,8.9542,7.891,1.804,,,,164.8372093,Ê0,-Ê44819,-Ê44819,Ê0,Ê451,Ê45270,289.4,228.4,-44819
1.4,1,5,CECO,HP,2020,September,,25,53,0,0,1,,,,,gpe,10,-4.59,6.185,7.4562,6.8979,1.485,,,,78.31392902,Ê165,-Ê70043,-Ê69878,Ê0,Ê376,Ê70419,241.6,217.6,-69878
1.4,1,6,CECO,HP,2020,September,,22,64,0,0,1,,,,,gpe,10,-2.85,7.2131,8.2004,7.7087,2.5616,,,,99.21307506,Ê308,-Ê43138,-Ê42830,Ê0,Ê159,Ê43297,251.5,224.7,-42830
1.4,1,7,CECO,HP,2020,September,,22,63,17,1,1,258.1,228.1,259.1,233.2,gpe ,10,-5.26,7.1753,8.2063,7.8503,1.8965,,,,52.74074074,Ê35,Ê295,Ê330,Ê12,Ê456,Ê149,254.6,226.9,
1.4,1,8,CECO,HP,2020,September,Yellow 0649 is empty,22,61,0,0,1,,,,,gpe,10,-2.83,7.25,8.7945,8.0193,2.002,,,,100.766931,Ê86,-Ê70705,-Ê70619,Ê0,Ê644,Ê71349,248.8,222.1,-70619
1.4,1,9,CECO,HP,2020,September,,22,63,0,0,1,,,,,gpe,10,-7.65,7.196,8.2958,7.8552,1.3578,,,,66.83859223,Ê25,-Ê45496,-Ê45471,Ê0,Ê661,Ê46157,282.9,232.9,-45471
1.4,1,10,CECO,HP,2020,September,,23,63,0,0,1,,,,,glow started by touching hot plate,10,-5.901,7.1246,7.7728,7.4901,1.8041,,,,77.34610123,Ê77,-Ê55465,-Ê55388,Ê0,Ê371,Ê55836,262.2,226.5,-55388
1.4,1,12,CECO,HP,2020,September,,23,62,0,0,0,,,,,,10,-10,7.1839,8.4047,8.1344,0.9994,,,,28.43766439,-Ê51917,Ê0,-Ê51917,Ê0,Ê0,Ê0,261.7,219.6,-51917
1.4,1,13,CECO,HP,2020,September,,23,60,0,0,1,,,,,"gpe, glow end time A 0375, 0376",10,-7.1,7.2053,7.6157,7.4699,1.3226,,,,55.10204082,Ê221,-Ê52585,-Ê52364,Ê0,Ê215,Ê52800,265.1,214.4,-52364
1.5,1,1,CECO,HP,2020,September,,24,55,0,0,1,,,,,gpe,10,-0.785,7.2277,8.4273,7.7823,1.9725,,,,116.3000361,Ê25,-Ê67842,-Ê67817,Ê0,Ê517,Ê68359,275.8,242.6,-67817
1.5,1,2,CECO,HP,2020,September,,24,55,0,0,0,,,,,NOGORI,10,-1.579,7.1977,8.5963,7.8515,2.0228,,,,113.9186296,-Ê74285,Ê0,-Ê74285,Ê0,Ê0,Ê0,290.6,239.1,-74285
1.5,1,3,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe,10,-3.59,7.8088,8.853,8.3712,1.8615,,,,85.6685633,Ê5,-Ê38515,-Ê38510,Ê0,Ê662,Ê39177,290.5,240.8,-38510
1.5,1,4,CECO,HP,2020,September,,24,57,0,0,0,,,,,NOGORI,10,-2.382,7.2268,8.6846,8.0169,1.9163,,,,84.50829009,-Ê45325,Ê0,-Ê45325,Ê0,Ê0,Ê0,297.3,237.6,-45325
1.5,1,5,CECO,HP,2020,September,,21,66,21,1,1,318.5,234.6,326.2,286.4,"gpe, sample ignited by touching pilot flame",10,-2.84,6.1892,7.3094,6.7536,1.5677,,,,98.47625797,Ê78,Ê229,Ê307,Ê5,Ê325,Ê91,275,205.1,306
1.5,1,6,CECO,HP,2020,September,,22,62,0,0,1,,,,,"gpe, glow start by touching hot plate",10,-7,6.1658,7.076,6.8959,1.7257,,,,24.66785372,-Ê43308,Ê0,-Ê43308,Ê0,Ê43708,Ê43708,260.7,226.9,-43308
1.5,1,7,CECO,HP,2020,September,,22,63,30,1,1,260.5,221.9,378,258,"sample ignited, glowed by touching pilot",10,-6.34,7.2288,8.2297,7.8291,1.842,,,,66.73330002,Ê84,Ê10,Ê94,Ê21,Ê103,Ê72,254.4,230.2,100
1.5,1,8,CECO,HP,2020,September,,,,,,,,,,,,10,,,,,,,,No burn?,,Ê0,Ê0,Ê0,Ê0,Ê0,Ê0,,,0
1.5,1,9,CECO,HP,2020,September,,23,62,0,0,1,,,,,only small part glowed,10,-4.27,7.2852,8.1129,7.6851,1.5109,,,,106.9767442,Ê52,-Ê46227,-Ê46175,Ê0,Ê64,Ê46291,276.9,222.1,-46175
1.5,1,10,CECO,HP,2020,September,,23,63,0,0,1,,,,,glow started by touching hot plate,10,-5.773,7.1839,7.7795,7.5521,0.8785,,,,61.75991309,Ê230,-Ê52662,-Ê52432,Ê0,Ê368,Ê53030,267.8,224.3,-52432
1.5,1,12,CECO,HP,2020,September,,23,61,0,0,1,,,,,,10,-10,7.2203,7.7446,7.5667,1.0949,,,,51.35681293,Ê101,-Ê53429,-Ê53328,Ê0,Ê340,Ê53769,268.3,219.5,-53328
1.6,1,1,CECO,HP,2020,September,,24,55,30,1,1,282.1,249.4,291,256.8,sample touching pilot flame; check flame height? Very difficult to distinguish from pilot flame,10,-0.296,7.1992,8.644,7.8063,2.7969,,,,137.9838577,Ê193,Ê118,Ê311,Ê15,Ê226,Ê93,278.8,249.2,322
1.6,1,2,CECO,HP,2020,September,,24,55,0,0,1,,,,,,10,-0.48,7.1497,8.8218,7.8001,2.081,,,,157.0879459,Ê124,-Ê74925,-Ê74801,Ê0,Ê291,Ê75216,274.5,238.3,-74801
1.6,1,3,CECO,HP,2020,September,,24,57,0,0,1,,,,,"sample loaded shortly before video start - time, temp. provided from beginning of video",10,-3.409,7.1749,8.7597,7.9954,2.0033,,,,93.15051798,Ê106,-Ê39333,-Ê39227,Ê0,Ê561,Ê39894,293.4,230.2,-39227
1.6,1,4,CECO,HP,2020,September,B 0235: 0s vid,24,57,0,0,0,,,,,NOGORI,10,-1.6,7.2106,9.0892,7.9894,2.303,,,,141.2172573,-Ê45961,Ê0,-Ê45961,Ê0,Ê0,Ê0,300.5,235.3,-45961
1.6,1,5,CECO,HP,2020,September,,22,66,0,0,0,,,,,NOGORI,10,-1.86,6.1868,7.8237,6.889,2.3911,,,,133.110225,-Ê33496,Ê0,-Ê33496,Ê0,Ê33923,Ê33923,291.5,219.2,-33496
1.6,1,6,CECO,HP,2020,September,,22,63,0,0,1,,,,,"gpe, tough to tell glow - check upper cam",10,-2.15,6.1557,7.1052,6.6001,2,,,,113.6588659,Ê105,-Ê43849,-Ê43744,Ê0,Ê381,Ê44230,248.9,223.9,-43744
1.6,1,7,CECO,HP,2020,September,,22,62,0,0,1,,,,,"gpe, sample touching pilot flame; only part of sample ignited",10,-4.56,7.1994,9.0032,8.2107,1.9361,,,,78.36448136,Ê25,-Ê67051,-Ê67026,Ê0,Ê373,Ê67424,263.7,223.2,-67026
1.6,1,8,CECO,HP,2020,September,,22,63,0,0,0,,,,,NOGORI,10,-7.589,7.1766,8.0798,1.4056,7.7027,,,,-115.6506671,-Ê43378,Ê0,-Ê43378,Ê0,Ê0,Ê0,298.5,233.8,-43378
1.6,1,9,CECO,HP,2020,September,,23,64,0,0,1,,,,,,10,-3.192,7.2699,8.1982,7.8052,1.1628,,,,73.41677564,Ê117,-Ê46707,-Ê46590,Ê0,Ê245,Ê46952,265.4,219.3,-46590
1.6,1,10,CECO,HP,2020,September,,23,66,0,0,1,,,,,,10,-7.133,7.1368,7.8318,7.5539,1.3897,,,,66.62670822,Ê207,-Ê51761,-Ê51554,Ê0,Ê345,Ê52106,266.4,220.9,-51554
1.6,1,12,CECO,HP,2020,September,,23,61,0,0,0,,,,,,10,-10,7.227,8.1909,7.9968,,,,,25.21434139,-Ê52809,Ê0,-Ê52809,Ê0,Ê0,Ê0,269.4,222.8,-52809
2.1,2,1,CECO,HP,2020,September,,24,56,0,0,1,,,,,,10,-0.262,7.2237,8.1739,7.5779,1.9191,,,,168.2665161,Ê15,-Ê68890,-Ê68875,Ê0,Ê331,Ê69221,283.5,275.3,-68875
2.1,2,2,CECO,HP,2020,September,,24,55,0,0,1,,,,,gpe,10,-1.09,7.2044,8.562,7.7591,1.7863,,,,144.7449072,Ê16,-Ê75274,-Ê75258,Ê0,Ê393,Ê75667,262.4,231.9,-75258
2.1,2,3,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe,10,-3.399,7.2659,8.5,7.903,2.409,,,,93.70585465,Ê95,-Ê39999,-Ê39904,Ê0,Ê564,Ê40563,298.1,236,-39904
2.1,2,4,CECO,HP,2020,September,,24,58,0,0,1,,,,,gpe,10,-3.89,7.2489,8.6437,8.0317,1.9943,,,,78.18088912,Ê49,-Ê46685,-Ê46636,Ê0,Ê460,Ê47145,286.9,230,-46636
2.1,2,5,CECO,HP,2020,September,,25,55,0,0,0,,,,,NOGORI,10,-0.89,7.1942,8.8746,7.9184,2.3788,,,,132.0353494,-Ê49371,Ê0,-Ê49371,Ê0,Ê0,Ê0,294.3,260.8,-49371
2.1,2,6,CECO,HP,2020,September,,21,69,24,M,1,274.7,214.2,271.7,217.6,"gpe, covered up igniiton -- appears to ignite by touching pilot flame",10,-9.404,6.2125,7.1227,6.7752,1.374,,,,61.75582015,Ê197,Ê195,Ê392,Ê7,Ê285,Ê83,233.2,195.8,393
2.1,2,7,CECO,HP,2020,September,,22,62,0,0,1,,,,,gpesample touching pilot flame,10,-6.18,7.2246,8.2357,7.8071,1.2381,,,,73.57939914,Ê44,-Ê67508,-Ê67464,Ê0,Ê392,Ê67900,261.4,222.3,-67464
2.1,2,8,CECO,HP,2020,September,,23,63,0,0,1,,,,,,10,-7.125,7.2503,7.7661,7.5095,1.1946,,,,98.99691358,Ê27,-Ê41152,-Ê41125,Ê0,Ê461,Ê41613,281.7,229.4,-41125
2.1,2,9,CECO,HP,2020,September,,23,64,0,0,1,,,,,"gpe, glow started by touching hot plate",10,-7.624,7.243,7.9559,7.6704,1.8737,,,,66.79925129,Ê169,-Ê51227,-Ê51058,Ê0,Ê316,Ê51543,286.1,220.7,-51058
2.1,2,10,CECO,HP,2020,September,,23,64,0,0,1,,,,,gpe,10,-3.11,7.2093,8.1628,7.6874,1.5621,,,,99.43526459,Ê21,-Ê55868,-Ê55847,Ê0,Ê470,Ê56338,261,220.8,-55847
2.1,2,11,CECO,HP,2020,September,,26,56,0,0,1,,,,,,10,-6.8,7.8093,8.4869,8.2058,0.9733,,,,70.89533417,Ê7,-Ê45192,-Ê45185,Ê0,Ê416,Ê45608,256,220,-45185
2.1,2,12,CECO,HP,2020,September,,23,63,0,0,1,,,,,,10,-10,7.239,7.4062,7.3794,0.61779,,,,19.08831909,Ê14,-Ê53793,-Ê53779,Ê0,Ê388,Ê54181,267.4,221.3,-53779
2.1,2,5b,CECO,HP,2020,September,,23,60,0,0,1,,,,,"gpe, glow end time A 0375, 0376",10,-2.29,6.1955,8.064,7.0012,2.605,,,,131.9101403,Ê89,-Ê36200,-Ê36111,Ê0,Ê523,Ê36723,298.1,250,-36111
2.2,2,1,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe ,10,-0.398,7.2417,8.4094,7.6875,2.7384,,,,161.9336025,Ê40,-Ê69402,-Ê69362,Ê0,Ê426,Ê69828,290.3,253.6,-69362
2.2,2,2,CECO,HP,2020,September,,24,55,0,0,0,,,,,NOGORI,10,-1.92,7.2038,8.6826,7.8484,2.2022,,,,129.4135898,-Ê75722,Ê0,-Ê75722,Ê0,Ê0,Ê0,263.5,218.6,-75722
2.2,2,3,CECO,HP,2020,September,,25,55,0,0,1,,,,,gpe,10,-3.287,7.1301,8.1001,7.6421,2.1418,,,,89.453125,Ê230,-Ê40832,-Ê40602,Ê0,Ê358,Ê41190,287.9,234.3,-40602
2.2,2,4,CECO,HP,2020,September,,24,57,0,0,1,,,,,gpe,10,-2.06,7.1323,9.0531,8.0368,2.3124,,,,112.3604201,Ê32,-Ê47186,-Ê47154,Ê0,Ê418,Ê47604,289.4,234,-47154
2.2,2,5,CECO,HP,2020,September,,22,64,0,0,0,,,,,NOGORI,10,-2.46,6.1869,7.3383,6.7144,2.5684,,,,118.2748815,-Ê33997,Ê0,-Ê33997,Ê0,Ê0,Ê0,276.8,215.5,-33997
2.2,2,6,CECO,HP,2020,September,,21,68,29,M,1,276,219.5,282.3,256.2,,10,-4.473,6.1786,7.2048,7,2.4926,,,,112.4637681,Ê7,Ê186,Ê193,Ê17,Ê299,Ê96,272,212,203
2.2,2,7,CECO,HP,2020,September,,22,61,0,0,1,,,,,gpe ,10,-5.04,7.2426,8.3924,7.916,1.7383,,,,70.74547075,Ê125,-Ê68044,-Ê67919,Ê0,Ê303,Ê68347,251.5,219.8,-67919
2.2,2,8,CECO,HP,2020,September,,22,62,0,0,1,,,,,gpe,10,-2.89,7.1306,8.4865,7.779,2.7578,,,,109.114744,Ê193,-Ê71549,-Ê71356,Ê0,Ê295,Ê71844,249.8,223,-71356
2.2,2,9,CECO,HP,2020,September,,23,64,0,0,1,,,,,,10,-4.446,7.243,8.4912,7.9605,1.6639,,,,73.96515679,Ê121,-Ê54155,-Ê54034,Ê0,Ê569,Ê54724,264.7,223.6,-54034
2.2,2,10,CECO,HP,2020,September,,23,64,0,0,1,,,,,,10,-4.2,7.1478,8.4029,7.8409,1.5694,,,,81.08498052,Ê207,-Ê56552,-Ê56345,Ê0,Ê239,Ê56791,259.6,218,-56345
2.2,2,11,CECO,HP,2020,September,,25,58,0,0,1,,,,,gpe,10,-10,7.213,8.1957,7.8126,1.7108,,,,63.89259506,Ê14,-Ê45650,-Ê45636,Ê0,Ê405,Ê46055,274.3,218.4,-45636
2.2,2,12,CECO,HP,2020,September,A 0375 glow continues,23,61,0,0,1,,,,,gpe,10,-10,7.224,8.1227,7.7503,1.791,,,,70.75812274,Ê87,-Ê54325,-Ê54238,Ê0,Ê560,Ê54885,266.8,224.6,-54238
2.3,2,1,CECO,HP,2020,September,,25,54,0,0,1,,,,,NOGORI,10,-0.61,7.2407,8.1755,7.6447,1.5826,,,,131.3861386,-Ê69838,Ê0,-Ê69838,Ê0,Ê0,Ê0,293.1,247.8,-69838
2.3,2,2,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe,10,-1.18,7.1776,7.8929,7.5326,1.882,,,,101.4929577,Ê315,-Ê76605,-Ê76290,Ê0,Ê91,Ê76696,279.3,242.1,-76290
2.3,2,3,CECO,HP,2020,September,,25,55,15,M,1,309.5,236.9,301.6,234.5,"gpe glow start by touching pilot flame, but did not spread (so glow start time is first time OTHER THAN PILOT FLAME TOUCH)",10,-3.4,7.2469,8.2567,7.7755,1.7232,,,,91.03291714,Ê42,Ê514,Ê556,Ê9,Ê528,Ê5,294.2,231.4,561
2.3,2,4,CECO,HP,2020,September,,24,57,0,0,0,,,,,NOGORI,10,-2.43,7.2412,8.8574,7.7541,1.6116,,,,215.1101579,-Ê47661,Ê0,-Ê47661,Ê0,Ê0,Ê0,277.2,232.1,-47661
2.3,2,5,CECO,HP,2020,September,,22,61,0,0,0,,,,,NOGORI,10,-2.52,6.1418,7.7305,6.894,1.1943,,,,111.2071258,-Ê35460,Ê0,-Ê35460,Ê0,Ê0,Ê0,301.5,235.5,-35460
2.3,2,6,CECO,HP,2020,September,,21,67,35,M,1,268.1,224.9,268.7,231.9,"gpe, glow start by touching pilot flame",10,-3.381,6,7.0492,6.6772,1.3627,,,,75.441087,Ê71,Ê287,Ê358,Ê11,Ê453,Ê155,269.8,217.8,367
2.3,2,7,CECO,HP,2020,September,,22,61,0,0,1,,,,,"gpe, glow end time blue 0655",10,-6.29,7.2411,8.5101,7.9924,1.1051,,,,68.90722747,Ê151,-Ê68510,-Ê68359,Ê0,Ê284,Ê68794,259.5,222.8,-68359
2.3,2,8,CECO,HP,2020,September,,22,64,0,0,1,,,,,,10,-3.48,7.2479,8.1817,7.7344,1,,,,91.94244604,Ê83,-Ê45120,-Ê45037,Ê0,Ê33,Ê45153,279.8,228.8,-45037
2.3,2,12,CECO,HP,2020,September,,24,61,0,0,0,,,,,,10,,,,,,,,,,-Ê54893,Ê0,-Ê54893,Ê0,Ê0,Ê0,264.2,220.8,-54893
2.4,2,1,CECO,HP,2020,September,,25,54,0,0,1,,,,,gpedid not glow until very late!,10,-0.815,7.2559,8.4744,7.8054,2.34,,,,121.7470428,Ê348,-Ê70677,-Ê70329,Ê0,Ê45,Ê70722,302.3,249.2,-70329
2.4,2,2,CECO,HP,2020,September,,24,55,0,0,1,,,,,gpe ,10,-1.39,7.2364,8.6736,7.8774,2.0204,,,,124.2121685,Ê195,-Ê76947,-Ê76752,Ê0,Ê243,Ê77190,302.8,244.7,-76752
2.4,2,3,CECO,HP,2020,September,,24,55,0,0,1,,,,,gpe,10,-3.324,7.14,8.7295,8.0003,1.8646,,,,84.76112984,Ê20,-Ê41839,-Ê41819,Ê0,Ê691,Ê42530,295.2,237.6,-41819
2.4,2,4,CECO,HP,2020,September,,24,56,0,0,0,,,,,NOGORI,10,-1.76,7.1381,8.5146,8.1988,1.8826,,,,29.77279155,-Ê48223,Ê0,-Ê48223,Ê0,Ê0,Ê0,281.7,252.6,-48223
2.4,2,5,CECO,HP,2020,September,,22,64,0,0,0,,,,,NOGORI,10,-2.49,6.1498,7.605,6.8584,1.1297,,,,105.362687,-Ê34517,Ê0,-Ê34517,Ê0,Ê0,Ê0,316.7,236.6,-34517
2.4,2,6,CECO,HP,2020,September,,21,66,31,M,1,264.6,221.9,262,221.1,gpe,10,-4.421,6.205,7.0344,6.6772,1.7479,,,,75.64591275,Ê138,Ê328,Ê466,Ê7,Ê357,Ê22,279.8,229.8,467
2.4,2,7,CECO,HP,2020,September,,22,62,0,0,1,,,,,gpe,10,-5.67,7.2562,8.0343,7.7061,1.4385,,,,72.94954434,Ê48,-Ê68854,-Ê68806,Ê0,Ê385,Ê69239,252.3,225.9,-68806
2.4,2,8,CECO,HP,2020,September,,,,,,,,,,,,10,,,,,,,,No burn?,,Ê0,Ê0,Ê0,Ê0,Ê0,Ê0,,,0
2.4,2,9,CECO,HP,2020,September,,23,62,0,0,0,,,,,,10,-3.71,7.1842,8.2421,7.719,1.3645,,,,97.81226627,-Ê56825,Ê0,-Ê56825,Ê0,Ê0,Ê0,253.3,221.4,-56825
2.4,2,10,CECO,HP,2020,September,,23,64,0,0,0,,,,,,10,-10,7.1667,7.635,7.4682,0.5884,,,,55.32338308,-Ê49762,Ê0,-Ê49762,Ê0,Ê0,Ê0,242.1,200.5,-49762
2.5,2,1,CECO,HP,2020,September,,25,54,0,0,1,,,,,gpe,10,-0.33,7.208,8.7549,7.8478,2.0646,,,,141.7786808,Ê274,-Ê71016,-Ê70742,Ê0,Ê102,Ê71118,281.9,239.4,-70742
2.5,2,2,CECO,HP,2020,September,,24,56,26,1,1,295.4,242,297.1,248.8,sample touching pilot flame,10,-2.201,7.251,8.3756,7.7361,1.5312,,,,131.828489,Ê129,Ê34,Ê163,Ê8,Ê118,Ê76,296.7,244.6,166
2.5,2,3,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe,10,-3.954,7.1962,8.618,7.925,1.4883,,,,95.08781559,Ê15,-Ê42560,-Ê42545,Ê0,Ê578,Ê43138,280.8,229,-42545
2.5,2,4,CECO,HP,2020,September,,24,56,0,0,1,,,,,"difficulties loading sample, start time is last posiiton it was put into before being left alone, started loading at 13:33:00; sample touched pilot flame which started glowing -- if it didn't touch, probably would not have glowed",10,-2.86,7.2591,9.2161,7.9184,1.726,,,,196.8299712,Ê3,-Ê48797,-Ê48794,Ê0,Ê194,Ê48991,264.2,249,-48794
2.5,2,5,CECO,HP,2020,September,,25,55,29,1,1,282.5,224.1,282.7,229.1,sample touching pilot flame,10,-0.619,7.2268,9.0237,7.9618,1.7161,,,,144.4761905,Ê253,Ê39,Ê292,Ê17,Ê112,Ê56,289.7,227.1,307
2.5,2,6,CECO,HP,2020,September,,22,66,28,M,1,260,230,275,255.3,gpe,10,-8.135,6.159,7.1605,6.7876,1.4348,,,,59.32230353,Ê2,Ê401,Ê403,Ê18,Ê447,Ê28,250,221.7,406
2.5,2,7,CECO,HP,2020,September,,23,60,0,0,1,,,,,"gpe, took a while to load sample",10,-2.9,7.2078,8.1045,7.6257,1.652,,,,114.5728643,Ê13,-Ê69261,-Ê69248,Ê0,Ê384,Ê69645,258.2,222.4,-69248
2.5,2,8,CECO,HP,2020,September,,23,64,0,0,1,,,,,gpe,10,-10,7.2602,8.2055,8.0592,0.7696,,,,18.31038798,Ê2,-Ê55405,-Ê55403,Ê0,Ê561,Ê55966,247.3,213.3,-55403
2.5,2,5b,CECO,HP,2020,September,,22,63,0,0,1,,,,,"gpe, glow end time A 0375, 0376",10,-7.4,6.1824,7.0168,6.716,1.4476,,,,56.37181409,Ê60,-Ê35078,-Ê35018,Ê0,Ê367,Ê35445,311.5,237.1,-35018
1.1,1,1,PIJE,HP,2020,September,,23,63,40,1,1,304.2,220.6,430.5,334.1,"gpe, glow started by direct contact with pilot flame (glowed elsewhere startting 12:16:31); flame did not spread full length; flame height out of frame sample contains woody tissue connected to needles",10,-0.4,7.2072,10.276,8.4583,20.286,100,100,,145.2881464,Ê144,Ê45,Ê189,Ê14,Ê129,Ê70,285,228.8,201
1.1,1,2,PIJE,HP,2020,September,,25,54,28,3 (see notes),1,299,237.5,311,261.2,max temps and flame height reported for THIRD ignition (largest flame); 2nd ignition: 13:41:09 to 13:41:15; 3rd ignition (largest): 13:42:05 to 13:42:25; surface temp out of frame,10,-0.263,7.2002,11.1441,8.6341,10.1217,,,,175.0470744,Ê89,Ê26,Ê115,Ê21,Ê197,Ê150,301.3,255.2,120
1.1,1,3,PIJE,HP,2020,September,,27,52,46,1,1,365.1,255.9,429.8,299.5,,10,-1.314,7.205,11.8942,8.8425,8.9363,,,,186.3633588,Ê88,Ê28,Ê116,Ê27,Ê150,Ê95,318.6,264.5,120
1.1,1,4,PIJE,HP,2020,September,,25,54,19,2,1,283.1,238.8,299.8,263.8,2nd ignition: 16:43:28 to 16:43:48 w/ max temps of 296.5 and 259.3 and flam ht. of 28,10,-1.94,7.2273,9.3884,8.1306,8.9706,,,,139.2449906,Ê64,Ê7,Ê71,Ê17,Ê169,Ê145,286,251.5,
1.1,1,5,PIJE,HP,2020,September,,22,65,50,1,1,269.8,222.5,311.8,253.8,,10,-3.098,7.2426,8.4841,7.7333,4.2414,,,,153.0059099,Ê102,Ê20,Ê122,Ê27,Ê102,Ê55,261.3,219,123
1.1,1,6,PIJE,HP,2020,September,Missing lower?,25,54,,1,1,233,206.7,254.1,264.3,NA for time when whole sample engulfed?,10,-2.848,7.2218,9.0208,7.926,5.9513,,,,155.4671968,Ê50,Ê33,Ê83,Ê24,Ê333,Ê276,253.6,214.8,107
1.1,1,7,PIJE,HP,2020,September,,22,65,40,1,1,257.5,216.9,276.4,262.7,,10,-3.013,7.209,7.9183,7.4978,5.2094,,,,145.6024931,Ê76,Ê2,Ê78,Ê22,Ê231,Ê207,255.4,233.6,86
1.1,1,8,PIJE,HP,2020,September,,22,64,29,1,1,315.2,222.1,359.2,276.7,,10,-3.974,7.2064,9.4679,8.0828,7.7181,,,,158.044272,Ê25,Ê79,Ê104,Ê18,Ê351,Ê254,295.2,230.5,109
1.1,1,9,PIJE,HP,2020,September,,21,68,40,1,1,250,196.9,400.1,281.4,,10,-3.962,7.2117,8.9645,7.9549,5.1972,,,,135.8449946,Ê98,Ê35,Ê133,Ê14,Ê107,Ê58,258.3,197.7,135
