date	sample	fresh.weight	dry.weight	water.potential	spp	fresh.weight.saturated	RWD	TLP	RWC.at.tlp	Po	SWC	LFM.at.tlp	timing
09.18.2021	1	0.3683	0.1985	-3.97	QUKE	0.468957575	37.21750997	-2.510451975	83.34024295	-2.041850073	1.362506675	113.5516373	fall
09.18.2021	1	0.355	0.1985	-4.04	QUKE	0.468957575	42.13510195	-2.510451975	83.34024295	-2.041850073	1.362506675	113.5516373	fall
09.18.2021	1	0.337	0.1985	-4.27	QUKE	0.468957575	48.79048958	-2.510451975	83.34024295	-2.041850073	1.362506675	113.5516373	fall
09.18.2021	1	0.3244	0.1985	-4.43	QUKE	0.468957575	53.44926093	-2.510451975	83.34024295	-2.041850073	1.362506675	113.5516373	fall
09.18.2021	2	1.2928	0.5553	-0.12	QUKE	1.197500634	-14.8395005	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.2641	0.5553	-0.14	QUKE	1.197500634	-10.37049215	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.2398	0.5553	-0.19	QUKE	1.197500634	-6.586627925	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.2167	0.5553	-0.21	QUKE	1.197500634	-2.989621198	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.1924	0.5553	-0.49	QUKE	1.197500634	0.794243022	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.1813	0.5553	-0.51	QUKE	1.197500634	2.522674826	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.1712	0.5553	-0.56	QUKE	1.197500634	4.095392054	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.1602	0.5553	-0.74	QUKE	1.197500634	5.8082524	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.1517	0.5553	-1.01	QUKE	1.197500634	7.131826304	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.1492	0.5553	-1.24	QUKE	1.197500634	7.521112747	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.1421	0.5553	-1.42	QUKE	1.197500634	8.626686243	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.1389	0.5553	-1.61	QUKE	1.197500634	9.124972889	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.134	0.5553	-1.94	QUKE	1.197500634	9.887974316	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.1291	0.5553	-2.15	QUKE	1.197500634	10.65097574	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.1253	0.5553	-2.32	QUKE	1.197500634	11.24269114	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.1184	0.5553	-2.71	QUKE	1.197500634	12.31712172	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.113	0.5553	-2.93	QUKE	1.197500634	13.15798043	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.1088	0.5553	-3.11	QUKE	1.197500634	13.81198166	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.1072	0.5553	-3.08	QUKE	1.197500634	14.06112498	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.0875	0.5553	-3.47	QUKE	1.197500634	17.12870214	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.0765	0.5553	-3.56	QUKE	1.197500634	18.84156249	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.0694	0.5553	-3.66	QUKE	1.197500634	19.94713599	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.0512	0.5553	-3.84	QUKE	1.197500634	22.78114129	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.042	0.5553	-4.01	QUKE	1.197500634	24.2137154	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	1.0335	0.5553	-4.05	QUKE	1.197500634	25.5372893	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	2	0.9881	0.5553	-4.63	QUKE	1.197500634	32.60673109	-3.482484316	82.87129786	-2.714915785	1.156493128	95.84008644	fall
09.18.2021	3	1.2348	0.5069	-0.15	QUKE	1.225680715	-1.268715862	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.2336	0.5069	-0.19	QUKE	1.225680715	-1.101766475	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.2306	0.5069	-0.2	QUKE	1.225680715	-0.684393006	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.2274	0.5069	-0.23	QUKE	1.225680715	-0.23919464	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.2234	0.5069	-0.27	QUKE	1.225680715	0.317303318	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.2038	0.5069	-0.28	QUKE	1.225680715	3.044143311	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.1847	0.5069	-0.45	QUKE	1.225680715	5.701421059	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.1744	0.5069	-0.49	QUKE	1.225680715	7.1344033	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.1624	0.5069	-0.58	QUKE	1.225680715	8.803897173	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.1483	0.5069	-0.92	QUKE	1.225680715	10.76555247	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.1403	0.5069	-0.99	QUKE	1.225680715	11.87854839	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.1338	0.5069	-1.11	QUKE	1.225680715	12.78285757	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.1277	0.5069	-1.24	QUKE	1.225680715	13.63151696	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.1231	0.5069	-1.49	QUKE	1.225680715	14.27148961	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.1186	0.5069	-1.67	QUKE	1.225680715	14.89754981	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.1148	0.5069	-1.73	QUKE	1.225680715	15.42622287	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.1101	0.5069	-1.8	QUKE	1.225680715	16.08010797	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.1033	0.5069	-2.22	QUKE	1.225680715	17.0261545	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.1	0.5069	-2.24	QUKE	1.225680715	17.48526531	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.093	0.5069	-2.65	QUKE	1.225680715	18.45913674	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.0888	0.5069	-2.75	QUKE	1.225680715	19.0434596	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.0837	0.5069	-2.75	QUKE	1.225680715	19.75299449	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.0643	0.5069	-3.4	QUKE	1.225680715	22.45200959	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	3	1.0543	0.5069	-3.73	QUKE	1.225680715	23.84325448	-2.626502503	81.54086326	-1.300146031	1.417993125	115.6243835	fall
09.18.2021	4	0.672	0.2968	-0.09	QUKE	0.6546261	-4.86	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.6652	0.2968	-0.18	QUKE	0.6546261	-2.96	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.656	0.2968	-0.29	QUKE	0.6546261	-0.38	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.6403	0.2968	-0.66	QUKE	0.6546261	4	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.6324	0.2968	-1.3	QUKE	0.6546261	6.21	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.6275	0.2968	-1.71	QUKE	0.6546261	7.58	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.6237	0.2968	-1.86	QUKE	0.6546261	8.64	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.62	0.2968	-2.21	QUKE	0.6546261	9.68	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.6148	0.2968	-2.69	QUKE	0.6546261	11.13	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.6113	0.2968	-2.88	QUKE	0.6546261	12.11	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.6068	0.2968	-3.21	QUKE	0.6546261	13.37	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.6014	0.2968	-3.5	QUKE	0.6546261	14.87	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.5985	0.2968	-3.66	QUKE	0.6546261	15.69	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.5959	0.2968	-3.71	QUKE	0.6546261	16.41	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.592	0.2968	-3.83	QUKE	0.6546261	17.5	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.5843	0.2968	-4	QUKE	0.6546261	19.654	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.5801	0.2968	-4.18	QUKE	0.6546261	20.827	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.5765	0.2968	-4.29	QUKE	0.6546261	21.83	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.5545	0.2968	-4.8	QUKE	0.6546261	27.98	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.5513	0.2968	-4.91	QUKE	0.6546261	28.88	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.5374	0.2968	-5.13	QUKE	0.6546261	32.76	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	4	0.5298	0.2968	-5.32	QUKE	0.6546261	34.88	-3.797038922	83.58808928	-2.977787227	1.205613545	101.6509434	fall
09.18.2021	5	0.8796	0.3611	-0.09	QUKE	0.823197323	-12.20580036	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.8685	0.3611	-0.1	QUKE	0.823197323	-9.803708977	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.8664	0.3611	-0.1	QUKE	0.823197323	-9.349259255	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.8637	0.3611	-0.14	QUKE	0.823197323	-8.764966755	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.8598	0.3611	-0.13	QUKE	0.823197323	-7.9209887	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.8309	0.3611	-0.21	QUKE	0.823197323	-1.66689491	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.8115	0.3611	-0.35	QUKE	0.823197323	2.531354901	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.7991	0.3611	-0.42	QUKE	0.823197323	5.214772306	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.786	0.3611	-0.6	QUKE	0.823197323	8.049672952	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.7758	0.3611	-0.91	QUKE	0.823197323	10.25700017	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.7657	0.3611	-1.46	QUKE	0.823197323	12.44268693	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.7624	0.3611	-1.51	QUKE	0.823197323	13.15682221	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.7579	0.3611	-1.57	QUKE	0.823197323	14.13064304	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.7511	0.3611	-1.74	QUKE	0.823197323	15.60219452	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.7468	0.3611	-2.18	QUKE	0.823197323	16.53273443	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.7439	0.3611	-2.1	QUKE	0.823197323	17.16030785	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.7389	0.3611	-2.1	QUKE	0.823197323	18.242331	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.7318	0.3611	-2.39	QUKE	0.823197323	19.77880387	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.7237	0.3611	-2.51	QUKE	0.823197323	21.53168137	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.6879	0.3611	-2.38	QUKE	0.823197323	29.2789671	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	5	0.6701	0.3611	-2.67	QUKE	0.823197323	33.1309695	-2.1422691	83.46726557	-1.759871573	1.279693501	106.8125173	fall
09.18.2021	6	0.6147	0.2439	-0.07	QUKE	0.581831807	-9.726279735	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.6001	0.2439	-0.13	QUKE	0.581831807	-5.40588145	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5805	0.2439	-0.29	QUKE	0.581831807	0.394105289	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5617	0.2439	-0.49	QUKE	0.581831807	5.957357875	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5532	0.2439	-0.76	QUKE	0.581831807	8.472658247	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5484	0.2439	-1.07	QUKE	0.581831807	9.893063163	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5432	0.2439	-1.29	QUKE	0.581831807	11.43183515	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5377	0.2439	-1.55	QUKE	0.581831807	13.05938245	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5338	0.2439	-1.81	QUKE	0.581831807	14.21346145	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5316	0.2439	-1.82	QUKE	0.581831807	14.86448037	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5281	0.2439	-1.89	QUKE	0.581831807	15.90019229	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5227	0.2439	-2	QUKE	0.581831807	17.49814782	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5191	0.2439	-2.17	QUKE	0.581831807	18.5634515	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5152	0.2439	-2.2	QUKE	0.581831807	19.7175305	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5108	0.2439	-2.33	QUKE	0.581831807	21.01956834	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5071	0.2439	-2.45	QUKE	0.581831807	22.11446379	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5043	0.2439	-2.45	QUKE	0.581831807	22.94303333	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.5012	0.2439	-2.48	QUKE	0.581831807	23.86037817	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.4966	0.2439	-2.52	QUKE	0.581831807	25.22159954	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.474	0.2439	-3.05	QUKE	0.581831807	31.90933936	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.4704	0.2439	-3.08	QUKE	0.581831807	32.97464304	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.4606	0.2439	-3.09	QUKE	0.581831807	35.87463641	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.4555	0.2439	-3.16	QUKE	0.581831807	37.38381663	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.4514	0.2439	-3.11	QUKE	0.581831807	38.59707917	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
09.18.2021	6	0.415	0.2439	-4.31	QUKE	0.581831807	49.36848311	-2.376150735	78.98043166	-1.780228279	1.385534265	109.4300943	fall
10.17.2020	2	2.7169	1.2865	-0.24	ARPA	2.7156	-0.09	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.7001	1.2865	-0.291	ARPA	2.7156	1.08	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6962	1.2865	-0.393	ARPA	2.7156	1.36	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6936	1.2865	-0.461	ARPA	2.7156	1.54	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6912	1.2865	-0.521	ARPA	2.7156	1.71	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6835	1.2865	-0.59	ARPA	2.7156	2.25	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6884	1.2865	-0.591	ARPA	2.7156	1.9	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6781	1.2865	-0.753	ARPA	2.7156	2.62	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6727	1.2865	-0.892	ARPA	2.7156	3	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6646	1.2865	-1.062	ARPA	2.7156	3.57	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6588	1.2865	-1.298	ARPA	2.7156	3.97	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6476	1.2865	-1.528	ARPA	2.7156	4.76	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6432	1.2865	-1.664	ARPA	2.7156	5.07	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6356	1.2865	-1.913	ARPA	2.7156	5.6	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.63	1.2865	-1.976	ARPA	2.7156	5.99	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6204	1.2865	-2.09	ARPA	2.7156	6.66	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6134	1.2865	-2.159	ARPA	2.7156	7.15	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6085	1.2865	-2.335	ARPA	2.7156	7.49	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.6014	1.2865	-2.398	ARPA	2.7156	7.99	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.5954	1.2865	-2.557	ARPA	2.7156	8.41	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	2	2.5004	1.2865	-3.893	ARPA	2.7156	15.06	-2.266753207	92.84839921	-1.630008034	0.106460451	103.1403031	fall
10.17.2020	3	2.3135	1.0402	-0.138	ARPA	2.3143	0.06	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.2937	1.0402	-0.38	ARPA	2.3143	1.62	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.2859	1.0402	-0.44	ARPA	2.3143	2.23	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.2805	1.0402	-0.574	ARPA	2.3143	2.65	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.2742	1.0402	-0.649	ARPA	2.3143	3.15	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.2545	1.0402	-0.691	ARPA	2.3143	4.69	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.2652	1.0402	-0.745	ARPA	2.3143	3.85	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.2427	1.0402	-0.889	ARPA	2.3143	5.62	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.231	1.0402	-1.05	ARPA	2.3143	6.54	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.217	1.0402	-1.26	ARPA	2.3143	7.64	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.2066	1.0402	-1.496	ARPA	2.3143	8.45	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.1896	1.0402	-1.883	ARPA	2.3143	9.79	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.1825	1.0402	-1.924	ARPA	2.3143	10.35	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.1708	1.0402	-2.296	ARPA	2.3143	11.26	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.1619	1.0402	-2.4	ARPA	2.3143	11.96	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.1519	1.0402	-2.472	ARPA	2.3143	12.75	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.1406	1.0402	-2.67	ARPA	2.3143	13.63	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.1319	1.0402	-2.801	ARPA	2.3143	14.32	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	3	2.0237	1.0402	-3.889	ARPA	2.3143	22.81	-2.367172297	88.73601125	-1.687546568	0.095763658	108.6906364	fall
10.17.2020	4	1.2875	0.6079	-0.14	ARPA	1.2766	-1.626958068	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.2709	0.6079	-0.293	ARPA	1.2766	0.855395528	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.2666	0.6079	-0.441	ARPA	1.2766	1.498414833	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.2644	0.6079	-0.494	ARPA	1.2766	1.827401454	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.2624	0.6079	-0.57	ARPA	1.2766	2.126480201	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.2604	0.6079	-0.653	ARPA	1.2766	2.425558947	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.2572	0.6079	-0.752	ARPA	1.2766	2.904084942	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.2539	0.6079	-0.843	ARPA	1.2766	3.397564874	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.2498	0.6079	-0.989	ARPA	1.2766	4.010676304	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.2448	0.6079	-1.174	ARPA	1.2766	4.75837317	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.2405	0.6079	-1.314	ARPA	1.2766	5.401392475	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.2336	0.6079	-1.714	ARPA	1.2766	6.433214151	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.2289	0.6079	-1.901	ARPA	1.2766	7.136049205	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.22	0.6079	-2.298	ARPA	1.2766	8.466949627	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.21	0.6079	-2.571	ARPA	1.2766	9.96234336	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.1992	0.6079	-2.765	ARPA	1.2766	11.57736859	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.1885	0.6079	-3.021	ARPA	1.2766	13.17743988	-2.668844682	90.03765664	-2.243978817	0.052567797	99.04589571	fall
10.17.2020	4	1.1115	0.6079	-3.599	ARPA	1.2766	24.69197163	-2.357273975	92.69041468	-1.807444278	0.098837516	129.2021105	fall
10.17.2020	5	2.2111	0.9287	-0.334	ARPA	2.2232	0.936588227	-2.357273975	92.69041468	-1.807444278	0.098837516	129.2021105	fall
10.17.2020	5	2.2057	0.9287	-0.446	ARPA	2.2232	1.353729855	-2.357273975	92.69041468	-1.807444278	0.098837516	129.2021105	fall
10.17.2020	5	2.2025	0.9287	-0.483	ARPA	2.2232	1.600924894	-2.357273975	92.69041468	-1.807444278	0.098837516	129.2021105	fall
10.17.2020	5	2.2003	0.9287	-0.556	ARPA	2.2232	1.770871483	-2.357273975	92.69041468	-1.807444278	0.098837516	129.2021105	fall
10.17.2020	5	2.1985	0.9287	-0.667	ARPA	2.2232	1.909918692	-2.357273975	92.69041468	-1.807444278	0.098837516	129.2021105	fall
