sample,site,round,spp,model,year,month,video.notes,ambient.temp,ambient.humidity,fh,ignition,glow,ignition.temp,ignition.temp.higher,temp.max,temp.max.higher,video.notes,sample.length,mpa,bottle.wt,fresh.wt,dry.wt,sample.wt,prop.new,prop.new.lfm,lfm.notes,lfm,start.temp,temp.start.higher,ttms,ttfg,gti,tti,fd,gd,pfg
1.3,1,8,CECO,HP,2020,September,Yellow0663 is empty,23,62,0,0,1,,,,,gpe,10,-6.753,7.2077,8.1692,7.8112,1.5708,,,,59.32062966,289.6,229.3,-42460.00,18.00,-42478.00,-42460.00,0.00,411.00,42889.00
1.3,1,9,CECO,HP,2020,September,,22,63,0,0,1,,,,,barely any glow,10,-7.892,7.2097,8.7107,8.1107,1.7885,,,,66.59267481,271.2,229.6,-44594.00,26.00,-44620.00,-44594.00,0.00,45.00,44665.00
1.3,1,10,CECO,HP,2020,September,,24,60,0,0,1,,,,,gpe,10,-10,7.2266,8.2287,8.0698,0.9018,,,,18.84487666,264.4,216.3,-51477.00,23.00,-51500.00,-51477.00,0.00,408.00,51908.00
1.4,1,1,CECO,HP,2020,September,,25,54,0,0,1,,,,,sample touching pilot flame,10,-0.52,7.1748,8.147,7.5969,2.4012,,,,130.3245676,286.3,246.6,-67313.00,228.00,-67541.00,-67313.00,0.00,219.00,67760.00
1.4,1,2,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe,10,-0.904,7.2571,8.5299,7.8594,2.861,,,,111.3232608,291.2,239.6,-73748.00,112.00,-73860.00,-73748.00,0.00,370.00,74230.00
1.4,1,3,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe,10,-3.447,7.2503,8.6471,7.9981,1.7427,,,,86.78791121,286.7,233.7,-37906.00,48.00,-37954.00,-37906.00,0.00,506.00,38460.00
1.4,1,4,CECO,HP,2020,September,,24,56,0,0,1,,,,,"gpe, video started after sample loaded, glow had already started (times represent beginning of video) -- for both lower and upper cams",10,-2.12,7.246,8.9542,7.891,1.804,,,,164.8372093,289.4,228.4,-44819.00,0.00,-44819.00,-44819.00,0.00,451.00,45270.00
1.4,1,5,CECO,HP,2020,September,,25,53,0,0,1,,,,,gpe,10,-4.59,6.185,7.4562,6.8979,1.485,,,,78.31392902,241.6,217.6,-69878.00,165.00,-70043.00,-69878.00,0.00,376.00,70419.00
1.4,1,6,CECO,HP,2020,September,,22,64,0,0,1,,,,,gpe,10,-2.85,7.2131,8.2004,7.7087,2.5616,,,,99.21307506,251.5,224.7,-42830.00,308.00,-43138.00,-42830.00,0.00,159.00,43297.00
1.4,1,7,CECO,HP,2020,September,,22,63,17,1,1,258.1,228.1,259.1,233.2,gpe ,10,-5.26,7.1753,8.2063,7.8503,1.8965,,,,52.74074074,254.6,226.9,,35.00,295.00,330.00,12.00,456.00,149.00
1.4,1,8,CECO,HP,2020,September,Yellow0649 is empty,22,61,0,0,1,,,,,gpe,10,-2.83,7.25,8.7945,8.0193,2.002,,,,100.766931,248.8,222.1,-70619.00,86.00,-70705.00,-70619.00,0.00,644.00,71349.00
1.4,1,9,CECO,HP,2020,September,,22,63,0,0,1,,,,,gpe,10,-7.65,7.196,8.2958,7.8552,1.3578,,,,66.83859223,282.9,232.9,-45471.00,25.00,-45496.00,-45471.00,0.00,661.00,46157.00
1.4,1,10,CECO,HP,2020,September,,23,63,0,0,1,,,,,glow started by touching hot plate,10,-5.901,7.1246,7.7728,7.4901,1.8041,,,,77.34610123,262.2,226.5,-55388.00,77.00,-55465.00,-55388.00,0.00,371.00,55836.00
1.4,1,12,CECO,HP,2020,September,,23,62,0,0,0,,,,,,10,-10,7.1839,8.4047,8.1344,0.9994,,,,28.43766439,261.7,219.6,-51917.00,-51917.00,0.00,-51917.00,0.00,0.00,0.00
1.4,1,13,CECO,HP,2020,September,,23,60,0,0,1,,,,,"gpe, glow end time A0375,0376",10,-7.1,7.2053,7.6157,7.4699,1.3226,,,,55.10204082,265.1,214.4,-52364.00,221.00,-52585.00,-52364.00,0.00,215.00,52800.00
1.5,1,1,CECO,HP,2020,September,,24,55,0,0,1,,,,,gpe,10,-0.785,7.2277,8.4273,7.7823,1.9725,,,,116.3000361,275.8,242.6,-67817.00,25.00,-67842.00,-67817.00,0.00,517.00,68359.00
1.5,1,2,CECO,HP,2020,September,,24,55,0,0,0,,,,,NOGORI,10,-1.579,7.1977,8.5963,7.8515,2.0228,,,,113.9186296,290.6,239.1,-74285.00,-74285.00,0.00,-74285.00,0.00,0.00,0.00
1.5,1,3,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe,10,-3.59,7.8088,8.853,8.3712,1.8615,,,,85.6685633,290.5,240.8,-38510.00,5.00,-38515.00,-38510.00,0.00,662.00,39177.00
1.5,1,4,CECO,HP,2020,September,,24,57,0,0,0,,,,,NOGORI,10,-2.382,7.2268,8.6846,8.0169,1.9163,,,,84.50829009,297.3,237.6,-45325.00,-45325.00,0.00,-45325.00,0.00,0.00,0.00
1.5,1,5,CECO,HP,2020,September,,21,66,21,1,1,318.5,234.6,326.2,286.4,"gpe, sample ignited by touching pilot flame",10,-2.84,6.1892,7.3094,6.7536,1.5677,,,,98.47625797,275,205.1,306.00,78.00,229.00,307.00,5.00,325.00,91.00
1.5,1,6,CECO,HP,2020,September,,22,62,0,0,1,,,,,"gpe, glow start by touching hot plate",10,-7,6.1658,7.076,6.8959,1.7257,,,,24.66785372,260.7,226.9,-43308.00,-43308.00,0.00,-43308.00,0.00,43708.00,43708.00
1.5,1,7,CECO,HP,2020,September,,22,63,30,1,1,260.5,221.9,378,258,"sample ignited, glowed by touching pilot",10,-6.34,7.2288,8.2297,7.8291,1.842,,,,66.73330002,254.4,230.2,100.00,84.00,10.00,94.00,21.00,103.00,72.00
1.5,1,9,CECO,HP,2020,September,,23,62,0,0,1,,,,,only small part glowed,10,-4.27,7.2852,8.1129,7.6851,1.5109,,,,106.9767442,276.9,222.1,-46175.00,52.00,-46227.00,-46175.00,0.00,64.00,46291.00
1.5,1,10,CECO,HP,2020,September,,23,63,0,0,1,,,,,glow started by touching hot plate,10,-5.773,7.1839,7.7795,7.5521,0.8785,,,,61.75991309,267.8,224.3,-52432.00,230.00,-52662.00,-52432.00,0.00,368.00,53030.00
1.5,1,12,CECO,HP,2020,September,,23,61,0,0,1,,,,,,10,-10,7.2203,7.7446,7.5667,1.0949,,,,51.35681293,268.3,219.5,-53328.00,101.00,-53429.00,-53328.00,0.00,340.00,53769.00
1.6,1,1,CECO,HP,2020,September,,24,55,30,1,1,282.1,249.4,291,256.8,sample touching pilot flame; check flame height? Very difficult to distinguish from pilot flame,10,-0.296,7.1992,8.644,7.8063,2.7969,,,,137.9838577,278.8,249.2,322.00,193.00,118.00,311.00,15.00,226.00,93.00
1.6,1,2,CECO,HP,2020,September,,24,55,0,0,1,,,,,,10,-0.48,7.1497,8.8218,7.8001,2.081,,,,157.0879459,274.5,238.3,-74801.00,124.00,-74925.00,-74801.00,0.00,291.00,75216.00
1.6,1,3,CECO,HP,2020,September,,24,57,0,0,1,,,,,"sample loaded shortly before video start - time, temp. provided from beginning of video",10,-3.409,7.1749,8.7597,7.9954,2.0033,,,,93.15051798,293.4,230.2,-39227.00,106.00,-39333.00,-39227.00,0.00,561.00,39894.00
1.6,1,4,CECO,HP,2020,September,B0235:0s vid,24,57,0,0,0,,,,,NOGORI,10,-1.6,7.2106,9.0892,7.9894,2.303,,,,141.2172573,300.5,235.3,-45961.00,-45961.00,0.00,-45961.00,0.00,0.00,0.00
1.6,1,5,CECO,HP,2020,September,,22,66,0,0,0,,,,,NOGORI,10,-1.86,6.1868,7.8237,6.889,2.3911,,,,133.110225,291.5,219.2,-33496.00,-33496.00,0.00,-33496.00,0.00,33923.00,33923.00
1.6,1,6,CECO,HP,2020,September,,22,63,0,0,1,,,,,"gpe, tough to tell glow - check upper cam",10,-2.15,6.1557,7.1052,6.6001,2,,,,113.6588659,248.9,223.9,-43744.00,105.00,-43849.00,-43744.00,0.00,381.00,44230.00
1.6,1,7,CECO,HP,2020,September,,22,62,0,0,1,,,,,"gpe, sample touching pilot flame; only part of sample ignited",10,-4.56,7.1994,9.0032,8.2107,1.9361,,,,78.36448136,263.7,223.2,-67026.00,25.00,-67051.00,-67026.00,0.00,373.00,67424.00
1.6,1,8,CECO,HP,2020,September,,22,63,0,0,0,,,,,NOGORI,10,-7.589,7.1766,8.0798,1.4056,7.7027,,,,-115.6506671,298.5,233.8,-43378.00,-43378.00,0.00,-43378.00,0.00,0.00,0.00
1.6,1,9,CECO,HP,2020,September,,23,64,0,0,1,,,,,,10,-3.192,7.2699,8.1982,7.8052,1.1628,,,,73.41677564,265.4,219.3,-46590.00,117.00,-46707.00,-46590.00,0.00,245.00,46952.00
1.6,1,10,CECO,HP,2020,September,,23,66,0,0,1,,,,,,10,-7.133,7.1368,7.8318,7.5539,1.3897,,,,66.62670822,266.4,220.9,-51554.00,207.00,-51761.00,-51554.00,0.00,345.00,52106.00
1.6,1,12,CECO,HP,2020,September,,23,61,0,0,0,,,,,,10,-10,7.227,8.1909,7.9968,,,,,25.21434139,269.4,222.8,-52809.00,-52809.00,0.00,-52809.00,0.00,0.00,0.00
2.1,2,1,CECO,HP,2020,September,,24,56,0,0,1,,,,,,10,-0.262,7.2237,8.1739,7.5779,1.9191,,,,168.2665161,283.5,275.3,-68875.00,15.00,-68890.00,-68875.00,0.00,331.00,69221.00
2.1,2,2,CECO,HP,2020,September,,24,55,0,0,1,,,,,gpe,10,-1.09,7.2044,8.562,7.7591,1.7863,,,,144.7449072,262.4,231.9,-75258.00,16.00,-75274.00,-75258.00,0.00,393.00,75667.00
2.1,2,3,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe,10,-3.399,7.2659,8.5,7.903,2.409,,,,93.70585465,298.1,236,-39904.00,95.00,-39999.00,-39904.00,0.00,564.00,40563.00
2.1,2,4,CECO,HP,2020,September,,24,58,0,0,1,,,,,gpe,10,-3.89,7.2489,8.6437,8.0317,1.9943,,,,78.18088912,286.9,230,-46636.00,49.00,-46685.00,-46636.00,0.00,460.00,47145.00
2.1,2,5,CECO,HP,2020,September,,25,55,0,0,0,,,,,NOGORI,10,-0.89,7.1942,8.8746,7.9184,2.3788,,,,132.0353494,294.3,260.8,-49371.00,-49371.00,0.00,-49371.00,0.00,0.00,0.00
2.1,2,6,CECO,HP,2020,September,,21,69,24,2,1,274.7,214.2,271.7,217.6,"gpe, covered up igniiton -- appears to ignite by touching pilot flame",10,-9.404,6.2125,7.1227,6.7752,1.374,,,,61.75582015,233.2,195.8,393.00,197.00,195.00,392.00,7.00,285.00,83.00
2.1,2,7,CECO,HP,2020,September,,22,62,0,0,1,,,,,gpesample touching pilot flame,10,-6.18,7.2246,8.2357,7.8071,1.2381,,,,73.57939914,261.4,222.3,-67464.00,44.00,-67508.00,-67464.00,0.00,392.00,67900.00
2.1,2,8,CECO,HP,2020,September,,23,63,0,0,1,,,,,,10,-7.125,7.2503,7.7661,7.5095,1.1946,,,,98.99691358,281.7,229.4,-41125.00,27.00,-41152.00,-41125.00,0.00,461.00,41613.00
2.1,2,9,CECO,HP,2020,September,,23,64,0,0,1,,,,,"gpe, glow started by touching hot plate",10,-7.624,7.243,7.9559,7.6704,1.8737,,,,66.79925129,286.1,220.7,-51058.00,169.00,-51227.00,-51058.00,0.00,316.00,51543.00
2.1,2,10,CECO,HP,2020,September,,23,64,0,0,1,,,,,gpe,10,-3.11,7.2093,8.1628,7.6874,1.5621,,,,99.43526459,261,220.8,-55847.00,21.00,-55868.00,-55847.00,0.00,470.00,56338.00
2.1,2,11,CECO,HP,2020,September,,26,56,0,0,1,,,,,,10,-6.8,7.8093,8.4869,8.2058,0.9733,,,,70.89533417,256,220,-45185.00,7.00,-45192.00,-45185.00,0.00,416.00,45608.00
2.1,2,12,CECO,HP,2020,September,,23,63,0,0,1,,,,,,10,-10,7.239,7.4062,7.3794,0.61779,,,,19.08831909,267.4,221.3,-53779.00,14.00,-53793.00,-53779.00,0.00,388.00,54181.00
2.1,2,5.5,CECO,HP,2020,September,,23,60,0,0,1,,,,,"gpe, glow end time A0375,0376",10,-2.29,6.1955,8.064,7.0012,2.605,,,,131.9101403,298.1,250,-36111.00,89.00,-36200.00,-36111.00,0.00,523.00,36723.00
2.2,2,1,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe ,10,-0.398,7.2417,8.4094,7.6875,2.7384,,,,161.9336025,290.3,253.6,-69362.00,40.00,-69402.00,-69362.00,0.00,426.00,69828.00
2.2,2,2,CECO,HP,2020,September,,24,55,0,0,0,,,,,NOGORI,10,-1.92,7.2038,8.6826,7.8484,2.2022,,,,129.4135898,263.5,218.6,-75722.00,-75722.00,0.00,-75722.00,0.00,0.00,0.00
2.2,2,3,CECO,HP,2020,September,,25,55,0,0,1,,,,,gpe,10,-3.287,7.1301,8.1001,7.6421,2.1418,,,,89.453125,287.9,234.3,-40602.00,230.00,-40832.00,-40602.00,0.00,358.00,41190.00
2.2,2,4,CECO,HP,2020,September,,24,57,0,0,1,,,,,gpe,10,-2.06,7.1323,9.0531,8.0368,2.3124,,,,112.3604201,289.4,234,-47154.00,32.00,-47186.00,-47154.00,0.00,418.00,47604.00
2.2,2,5,CECO,HP,2020,September,,22,64,0,0,0,,,,,NOGORI,10,-2.46,6.1869,7.3383,6.7144,2.5684,,,,118.2748815,276.8,215.5,-33997.00,-33997.00,0.00,-33997.00,0.00,0.00,0.00
2.2,2,6,CECO,HP,2020,September,,21,68,29,2,1,276,219.5,282.3,256.2,,10,-4.473,6.1786,7.2048,7,2.4926,,,,112.4637681,272,212,203.00,7.00,186.00,193.00,17.00,299.00,96.00
2.2,2,7,CECO,HP,2020,September,,22,61,0,0,1,,,,,gpe ,10,-5.04,7.2426,8.3924,7.916,1.7383,,,,70.74547075,251.5,219.8,-67919.00,125.00,-68044.00,-67919.00,0.00,303.00,68347.00
2.2,2,8,CECO,HP,2020,September,,22,62,0,0,1,,,,,gpe,10,-2.89,7.1306,8.4865,7.779,2.7578,,,,109.114744,249.8,223,-71356.00,193.00,-71549.00,-71356.00,0.00,295.00,71844.00
2.2,2,9,CECO,HP,2020,September,,23,64,0,0,1,,,,,,10,-4.446,7.243,8.4912,7.9605,1.6639,,,,73.96515679,264.7,223.6,-54034.00,121.00,-54155.00,-54034.00,0.00,569.00,54724.00
2.2,2,10,CECO,HP,2020,September,,23,64,0,0,1,,,,,,10,-4.2,7.1478,8.4029,7.8409,1.5694,,,,81.08498052,259.6,218,-56345.00,207.00,-56552.00,-56345.00,0.00,239.00,56791.00
2.2,2,11,CECO,HP,2020,September,,25,58,0,0,1,,,,,gpe,10,-10,7.213,8.1957,7.8126,1.7108,,,,63.89259506,274.3,218.4,-45636.00,14.00,-45650.00,-45636.00,0.00,405.00,46055.00
2.2,2,12,CECO,HP,2020,September,A0375 glow continues,23,61,0,0,1,,,,,gpe,10,-10,7.224,8.1227,7.7503,1.791,,,,70.75812274,266.8,224.6,-54238.00,87.00,-54325.00,-54238.00,0.00,560.00,54885.00
2.3,2,1,CECO,HP,2020,September,,25,54,0,0,1,,,,,NOGORI,10,-0.61,7.2407,8.1755,7.6447,1.5826,,,,131.3861386,293.1,247.8,-69838.00,-69838.00,0.00,-69838.00,0.00,0.00,0.00
2.3,2,2,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe,10,-1.18,7.1776,7.8929,7.5326,1.882,,,,101.4929577,279.3,242.1,-76290.00,315.00,-76605.00,-76290.00,0.00,91.00,76696.00
2.3,2,3,CECO,HP,2020,September,,25,55,15,2,1,309.5,236.9,301.6,234.5,"gpe glow start by touching pilot flame, but did not spread (so glow start time is first time OTHER THAN PILOT FLAME TOUCH)",10,-3.4,7.2469,8.2567,7.7755,1.7232,,,,91.03291714,294.2,231.4,561.00,42.00,514.00,556.00,9.00,528.00,5.00
2.3,2,4,CECO,HP,2020,September,,24,57,0,0,0,,,,,NOGORI,10,-2.43,7.2412,8.8574,7.7541,1.6116,,,,215.1101579,277.2,232.1,-47661.00,-47661.00,0.00,-47661.00,0.00,0.00,0.00
2.3,2,5,CECO,HP,2020,September,,22,61,0,0,0,,,,,NOGORI,10,-2.52,6.1418,7.7305,6.894,1.1943,,,,111.2071258,301.5,235.5,-35460.00,-35460.00,0.00,-35460.00,0.00,0.00,0.00
2.3,2,6,CECO,HP,2020,September,,21,67,35,2,1,268.1,224.9,268.7,231.9,"gpe, glow start by touching pilot flame",10,-3.381,6,7.0492,6.6772,1.3627,,,,75.441087,269.8,217.8,367.00,71.00,287.00,358.00,11.00,453.00,155.00
2.3,2,7,CECO,HP,2020,September,,22,61,0,0,1,,,,,"gpe, glow end time blue0655",10,-6.29,7.2411,8.5101,7.9924,1.1051,,,,68.90722747,259.5,222.8,-68359.00,151.00,-68510.00,-68359.00,0.00,284.00,68794.00
2.3,2,8,CECO,HP,2020,September,,22,64,0,0,1,,,,,,10,-3.48,7.2479,8.1817,7.7344,1,,,,91.94244604,279.8,228.8,-45037.00,83.00,-45120.00,-45037.00,0.00,33.00,45153.00
2.4,2,1,CECO,HP,2020,September,,25,54,0,0,1,,,,,gpedid not glow until very late!,10,-0.815,7.2559,8.4744,7.8054,2.34,,,,121.7470428,302.3,249.2,-70329.00,348.00,-70677.00,-70329.00,0.00,45.00,70722.00
2.4,2,2,CECO,HP,2020,September,,24,55,0,0,1,,,,,gpe ,10,-1.39,7.2364,8.6736,7.8774,2.0204,,,,124.2121685,302.8,244.7,-76752.00,195.00,-76947.00,-76752.00,0.00,243.00,77190.00
2.4,2,3,CECO,HP,2020,September,,24,55,0,0,1,,,,,gpe,10,-3.324,7.14,8.7295,8.0003,1.8646,,,,84.76112984,295.2,237.6,-41819.00,20.00,-41839.00,-41819.00,0.00,691.00,42530.00
2.4,2,4,CECO,HP,2020,September,,24,56,0,0,0,,,,,NOGORI,10,-1.76,7.1381,8.5146,8.1988,1.8826,,,,29.77279155,281.7,252.6,-48223.00,-48223.00,0.00,-48223.00,0.00,0.00,0.00
2.4,2,5,CECO,HP,2020,September,,22,64,0,0,0,,,,,NOGORI,10,-2.49,6.1498,7.605,6.8584,1.1297,,,,105.362687,316.7,236.6,-34517.00,-34517.00,0.00,-34517.00,0.00,0.00,0.00
2.4,2,6,CECO,HP,2020,September,,21,66,31,2,1,264.6,221.9,262,221.1,gpe,10,-4.421,6.205,7.0344,6.6772,1.7479,,,,75.64591275,279.8,229.8,467.00,138.00,328.00,466.00,7.00,357.00,22.00
2.4,2,7,CECO,HP,2020,September,,22,62,0,0,1,,,,,gpe,10,-5.67,7.2562,8.0343,7.7061,1.4385,,,,72.94954434,252.3,225.9,-68806.00,48.00,-68854.00,-68806.00,0.00,385.00,69239.00
2.4,2,9,CECO,HP,2020,September,,23,62,0,0,0,,,,,,10,-3.71,7.1842,8.2421,7.719,1.3645,,,,97.81226627,253.3,221.4,-56825.00,-56825.00,0.00,-56825.00,0.00,0.00,0.00
2.4,2,10,CECO,HP,2020,September,,23,64,0,0,0,,,,,,10,-10,7.1667,7.635,7.4682,0.5884,,,,55.32338308,242.1,200.5,-49762.00,-49762.00,0.00,-49762.00,0.00,0.00,0.00
2.5,2,1,CECO,HP,2020,September,,25,54,0,0,1,,,,,gpe,10,-0.33,7.208,8.7549,7.8478,2.0646,,,,141.7786808,281.9,239.4,-70742.00,274.00,-71016.00,-70742.00,0.00,102.00,71118.00
2.5,2,2,CECO,HP,2020,September,,24,56,26,1,1,295.4,242,297.1,248.8,sample touching pilot flame,10,-2.201,7.251,8.3756,7.7361,1.5312,,,,131.828489,296.7,244.6,166.00,129.00,34.00,163.00,8.00,118.00,76.00
2.5,2,3,CECO,HP,2020,September,,24,56,0,0,1,,,,,gpe,10,-3.954,7.1962,8.618,7.925,1.4883,,,,95.08781559,280.8,229,-42545.00,15.00,-42560.00,-42545.00,0.00,578.00,43138.00
2.5,2,4,CECO,HP,2020,September,,24,56,0,0,1,,,,,"difficulties loading sample, start time is last posiiton it was put into before being left alone, started loading at13:33:00; sample touched pilot flame which started glowing -- if it didn't touch, probably would not have glowed",10,-2.86,7.2591,9.2161,7.9184,1.726,,,,196.8299712,264.2,249,-48794.00,3.00,-48797.00,-48794.00,0.00,194.00,48991.00
2.5,2,5,CECO,HP,2020,September,,25,55,29,1,1,282.5,224.1,282.7,229.1,sample touching pilot flame,10,-0.619,7.2268,9.0237,7.9618,1.7161,,,,144.4761905,289.7,227.1,307.00,253.00,39.00,292.00,17.00,112.00,56.00
2.5,2,6,CECO,HP,2020,September,,22,66,28,2,1,260,230,275,255.3,gpe,10,-8.135,6.159,7.1605,6.7876,1.4348,,,,59.32230353,250,221.7,406.00,2.00,401.00,403.00,18.00,447.00,28.00
2.5,2,7,CECO,HP,2020,September,,23,60,0,0,1,,,,,"gpe, took a while to load sample",10,-2.9,7.2078,8.1045,7.6257,1.652,,,,114.5728643,258.2,222.4,-69248.00,13.00,-69261.00,-69248.00,0.00,384.00,69645.00
2.5,2,8,CECO,HP,2020,September,,23,64,0,0,1,,,,,gpe,10,-10,7.2602,8.2055,8.0592,0.7696,,,,18.31038798,247.3,213.3,-55403.00,2.00,-55405.00,-55403.00,0.00,561.00,55966.00
2.5,2,5.5,CECO,HP,2020,September,,22,63,0,0,1,,,,,"gpe, glow end time A0375,0376",10,-7.4,6.1824,7.0168,6.716,1.4476,,,,56.37181409,311.5,237.1,-35018.00,60.00,-35078.00,-35018.00,0.00,367.00,35445.00
1.1,1,1,PIJE,HP,2020,September,,23,63,40,1,1,304.2,220.6,430.5,334.1,"gpe, glow started by direct contact with pilot flame (glowed elsewhere startting12:16:31); flame did not spread full length; flame height out of frame sample contains woody tissue connected to needles",10,-0.4,7.2072,10.276,8.4583,20.286,100,100,,145.2881464,285,228.8,201.00,144.00,45.00,189.00,14.00,129.00,70.00
1.1,1,2,PIJE,HP,2020,September,,25,54,28,3,1,299,237.5,311,261.2,max temps and flame height reported for THIRD ignition (largest flame);2nd ignition:13:41:09 to13:41:15;3rd ignition (largest):13:42:05 to13:42:25; surface temp out of frame,10,-0.263,7.2002,11.1441,8.6341,10.1217,,,,175.0470744,301.3,255.2,120.00,89.00,26.00,115.00,21.00,197.00,150.00
1.1,1,3,PIJE,HP,2020,September,,27,52,46,1,1,365.1,255.9,429.8,299.5,,10,-1.314,7.205,11.8942,8.8425,8.9363,,,,186.3633588,318.6,264.5,120.00,88.00,28.00,116.00,27.00,150.00,95.00
1.1,1,4,PIJE,HP,2020,September,,25,54,19,2,1,283.1,238.8,299.8,263.8,2nd ignition:16:43:28 to16:43:48 w/ max temps of296.5 and259.3 and flam ht. of28,10,-1.94,7.2273,9.3884,8.1306,8.9706,,,,139.2449906,286,251.5,,64.00,7.00,71.00,17.00,169.00,145.00
1.1,1,5,PIJE,HP,2020,September,,22,65,50,1,1,269.8,222.5,311.8,253.8,,10,-3.098,7.2426,8.4841,7.7333,4.2414,,,,153.0059099,261.3,219,123.00,102.00,20.00,122.00,27.00,102.00,55.00
1.1,1,6,PIJE,HP,2020,September,Missing lower?,25,54,,1,1,233,206.7,254.1,264.3,NA for time when whole sample engulfed?,10,-2.848,7.2218,9.0208,7.926,5.9513,,,,155.4671968,253.6,214.8,107.00,50.00,33.00,83.00,24.00,333.00,276.00
1.1,1,7,PIJE,HP,2020,September,,22,65,40,1,1,257.5,216.9,276.4,262.7,,10,-3.013,7.209,7.9183,7.4978,5.2094,,,,145.6024931,255.4,233.6,86.00,76.00,2.00,78.00,22.00,231.00,207.00
1.1,1,8,PIJE,HP,2020,September,,22,64,29,1,1,315.2,222.1,359.2,276.7,,10,-3.974,7.2064,9.4679,8.0828,7.7181,,,,158.044272,295.2,230.5,109.00,25.00,79.00,104.00,18.00,351.00,254.00
1.1,1,9,PIJE,HP,2020,September,,21,68,40,1,1,250,196.9,400.1,281.4,,10,-3.962,7.2117,8.9645,7.9549,5.1972,,,,135.8449946,258.3,197.7,135.00,98.00,35.00,133.00,14.00,107.00,58.00
1.1,1,10,PIJE,HP,2020,September,,21,76,,2,1,266.4,200.2,358,238.3,"2nd ignition:17:31:37 to17:32:00 w/ max temps of293.2,240.7",10,-4.771,7.2069,8.4335,7.7518,6.2807,,,,125.1055239,278.7,204.7,102.00,55.00,43.00,98.00,28.00,166.00,95.00
1.1,1,12,PIJE,HP,2020,September,,23,66,,2,1,293.1,209.3,297.8,216.9,,10,-3.987,7.1295,9.0588,7.9682,8.5858,,,,130.0345773,278.1,202.3,86.00,62.00,17.00,79.00,17.00,172.00,138.00
1.2,1,1,PIJE,HP,2020,September,Blue0521 has video (too?),23,60,36,1,1,286.7,230.8,374.6,291,"gpe, part of sample hanging off of wire mesh did not ignite; flame ht out of frame (assume this to be case if > x in ""flame height"")",10,-0.35,7.2166,11.336,8.8415,13.813,100,100,,153.5171395,275.1,232.9,178.00,132.00,44.00,176.00,27.00,406.00,335.00
1.2,1,2,PIJE,HP,2020,September,,25,55,38,2,0,294.3,241.4,308.2,274.7,2nd ignition:13:52:08 to13:52:13 with max temp (taller) of272.1,10,-1.28,7.2047,11.1465,8.9262,11.6987,,,,128.9747313,285.1,248.9,198.00,189.00,0.00,189.00,26.00,139.00,113.00
1.2,1,3,PIJE,HP,2020,September,,27,50,42,1,1,315,248.3,387,295.1,,10,-0.566,7.2068,11.468,8.7962,8.8833,,,,168.1011703,319.9,263.1,122.00,102.00,6.00,108.00,52.00,121.00,63.00
1.2,1,4,PIJE,HP,2020,September,,25,53,34,1,1,290.1,245,379.4,304.4,,10,-2.621,7.1719,9.0941,8.0409,5.2347,,,,121.1967779,295.5,252.8,81.00,45.00,5.00,50.00,61.00,-63971.00,-64037.00
1.2,1,5,PIJE,HP,2020,September,,22,64,50,1,0,247.4,205.9,363.1,252.1,,10,-2.026,7.1961,9.4541,8.1444,7.7003,,,,138.1103026,261.1,221.7,114.00,103.00,0.00,103.00,40.00,176.00,136.00
1.2,1,6,PIJE,HP,2020,September,Missing lower?,26,52,,1,1,216.1,205.7,223,245.9,,10,-2.993,7.2082,10.2771,8.6688,10.2573,,,,110.1122826,227,216.7,121.00,43.00,36.00,79.00,65.00,241.00,140.00
1.2,1,7,PIJE,HP,2020,September,,22,65,42,1,1,251,223,271.3,271.4,,10,-3.122,7.2187,9.71,8.4053,5.9291,,,,109.9528063,250.9,227.4,96.00,89.00,2.00,91.00,32.00,90.00,56.00
1.2,1,8,PIJE,HP,2020,September,,21,70,37,1,0,303.6,185.5,458.1,354.8,,10,-2.712,7.1379,,,7.6772,,,No FW,0,246.8,189.7,115.00,103.00,7.00,110.00,35.00,130.00,88.00
1.2,1,9,PIJE,HP,2020,September,,21,68,39,1,0,249.7,192.8,270.5,244.5,gpe,10,-3.412,7.1718,10.1258,8.6567,10.7093,,,,98.93595528,247.6,197.8,107.00,102.00,0.00,102.00,93.00,223.00,130.00
1.2,1,10,PIJE,HP,2020,September,,22,66,,1,1,233.9,204.4,474.4,307.3,,10,-3.862,7.207,10.5893,9.005,9.5678,,,,88.11457175,254.1,217.4,78.00,60.00,13.00,73.00,39.00,131.00,79.00
1.2,1,11,PIJE,HP,2020,September,,22,74,,1,0,262.6,196.4,304.1,227.7,2nd ignition:13:26:24 to13:26:27 w/ max temps of330.9 and248.3,10,-3.336,7.2749,10.7855,8.9809,10.9739,,,,105.7796014,266.2,205.6,103.00,101.00,0.00,101.00,76.00,139.00,63.00
1.2,1,12,PIJE,HP,2020,September,,23,69,,1,0,287.8,212.4,392.5,351.3,,10,-3.232,7.0998,9.3815,8.2649,9.9481,,,,95.83726719,283.1,221.7,86.00,78.00,0.00,78.00,81.00,158.00,77.00
